DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.9.2.(3),Air Admittance Valves,"Air admittance valves shall,(a) only vent fixtures located on the same storey, and (b) be connected to the horizontal fixture drain.",2.0,5,9,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.12.(4),Relief Valves (See Appendix A.),"Every indirect service water heater shall be equipped with, (a) a pressure relief valve, and (b) a temperature relief valve on every storage tank that forms part of the system.",2.0,6,1,12,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.12.(6),Relief Valves (See Appendix A.),"The temperature relief valve required in Clause (4)(b) shall,(a) have a temperature sensing element located within the top 150 mm of the tank, and (b) be designed to open and discharge sufficient water to keep the temperature of the water in the tank from exceeding 99°C under all operating conditions.",2.0,6,1,12,6
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.4.(2),Unions and Slip Joints,"A slip joint shall not be used,(a) in a venting system, or (b) in a drainage system, except to connect a fixture trap to a fixture drain in an accessible location.",2.0,3,3,4,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.8.(4),Connection of Floor Outlet Fixtures,"Every floor flange and fixture shall be securely set on a firm base and fastened to the floor or trap flange of the fixture. (4.1) Every joint in a floor flange or between a fixture and the drainage system shall be sealed with a resilient, watertight and gas-tight seal.",2.0,3,3,8,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.3.(4),Concrete Pipe and Fittings,Concrete pipe shall not be used above ground inside a building.,2.0,2,5,3,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.3.(5),Concrete Pipe and Fittings,"Precast reinforced circular concrete manhole sections, catch basins and fittings shall conform to CSA A257.4, ""Precast Reinforced Circular Concrete Manhole Sections, Catch Basins, and Fittings"".",2.0,2,5,3,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.5.(3),Backflow from Buildings with a Solar Domestic Hot Water System (See Appendix A.),"A potable water system that is directly connected to the heat transfer loop of a solar domestic hot water system that serves a residential occupancy within the scope of Part 9 shall be provided with a backflow preventer selected in accordance with CAN/CSA-F379.1, ""Packaged Solar Domestic Hot Water Systems (Liquid-to-Liquid Heat for All-Season Use"".",2.0,6,2,5,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.4.(1),Fresh Air Inlets,"Where a building trap is installed, a fresh air inlet not less than 4 in. in size shall be connected upstream and within 1 200 mm of the building trap and downstream of any other connection.",2.0,5,5,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.3.2.(2),Hydraulic Load,"Except as provided in Sentences (1) and (3), the hydraulic load of a fixture that is not listed in Table 7.6.3.2.A. is the number of fixture units listed in Table 7.6.3.2.D.",2.0,6,3,2,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.3.4.(3),Size,"For fixtures listed in Table 7.6.3.2.A that have a permitted supply pipe size of   in., a connector not more than 750 mm long and not less than 6.3 mm inside diameter may be used to supply water to the fixture or device.",2.0,6,3,4,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.7.3.(2),Brass or Bronze Threaded Water Fittings,Brass or bronze threaded water fittings shall not be used in a drainage system.,2.0,2,7,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.10.(3),Vacuum Breakers and Flood Levels,"An atmospheric vacuum breaker shall be installed so that the critical level is at least the distance specified by the manufacturer at which the device will operate safely but not less than 25 mm above,(a) the flood level rim of a fixture or tank, or (b) the highest point open to atmosphere in an irrigation system.",2.0,6,2,10,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.1.(1),Tests and Inspection of Drainage or Venting Systems,"Except in the case of an external leader, after a section of drainage system or a venting system has been roughed in, and before any fixture is installed or piping is covered, a water or an air test shall be conducted.",2.0,3,6,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.9.2.(5),Serving Water Closets,No vertical leg of the drainage pipe from a water closet or other fixture that has an integral siphonic flushing action shall exceed 1 000 mm.,2.0,4,9,2,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.3.1.(9),Circuit Venting,"A circuit vented branch, including the fixture drain downstream of the circuit vent connection, shall be sized in accordance with Articles 7.4.10.7. and 7.4.10.8., except that it shall be not less than,(a) 2 in., where traps less than 2 in. in size are circuit vented, or (b) 3 in., where traps 2 in. in size or larger are circuit vented.",2.0,5,3,1,9
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.7.1.(4),Application of Tests,"Where a prefabricated system is installed as part of a water system,(a) all other plumbing work shall be tested and inspected, and (b) the complete system shall be pressure tested.",2.0,3,7,1,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.6.(2),Final Tests,The smoke referred to in Clauses (1)(c) and (d) may be omitted provided the roof terminals are closed and the system is subjected to an air pressure equivalent to a 25 mm water column maintained for 15 min without the addition of more air.,2.0,3,6,6,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.5.(3),Terminals,"Where a vent pipe is installed as a result of additions or alterations to a plumbing system in an existing building, the vent pipe may be erected outside the building, provided that, (a) no single change of direction of the vent pipe exceeds 45°, (b) all parts of the vent pipe are nominally vertical, (c) the vent pipe is increased to not less than 3 in. in size before penetrating a wall or roof, and (d) where the building is 4 storeys or less in height, the vent pipe terminates above the roof of the building.",2.0,5,6,5,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.6.6.(1),Screwed Malleable Iron Water Fittings,"Screwed malleable iron water fittings shall conform to ASME B16.3, ""Malleable Iron Threaded Fittings: Classes 150 and 300"".",2.0,2,6,6,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.6.1.(6),Tests and Inspection of Drainage or Venting Systems,"A sewer lateral extension need not be tested and inspected if the sewer lateral extension was constructed, tested and inspected at the time of the installation of the public sewer.",2.0,3,6,1,6
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.7.3.(1),Water Tests,"Where a water test is made, all air shall be expelled from the system before fixture control valves or faucets are closed.",2.0,3,7,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.2.5.(1),Water Closets in Public Washrooms,"Except for Eastern-Style toilets, where a water closet is installed in a washroom for public use it shall be of the elongated type and provided with a seat of the open front type.",2.0,2,2,5,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.3.(3),Control and Shut-Off Valves,"Where the building control valve required by Sentence (1) is of 1 in. trade size or smaller, the drain port may be an integral part of the building control valve in the form of a stop and waste valve and the drain port shall be located on the water distribution system side of the stop and waste valve.",2.0,6,1,3,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.10.(1),"Plastic Pipe, Fittings and Solvent Cement Used Underground (See Appendix A.)","Plastic pipe, fittings and solvent cement used underground outside a building or under a building in a drainage system shall be certified to,(a) ASTM F628, ""Acrylonitrile-Butadiene-Styrene (ABS) Schedule 40 Plastic Drain, Waste and Vent Pipe With a Cellular Core"", (b) CAN/CSA-B181.1, ""Acrylonitrile-Butadiene-Styrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings"", (c) CAN/CSA-B181.2, ""Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings"", (d) CAN/CSA-B182.1, ""Plastic Drain and Sewer Pipe and Pipe Fittings"", (e) CAN/CSA-B182.2, ""PSM Type Polyvinylchloride (PVC) Sewer Pipe and Fittings"", (f) CAN/CSA-B182.4, ""Profile Polyvinylchloride (PVC) Sewer Pipe and Fittings"", (g) CAN/CSA-B182.6, ""Profile Polyethylene (PE) Sewer Pipe and Fittings for Leak-Proof Sewer Applications"", (g.1) CAN/CSA-B182.8, ""Profile Polyethylene (PE) Storm Sewer and Drainage Pipe and Fittings"", for Type 1 joints and non-perforated pipes, (h) CSA B137.2, ""Polyvinylchloride (PVC) Injection-Moulded Gasketed Fittings for Pressure Applications"", or (i) CSA B137.3, ""Rigid Polyvinylchloride (PVC) Pipe and Fittings for Pressure Applications"".",2.0,2,5,10,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.2.(4),Size and Spacing of Cleanouts,Cleanouts that allow rodding in one direction only shall be installed to permit rodding in the direction of flow.,2.0,4,7,2,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.7.2.(1),Tests of Potable Water Systems,"Every potable water system shall be capable of,(a) withstanding without leakage a water pressure that is at least 1 000 kPa for at least 1 h, or (b) withstanding for at least 2 h without a drop in pressure an air pressure that is at least 700 kPa.",2.0,3,7,2,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.4.3.(5),Interceptors,Every interceptor shall have sufficient capacity to perform the service for which it is provided.,2.0,4,4,3,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.10.(1),Back-Siphonage Preventers and Backflow Preventers,"Except as provided in Sentence (2), back-siphonage preventers and backflow preventers shall be certified to,(a) CSA B64.0, ""Definitions, General Requirements and Test Methods for Vacuum Breakers and Backflow Preventers"", (b) CSA B64.1.1, ""Atmospheric Vacuum Breakers (AVB)"", (c) CSA B64.1.2, ""Pressure Vacuum Breakers (PVB)"", (d) CSA B64.1.3, ""Spill-resistant Pressure Vacuum Breakers (SRPVB)"", (e) CSA B64.1.4, ""Vacuum Breaker, Air Space Type (ASVB)"", (f) CSA B64.2, ""Hose Connection Vacuum Breakers (HCVB)"", (g) CSA B64.2.1, ""Hose Connection Vacuum Breakers (HCVB) with Manual Draining Feature"", (h) CSA B64.2.1.1, ""Hose Connection Dual Check Vacuum Breakers (HCDVB)"", (i) CSA B64.2.2, ""Hose Connection Vacuum Breakers (HCVB) with Automatic Draining Feature"", (j) CSA B64.3, ""Dual Check Valve Backflow Preventers with Atmospheric Port (DCAP)"", (k) CSA B64.3.1, ""Dual Check Valve Backflow Preventers with Atmospheric Port for Carbonators (DCAPC)"", (l) CSA B64.4, ""Reduced Pressure Principle (RP) Backflow Preventers"", (m) CSA B64.5, ""Double Check Valve (DCVA) Backflow Preventers"", (n) CSA B64.6, ""Dual Check Valve (DuC) Backflow Preventers"", (o) CSA B64.7, ""Laboratory Faucet Vacuum Breakers (LFVB)"", (p) CSA B64.8, ""Dual Check Valve Backflow Preventers with Intermediate Vent (DuCV)"", or (q) CSA B64.10, ""Selection and Installation of Backflow Preventers"".",2.0,2,10,10,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.3.(3),Hydraulic Loads from Fixtures with Continuous or Semi-Continuous Flow,The hydraulic load from a fixture or equipment that produces a semi-continuous flow shall conform to Table 7.4.10.3.,2.0,4,10,3,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.7.3.(2),Water Tests,Potable water shall be used to test a potable water system.,2.0,3,7,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.3.3.(1),Equipment Restrictions Upstream of Interceptors,"Except as provided in Sentence (2), equipment discharging waste with organic solids shall not be located upstream of an interceptor. (See Appendix A.)",2.0,4,3,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.6.(3),Premise Isolation (See Appendix A.),"Except as provided in Sentence (1), where no direct connection exists between the auxiliary water supply and the potable water system, premise isolation shall be provided by a dual check valve backflow preventer conforming to CSA B64.6, ""Dual Check Valve (DuC) Backflow Preventers"".",2.0,6,2,6,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.5.(1),Support for Horizontal Piping,Nominally horizontal piping that is inside a building shall be braced to prevent swaying and buckling and to control the effects of thrust.,2.0,3,4,5,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.4.3.(2),90° Elbows,"° elbows of 4 in. size or less in sanitary drainage systems may be used,(a) to change the direction of piping from horizontal to vertical, in the direction of flow, (b) where a trap arm enters a wall, or (c) to connect trap arms as permitted by Sentence 7.5.6.3.(2).",2.0,2,4,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.3.(2),Manholes,"A manhole shall be provided with,(a) a cover which shall provide an airtight seal if located within a building, (b) a rigid ladder of a corrosion-resistant material where the depth exceeds 1 000 mm, and (c) a vent to the exterior if the manhole is located within a building.",2.0,4,7,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.5.2.(3),Showers,"Deck-mounted, hand-held, flexible-hose spray attachments are exempt from the thermal shock requirements of Sentences (1) and (4).",2.0,6,5,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.9.(2),Thrust Restraint of Water Service Pipes (See Appendix A.),"Backing for underground water service pipes shall be placed,(a) between undisturbed earth and the fitting to be restrained and shall be of sufficient bearing area to provide adequate resistance to the thrust to be encountered, and (b) so that the joints will be accessible for inspection and repair.",2.0,3,4,9,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.2.(5),Venting of Interceptors,Every vent pipe that serves an oil or grease interceptor and is located outside a building shall be not less than 3 in. in size in areas where it may be subject to frost closure.,2.0,5,5,2,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.2.1.(3),Connections to Sanitary Drainage Systems,No other fixture shall be connected to a lead bend or stub that serves a water closet.,2.0,4,2,1,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.8.3.(2),"Branch Vents, Headers, Continuous Vents and Circuit Vents","For the purposes of Table 7.5.8.3., the length of a branch vent shall be its developed length from the most distant soil or waste pipe connection to a vent stack, stack vent, header or open air.",2.0,5,8,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.1.2.(2),Restrictions on Re-Use,Materials and equipment that have been used for a purpose other than the distribution of potable water shall not be subsequently used in a potable water system.,2.0,2,1,2,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.4.1.(1),T and Cross Fittings,A T fitting shall not be used in a drainage system except to connect a vent pipe.,2.0,2,4,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.2.(3),Venting of Interceptors,"Where a secondary receiver for oil is installed in conjunction with an oil interceptor, it shall be vented in accordance with the manufacturer's recommendations, and the vent pipe shall, (a) in no case be less than 1½ in. in size, (b) extend independently to open air, and (c) terminate not less than 2 000 mm above ground.",2.0,5,5,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.10.(1),Vacuum Breakers and Flood Levels,"Where the critical level is not marked on an atmospheric vacuum breaker, pressure vacuum breaker or spill-resistant pressure vacuum breaker, the critical level shall be taken as the lowest point on the device.",2.0,6,2,10,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.12.(7),Relief Valves (See Appendix A.),No shut-off valve shall be installed on the pipe between any tank and the relief valves or on the discharge lines from such relief valves.,2.0,6,1,12,7
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.13.(1),Solar Domestic Hot Water,"Equipment forming part of a packaged system for solar heating of potable water, shall conform to CAN/CSA-F379.1, ""Packaged Solar Domestic Hot Water Systems (Liquid-to-Liquid Heat for All-Season Use"".",2.0,2,10,13,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.1.3.(2),Identification and Certification,"Where a component of a plumbing system is required by this Code to comply with a standard and the compliance is not certified by a testing agency accredited by the Standards Council of Canada for the testing of the component in question and, when an inspector requests proof of the compliance, proof of compliance shall be produced by the person proposing to install or have installed the component, and without such proof the component shall not be installed as a permanent part of any plumbing system.",2.0,2,1,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.4.5.(1),Fixtures Draining into Vent Pipes,"The trap arm of a fixture that has a hydraulic load of not more than 1½ fixture units may be connected to the vertical section of a circuit vent, additional circuit vent, offset relief vent or yoke vent, provided that,(a) not more than two fixtures are connected to the vent pipe, (b) where two fixtures are connected to the vent pipe, the connection is by means of a double fitting, in accordance with Table 7.2.4.5., and (c) the section of the vent pipe that acts as a wet vent conforms to the requirements regarding wet vents.",2.0,5,4,5,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.1.(1),Design,Every fixture supplied with separate hot and cold water controls shall have the hot water control on the left and the cold on the right.,2.0,6,1,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.8.(2),Stainless Steel Welded Joints,Butt weld pipe fittings shall be at least as thick as the wall of the pipe used.,2.0,3,2,8,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.6.4.(2),Protection from Backflow (See Appendix A.),"A backwater valve may be installed in a building drain provided that,(a) it is a ""normally open"" design conforming to, (i) CAN/CSA-B70, ""Cast Iron Soil Pipe, Fittings, and Means of Joining"", (ii) CAN/CSA-B181.1, ""Acrylonitrile-Butadiene-Styrene (ABS) Drain, Waste, and Vent Pipe and Pipe Fittings"", (iii) CAN/CSA-B181.2, ""Polyvinylchloride (PVC) and Chlorinated Polyvinylchloride (CPVC) Drain, Waste, and Vent Pipe and Pipe Fittings"", or (iv) CAN/CSA-B182.1, ""Plastic Drain and Sewer Pipe and Pipe Fittings"", and (b) it does not serve more than one dwelling unit.",2.0,4,6,4,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.10.11.(1),Relief Valves,"Temperature relief, pressure relief, combined temperature and pressure relief and vacuum relief valves shall conform to ANSI Z21.22 / CSA 4.4, ""Relief Valves for Hot Water Supply Systems"".",2.0,2,10,11,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.10.10.(3),Rain Leaders,The hydraulic load that is drained to a rain leader shall conform to Table 7.4.10.10.,2.0,4,10,10,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.3.(3),Concrete Pipe and Fittings,Concrete fittings field fabricated from lengths of pipe shall not be used. (See Appendix A.),2.0,2,5,3,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.5.7.(3),Spatial Separation (See Appendix A.),"A buried water service pipe may pass under a building drain or building sewer if,(a) a vertical separation of not less than 500 mm is provided between the invert of the building drain or building sewer and the crown of the water service pipe, (b) adequate structural support is provided for the building drain or building sewer to prevent excessive deflection of joints and settling, and (c) the length of the water service pipe is located so that there are no joints within 2 440 mm measured horizontally from the intersection with the building drain or building sewer.",2.0,3,5,7,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.2.(3),Back-Siphonage,"Where a hose bibb is installed outside a building, inside a garage, or where there is an identifiable risk of contamination, the potable water system shall be protected against backflow by a backflow preventer.",2.0,6,2,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.5.1.(2),Traps for Sanitary Drainage Systems,"One trap may protect,(a) all the trays or compartments of a two or three compartment sink, (b) a two or three compartment laundry tray, or (c) two similar type single compartment fixtures located in the same room.",2.0,4,5,1,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.2.2.(3),Conformance to Standards,"Enamelled cast iron fixtures shall conform to ASME A112.19.1 / CSA B45.2, ""Enamelled Cast Iron and Enamelled Steel Plumbing Fixtures"".",2.0,2,2,2,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.5.3.(1),Venting of Corrosive Drain Piping and Dilution Tanks,Venting systems for drain piping or dilution tanks conveying corrosive waste shall extend independently and terminate in open air.,2.0,5,5,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.3.(5),Control and Shut-Off Valves,"Where the water supply is to be metered, the installation of the meter, including the piping that is part of the meter installation and the valving arrangement for the meter installation, shall be according to the water purveyor’s requirements.",2.0,6,1,3,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.7.1.(1),General,The size of every vent pipe shall conform to Table 7.5.7.1.,2.0,5,7,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.3.(1),Manholes,A manhole including the cover shall be designed to support all loads imposed upon it.,2.0,4,7,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.3.3.(1),Static Pressure,"Where the static pressure at any fixture may exceed 550 kPa, a pressure reducing valve conforming to Article 7.2.10.12. shall be installed to limit the maximum static pressure at the fixture to 550 kPa.",2.0,6,3,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.4.3.(6),Interceptors,An on site constructed interceptor shall be constructed to the requirements of a manufactured interceptor.,2.0,4,4,3,6
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.5.(5),Terminals,"Where a vent pipe passes through a roof, it shall,(a) be terminated high enough to prevent the entry of roof drainage but not less than 150 mm above the roof or above the surface of storm water, which could pond on the roof, and (b) be equipped with flashing to prevent the entry of water between the vent pipe and the roof or the wall.",2.0,5,6,5,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.2.7.(1),Trough Urinals,No trough urinal shall be used as part of a plumbing system.,2.0,2,2,7,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.7.1.(7),Cleanouts for Drainage Systems,"Every soil or waste stack shall be provided with a cleanout fitting, (a) at the bottom of the stack, (b) not more than 1 000 mm upstream of the bottom of the stack, or (c) on a Y fitting connecting the stack to the building drain or branch.",2.0,4,7,1,7
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.2.3.(1),Direct Connections,"Two or more fixture outlet pipes that serve outlets from a single fixture that is listed in Clause 7.4.2.1.(1)(d) may be directly connected to a branch that,(a) has a size of at least 1¼ in., and (b) is terminated above the flood level rim of a directly connected fixture with a minimum diameter waste of 1½ in. to form an air break.",2.0,4,2,3,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.2.3.(2),Direct Connections,"Fixture drains from fixtures that are listed in Subclauses 7.4.2.1.(1)(d)(i) and (ii) may be directly connected to a pipe that,(a) is terminated to form an air break above the flood level rim of a fixture that is directly connected to a sanitary drainage system, and (b) is extended through the roof when fixtures that are on 3 or more storeys are connected to it.",2.0,4,2,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.4.(1),Backflow from Fire Protection Systems,"A backflow preventer shall not be required in a residential full flow through fire sprinkler system, in which the pipe and fittings are constructed of potable water system materials.",2.0,6,2,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.7.(3),Cold-Caulked Joints,Every cold-caulked joint in a drainage system shall be firmly packed with oakum and tightly caulked with cold caulking compound to a depth of at least 25 mm.,2.0,3,2,7,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.7.2.(1),Brass or Bronze Pipe Flanges and Flanged Fittings,"Brass or bronze pipe flanges and flanged fittings shall conform to ASME B16.24, ""Cast Copper Alloy Pipe Flanges and Flanged Fittings: Classes 150, 300, 600, 900, 1500 and 2500"".",2.0,2,7,2,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.3.1.(11),Circuit Venting,"The hydraulic load on a circuit vent shall include the hydraulic load from fixtures connected to the branch served by the circuit vent, but shall not include the hydraulic load from fixtures permitted by Sentences (3), (4) and (5).",2.0,5,3,1,11
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.6.4.(4),Cast Iron Water Pipe,"Rubber gasket joints for cast iron and ductile-iron pressure pipe for water piping shall conform to ANSI/AWWA C111 / A21.11, ""Rubber-Gasket Joints for Ductile-Iron Pressure Pipe and Fittings"".",2.0,2,6,4,4
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.6.6.(3),Screwed Malleable Iron Water Fittings,Screwed malleable iron water fittings shall not be used in a drainage system.,2.0,2,6,6,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.2.2.(6),Conformance to Standards,"Plastic fixtures shall conform to CSA B45.5 / IAPMO Z124, ""Plastic Plumbing Fixtures"".",2.0,2,2,2,6
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.3.(3),Protection from Backflow,Tank type water closet valves shall be provided with a back-siphonage preventer in conformance with Sentence 7.2.10.10.(2).,2.0,6,2,3,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.5.12.(5),"Plastic Pipe, Fittings and Solvent Cement Used in Buildings (See Appendix A.)","Where noncombustible piping pierces a fire separation or a fire block, the requirements for fire stopping of Subsection 3.1.9., Sentence 9.10.9.6.(1) and Article 9.10.16.4. shall apply.",2.0,2,5,12,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.2.7.5.(1),Solder-Joint Drainage Fittings,"Solder-joint fittings for drainage systems shall conform to,(a) ASME B16.23, ""Cast Copper Alloy Solder Joint Drainage Fittings: DWV"", or (b) ASME B16.29, ""Wrought Copper and Wrought Copper Alloy Solder Joint Drainage Fittings – DWV"".",2.0,2,7,5,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.1.1.(1),Application of Drainage Systems,This Section applies to sanitary drainage systems and storm drainage systems.,2.0,4,1,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.5.(2),Backflow from Buildings with a Solar Domestic Hot Water System (See Appendix A.),"Where the heat transfer loop of the solar domestic hot water system consists of direct flow-through of potable water only, protection against backflow is not required.",2.0,6,2,5,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.6.5.(7),Terminals,"Where a vent pipe is located 2 000 mm or more above a roof, it shall be so constructed as to be stable and secure.",2.0,5,6,5,7
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.8.1.(1),Hydraulic Loads Draining to Wet Vents,The hydraulic load that drains to a wet vent shall conform to Table 7.5.8.1.,2.0,5,8,1,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.3.4.(1),Fixtures Located in Chemical Storage Locations,"A floor drain or other fixture located in an oil transformer vault, a high voltage room or any room where flammable, dangerous or toxic chemicals are stored or handled shall not be connected to a drainage system.",2.0,4,3,4,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.5.7.7.(3),"Vents for Sanitary Sewage Sumps or Tanks, Dilution Tanks and Macerating Toilet Systems",The size of every vent pipe for a macerating toilet system with a sump or tank shall be not less than 1 ½ in.,2.0,5,7,7,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.1.11.(2),Flushing Devices,"Where a manually operated flushing device is installed, it shall serve only one fixture.",2.0,6,1,11,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.3.3.(2),Prohibition of Welding of Pipes and Fittings,Galvanized steel pipe and fittings shall not be welded.,2.0,3,3,3,2
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.6.4.(5),Protection from Backflow (See Appendix A.),A subsoil drainage pipe that drains into a sanitary drainage system that is subject to surcharge shall be connected in such a manner that sewage cannot back up into the subsoil drainage pipe.,2.0,4,6,4,5
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.4.9.(3),Thrust Restraint of Water Service Pipes (See Appendix A.),Concrete thrust blocks shall have a minimum compressive strength of not less than 10 MPa after 28 days.,2.0,3,4,9,3
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.4.4.3.(7),Interceptors,A grease interceptor shall be located as close as possible to the fixture or fixtures it serves.,2.0,4,4,3,7
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.3.2.5.(1),Flared Joints,"In making a flared joint, the pipe shall be expanded with a proper flaring tool.",2.0,3,2,5,1
P,ON,2015,NBC,Div B,EN,opc2019_divb,B,2.6.2.9.(2),Air Gap,Every air gap shall be not less than 25 mm high and at least twice the diameter of the opening of the water supply outlet in height.,2.0,6,2,9,2
