National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"When quantities greater than those permitted for incidental use in Subsection 4.2.8. are required for special process operations, storage tanks for flammable liquids or combustible liquids are permitted to be located outside of a storage room referred to in Sentence 4.3.13.4.(1), provided that total quantities per fire compartment are not more than one-half the quantities permitted in Table 4.3.13.4.-A, they are located on the first storey, and the installation conforms to Articles 4.3.13.9.to 4.3.13.12. and Article 4.3.14.4.","When quantities greater than those permitted for incidental use in Subsection 4.2.8. are required for special process operations, storage tanks for flammable liquids or combustible liquids are permitted to be located outside of a storage room referred to in Sentence 4.3.13.4.(1), provided that total quantities per fire compartment are not more than one-half the quantities permitted in Table 4.3.13.4.-A, they are located on the first storey, and the installation conforms to Articles 4.3.13.9. to 4.3.13.12. and Article 4.3.14.4.","When quantities greater than are permitted for incidental use in Subsection 4.2.8. are required for special process operations, storage tanks for flammable liquids or combustible liquids are permitted to be located outside of a storage room referred to in Sentence (1), provided that total quantities per fire compartment are not more than one-half the quantities permitted in Table 4.3.12.A., they are located on the first storey, and the installation conforms to Articles 4.3.12.7. to 4.3.12.10. and Article 4.3.13.4.","When quantities greater than are permitted for incidental use in Subsection 4.2.8. are required for special process operations, storage tanks for flammable liquids or combustible liquids are permitted to be located outside of a storage room referred to in Sentence (1), provided that total quantities per fire compartment are not more than one-half the quantities permitted in Table 4.3.12.A., they are located on the first storey, and the installation conforms to Articles 4.3.12.7. to 4.3.12.10. and Article 4.3.13.4.",tensor(0.9969)
"Fencing, boarding and barricades shall be constructed and maintained in a manner that does not restrict access to the construction or demolition site for firefighting purposes or to fire protection equipment.","Fencing, boarding and barricades shall be constructed and maintained in a manner that does not restrict access to the construction or demolition site for firefighting purposes or to fire protection equipment.",,,0.0
,,A fire separation that separates an exit stairway from the remainder of the building shall not be breached by a duct or other part of an air handling system.,,0.0
"An outdoor storage area shall be surrounded by a firmly anchored fence that is substantially constructed to discourage climbing and unauthorized entry, not less than 1.8 m high, and provided with gates that shall be locked when the storage area is not staffed.","An outdoor storage area shall be surrounded by a firmly anchored fence that is substantially constructed to discourage climbing and unauthorized entry, not less than 1.8 m high, and provided with gates that shall be locked when the storage area is not staffed.","Fencing required in Article 5.6.2.1. shall be firmly anchored and substantially constructed, designed to discourage climbing, not less than 1.8 m high, provided with gates that shall be locked when the storage area is not staffed, and kept clear of obstructions so that gates may be fully opened at all times.","Fencing required in Article 5.6.2.1. shall be (a) firmly anchored and substantially constructed, (b) designed to discourage climbing, (c) not less than 1.8 m high, (d) provided with gates that shall be locked when the storage area is not staffed, and (d) kept clear of obstructions so that gates may be fully opened at all times.",tensor(0.9280)
"Flammable liquids shall be Class I liquids, and shall be subdivided into: Class IA liquids, which shall include those having a flash point below 22.8°C and a boiling point below 37.8°C, Class IB liquids, which shall include those having a flash point below 22.8°C and a boiling point at or above 37.8°C, and Class IC liquids, which shall include those having a flash point at or above 22.8°C and below 37.8°C.","Flammable liquids shall be Class I liquids, and shall be subdivided into: Class IA liquids, which shall include those having a flash point below 22.8°C and a boiling point below 37.8°C, Class IB liquids, which shall include those having a flash point below 22.8°C and a boiling point at or above 37.8°C, and Class IC liquids, which shall include those having a flash point at or above 22.8°C and below 37.8°C.","Flammable liquids shall be Class I liquids, and shall be subdivided into Class IA liquids, which are those having a flash point below 22.8°C and a boiling point below 37.8°C, Class IB liquids, which are those having a flash point below 22.8°C and a boiling point at or above 37.8°C, and Class IC liquids, which are those having a flash point at or above 22.8°C and below 37.8°C.","Flammable liquids shall be Class I liquids, and shall be subdivided into (a) Class IA liquids, which are those having a flash point below 22.8°C and a boiling point below 37.8°C, (b) Class IB liquids, which are those having a flash point below 22.8°C and a boiling point at or above 37.8°C, and (c) Class IC liquids, which are those having a flash point at or above 22.8°C and below 37.8°C.",tensor(0.9967)
"Fixed dispensers for Class II or IIIA liquids are permitted to be installed inside a building when the building is not open to the public, the dispensers are located on the first storey, drainage is provided, and ventilation is provided in conformance with Subsection 4.1.7. and with the requirements for storage garages in Subsection 6.3.1. of Division B of the NBC.","Fixed dispensers for Class II or IIIA liquids are permitted to be installed inside a building when the building is not open to the public, the dispensers are located on the first storey, drainage is provided, and ventilation is provided in conformance with part 4. and with the requirements for storage garages in Subsection 6.3.1. of Division B of the NBC.",,,0.0
,,"Despite Sentences (1) and (2), for those occupancies of facilities that are regulated under Ontario Regulation 851 of the Revised Regulations of Ontario, 1990 (Industrial made under the Occupational Health and Safety Act or Ontario Regulation 67/93 (Health Care and Residential made under the Occupational Health and Safety Act, ventilation requirements for a room or enclosed space referred to in Article 4.1.7.1. shall be provided with continuous mechanical ventilation where Class I liquids are processed, dispensed or used in a manner that releases flammable vapours into the room or enclosed space, and continuous mechanical or natural ventilation to the outdoors by upper and lower vents where Class I liquids are stored, or Class II liquids are processed, dispensed or used.","Despite Sentences (1) and (2), for those occupancies of facilities that are regulated under Ontario Regulation 851 of the Revised Regulations of Ontario, 1990 (Industrial made under the Occupational Health and Safety Act or Ontario Regulation 67/93 (Health Care and Residential made under the Occupational Health and Safety Act, ventilation requirements for a room or enclosed space referred to in Article 4.1.7.1. shall be provided with (a) continuous mechanical ventilation where Class I liquids are processed, dispensed or used in a manner that releases flammable vapours into the room or enclosed space, and (b) continuous mechanical or natural ventilation to the outdoors by upper and lower vents where (i) Class I liquids are stored, or (ii) Class II liquids are processed, dispensed or used.",0.0
Hot work shall not be performed on metal objects that are in contact with combustible materials unless safety precautions are taken to prevent their ignition by conduction.,Hot work shall not be performed on metal objects that are in contact with combustible materials unless safety precautions are taken to prevent their ignition by conduction.,,,0.0
,,"Torches, regulators, hoses and other oxyacetylene hot work equipment which have been damaged shall not be used.","Torches, regulators, hoses and other oxyacetylene hot work equipment which have been damaged shall not be used.",0.0
Fuel-fired industrial trucks shall conform to ULC ULC/ORD-C558-14 Guide for the Investigation of Internal Combustion Engine-Powered Industrial Trucks,Fuel-fired industrial trucks shall conform to ULC ULC/ORD-C558-14 Guide for the Investigation of Internal Combustion Engine-Powered Industrial Trucks,,,0.0
,,"Repair, replacement and alterations of fire alarm system components shall be in accordance with CAN/ULC-S524, Standard for the Installation of Fire Alarm Systems.","Repair, replacement and alterations of fire alarm system components shall be in accordance with CAN/ULC-S524, ""Standard for the Installation of Fire Alarm Systems"".",0.0
Piping systems shall be tested for leakage in conformance with Section 4.4. before being put into service and before reactivation when used on a seasonal basis.,Piping systems shall be tested for leakage in conformance with Section 4.4. before being put into service and before reactivation when used on a seasonal basis.,Piping systems shall be tested for leakage in conformance with Subsection 4.4.6. before being put into service and before reactivation when used on a seasonal basis.,Piping systems shall be tested for leakage in conformance with Subsection 4.4.6. before being put into service and before reactivation when used on a seasonal basis.,tensor(0.9918)
Bonding required in Sentence 4.7.4.5.(1) shall consist of a metallic bond wire connected to the fill stem or to some part of the loading or unloading structure that is in electrical contact with the fill stem in conformance with Subsection 4.1.4.,Bonding required in Sentence 4.7.4.5.(1) shall consist of a metallic bond wire connected to the fill stem or to some part of the loading or unloading structure that is in electrical contact with the fill stem in conformance with Subsection 4.1.4.,Bonding required in Sentence (1) shall consist of a metallic bond wire connected to the fill stem or to some part of the loading structure in electrical contact with the fill stem in conformance with Subsection 4.1.4.,Bonding required in Sentence (1) shall consist of a metallic bond wire connected to the fill stem or to some part of the loading structure in electrical contact with the fill stem in conformance with Subsection 4.1.4.,tensor(0.9845)
The use of cam-locking connections up to 100 mm in size shall be permitted.,The use of cam-locking connections up to 100 mm in size shall be permitted.,The use of cam-locking connections up to 100 mm in size shall be permitted.,The use of cam-locking connections up to 100 mm in size shall be permitted.,tensor(1.)
Joints in piping systems shall comply with Subsection 4.5.5.,Joints in piping systems shall comply with part 4.,,,0.0
,,Ventilation systems shall conform to Subsection 4.1.7. and Articles 4.12.8.2. to 4.12.8.5.,Ventilation systems shall conform to Subsection 4.1.7. and Articles 4.12.8.2. to 4.12.8.5.,0.0
Signs required in Sentences 2.7.1.4.(1)and 2.7.1.4.(2) shall have lettering not less than 50 mm high with a 12 mm stroke.,Signs required in Sentences 2.7.1.4.(1) and 2.7.1.4.(2) shall have lettering not less than 50 mm high with a 12 mm stroke.,,,0.0
,,Lettering on warning signs shall be red or white letters 114 mm high with a 19 mm stroke on a contrasting background.,Lettering on warning signs shall be red or white letters 114 mm high with a 19 mm stroke on a contrasting background.,0.0
"Smoking shall not be permitted on helicopter landing areas on roofs, and signs conforming to Article 2.4.2.2. shall be placed at the exits from the rooftop and in the vicinity of the landing area.",,,,0.0
,,Signs with letters 50 mm high indicating that ammonium nitrate is being stored and that smoking is not permitted shall be prominently displayed near each entrance on the exterior of buildings identified in Sentence (1).,Signs with letters 50 mm high indicating that ammonium nitrate is being stored and that smoking is not permitted shall be prominently displayed near each entrance on the exterior of buildings identified in Sentence (1).,0.0
Dispenser sumps shall conform to the construction and performance requirements of ULC ULC/ORD-C107.21-1992 Under-Dispenser Sumps,,,,0.0
,,"In-service fill piping systems that do not comply with Sentences (6) and (7) may remain in-service if the piping does not leak and if the fill piping system met the requirements of this Code on December 31, 2014, as it read on that day.","In-service fill piping systems that do not comply with Sentences (6) and (7) may remain in-service if the piping does not leak and if the fill piping system met the requirements of this Code on December 31, 2014, as it read on that day.",0.0
"The extinguishers required by Sentence 5.6.1.5.(1) shall have a minimum rating of 3-A:20-B:C on moveable equipment (see Note A-5.6.1.5.(2)(a)), and 4-A:40-B:C in all other locations. (See Note A-5.6.1.6.)","The extinguishers required by Sentence 5.6.1.5.(1) shall have a minimum rating of 3-A:20-B:C on moveable equipment (see Note A-5.6.1.5.(2)(a)), and 4-A:40-B:C in all other locations.","The extinguishers required by Sentence (2) shall have a minimum rating of 2A:10B:C on moveable equipment, and 4A:40B:C in all other locations.","The extinguishers required by Sentence (2) shall have a minimum rating of 2A:10B:C on moveable equipment, and 4A:40B:C in all other locations.",tensor(0.9591)
"At a loading or unloading facility for tank vehicles or tank cars, the horizontal distance from the fill stem to an aboveground storage tank, a building or a property line shall be not less than 7.5 m for Class I liquids, and 4.5 m for Class II and IIIA liquids.","At a loading or unloading facility for tank vehicles or tank cars, the horizontal distance from the fill stem to an aboveground storage tank, a building or a property line shall be not less than 7.5 m for Class I liquids, and 4.5 m for Class II and IIIA liquids.","At a loading or unloading facility for tank vehicles or tank cars, the horizontal distance from the fill stem to an aboveground storage tank, a building or a property line shall be not less than 7.5 m for Class I liquids, and 4.5 m for Class II and IIIA liquids.","At a loading or unloading facility for tank vehicles or tank cars, the horizontal distance from the fill stem to an aboveground storage tank, a building or a property line shall be not less than 7.5 m for Class I liquids, and 4.5 m for Class II and IIIA liquids.",tensor(1.0000)
"When 2 or more classes of liquids are stored in a single storage room referred to in Sentence 4.3.13.4.(1), the total quantity permitted for each class of liquid shall be calculated as follows: qIQI+q II+IIIAQII +IIIA 1","When 2 or more classes of liquids are stored in a single storage room referred to in Sentence 4.3.13.4.(1), the total quantity permitted for each class of liquid shall be calculated as follows: qIQI+q II+IIIAQII +IIIA 1","When two or more classes of liquids are stored in a single storage room referred to in Sentence 4.3.12.4.(1), the total quantities of stored liquids shall meet the requirements of the following equation:","When two or more classes of liquids are stored in a single storage room referred to in Sentence 4.3.12.4.(1), the total quantities of stored liquids shall meet the requirements of the following equation:",tensor(0.9438)
"Except as provided in Sentence 4.4.3.2.(1), pneumatic leak detection tests using compressed air or an inert gas shall include the application of soap and water to the storage tank and piping surface, fittings, joints and connections to help in the detection of leaks.","Except as provided in Sentence 4.4.3.2.(1), pneumatic leak detection tests using compressed air or an inert gas shall include the application of soap and water to the storage tank and piping surface, fittings, joints and connections to help in the detection of leaks.",,,0.0
,,"When exposed piping systems are subjected to a pneumatic leakage test, it shall be in conformance with Article 4.4.6.4., and the piping, including the joints, shall be soaped to assist in the detection of leaks.","When exposed piping systems are subjected to a pneumatic leakage test, it shall be in conformance with Article 4.4.6.4., and the piping, including the joints, shall be soaped to assist in the detection of leaks.",0.0
Valves and controls for a special fire suppression system shall be clearly marked to indicate their function and shall be accessible at all times. (See Note A-2.1.3.6.),Valves and controls for a special fire suppression system shall be clearly marked to indicate their function and shall be accessible at all times.,Valves and controls for a special fire suppression system shall be clearly marked to indicate their function and shall be accessible at all times.,Valves and controls for a special fire suppression system shall be clearly marked to indicate their function and shall be accessible at all times.,tensor(0.9877)
The laboratory shall be clearly designated as an area containing dangerous goods in conformance with Article 3.2.7.14.,The laboratory shall be clearly designated as an area containing dangerous goods in conformance with Article 3.2.7.14.,,,0.0
,,"Despite Sentence (1), an existing laboratory that has fire separations consisting of membranes of lath and plaster or gypsum board is deemed to be in compliance with Sentence (1).","Despite Sentence (1), an existing laboratory that has fire separations consisting of membranes of lath and plaster or gypsum board is deemed to be in compliance with Sentence (1).",0.0
Fire protection installations shall be maintained in operating condition. (See Note A-6.1.1.2.(1).),Fire protection installations shall be maintained in operating condition. (See Note A-6.1.1.2.(1).),,,0.0
,,Smoke alarms shall be maintained in operating condition.,Smoke alarms shall be maintained in operating condition.,0.0
"A special fire suppression system that meets the description given in any one of the standards referenced in Article 2.1.3.5. shall be tested, inspected and maintained in conformance with the appropriate requirements of that standard.","A special fire suppression system that meets the description given in any one of the standards referenced in Article 2.1.3.5. shall be tested, inspected and maintained in conformance with the appropriate requirements of that standard.","Except as otherwise provided in this Section, where special fire suppression systems have been installed, inspection and maintenance shall be provided in conformance with the appropriate standards set out in Sentences 6.8.1.1. (3), (4) and (5).","Except as otherwise provided in this Section, where special fire suppression systems have been installed, inspection and maintenance shall be provided in conformance with the appropriate standards set out in Sentences 6.8.1.1. (3), (4) and (5).",tensor(0.9322)
"A portable extinguisher shall be provided within 7.5 m of any machine producing wood dust, particles or shavings.","A portable extinguisher shall be provided within 7.5 m of any machine producing wood dust, particles or shavings.","A portable extinguisher that complies with Subsection 6.2.6. or a garden-type hose shall be provided within 7.5 m of any machine that produces sawdust, particles or shavings.","A portable extinguisher that complies with Subsection 6.2.6. or a garden-type hose shall be provided within 7.5 m of any machine that produces sawdust, particles or shavings.",tensor(0.9438)
The electrical system in a tent or air-supported structure shall be maintained and operated in a safe manner.,The electrical system in a tent or air-supported structure shall be maintained and operated in a safe manner.,,,0.0
,,Smoke control equipment shall be maintained in a manner that ensures that it is fully operational.,Smoke control equipment shall be maintained in a manner that ensures that it is fully operational.,0.0
"Areas where dangerous goods are stored shall be kept free of waste packaging materials, debris of any kind, or any spilled product.","Areas where dangerous goods are stored shall be kept free of waste packaging materials, debris of any kind, or any spilled product.",,,0.0
,,Hooks and other supports for sprayed items shall be kept clean and free of paint.,Hooks and other supports for sprayed items shall be kept clean and free of paint.,0.0
"Except as provided in Sentence 3.3.2.12.(2), the dispensing of flammable liquids or combustible liquids into the fuel tank of a vehicle shall conform to Section 4.6.","Except as provided in Sentence 3.3.2.12.(2), the dispensing of flammable liquids or combustible liquids into the fuel tank of a vehicle shall conform to part 4.",,,0.0
,,"The dispensing of fuel from a tank vehicle directly into the fuel tank of a vehicle shall comply with Article 4.11.3.8. of Division B of NRC, National Fire Code of Canada.","The dispensing of fuel from a tank vehicle directly into the fuel tank of a vehicle shall comply with Article 4.11.3.8. of Division B of NRC, ""National Fire Code of Canada"".",0.0
"Where shore locations would result in excessively long supply lines to the dispenser, storage tanks are permitted to be installed on a pier provided that the applicable portions of Subsection 4.3.7. relating to spacing, secondary containment and piping are complied with, and the quantity stored does not exceed 5 000 L aggregate capacity.","Where shore locations would result in excessively long supply lines to the dispenser, storage tanks are permitted to be installed on a pier provided that the applicable portions of part 4. relating to spacing, secondary containment and piping are complied with, and the quantity stored does not exceed 5 000 L aggregate capacity.",,,0.0
,,This Subsection applies to the installation of storage tanks in buildings.,This Subsection applies to the installation of storage tanks in buildings.,0.0
Leaks or defects found in hot work equipment shall be repaired prior to use.,Leaks or defects found in hot work equipment shall be repaired prior to use.,Leaks or defects found in hot work equipment shall be repaired prior to use.,Leaks or defects found in hot work equipment shall be repaired prior to use.,tensor(1.0000)
Either a 150 mm reinforced concrete slab or a 200 mm unreinforced concrete slab over not less than 450 mm of sand is permitted in lieu of the protection described in Sentence 4.3.8.3.(2) provided the slab extends at least 300 mm beyond the storage tank.,Either a 150 mm reinforced concrete slab or a 200 mm unreinforced concrete slab over not less than 450 mm of sand is permitted in lieu of the protection described in Sentence 4.3.8.3.(2) provided the slab extends at least 300 mm beyond the storage tank.,,,0.0
,,An underground storage tank subject to vehicular traffic may be installed under a 150 mm reinforced concrete slab or a 200 mm unreinforced concrete slab over not less than 450 mm of sand if the slab extends at least 300 mm beyond the underground storage tank.,An underground storage tank subject to vehicular traffic may be installed under a 150 mm reinforced concrete slab or a 200 mm unreinforced concrete slab over not less than 450 mm of sand if the slab extends at least 300 mm beyond the underground storage tank.,0.0
"The commissioning testing referred to in Sentence 4.4.1.2.(1) shall be performed at the time of installation once backfill and surfacing have been completed but before being put into service, in the case of an underground storage tank or underground piping system, before being put into service, in the case of an aboveground storage tank or exposed piping system, and once the final surface materials have been installed but before being put into service, in the case of a sump.","The commissioning testing referred to in Sentence 4.4.1.2.(1) shall be performed at the time of installation once backfill and surfacing have been completed but before being put into service, in the case of an underground storage tank or underground piping system, before being put into service, in the case of an aboveground storage tank or exposed piping system, and once the final surface materials have been installed but before being put into service, in the case of a sump.",,,0.0
,,"Piping systems including those at fuel dispensing stations shall be tested for leakage in conformance with Sentences (2) and (3) whenever a leak is suspected, and at the time of installation before backfilling in the case of underground piping, or before putting into service in the case of exposed piping.","Piping systems including those at fuel dispensing stations shall be tested for leakage in conformance with Sentences (2) and (3) (a) whenever a leak is suspected, and (b) at the time of installation (i) before backfilling in the case of underground piping, or (ii) before putting into service in the case of exposed piping.",0.0
"Equipment used in a building and the ventilation of the building shall be designed so as to limit flammable vapour-air mixtures under normal operating conditions to the interior of equipment, and to not more than 1.5 m from such equipment. (See Note A-4.9.3.4.(1).)","Equipment used in a building and the ventilation of the building shall be designed so as to limit flammable vapour-air mixtures under normal operating conditions to the interior of equipment, and to not more than 1.5 m from such equipment. (See Note A-4.9.3.4.(1).)","Equipment used in a building and the ventilation of the building shall be designed so as to limit flammable vapour-air mixtures under normal operating conditions to the interior of equipment, and to not more than 1.5 m from such equipment.","Equipment used in a building and the ventilation of the building shall be designed so as to limit flammable vapour-air mixtures under normal operating conditions to the interior of equipment, and to not more than 1.5 m from such equipment.",tensor(0.9942)
Combustible materials or building surfaces that cannot be removed or protected against ignition as required in Clause 5.2.3.2.(1)(b) shall be thoroughly wetted where hot work is carried out.,Combustible materials or building surfaces that cannot be removed or protected against ignition as required in Sentence 5.2.3.2.(1) shall be thoroughly wetted where hot work is carried out.,,,0.0
,,"Except as provided in Articles 5.12.9.3. and 5.12.9.4., drying or curing equipment that utilizes components capable of producing ignition, such as an open flame, a spark, or a hot surface, shall not be installed in or near a spraying area.","Except as provided in Articles 5.12.9.3. and 5.12.9.4., drying or curing equipment that utilizes components capable of producing ignition, such as an open flame, a spark, or a hot surface, shall not be installed in or near a spraying area.",0.0
"Dangerous goods classified as radioactive materials shall be stored in conformance with CNSC SOR/2000-209 Nuclear Safety and Control Act (S.C. 1997, c.9)","Dangerous goods classified as radioactive materials shall be stored in conformance with CNSC SOR/2000-209 Nuclear Safety and Control Act (S.C. 1997, c.9)",,,0.0
,,Radioactive nuclear substances shall be stored in accordance with the licence requirements and regulations of the Canadian Nuclear Safety Commission.,Radioactive nuclear substances shall be stored in accordance with the licence requirements and regulations of the Canadian Nuclear Safety Commission.,0.0
"Where individual containers with a capacity of more than 5 L are required for storage of flammable liquids or combustible liquids in a building, safety containers of not more than 25 L capacity conforming to ULC ULC/ORD-C30-1995 Safety Containers shall be used.","Where individual containers with a capacity of more than 5 L are required for storage of flammable liquids or combustible liquids in a building, safety containers of not more than 25 L capacity conforming to ULC ULC/ORD-C30-1995 Safety Containers shall be used.","Where individual containers with a capacity of more than 5 L are required for storage of flammable liquids or combustible liquids in a building, safety containers conforming to ULC/ORD-C30, Safety Containers, and of not more than 25 L capacity, shall be used.","Where individual containers with a capacity of more than 5 L are required for storage of flammable liquids or combustible liquids in a building, safety containers conforming to ULC/ORD-C30, ""Safety Containers"", and of not more than 25 L capacity, shall be used.",tensor(0.9931)
"Where vehicular, watercraft or floatplane impact or physical damage is possible, protective guarding devices shall be provided for aboveground outdoor piping.","Where vehicular, watercraft or floatplane impact or physical damage is possible, protective guarding devices shall be provided for aboveground outdoor piping.","When vehicular impact or physical damage is possible, protective guarding devices shall be provided for piping referred to in Sentence (1) and for fill pipes for storage tanks.","When vehicular impact or physical damage is possible, protective guarding devices shall be provided for piping referred to in Sentence (1) and for fill pipes for storage tanks.",tensor(0.9109)
"Where smoking is permitted, an adequate number of ash trays shall be provided.","Where smoking is permitted, an adequate number of ash trays shall be provided.",,,0.0
,,"In supported group living residences and intensive support residences regulated under the Services and Supports to Promote the Social Inclusion of Persons with Developmental Disabilities Act, 2008, suitable noncombustible ashtrays shall be provided where smoking is permitted.","In supported group living residences and intensive support residences regulated under the Services and Supports to Promote the Social Inclusion of Persons with Developmental Disabilities Act, 2008, suitable noncombustible ashtrays shall be provided where smoking is permitted.",0.0
Dangerous goods shall not be stored in areas where the ambient temperature may cause them to become unstable or susceptible to undesirable reactions.,Dangerous goods shall not be stored in areas where the ambient temperature may cause them to become unstable or susceptible to undesirable reactions.,,,0.0
,,Ammonium nitrate shall not be stored in an area where the ambient temperature is such that it can become unstable or susceptible to undesirable reactions.,Ammonium nitrate shall not be stored in an area where the ambient temperature is such that it can become unstable or susceptible to undesirable reactions.,0.0
"Test pressures shall be the greater of 350 kPa (gauge) or 1.5 times the maximum operating pressure, and not exceed the piping manufacturer's test specifications.","Test pressures shall be the greater of 350 kPa (gauge) or 1.5 times the maximum operating pressure, and not exceed the piping manufacturer's test specifications.","Except as provided in Sentences (2) and (3) and Article 4.4.6.6., piping systems shall be pressure tested at pressures of not less than 350 kPa (gauge) or 1.5 times the maximum operating pressure, whichever is greater.","Except as provided in Sentences (2) and (3) and Article 4.4.6.6., piping systems shall be pressure tested at pressures of not less than 350 kPa (gauge) or 1.5 times the maximum operating pressure, whichever is greater.",tensor(0.9510)
"Combustible contents in interconnected floor spaces in which the ceiling is more than 8 m above the floor, shall not exceed the limit specified in Subsection 3.2.8. of Division B of the NBC.","Combustible contents in interconnected floor spaces in which the ceiling is more than 8 m above the floor, shall not exceed the limit specified in Subsection 3.2.8. of Division B of the NBC.",,,0.0
,,"Despite Sentence 9.9.2.1.(6), a floor assembly may be penetrated by an unprotected opening between 2 contiguous storeys up to the fifth storey where the building is of noncombustible construction, the interconnected floor space does not contain sleeping accommodation, and the required fire-resistance rating of the floor assembly is maintained.",,0.0
"Pressurized vestibules shall be tested in different seasons by a pressure sensor or tracer smoke at intervals not greater than 2 years and after any alteration to the building, to ensure that the movement of air is from the vestibules to adjacent floor areas on all storeys.",,,,0.0
,,The landlord shall test smoke alarms that are connected to an electrical circuit after any change is made to the electrical circuit.,The landlord shall test smoke alarms that are connected to an electrical circuit after any change is made to the electrical circuit.,0.0
"The ventilation system described in Sentence 5.5.4.3.(1) shall not be interlocked with a fire detection, fire alarm or make-up air system.","The ventilation system described in Sentence 5.5.4.3.(1) shall not be interlocked with a fire detection, fire alarm or make-up air system.",,,0.0
,,Sentence (1) does not apply to buildings equipped with an interconnected smoke alarm system.,,0.0
"When a compartment of a tank vehicle has been used to carry a Class I liquid, the compartment, piping and accessory delivery equipment shall be drained of liquid before a Class II or IIIA liquid is loaded.",,"When a compartment of a tank vehicle has been used to carry a Class I liquid, the compartment, piping and accessory delivery equipment shall be drained of liquid before a Class II or IIIA liquid is loaded.",,tensor(1.)
The handling and discharge of fireworks shall conform to NRCan 2010 Display Fireworks Manual,The handling and discharge of fireworks shall conform to NRCan 2010 Display Fireworks Manual,"The handling and discharge of fireworks and pyrotechnics shall comply with NRCan, Display Fireworks Manual and NRCan, Pyrotechnics Special Effects Manual.","The handling and discharge of fireworks and pyrotechnics shall comply with NRCan, ""Display Fireworks Manual"" and NRCan, ""Pyrotechnics Special Effects Manual"".",tensor(0.9506)
"Every chimney, flue and flue pipe shall be inspected to identify any dangerous condition at intervals not greater than 12 months, at the time of addition of any appliance, and after any chimney fire. (See Note A-2.6.1.4.(1).)","Every chimney, flue and flue pipe shall be inspected to identify any dangerous condition at intervals not greater than 12 months, at the time of addition of any appliance, and after any chimney fire. (See Note A-2.6.1.4.(1).)","Every chimney, flue and flue pipe shall be inspected to identify any dangerous condition at intervals not greater than 12 months, at the time of addition of any appliance, and after any chimney fire.","Every chimney, flue and flue pipe shall be inspected to identify any dangerous condition (a) at intervals not greater than 12 months, (b) at the time of addition of any appliance, and (c) after any chimney fire.",tensor(0.9934)
"Where inventory reconciliation is required by this Section, the liquid level in any storage tank shall be measured at intervals not greater than 7 days in conformance with Sentences 4.4.4.1.(2) to 4.4.4.1.(4), except that at fuel-dispensing stations the measurements shall be taken each day the station is in operation.","Where inventory reconciliation is required by this Section, the liquid level in any storage tank shall be measured at intervals not greater than 7 days in conformance with Sentences 4.4.4.1.(2) to 4.4.4.1.(4), except that at fuel-dispensing stations the measurements shall be taken each day the station is in operation.","Except as provided in Article 4.3.16.2., the liquid level in any storage tank shall be measured at intervals not greater than seven days in conformance with Sentences (2) to (4), except that at fuel dispensing stations, the measurements shall be taken each day the station is in operation.","Except as provided in Article 4.3.16.2., the liquid level in any storage tank shall be measured at intervals not greater than seven days in conformance with Sentences (2) to (4), except that at fuel dispensing stations, the measurements shall be taken each day the station is in operation.",tensor(0.9591)
"Where it is not practicable to locate bulk transfer stations on separate piers and wharves, such stations are permitted to be located on general purpose piers and wharves provided that guards or fences are installed around valves or pumping equipment to prevent entry of unauthorized personnel.","Where it is not practicable to locate bulk transfer stations on separate piers and wharves, such stations are permitted to be located on general purpose piers and wharves provided that guards or fences are installed around valves or pumping equipment to prevent entry of unauthorized personnel.","Where it is not practical to locate bulk transfer stations on separate piers and wharves, such stations may be located on general purpose piers and wharves provided that guards or fences are installed around valves or pumping equipment to prevent entry of unauthorized personnel.","Where it is not practical to locate bulk transfer stations on separate piers and wharves, such stations may be located on general purpose piers and wharves provided that guards or fences are installed around valves or pumping equipment to prevent entry of unauthorized personnel.",tensor(0.9885)
The sign required in Sentence 4.6.8.8.(1) shall indicate that smoking is not permitted in the vicinity of the dispenser and that the ignition must be turned off while the vehicle is being refuelled. (See Note A-4.6.8.8.(2).),The sign required in Sentence 4.6.8.8.(1) shall indicate that smoking is not permitted in the vicinity of the dispenser and that the ignition must be turned off while the vehicle is being refuelled. (See Note A-4.6.8.8.(2).),,,0.0
,,Signs that prohibit smoking and that conform to Article 2.4.3.2. shall be posted conspicuously in the vicinity of dip tanks.,Signs that prohibit smoking and that conform to Article 2.4.3.2. shall be posted conspicuously in the vicinity of dip tanks.,0.0
"Based on the evaluation required in Sentence 4.9.4.3.(1), measures to minimize the occurrence of fires and explosions and to mitigate their effects shall be identified.","Based on the evaluation required in Sentence 4.9.4.3.(1), measures to minimize the occurrence of fires and explosions and to mitigate their effects shall be identified.",The evaluation in Sentence (1) shall result in the identification of measures that will minimize fires and explosions from occurring and mitigate the effects of a fire or explosion should it occur.,The evaluation in Sentence (1) shall result in the identification of measures that will minimize fires and explosions from occurring and mitigate the effects of a fire or explosion should it occur.,tensor(0.9555)
The fire-resistance rating of the fire separations delimiting each fire compartment shall be determined in accordance with the applicable requirements of the Code. (See Note A-3.2.7.6.(2).),The fire-resistance rating of the fire separations delimiting each fire compartment shall be determined in accordance with the applicable requirements of the Code. (See Note A-3.2.7.6.(2).),"Fire separations required by this Section to have a fire-resistance rating shall be in conformance with Subsection 3.1.7. and Articles 3.1.8.1., 3.1.8.2., 3.1.8.3. and 3.5.4.2. of the 1994 Building Code.",,tensor(0.9197)
