Full Index,ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
4783,1434451,86797.0,B,nbc2015_divb,743.0,B,3.2.6.4.(4),Emergency Operation of Elevators,"Keys to operate the switches required by Sentences 3.2.6.4.(2)and 3.2.6.4.(3) shall be provided in a suitably identified box conspicuously located on the outside of an elevator hoistway near the central alarm and control facility required by Article 3.2.6.7., and kept at the central alarm and control facility.","keystooperatetheswitchesrequiredbysentences3.2.6.4.(2)and3.2.6.4.(3)shallbeprovidedinasuitablyidentifiedboxconspicuouslylocatedontheoutsideofanelevatorhoistwaynearthecentralalarmandcontrolfacilityrequiredbyarticle3.2.6.7.,andkeptatthecentralalarmandcontrolfacility.",47.0,3.0,2,6,4,4
4784,1434452,86798.0,B,nbc2015_divb,744.0,B,3.2.6.5.(1),Elevator for Use by Firefighters,At least one elevator shall be provided for use by firefighters in conformance with Sentences 3.2.6.5.(2)to 3.2.6.5.(6).,atleastoneelevatorshallbeprovidedforusebyfirefightersinconformancewithsentences3.2.6.5.(2)to3.2.6.5.(6).,17.0,3.0,2,6,5,1
6413,1465714,86799.0,B,nbc2015_divb,745.0,B,3.2.6.5.(2),Elevator for Use by Firefighters,The elevator referred to in Sentence 3.2.6.5.(1) shall have a useable platform area not less than 2.2 m2 and shall be capable of carrying a load of 900 kg to the top floor that it serves from a landing on the storey containing the entrance for firefighter access referred to in Articles 3.2.5.4.and 3.2.5.5. within 1 min.,theelevatorreferredtoinsentence3.2.6.5.(1)shallhaveauseableplatformareanotlessthan2.2m2andshallbecapableofcarryingaloadof900kgtothetopfloorthatitservesfromalandingonthestoreycontainingtheentranceforfirefighteraccessreferredtoinarticles3.2.5.4.and3.2.5.5.within1min.,57.0,3.0,2,6,5,2
4980,1438378,86800.0,B,nbc2015_divb,746.0,B,3.2.6.5.(3),Elevator for Use by Firefighters,"Each elevator for use by firefighters shall be provided with a closure at each shaft opening so that the interlock mechanism remains mechanically engaged and electrical continuity is maintained in the interlock circuits and associated wiring for a period of not less than 1 h when the assembly is subjected to the standard fire exposure described in ULC CAN/ULC-S104-15 Fire Tests of Door Assemblies be protected with a vestibule containing no occupancy and separated from the remainder of the floor area by a fire separation having a fire-resistance rating not less than 45 min, or be protected with a corridor containing no occupancy and separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h.","eachelevatorforusebyfirefightersshallbeprovidedwithaclosureateachshaftopeningsothattheinterlockmechanismremainsmechanicallyengagedandelectricalcontinuityismaintainedintheinterlockcircuitsandassociatedwiringforaperiodofnotlessthan1hwhentheassemblyissubjectedtothestandardfireexposuredescribedinulccan/ulc-s104-15firetestsofdoorassembliesbeprotectedwithavestibulecontainingnooccupancyandseparatedfromtheremainderofthefloorareabyafireseparationhavingafire-resistanceratingnotlessthan45min,orbeprotectedwithacorridorcontainingnooccupancyandseparatedfromtheremainderofthebuildingbyafireseparationhavingafire-resistanceratingnotlessthan1h.",124.0,3.0,2,6,5,3
563,1353394,86801.0,B,nbc2015_divb,747.0,B,3.2.6.5.(4),Elevator for Use by Firefighters,"Except as permitted by Sentence 3.2.6.5.(5), an elevator referred to in Sentence 3.2.6.5.(1) shall be capable of providing transportation from the storey containing the entrance for firefighter access referred to in Articles 3.2.5.4.and 3.2.5.5. to every floor that is above grade in the building and that is normally served by the elevator system.","exceptaspermittedbysentence3.2.6.5.(5),anelevatorreferredtoinsentence3.2.6.5.(1)shallbecapableofprovidingtransportationfromthestoreycontainingtheentranceforfirefighteraccessreferredtoinarticles3.2.5.4.and3.2.5.5.toeveryfloorthatisabovegradeinthebuildingandthatisnormallyservedbytheelevatorsystem.",53.0,3.0,2,6,5,4
4019,1420777,86802.0,B,nbc2015_divb,748.0,B,3.2.6.5.(5),Elevator for Use by Firefighters,"If it is necessary to change elevators to reach any floor referred to in Sentence 3.2.6.5.(4), the system shall be designed so that not more than one change of elevator is required when travelling to any floor in the building from the storey containing the entrance for firefighter access referred to in Articles 3.2.5.4.and 3.2.5.5.","ifitisnecessarytochangeelevatorstoreachanyfloorreferredtoinsentence3.2.6.5.(4),thesystemshallbedesignedsothatnotmorethanonechangeofelevatorisrequiredwhentravellingtoanyfloorinthebuildingfromthestoreycontainingtheentranceforfirefighteraccessreferredtoinarticles3.2.5.4.and3.2.5.5.",55.0,3.0,2,6,5,5
2909,1398879,86803.0,B,nbc2015_divb,749.0,B,3.2.6.5.(6),Elevator for Use by Firefighters,"Electrical conductors for the operation of the elevator referred to in Sentence 3.2.6.5.(1) shall be installed in service spaces conforming to Section 3.6. that do not contain other combustible material, or protected against exposure to fire from the service entrance of the emergency power supply, or the normal service entrance of the normal power supply, to the equipment served, to ensure operation for a period of 1 h when subjected to the standard fire exposure described in ULC CAN/ULC-S101-14 Fire Endurance Tests of Building Construction and Materials (see Note A-3.2.6.5.(6)(b)). (see Note A-3.2.6.5.(6)(b)).","electricalconductorsfortheoperationoftheelevatorreferredtoinsentence3.2.6.5.(1)shallbeinstalledinservicespacesconformingtosection3.6.thatdonotcontainothercombustiblematerial,orprotectedagainstexposuretofirefromtheserviceentranceoftheemergencypowersupply,orthenormalserviceentranceofthenormalpowersupply,totheequipmentserved,toensureoperationforaperiodof1hwhensubjectedtothestandardfireexposuredescribedinulccan/ulc-s101-14fireendurancetestsofbuildingconstructionandmaterials(seenotea-3.2.6.5.(6)(b)).(seenotea-3.2.6.5.(6)(b)).",93.0,3.0,2,6,5,6
7438,1486273,86804.0,B,nbc2015_divb,750.0,B,3.2.6.6.(1),Venting to Aid Firefighting,"Means of venting each floor area to the outdoors shall be provided by windows, wall panels, smoke shafts, or the building exhaust system. (See Note A-3.2.6.6.(1).) (See Note A-3.2.6.6.(1).)","meansofventingeachfloorareatotheoutdoorsshallbeprovidedbywindows,wallpanels,smokeshafts,orthebuildingexhaustsystem.(seenotea-3.2.6.6.(1).)(seenotea-3.2.6.6.(1).)",29.0,3.0,2,6,6,1
2704,1394881,86805.0,B,nbc2015_divb,751.0,B,3.2.6.6.(2),Venting to Aid Firefighting,Fixed glass windows shall not be used for the venting required by Sentence 3.2.6.6.(1) if the breaking of the windows could endanger pedestrians below.,fixedglasswindowsshallnotbeusedfortheventingrequiredbysentence3.2.6.6.(1)ifthebreakingofthewindowscouldendangerpedestriansbelow.,24.0,3.0,2,6,6,2
943,1360592,86806.0,B,nbc2015_divb,752.0,B,3.2.6.6.(3),Venting to Aid Firefighting,Openable windows used for the venting required by Sentence 3.2.6.6.(1) shall be permanently marked so that they are easily identifiable.,openablewindowsusedfortheventingrequiredbysentence3.2.6.6.(1)shallbepermanentlymarkedsothattheyareeasilyidentifiable.,20.0,3.0,2,6,6,3
2670,1394203,86807.0,B,nbc2015_divb,753.0,B,3.2.6.6.(4),Venting to Aid Firefighting,Elevator hoistways shall not be designed for the venting required by Sentence 3.2.6.6.(1).,elevatorhoistwaysshallnotbedesignedfortheventingrequiredbysentence3.2.6.6.(1).,13.0,3.0,2,6,6,4
4890,1436462,86808.0,B,nbc2015_divb,754.0,B,3.2.6.7.(1),Central Alarm and Control Facility,"A central alarm and control facility shall be provided on the storey containing the entrance for firefighter access referred to in Articles 3.2.5.4.and 3.2.5.5. in a location that is readily accessible to firefighters entering the building, and takes into account the effect of background noise likely to occur under fire emergency conditions, so that the facility can properly perform its required function under these conditions. (See Note A-3.2.6.7.(1).)","acentralalarmandcontrolfacilityshallbeprovidedonthestoreycontainingtheentranceforfirefighteraccessreferredtoinarticles3.2.5.4.and3.2.5.5.inalocationthatisreadilyaccessibletofirefightersenteringthebuilding,andtakesintoaccounttheeffectofbackgroundnoiselikelytooccurunderfireemergencyconditions,sothatthefacilitycanproperlyperformitsrequiredfunctionundertheseconditions.(seenotea-3.2.6.7.(1).)",68.0,3.0,2,6,7,1
5755,1453333,86809.0,B,nbc2015_divb,755.0,B,3.2.6.7.(2),Central Alarm and Control Facility,"The central alarm and control facility required by Sentence 3.2.6.7.(1) shall include means to control the voice communication system required by Article 3.2.6.8., so that messages can be sent to all loudspeakers simultaneously, individual floor areas, and exit stairwells, means to indicate audibly and visually alert signals and alarm signals and a switch to silence the audible portion of these signals, and indicate visually that the audible portion has been silenced, means to indicate visually that elevators are on emergency recall, an annunciator conforming to Article 3.2.4.8., means to transmit alert signals and alarm signals to the fire department in conformance with Article 3.2.4.7., means to release hold-open devices on doors to vestibules, means to manually actuate alarm signals in the building selectively to any zone or zones, means to silence the alarm signals referred to in Clause 3.2.6.7.(2)(g) in conformance with Sentences 3.2.4.22.(2)and 3.2.4.22.(3), means, as appropriate to the measure for fire safety provided in the building, to actuate auxiliary equipment identified in Articles 3.2.6.2., Article 3.2.6.3. and Article 3.2.6.6., or communicate with a continually staffed auxiliary equipment control centre, means to communicate with telephones in elevator cars, separate from connections to firefighters’ telephones, if elevator cars are required by ASME/CSA ASME A17.1-2010/CSA B44-10 Safety Code for Elevators and Escalators to be equipped with a telephone, means to indicate visually, individual sprinkler system waterflow signals, means to indicate audibly and visually, sprinkler and standpipe system supervisory signals and trouble signals, a switch to silence the audible portion of a supervisory signal or a trouble signal, and visual indication that the audible portion of a supervisory signal or a trouble signal has been silenced. (See Note A-3.2.6.7.(2).)","thecentralalarmandcontrolfacilityrequiredbysentence3.2.6.7.(1)shallincludemeanstocontrolthevoicecommunicationsystemrequiredbyarticle3.2.6.8.,sothatmessagescanbesenttoallloudspeakerssimultaneously,individualfloorareas,andexitstairwells,meanstoindicateaudiblyandvisuallyalertsignalsandalarmsignalsandaswitchtosilencetheaudibleportionofthesesignals,andindicatevisuallythattheaudibleportionhasbeensilenced,meanstoindicatevisuallythatelevatorsareonemergencyrecall,anannunciatorconformingtoarticle3.2.4.8.,meanstotransmitalertsignalsandalarmsignalstothefiredepartmentinconformancewitharticle3.2.4.7.,meanstoreleasehold-opendevicesondoorstovestibules,meanstomanuallyactuatealarmsignalsinthebuildingselectivelytoanyzoneorzones,meanstosilencethealarmsignalsreferredtoinclause3.2.6.7.(2)(g)inconformancewithsentences3.2.4.22.(2)and3.2.4.22.(3),means,asappropriatetothemeasureforfiresafetyprovidedinthebuilding,toactuateauxiliaryequipmentidentifiedinarticles3.2.6.2.,article3.2.6.3.andarticle3.2.6.6.,orcommunicatewithacontinuallystaffedauxiliaryequipmentcontrolcentre,meanstocommunicatewithtelephonesinelevatorcars,separatefromconnectionstofirefighters’telephones,ifelevatorcarsarerequiredbyasme/csaasmea17.1-2010/csab44-10safetycodeforelevatorsandescalatorstobeequippedwithatelephone,meanstoindicatevisually,individualsprinklersystemwaterflowsignals,meanstoindicateaudiblyandvisually,sprinklerandstandpipesystemsupervisorysignalsandtroublesignals,aswitchtosilencetheaudibleportionofasupervisorysignaloratroublesignal,andvisualindicationthattheaudibleportionofasupervisorysignaloratroublesignalhasbeensilenced.(seenotea-3.2.6.7.(2).)",277.0,3.0,2,6,7,2
5134,1441627,86810.0,B,nbc2015_divb,756.0,B,3.2.6.8.(1),Voice Communication System,"A voice communication system conforming to Article 3.2.4.22. shall be provided in a building if the floor of the top storey is more than 36 m above grade, or a floor area or part of a floor area located above the third storey is designed or intended for use as a Group B, Division 2 or 3 occupancy.","avoicecommunicationsystemconformingtoarticle3.2.4.22.shallbeprovidedinabuildingifthefloorofthetopstoreyismorethan36mabovegrade,orafloorareaorpartofafloorarealocatedabovethethirdstoreyisdesignedorintendedforuseasagroupb,division2or3occupancy.",58.0,3.0,2,6,8,1
7062,1478423,86811.0,B,nbc2015_divb,757.0,B,3.2.6.9.(1),Testing,The systems for control of smoke movement and mechanical venting required by Articles 3.2.6.2.and 3.2.6.6. shall be tested to ensure satisfactory operation. (See Note A-3.2.6.9.(1).) (See Note A-3.2.6.9.(1).),thesystemsforcontrolofsmokemovementandmechanicalventingrequiredbyarticles3.2.6.2.and3.2.6.6.shallbetestedtoensuresatisfactoryoperation.(seenotea-3.2.6.9.(1).)(seenotea-3.2.6.9.(1).),28.0,3.0,2,6,9,1
7179,1481047,86812.0,B,nbc2015_divb,758.0,B,3.2.7.1.(1),Minimum Lighting Requirements,"An exit, a public corridor, or a corridor providing access to exit for the public or serving patients’ sleeping rooms or classrooms shall be equipped to provide illumination to an average level not less than 50 lx at floor or tread level and at angles and intersections at changes of level where there are stairs or ramps.","anexit,apubliccorridor,oracorridorprovidingaccesstoexitforthepublicorservingpatients’sleepingroomsorclassroomsshallbeequippedtoprovideilluminationtoanaveragelevelnotlessthan50lxatfloorortreadlevelandatanglesandintersectionsatchangesoflevelwheretherearestairsorramps.",57.0,3.0,2,7,1,1
1251,1366108,86813.0,B,nbc2015_divb,759.0,B,3.2.7.1.(2),Minimum Lighting Requirements,The minimum value of the illumination required by Sentence 3.2.7.1.(1) shall be not less than 10 lx.,theminimumvalueoftheilluminationrequiredbysentence3.2.7.1.(1)shallbenotlessthan10lx.,17.0,3.0,2,7,1,2
5196,1442908,86814.0,B,nbc2015_divb,760.0,B,3.2.7.1.(3),Minimum Lighting Requirements,Rooms and spaces used by the public shall be illuminated as described in Article 9.34.2.7.,roomsandspacesusedbythepublicshallbeilluminatedasdescribedinarticle9.34.2.7.,15.0,3.0,2,7,1,3
5668,1451410,86815.0,B,nbc2015_divb,761.0,B,3.2.7.1.(4),Minimum Lighting Requirements,Lighting outlets in a building of residential occupancy shall be provided in conformance with Subsection 9.34.2.,lightingoutletsinabuildingofresidentialoccupancyshallbeprovidedinconformancewithsubsection9.34.2.,16.0,3.0,2,7,1,4
2515,1390954,86816.0,B,nbc2015_divb,762.0,B,3.2.7.2.(1),Recessed Lighting Fixtures,A recessed lighting fixture shall not be located in an insulated ceiling unless the fixture is designed for this type of installation.,arecessedlightingfixtureshallnotbelocatedinaninsulatedceilingunlessthefixtureisdesignedforthistypeofinstallation.,22.0,3.0,2,7,2,1
1713,1375393,86817.0,B,nbc2015_divb,763.0,B,3.2.7.3.(1),Emergency Lighting,"Emergency lighting shall be provided to an average level of illumination not less than 10 lx at floor or tread level in exits, principal routes providing access to exit in open floor areas and in service rooms, corridors used by the public, corridors serving sleeping rooms in a treatment occupancy, corridors serving sleeping rooms in a care occupancy, except corridors serving sleeping rooms within individual suites of care occupancy, corridors serving classrooms, underground walkways, public corridors, floor areas or parts thereof where the public may congregate in Group A, Division 1 occupancies, or in Group A, Division 2 and 3 occupancies having an occupant load of 60 or more, floor areas or parts thereof of daycare centres where persons are cared for, food preparation areas in commercial kitchens, and public washrooms that are equipped to serve more than one person at a time.","emergencylightingshallbeprovidedtoanaveragelevelofilluminationnotlessthan10lxatfloorortreadlevelinexits,principalroutesprovidingaccesstoexitinopenfloorareasandinservicerooms,corridorsusedbythepublic,corridorsservingsleepingroomsinatreatmentoccupancy,corridorsservingsleepingroomsinacareoccupancy,exceptcorridorsservingsleepingroomswithinindividualsuitesofcareoccupancy,corridorsservingclassrooms,undergroundwalkways,publiccorridors,floorareasorpartsthereofwherethepublicmaycongregateingroupa,division1occupancies,oringroupa,division2and3occupancieshavinganoccupantloadof60ormore,floorareasorpartsthereofofdaycarecentreswherepersonsarecaredfor,foodpreparationareasincommercialkitchens,andpublicwashroomsthatareequippedtoservemorethanonepersonatatime.",143.0,3.0,2,7,3,1
3124,1403001,86818.0,B,nbc2015_divb,764.0,B,3.2.7.3.(2),Emergency Lighting,Emergency lighting to provide an average level of illumination of not less than 10 lx at floor or catwalk level shall be included in a service space referred to in Sentence 3.2.1.1.(8).,emergencylightingtoprovideanaveragelevelofilluminationofnotlessthan10lxatfloororcatwalklevelshallbeincludedinaservicespacereferredtoinsentence3.2.1.1.(8).,32.0,3.0,2,7,3,2
7444,1486408,86819.0,B,nbc2015_divb,765.0,B,3.2.7.3.(3),Emergency Lighting,The minimum value of the illumination required by Sentences 3.2.7.3.(1)and 3.2.7.3.(2) shall be not less than 1 lx.,theminimumvalueoftheilluminationrequiredbysentences3.2.7.3.(1)and3.2.7.3.(2)shallbenotlessthan1lx.,18.0,3.0,2,7,3,3
9,1342400,86820.0,B,nbc2015_divb,766.0,B,3.2.7.3.(4),Emergency Lighting,"In addition to the requirements of Sentences 3.2.7.3.(1)to 3.2.7.3.(3), the installation of battery-operated emergency lighting in buildings or part thereof where treatment is provided shall conform to the appropriate requirements of CSA Z32-09 Electrical Safety and Essential Electrical Systems in Health Care Facilities","inadditiontotherequirementsofsentences3.2.7.3.(1)to3.2.7.3.(3),theinstallationofbattery-operatedemergencylightinginbuildingsorpartthereofwheretreatmentisprovidedshallconformtotheappropriaterequirementsofcsaz32-09electricalsafetyandessentialelectricalsystemsinhealthcarefacilities",43.0,3.0,2,7,3,4
477,1351633,86821.0,B,nbc2015_divb,767.0,B,3.2.7.4.(1),Emergency Power for Lighting,"An emergency power supply shall be provided to maintain the emergency lighting required by this Subsection from a power source such as batteries or generators that will continue to supply power in the event that the regular power supply to the building is interrupted, and so designed and installed that upon failure of the regular power it will assume the electrical load automatically for a period of 2 h for a building within the scope of Subsection 3.2.6., 1 h for a building of Group B major occupancy classification that is not within the scope of Subsection 3.2.6., 1 h for a building constructed in accordance with Article 3.2.2.50.or 3.2.2.58., and 30 min for a building of any other occupancy. (See Note A-3.2.7.4.(1).)","anemergencypowersupplyshallbeprovidedtomaintaintheemergencylightingrequiredbythissubsectionfromapowersourcesuchasbatteriesorgeneratorsthatwillcontinuetosupplypowerintheeventthattheregularpowersupplytothebuildingisinterrupted,andsodesignedandinstalledthatuponfailureoftheregularpoweritwillassumetheelectricalloadautomaticallyforaperiodof2hforabuildingwithinthescopeofsubsection3.2.6.,1hforabuildingofgroupbmajoroccupancyclassificationthatisnotwithinthescopeofsubsection3.2.6.,1hforabuildingconstructedinaccordancewitharticle3.2.2.50.or3.2.2.58.,and30minforabuildingofanyotheroccupancy.(seenotea-3.2.7.4.(1).)",123.0,3.0,2,7,4,1
7825,1493546,86822.0,B,nbc2015_divb,768.0,B,3.2.7.4.(2),Emergency Power for Lighting,"If self-contained emergency lighting units are used, they shall conform to CSA C22.2 No. 141-10 Emergency Lighting Equipment","ifself-containedemergencylightingunitsareused,theyshallconformtocsac22.2no.141-10emergencylightingequipment",18.0,3.0,2,7,4,2
5045,1439849,86823.0,B,nbc2015_divb,769.0,B,3.2.7.5.(1),Emergency Power Supply Installation,"Except as required by Articles 3.2.7.6.and 3.2.7.7., an emergency electrical power supply system shall be installed in conformance with CSA C282-15 Emergency Electrical Power Supply for Buildings (See Sentence 3.2.7.8.(1) for emergency electrical power supply for voice communication systems.) (See Sentence 3.2.7.8.(1) for emergency electrical power supply for voice communication systems.)","exceptasrequiredbyarticles3.2.7.6.and3.2.7.7.,anemergencyelectricalpowersupplysystemshallbeinstalledinconformancewithcsac282-15emergencyelectricalpowersupplyforbuildings(seesentence3.2.7.8.(1)foremergencyelectricalpowersupplyforvoicecommunicationsystems.)(seesentence3.2.7.8.(1)foremergencyelectricalpowersupplyforvoicecommunicationsystems.)",51.0,3.0,2,7,5,1
985,1361436,86824.0,B,nbc2015_divb,770.0,B,3.2.7.6.(1),Emergency Power for Treatment Occupancies,"Except as required by Article 3.2.7.7., an emergency electrical power supply system for emergency equipment required by this Part for treatment occupancies shall be installed in conformance with CSA Z32-09 Electrical Safety and Essential Electrical Systems in Health Care Facilities (See Note A-3.2.7.6.(1).)","exceptasrequiredbyarticle3.2.7.7.,anemergencyelectricalpowersupplysystemforemergencyequipmentrequiredbythispartfortreatmentoccupanciesshallbeinstalledinconformancewithcsaz32-09electricalsafetyandessentialelectricalsystemsinhealthcarefacilities(seenotea-3.2.7.6.(1).)",43.0,3.0,2,7,6,1
7122,1479897,86825.0,B,nbc2015_divb,771.0,B,3.2.7.7.(1),Fuel Supply Shut-off Valves,"If a liquid or gas fuel-fired engine or turbine for an emergency electric power supply is dependent on a fuel supply from outside the building, the fuel supply shall be provided with a suitably-identified separate shut-off valve outside the building.","ifaliquidorgasfuel-firedengineorturbineforanemergencyelectricpowersupplyisdependentonafuelsupplyfromoutsidethebuilding,thefuelsupplyshallbeprovidedwithasuitably-identifiedseparateshut-offvalveoutsidethebuilding.",40.0,3.0,2,7,7,1
6739,1471838,86826.0,B,nbc2015_divb,772.0,B,3.2.7.8.(1),Emergency Power for Fire Alarm Systems,"Fire alarm systems, including those incorporating a voice communication system, shall be provided with an emergency power supply conforming to Sentences 3.2.7.8.(2), 3.2.7.8.(3)and 3.2.7.8.(4).","firealarmsystems,includingthoseincorporatingavoicecommunicationsystem,shallbeprovidedwithanemergencypowersupplyconformingtosentences3.2.7.8.(2),3.2.7.8.(3)and3.2.7.8.(4).",24.0,3.0,2,7,8,1
1657,1374223,86827.0,B,nbc2015_divb,773.0,B,3.2.7.8.(2),Emergency Power for Fire Alarm Systems,"The emergency power supply required by Sentence 3.2.7.8.(1) shall be supplied from a generator, batteries, or a combination thereof.","theemergencypowersupplyrequiredbysentence3.2.7.8.(1)shallbesuppliedfromagenerator,batteries,oracombinationthereof.",19.0,3.0,2,7,8,2
5101,1441102,86828.0,B,nbc2015_divb,774.0,B,3.2.7.8.(3),Emergency Power for Fire Alarm Systems,"The emergency power supply required by Sentence 3.2.7.8.(1) shall be capable of providing supervisory power for not less than 24 h, and immediately following that period, emergency power under full load for not less than 2 h for a building within the scope of Subsection 3.2.6., 1 h for a building classified as a Group B major occupancy that is not within the scope of Subsection 3.2.6., 1 h for a building constructed in accordance with Article 3.2.2.50.or 3.2.2.58., 5 min for a building not required to be equipped with an annunciator, and 30 min for any other building. (See Note A-3.2.7.8.(3).)","theemergencypowersupplyrequiredbysentence3.2.7.8.(1)shallbecapableofprovidingsupervisorypowerfornotlessthan24h,andimmediatelyfollowingthatperiod,emergencypowerunderfullloadfornotlessthan2hforabuildingwithinthescopeofsubsection3.2.6.,1hforabuildingclassifiedasagroupbmajoroccupancythatisnotwithinthescopeofsubsection3.2.6.,1hforabuildingconstructedinaccordancewitharticle3.2.2.50.or3.2.2.58.,5minforabuildingnotrequiredtobeequippedwithanannunciator,and30minforanyotherbuilding.(seenotea-3.2.7.8.(3).)",102.0,3.0,2,7,8,3
5678,1451553,86829.0,B,nbc2015_divb,775.0,B,3.2.7.8.(4),Emergency Power for Fire Alarm Systems,"The emergency power supply required by Sentence 3.2.7.8.(1) shall be designed so that, in the event of a failure of the normal power source, there is an immediate automatic transfer to emergency power with no loss of information.","theemergencypowersupplyrequiredbysentence3.2.7.8.(1)shallbedesignedsothat,intheeventofafailureofthenormalpowersource,thereisanimmediateautomatictransfertoemergencypowerwithnolossofinformation.",38.0,3.0,2,7,8,4
2389,1388484,86830.0,B,nbc2015_divb,776.0,B,3.2.7.9.(1),Emergency Power for Building Services,"An emergency power supply capable of operating under a full load for not less than 2 h shall be provided by an emergency generator for every elevator serving storeys above the first storey in a building that is more than 36 m high measured between grade and the floor level of the top storey and every elevator for firefighters in conformance with Sentence 3.2.7.9.(2), water supply for firefighting in conformance with Article 3.2.5.7., if the supply is dependent on electrical power supplied to the building, fans and other electrical equipment that are installed to maintain the air quality specified in Articles 3.2.6.2.and 3.3.3.6., fans required for venting by Article 3.2.6.6., and fans required by Clause 3.2.8.4.(1)(c) and Article 3.2.8.7. in buildings within the scope of Subsection 3.2.6. (See Note A-3.2.7.9.(1).)","anemergencypowersupplycapableofoperatingunderafullloadfornotlessthan2hshallbeprovidedbyanemergencygeneratorforeveryelevatorservingstoreysabovethefirststoreyinabuildingthatismorethan36mhighmeasuredbetweengradeandthefloorlevelofthetopstoreyandeveryelevatorforfirefightersinconformancewithsentence3.2.7.9.(2),watersupplyforfirefightinginconformancewitharticle3.2.5.7.,ifthesupplyisdependentonelectricalpowersuppliedtothebuilding,fansandotherelectricalequipmentthatareinstalledtomaintaintheairqualityspecifiedinarticles3.2.6.2.and3.3.3.6.,fansrequiredforventingbyarticle3.2.6.6.,andfansrequiredbyclause3.2.8.4.(1)(c)andarticle3.2.8.7.inbuildingswithinthescopeofsubsection3.2.6.(seenotea-3.2.7.9.(1).)",130.0,3.0,2,7,9,1
5885,1456119,86831.0,B,nbc2015_divb,777.0,B,3.2.7.9.(2),Emergency Power for Building Services,"Except as permitted by Sentence 3.2.7.9.(3), the emergency power supply for elevators required by Clause 3.2.7.9.(1)(a) shall be capable of operating all elevators for firefighters plus one additional elevator simultaneously.","exceptaspermittedbysentence3.2.7.9.(3),theemergencypowersupplyforelevatorsrequiredbyclause3.2.7.9.(1)(a)shallbecapableofoperatingallelevatorsforfirefightersplusoneadditionalelevatorsimultaneously.",30.0,3.0,2,7,9,2
3428,1409016,86832.0,B,nbc2015_divb,778.0,B,3.2.7.9.(3),Emergency Power for Building Services,"Sentence 3.2.7.9.(2) does not apply if the time to recall all elevators under emergency power supply is not more than 5 min, each from its most remote storey to the storey containing the entrance for firefighter access referred to in Articles 3.2.5.4.and 3.2.5.5., or to a transfer lobby.","sentence3.2.7.9.(2)doesnotapplyifthetimetorecallallelevatorsunderemergencypowersupplyisnotmorethan5min,eachfromitsmostremotestoreytothestoreycontainingtheentranceforfirefighteraccessreferredtoinarticles3.2.5.4.and3.2.5.5.,ortoatransferlobby.",48.0,3.0,2,7,9,3
5234,1443704,86833.0,B,nbc2015_divb,779.0,B,3.2.7.10.(1),Protection of Electrical Conductors,"The protection of electrical and emergency conductors referred to in Clauses 3.2.7.10.(1)(a)to 3.2.7.10.(1)(c) shall conform to the requirements stated in Sentences 3.2.7.10.(2)to 3.2.7.10.(11): electrical conductors located within buildings identified in Article 3.2.6.1. serving fire alarms, emergency lighting, or emergency equipment within the scope of Articles 3.2.6.2.to 3.2.6.8., emergency conductors serving fire pumps required to be installed under Article 3.2.5.18., and electrical conductors serving mechanical systems serving areas of refuge identified in Clause 3.3.3.6.(1)(b), or contained use areas identified in Clauses 3.3.3.7.(4)(a)and 3.3.3.7.(4)(b).","theprotectionofelectricalandemergencyconductorsreferredtoinclauses3.2.7.10.(1)(a)to3.2.7.10.(1)(c)shallconformtotherequirementsstatedinsentences3.2.7.10.(2)to3.2.7.10.(11):electricalconductorslocatedwithinbuildingsidentifiedinarticle3.2.6.1.servingfirealarms,emergencylighting,oremergencyequipmentwithinthescopeofarticles3.2.6.2.to3.2.6.8.,emergencyconductorsservingfirepumpsrequiredtobeinstalledunderarticle3.2.5.18.,andelectricalconductorsservingmechanicalsystemsservingareasofrefugeidentifiedinclause3.3.3.6.(1)(b),orcontaineduseareasidentifiedinclauses3.3.3.7.(4)(a)and3.3.3.7.(4)(b).",82.0,3.0,2,7,10,1
8059,1498011,86834.0,B,nbc2015_divb,780.0,B,3.2.7.10.(2),Protection of Electrical Conductors,"Except as otherwise required by Sentence 3.2.7.10.(3) and permitted by this Article, electrical conductors that are used in conjunction with systems identified in Sentence 3.2.7.10.(1) shall conform to ULC CAN/ULC-S139-12 Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables including the hose stream application, to provide a circuit integrity rating of not less than 1 h(see Note A-3.2.7.10.(2)(a) and (3)(a)), or be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating not less than 1 h.","exceptasotherwiserequiredbysentence3.2.7.10.(3)andpermittedbythisarticle,electricalconductorsthatareusedinconjunctionwithsystemsidentifiedinsentence3.2.7.10.(1)shallconformtoulccan/ulc-s139-12firetestforevaluationofintegrityofelectricalpower,dataandopticalfibrecablesincludingthehosestreamapplication,toprovideacircuitintegrityratingofnotlessthan1h(seenotea-3.2.7.10.(2)(a)and(3)(a)),orbelocatedinaservicespacethatisseparatedfromtheremainderofthebuildingbyafireseparationthathasafire-resistanceratingnotlessthan1h.",95.0,3.0,2,7,10,2
