DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.9.16.(1),9.10.9.16. Separation of Storage Garages ,"Except as provided in Sentences and , a storage garage shall be separated from other occupancies by a fire separation having not less than a 1.5 h fire-resistance rating.",9.0,10,9,16,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.4.4.3.(1),9.4.4.3. High Water Table ,"Where a foundation bears on gravel, sand or silt, and the water table is within a distance below the bearing surface equal to the width of the foundation, the allowable bearing pressure shall be 50% of that determined in Article 9.4.4.1.",9.0,4,4,3,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.5.7.(2),3.3.5.7. Vestibules ,"If access is provided through a fire separation between a storage garage and a Group B, Division 3 occupancy with not more than 10 occupants, access need not be through a vestibule, provided the fire separation complies with Clauses 3.3.4.2. to (d).",3.0,3,5,7,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.3.10.(1),3.8.3.10. Drinking Fountains ,"Drinking fountains required by Sentence 3.8.2.8. shall be located along an accessible path of travel, have a minimum clear floor space of 800 mm by 1350 mm in front of it, where it has frontal access, provide a knee clearance in accordance with Clause 3.8.3.15.(1)(d), have a spout that is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and be equipped with controls that activate automatically, or are located either on the front or on both sides of it and comply with Clause 3.8.3.8.(1)(c).",3.0,8,3,10,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.3.2.(4),9.20.3.2. Mortar and Grout Mixes ,"Grout shall be mixed within the proportion limits provided in Table 9.20.3.2.-C, with sufficient water to provide a suitable flow to fill all voids completely, without excessive segregation or bleeding.",9.0,20,3,2,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.2.3.(1),"9.10.2.3. Group A, Division 2, Low Occupant Load ","This Part may apply to a Group A, Division 2 assembly occupancy that is permitted by Article 3.1.2.6. to be classified as a Group D, business and personal services occupancy, provided the building in which the assembly occupancy is located complies with Sentence 1.3.3.3. of Division A. (See Note A-3.1.2.6.)",9.0,10,2,3,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.81.(1),"3.2.2.81. Group F, Division 3, up to 6 Storeys ","A building classified as Group F, Division 3 is permitted to conform to Sentence provided it is not more than 6 storeys in building height, and it has a building area not more than the value in Table 3.2.2.81.",3.0,2,2,81,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.3.2.(6),4.1.3.2. Strength and Stability ,The principal-load factor 1.5 for live loads L in Table 4.1.3.2.-A and LXC in Table 4.1.3.2.-B may be reduced to 1.25 for liquids in tanks.,4.0,1,3,2,6
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.9.1.(1),9.9.9.1. Travel Limit to Exits or Egress Doors ,"Except as provided in Sentences and , every dwelling unit containing more than 1 storey shall have exits or egress doors located so that it shall not be necessary to travel up or down more than 1 storey to reach a level served by an egress door to a public corridor, enclosed exit stair or exterior passageway, or an exit doorway not more than 1.5 m above adjacent ground level.",9.0,9,9,1,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.8.3.(6),4.1.8.3. General Requirements ,"Stiff elements that are not considered part of the SFRS, such as concrete, masonry, brick or precast walls or panels, shall be separated from all structural elements of the building such that no interaction takes place as the building undergoes deflections due to earthquake effects as calculated in this Subsection, or made part of the SFRS and satisfy the requirements of this Subsection. (See Note A-4.1.8.3.(6).)",4.0,1,8,3,6
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.14.8.(4),9.23.14.8. Ridge Support ,"When the roof slope is 1 in 3 or more, ridge support need not be provided when the lower ends of the rafters are adequately tied to prevent outward movement.",9.0,23,14,8,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.15.5.(2),9.23.15.5. Subfloor Thickness or Rating ,"Where the finished flooring consists of not less than 19 mm matched wood strip flooring laid at right angles to joists spaced not more than 600 mm o.c., subflooring shall be permitted to consist of not less than 12.5 mm thick plywood, 12.5 mm thick OSB conforming to O-2 grade, 12.7 mm thick OSB conforming to O-1 grade, 12.7 mm thick waferboard conforming to R-1 grade, or OSB conforming to 2R32/2F16 grade.",9.0,23,15,5,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.5.9.(3),9.29.5.9. Spacing of Screws ,"Except as required by Sentence , for single-layer application on walls, screws shall be spaced not more than 300 mm o.c. on vertical wall supports where the supports are more than 400 mm o.c., or not more than 400 mm o.c. on vertical wall supports where the supports are not more than 400 mm o.c.",9.0,29,5,9,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.21.3.2.(1),9.21.3.2. Joints in Chimney Liners ,Joints of chimney liners shall be sealed to provide a barrier to the passage of flue gases and condensate into the cavity between the liner and the surrounding masonry.,9.0,21,3,2,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.3.4.(2),9.23.3.4. Nailing of Framing ,"Where the bottom wall plate or sole plate of an exterior wall is not nailed to floor joists, rim joists or blocking in conformance with Table 9.23.3.4., the exterior wall is permitted to be fastened to the floor framing by having plywood, OSB or waferboard sheathing extend down over floor framing and fastened to the floor framing by nails or staples conforming to Article 9.23.3.5., or tying the wall framing to the floor framing by galvanized-metal strips 50 mm wide, not less than 0.41 mm thick, spaced not more than 1.2 m apart, and fastened at each end with at least two 63 mm nails.",9.0,23,3,4,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.1.3.(3),3.3.1.3. Means of Egress ,"Means of egress shall be provided from every roof which is intended for occupancy, and from every podium, terrace, platform or contained open space.",3.0,3,1,3,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.12.(1),3.2.2.12. Exterior Passageways ,An elevated exterior passageway used as part of a means of egress shall conform to the requirements of Articles 3.2.2.20. to 3.2.2.90. for mezzanines.,3.0,2,2,12,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.8.15.(1),4.1.8.15. Design Provisions ,"Except as provided in Sentences and , diaphragms, collectors, chords, struts and connections shall be designed so as not to yield, and the design shall account for the shape of the diaphragm, including openings, and for the forces generated in the diaphragm due to the following cases, whichever one governs (see Note A-4.1.8.15.(1)): forces due to loads determined in Article 4.1.8.11. or 4.1.8.12. applied to the diaphragm are increased to reflect the lateral load capacity of the SFRS, plus forces in the diaphragm due to the transfer of forces between elements of the SFRS associated with the lateral load capacity of such elements and accounting for discontinuities and changes in stiffness in these elements, or a minimum force corresponding to the design-based shear divided by N for the diaphragm at level x.",4.0,1,8,15,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.67.(1),"3.2.2.67. Group E, up to 3 Storeys, Sprinklered ","A building classified as Group E is permitted to conform to Sentence provided except as permitted by Sentences 3.2.2.7. and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 3 storeys in building height, and it hasa building area not more than 7 200m2 if 1 storey in building height, 3 600m2 if 2 storeys in building height, or 2 400 m2 if 3 storeys in building height.",3.0,2,2,67,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.3.5.(2),3.3.3.5. Compartments and Fire Separations ,"Except as permitted by Sentence , a floor area described in Sentence shall be divided into not less than 2 fire compartments, each not more than 1 000 m2 in area.",3.0,3,3,5,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.2.2.(2),3.3.2.2. Fire Separations ,"The fire-resistance rating of the fire separation required by Sentence is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",3.0,3,2,2,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.3.4.(1),3.8.3.4. Passenger-Loading Zones ,"If a passenger-loading zone is provided, it shall have an access aisle not less than 1 500 mm wide and 6 000 mm long adjacent and parallel to the vehicle pull-up space, a curb ramp constructed in accordance with Sentence 3.8.3.3.(2), where there are curbs between the access aisle and the vehicle pull-up space and the difference in elevation between levels is not more than 200 mm, and a clear height of not less than 2 750 mm at the pull-up space and along the vehicle access and egress routes.",3.0,8,3,4,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.6.2.(3),3.1.6.2. Restrictions ,"An air-supported structure shall be designed as open floor space without interior walls, mezzanines, intermediate floors or similar construction.",3.0,1,6,2,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.8.11.(4),3.1.8.11. Installation of Smoke Dampers ,Smoke dampers or combination smoke/fire dampers shall be installed in the vertical or horizontal position in which they were tested.,3.0,1,8,11,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.7.3.(6),4.1.7.3. Static Procedure ,"The reference height, h, shall be determined as follows: for buildings whose height is less than or equal to 20 m and less than the smaller plan dimension, h shall be the mid-height of the roof above grade, but not less than 6 m, for other buildings, h shall be the actual height above grade of the point on the windward wall for which external pressures are being calculated, the mid-height of the roof for pressures on surfaces parallel to the wind direction, and the mid-height of the building for pressures on the leeward wall, and for any structural element exposed to wind, h shall be the mid-height of the element above the ground.",4.0,1,7,3,6
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.5.10.(1),9.36.5.10. Modeling Building Envelope of Proposed House ,"Except as provided in Sentences and , the energy model calculations for the proposed house shall be consistent with the proposed construction specifications for that house with regard to the area of the above-ground portion of foundation walls, the effective thermal resistance of above-ground walls, ceilings below attics, roof assemblies and rim joists, the maximum overall thermal transmittance of doors, as calculated in accordance with Sentence 9.36.2.2.(3), the effective thermal resistance of below-ground walls and slabs-on-ground, exterior walls, roof-ceiling assembly, doors, walls, exposed floors, and floors in contact with the ground, distribution, orientation and area of fenestration and doors, as calculated in accordance with Article 9.36.2.3., solar heat gain coefficient and overall thermal transmittance of fenestration, as calculated in accordance with Sentence 9.36.2.2.(3), configuration of insulation in assemblies in contact with the ground, and effective thermal resistance of foundation walls.",9.0,36,5,10,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.13.2.2.(2),9.13.2.2. Dampproofing Materials ,"Except as otherwise specified in this Section, materials used for exterior dampproofing shall conform to one of the following standards: ASTM D 1227, ""Emulsified Asphalt Used as a Protective Coating for Roofing,"" Type III, Class I, ASTM D 4479/D 4479M, ""Asphalt Roof Coatings – Asbestos-Free,"" Type III, CAN/CGSB-51.34-M, ""Vapour Barrier, Polyethylene Sheet for Use in Building Construction,"" or CAN/CSA-A123.4, ""Asphalt for Constructing Built-Up Roof Coverings and Waterproofing Systems,""or have a water vapour permeance of not more than 43 ng/Pa·s·m2 when tested in accordance with Procedure A (wet of ASTM E 96/E 96M, ""Water Vapor Transmission of Materials,"" and consist of one of the following material types: a vapour-resistant coating, a cold-fluid-applied or hot-rubberized bituminous dampproofing membrane, a liquid-applied or spray-applied asphalt-based emulsion dampproofing, or a type III hot-applied asphalt.",9.0,13,2,2,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.78.(2),"3.2.2.78. Group F, Division 2, up to 2 Storeys ","The building referred to in Sentence is permitted to be of combustible construction or noncombustible construction used singly or in combination, and floor assemblies shall be fire separations and, if of combustible construction, shall have a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches supporting an assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than 45 min, or be of noncombustible construction.",3.0,2,2,78,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.5.5.(4),4.1.5.5. Loads on Exterior Areas ,"Roof parking decks shall be designed for either the uniformly distributed live loads specified in Table 4.1.5.3., the concentrated live loads listed in Table 4.1.5.9., or the roof snow load, whichever produces the most critical effect in the members concerned.",4.0,1,5,5,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.11.9.(1),9.26.11.9. Attachment to Decking ,"Roofing shall be securely attached to the decking or where insulation is applied above the deck, the insulation shall be securely attached to the deck before the first layer of felt is fastened to the insulation.",9.0,26,11,9,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.28.4.3.(1),9.28.4.3. Stucco Lath Specifications ,Stucco lath shall conform to Table 9.28.4.3.,9.0,28,4,3,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.32.1.1.(2),9.32.1.1. Application ,Mechanical ventilation systems other than self-contained systems serving a single dwelling unit shall conform to Part 6.,9.0,32,1,1,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.21.5.3.(1),9.21.5.3. Support of Joists or Beams ,Joists or beams may be supported on masonry walls which enclose chimney flues provided the combustible members are separated from the flue by not less than 290 mm of solid masonry.,9.0,21,5,3,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.21.4.6.(4),9.21.4.6. Chimney Caps ,Jointed precast concrete or masonry chimney caps shall have flashing installed beneath the cap extending from the liner to the drip edge.,9.0,21,4,6,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.5.5.(2),3.2.5.5. Location of Access Routes ,"Access routes shall be provided to a building so that for a building provided with a fire department connection, a fire department pumper vehicle can be located adjacent to the hydrants referred to in Article 3.2.5.15., for a building not provided with a fire department connection, a fire department pumper vehicle can be located so that the length of the access route from a hydrant to the vehicle plus the unobstructed path of travel for the firefighter from the vehicle to the building is not more than 90 m, and the unobstructed path of travel for the firefighter from the vehicle to the building is not more than 45 m.",3.0,2,5,5,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.18.8.(1),9.10.18.8. Open-Air Storage Garages ,A fire alarm system is not required in a storage garage conforming to Article 3.2.2.90. provided there are no other occupancies in the building.,9.0,10,18,8,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.2.2.(1),3.6.2.2. Service Rooms under Exits ,"A service room containing service equipment subject to possible explosion, such as boilers operating in excess of 100 kPa and some types of refrigerating machinery and transformers, shall not be located directly under a required exit.",3.0,6,2,2,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.2.7.(3),3.6.2.7. Electrical Equipment Vaults ,"If a building is sprinklered throughout, an electrical equipment vault referred to in Sentence need not be sprinklered provided the vault is designed for no purpose other than to contain the electrical equipment, and the vault contains a smoke detector which will actuate the building fire alarm system in the event of a fire in the vault.",3.0,6,2,7,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.5.4.(4),3.1.5.4. Combustible Glazing and Skylights ,"The flame-spread rating of combustible glazing is permitted to be not more than 150 if the aggregate area of glazing is not more than 25% of the wall area of the storey in which it is located, and the glazing is installed in a building not more than 1 storey in building height, the glazing in the first storey is separated from the glazing in the second storey in accordance with the requirements of Article 3.2.3.17. for opening protection, or the building is sprinklered throughout.",3.0,1,5,4,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.4.2.2.(1),9.4.2.2. Specified Snow Loads ,"Except as provided in Sentences and , specified snow loads shall be not less than those calculated using the following formula: S CbSs Sr where S = specified snow load, Cb = basic snow load roof factor, which is 0.45 where the entire width of the roof does not exceed 4.3 m and 0.55 for all other roofs, Ss = 1-in-50-year ground snow load in kPa, determined according to Subsection 1.1.3., and Sr = associated 1-in-50-year rain load in kPa, determined according to Subsection 1.1.3.",9.0,4,2,2,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,6.9.2.3.(2),6.9.2.3. Exhaust Ducts and Outlets ,"Where exhaust duct systems from more than one fire compartment are connected to an exhaust duct in a vertical service space, the requirements of Article 3.6.3.4. shall apply.",6.0,9,2,3,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.1.14.(1),3.3.1.14. Ramps and Stairways ,"Except as permitted by Sentence , Article 3.3.1.16., Article 3.3.4.7. and Subsection 3.3.2., ramps and stairways that do not serve as exits shall conform to the requirements for exit ramps and stairways stated in Sentence 3.4.3.2. and Articles 3.4.3.4., and 3.4.6.1. to 3.4.6.9.",3.0,3,1,14,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.7.5.2.(7),9.7.5.2. Resistance to Forced Entry for Swinging Doors ,"Strikeplates for deadbolts described in Sentence shall be fastened to wood frames with wood screws that penetrate not less than 30 mm into solid wood, or to metal frames with machine screws not smaller than No. 8 and not less than 10 mm long. (See Note A-9.7.5.2.(6))",9.0,7,5,2,7
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.3.2.(3),9.20.3.2. Mortar and Grout Mixes ,"Mortar shall be mixed within the proportion limits provided in Table 9.20.3.2.-B, with sufficient water to bring the mixture to a consistency adequate for laying masonry units.",9.0,20,3,2,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.3.8.(3),9.36.3.8. Heat Recovery from Dehumidification in Spaces with,"Spaces containing an indoor pool or hot tub having a total water surface area of less than 10 m2 need not comply with Sentence , provided they are equipped with a cover having a nominal thermal resistance not less than 2.1 (m2·K)/W.",9.0,36,3,8,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.33.6.5.(2),9.33.6.5. Galvanized Steel or Aluminum Supply Ducts ,"The design of fittings for ducts shall conform to ANSI/SMACNA 006, ""HVAC Duct Construction Standards – Metal and Flexible,"" except that metal thicknesses shall conform to Table 9.33.6.5.",9.0,33,6,5,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.20.7.2.(1),9.20.7.2. Minimum Wall Thickness ,"Except as permitted in Sentence and Article 9.20.7.4., no chase or recess shall be constructed in any wall 190 mm or less in thickness.",9.0,20,7,2,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.3.7.(1),3.2.3.7. Construction of Exposing Building Face ,"Except as provided in Sentences and , and Articles 3.2.3.10. and 3.2.3.11., the fire-resistance rating, construction and cladding for exposing building faces of buildings or fire compartments of Group A, B, C, D or Group F, Division 3 occupancy classification shall comply with Table 3.2.3.7.",3.0,2,3,7,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.1.1.(2),3.2.1.1. Exceptions in Determining Building Height ,"Space under tiers of seats in a building of the arena type shall not be considered as adding to the building height provided the space is used only for dressing rooms, concession stands and similar purposes incidental to the major occupancy of the building.",3.0,2,1,1,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.9.7.(1),9.23.9.7. Support of Tail and Header Joists ,"When tail joists and header joists are supported by the floor framing, they shall be supported by suitable joist hangers or nailing in accordance with Table 9.23.3.4.",9.0,23,9,7,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.9.2.(2),9.26.9.2. Grade ,Eastern white cedar shingles shall be not less than B grade.,9.0,26,9,2,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.10.1.(1),9.27.10.1. Material Standard ,"OSB and waferboard cladding shall conform to CSA O437.0, ""OSB and Waferboard.""",9.0,27,10,1,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.1.1.(2),9.27.1.1. General ,"Where stucco is installed as cladding on wood-frame or masonry walls exposed to precipitation, the cladding assembly shall comply with Subsections 9.27.2. to 9.27.5., and Section 9.28., or Part 5.",9.0,27,1,1,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.4.3.(2),9.23.4.3. Steel Beams ,"Beams described in Sentence shall at least meet the requirements for Grade 350 W steel contained in CSA G40.21, ""Structural Quality Steel.""",9.0,23,4,3,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.4.6.16.(4),3.4.6.16. Door Release Hardware ,"Electromagnetic locks that do not incorporate latches, pins or other similar devices to keep the door in the closed position are permitted to be installed on doors, other than those leading directly from a high-hazard industrial occupancy, provided the building is equipped with a fire alarm system, the locking device releases upon actuation of the alarm signal from the building’s fire alarm system, the locking device releases immediately upon loss of power controlling the electromagnetic locking mechanism and its associated auxiliary controls, except for locking devices installed in conformance with Sentence , the locking device releases immediately upon actuation of a manually operated switch readily accessible only to authorized personnel, except as provided in Clause (k), a force of not more than 90 N applied to the door opening hardware initiates an irreversible process that will release the locking device within 15 s and not re-lock until the door has been opened, upon release, the locking device must be reset manually by the actuation of the switch referred to in Clause (d), a legible sign is permanently mounted on the door to indicate that the locking device will release within 15 s of applying pressure to the door-opening hardware, the total time delay for all electromagnetic locks in any path of egress to release is not more than 15 s, where a bypass switch is installed to allow testing of the fire alarm system, actuation of the switch can prevent the release of the locking device by the fire alarm system, as stated in Clause (b), during the test, and causes an audible and visual signal to be indicated at the fire alarm annunciator panel required by Article 3.2.4.9. and at the monitoring station specified in Sentence 3.2.4.8.(4), emergency lighting is provided at each door, and where they are installed on doors providing emergency crossover access to floor areas from exit stairs in accordance with Article 3.4.6.18., the locking device releases immediately upon the operation of a manual station for the fire alarm system located on the wall on the exit stair side not more than 600 mm from the door, and a legible sign with the words ""re-entry door unlocked by fire alarm"" written in letters at least 25 mm high with a stroke of at least 5 mm is permanently mounted on the door on the exit stair side. (See Note A-3.4.6.16.(4).)",3.0,4,6,16,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.17.5.1.(1),9.17.5.1. Materials ,"Unit masonry columns shall be built of masonry units conforming to CSA A165.1, ""Concrete Block Masonry Units,"" and having a compressive strength over the net area of the block of not less than 15 MPa. Sizes",9.0,17,5,1,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.2.14.(3),3.3.2.14. Stages for Theatrical Performances ,"Except as permitted by Sentence , a stage for theatrical performances and ancillary spaces, including workshops, dressing rooms and storage areas, shall be separated from the seating area by a fire separation having a fire-resistance rating not less than 1 h, except for a proscenium opening protected with a sprinkler deluge system conforming to the requirements of NFPA 13, ""Installation of Sprinkler Systems,"" an unframed fire curtain if the opening is not more than 20 m wide, or a semi-rigid fire curtain if the opening is more than 20 m wide.",3.0,3,2,14,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.68.(1),"3.2.2.68. Group E, up to 2 Storeys ","A building classified as Group E is permitted to conform to Sentence provided it is not more than 2 storeys in building height, and it has a building area not more than the value in Table 3.2.2.68.",3.0,2,2,68,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.3.5.(4),3.3.3.5. Compartments and Fire Separations ,"Except as permitted by Sentence , fire separations separating fire compartments required by Sentence shall have a fire-resistance rating not less than 1 h.",3.0,3,3,5,4
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.3.7.(5),3.3.3.7. Contained Use Areas ,A corridor serving a contained use area shall have no dead-end portion unless the area served by the dead-end portion has a second and separate means of egress.,3.0,3,3,7,5
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.33.6.4.(9),"9.33.6.4. Coverings, Linings, Adhesives and Insulation ","Linings of ducts shall be installed so that they will not interfere with the operation of volume or balancing dampers or of fire dampers, fire stop flaps and other closures.",9.0,33,6,4,9
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.34.1.5.(2),9.34.1.5. Wiring and Cables ,"Except as permitted in Sentence , where a concealed space in a floor or ceiling assembly is used as a plenum, electrical wires and cables with combustible insulation, jackets or sheathes that are used for the transmission of voice, sound or data and optical fibre cables installed within the plenum shall conform to Clause 3.6.4.3.(1)(a).",9.0,34,1,5,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.5.16.(1),9.36.5.16. Modeling Service Water Heating System of Reference,"The energy source of the reference house’s service water heating system, which is gas, electricity, oil, propane, wood or a heat pump, shallbe the same as that for the system in the proposed house.",9.0,36,5,16,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.3.5.(2),4.1.3.5. Deflection ,The lateral deflection of buildings due to service wind and gravity loads shall be checked to ensure that structural elements and non-structural elements whose nature is known at the time the structural design is carried out will not be damaged.,4.0,1,3,5,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.9.3.(1),9.9.9.3. Shared Egress Facilities ,"A dwelling unit shall be provided with a second and separate means of egress where an egress door from the dwelling unit opens onto an exit stairway serving more than one suite, a public corridor serving more than one suite, and served by a single exit, an exterior passageway serving more than one suite, served by a single exit stairway or ramp, and more than 1.5 m above adjacent ground level, or a balcony serving more than one suite, served by a single exit stairway or ramp, and more than 1.5 m above adjacent ground level.",9.0,9,9,3,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.10.8.(1),9.26.10.8. Grade ,Shakes shall be not less than No. 1 or Handsplit grade.,9.0,26,10,8,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.17.1.(1),9.26.17.1. Installation ,"Except as provided in Sentence 9.23.16.1.(1), concrete roof tiles shall be installed according to CAN/CSA-A220, ""Concrete Roof Tiles."" (See Note A-9.26.17.1.(1).)",9.0,26,17,1,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.10.2.(2),9.29.10.2. Mortar Base ,The cementitious material described in Sentence shall be mixed with not less than 3 nor more than 5 parts of aggregate per part of cementitious material by volume.,9.0,29,10,2,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.21.3.8.(2),9.21.3.8. Spaces between Liners and Surrounding Masonry ,The space required in Sentence shall not be filled with mortar.,9.0,21,3,8,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.5.4.(1),9.23.5.4. Top Plates ,"Top plates in walls shall not be notched, drilled or otherwise weakened to reduce the undamaged width to less than 50 mm unless the weakened plates are suitably reinforced.",9.0,23,5,4,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.4.4.4.(2),3.4.4.4. Integrity of Exits ,Exits within scissors stairs and other contiguous exit stairways shall be separated from each other by a smoke-tight fire separation having a fire-resistance rating not less than that required for the floor assembly through which they pass.,3.0,4,4,4,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.18.3.(2),9.10.18.3. Design and Installation Requirements ,"The following Articles in Subsection 3.2.4. regarding fire alarm systems do not apply to Part 9 buildings: Articles 3.2.4.1., 3.2.4.10., 3.2.4.11., 3.2.4.12., 3.2.4.13. and 3.2.4.22.",9.0,10,18,3,2
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.2.1.(3),3.6.2.1. Fire Separations around Service Rooms ,"A solid-fuel-burning appliance shall not be located in a repair garage, a storage garage, or any other location where it could be exposed to flammable vapours or gases, unless it is enclosed in a service room that is separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, it is supplied with combustion air directly from outside the building, and the heat that it generates is supplied indirectly to the space served by means of ducts or piping.",3.0,6,2,1,3
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,6.3.2.12.(1),6.3.2.12. Underground Ducts ,"Underground ducts shall be constructed and installed to provide interior drainage from and access to all low points, not be connected directly to a sewer, and be installed and constructed of materials recommended by ASHRAE and SMACNA Standards and HRAI Manuals.",6.0,3,2,12,1
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,8.2.4.4.(1),Worker Directing Traffic,"A worker who is directing traffic shall be equipped as required by Article 8.2.4.5., be instructed in the signals to be used in controlling traffic, be provided with a copy of written instructions on the correct methods for traffic direction, and direct traffic by using either a flag or sign.",8.0,2,4,4,1
