DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.2.5.(4),3.3.2.5. Corridors,The fire separation required by Sentence is permitted to be waived if the distance from any point in the floor area to an exit measured along the path of travel to an exit does not exceed the travel distance permitted by Article 3.4.2.5.,3.0,3,2,5,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.10.(5),3.1.8.9. Installation of Fire Dampers,A tightly fitted access door shall be installed for each fire damper to provide access for the inspection of the damper and the resetting of the release device. (See Appendix A.),3.0,1,8,10,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,5.5.1.2.(1),5.5.1.2. Vapour Barrier Properties and Installation  (See Appendix,"The vapour barrier shall have sufficiently low permeance and shall be positioned in the building component or assembly so as to, minimize moisture transfer by diffusion, to surfaces within the assembly that would be cold enough to cause condensation at the design temperature and humidity conditions, or reduce moisture transfer by diffusion, to surfaces within the assembly that would be cold enough to cause condensation at the design temperature and humidity conditions, to a rate that will not allow sufficient accumulation of moisture to cause deterioration or otherwise adversely affect any of, the health or safety of building users, the intended use of the building, or the operation of building services. (See Appendix A.)",5.0,5,1,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.7.(4),9.10.9.7. Combustible Piping,"Combustible drain piping is permitted to penetrate a horizontal fire separation or a membrane that contributes to the required fire-resistance rating of a horizontal fire separation, provided it leads directly from a noncombustible water closet through a concrete floor slab.",9.0,10,9,7,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.7.6.(1),7.2.7.6. Solder-Joint Water Fittings,"Except as provided in Sentence , solder-joint fittings for water systems shall conform to, ASME B16.18, ""Cast Copper Alloy Solder Joint Pressure Fittings"", or ASME B16.22, ""Wrought Copper and Copper Alloy Solder Joint Pressure Fittings"".",7.0,2,7,6,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.12.(5),3.3.1.12. Doors and Door Hardware,Door release hardware shall be installed not more than 1 200 mm above the finished floor.,3.0,3,1,12,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.6.12.(2),7.2.6.12. Stainless Steel Pipe Flanges,Stainless steel pipe flanges shall be made of a material that matches the grade of the pipe material used.,7.0,2,6,12,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.7.1.(11),3.11.7.1. Construction Requirements,A wave action pool shall be equipped with a first-aid room located within 50 m of the pool.,3.0,11,7,1,11
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.12.1.1.(4),3.12.1.1. Application,"If the material alterations or repairs concern a fitting cover or grille, the affected fitting cover or grille shall comply with Sentences 3.12.4.1. to .",3.0,12,1,1,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.3.15.(5),"6.2.3.14. Evaporative Cooling Towers, Evaporative Fluid Coolers","Evaporative cooling towers shall comply with the requirements of NFPA 214, ""Water-Cooling Towers"".",6.0,2,3,15,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.7.6.2.(1),3.7.6.2. Room Finishes,"Except as provided in Sentence , floors and floor coverings shall be tight, smooth and non-absorbent in rooms where, food or drink for human consumption, or an ingredient of food or drink for human consumption, is manufactured, processed, prepared, stored, displayed, handled, served, distributed, sold or offered for sale, utensils are washed, or washing fixtures or toilet fixtures are located.",3.0,7,6,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.5.9.2.(1),9.5.9.2. Doors to Rooms Containing Water Closets,A door shall be provided to each room containing a water closet within a dwelling unit.,9.0,5,9,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.9.4.(1),7.4.9.4. Minimum Size of Building Drains and Sewers,Every sanitary building drain and every sanitary building sewer shall be at least 4 in. in size.,7.0,4,9,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.17.4.4.(1),9.17.4.4. Wood Column Termite Protection,"Where termites are known to exist, exterior wood columns, such as porch supports, shall be, pressure-treated with a chemical that is toxic to such termites, in accordance with Article 9.3.2.9., or supported on non-cellulosic material extending not less than 150 mm above the finished ground and shall be located not less than 50 mm from the exterior wall of an adjacent building.",9.0,17,4,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.4.11.(1),6.2.4.11. Exhaust Ducts and Outlets,"Where an exhaust duct passes through or is adjacent to unheated space, the duct shall be insulated to prevent moisture or condensation in the duct.",6.0,2,4,11,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.3.3.(2),3.11.3.3. Access into Public Pools,"Except where the entire pool depth is greater than 1 220 mm, where a pool lift is installed, at least one lift shall be located where the water level does not exceed 1 220 mm.",3.0,11,3,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.6.12.(4),3.4.6.12. Direction of Door Swing,"Exit doors need not conform to Sentence where they serve, storage garages serving not more than one dwelling unit, accessory buildings serving not more than one dwelling unit, or storage suites not more than 28 m2 in area that are on the first storey of a warehouse and open directly outdoors at ground level.",3.0,4,6,12,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.1.5.2.(1),7.1.5.2. Storm Drainage Systems,"Every storm drainage system shall be connected to a public storm sewage works, a public combined sewage works or a designated storm water disposal location but shall not be connected to a sanitary sewage works.",7.0,1,5,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.79.(1),"3.2.2.72. Group F, Division 2, up to 2 Storeys, Sprinklered","A building classified as Group F, Division 2 is permitted to conform to Sentence provided, except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, it is not more than 2 storeys in building height, and it has a building area not more than, 4 500 m2 if 1 storey in building height, or 1 800 m2 if 2 storeys in building height.",3.0,2,2,79,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.3.19.(5),3.2.3.19. Walkway Between Buildings,A walkway between buildings shall be not more than 9 m wide.,3.0,2,3,19,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.7.2.3.(2),9.7.2.3. Minimum Window Areas,The unobstructed glass area of a door or skylight is considered equivalent to that of a window.,9.0,7,2,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.6.1.4.(6),9.6.1.4. Types of Glass and Protection of Glass,"Glass, other than safety glass, shall not be used for a shower or bathtub enclosure.",9.0,6,1,4,6
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.9.8.(2),9.23.9.8. Support of Walls,"Blocking referred to in Sentence for the support of non-loadbearing walls shall be not less than 38 mm by 89 mm lumber, spaced not more than 1.2 m apart.",9.0,23,9,8,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.28.1.5.(1),9.28.1.5. Flashing and Sealants,"Flashing and sealants used with stucco shall conform to Subsections 9.27.3. and 9.27.4., except that if aluminum flashing is used, it shall be separated from the stucco by an impervious membrane or coating.",9.0,28,1,5,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.28.6.4.(1),9.28.6.4. Second Coat,The second coat shall be not less than 6 mm thick.,9.0,28,6,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.4.3.(3),9.26.4.3. Valley Flashing,Closed valleys shall not be used with rigid shingles on slopes of less than 1 in 1.2.,9.0,26,4,3,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.29.7.1.(1),9.29.7.1. Material Standard,"Hardboard shall conform to CAN/CGSB-11.3-M, ""Hardboard"".",9.0,29,7,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.2.1.(1),9.32.2.1. Natural Ventilation Area,The unobstructed openable ventilation area to the outdoors for rooms and spaces in a residential occupancy ventilated by natural means shall conform to Table 9.32.2.1.,9.0,32,2,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.21.3.3.(2),9.21.3.3. Clay Liners,"Liners referred to in Sentence shall be not less than 15.9 mm thick and shall be capable of resisting, without softening or cracking, a temperature of 1100°C.",9.0,21,3,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.4.4.(1),9.23.4.4. Concrete Topping  (See Appendix A.),"Except as permitted in Sentence , where a floor is required to support a concrete topping, the joist spans shown in Table A-1 or the spacing of the members shall be reduced to allow for the loads due to the topping.",9.0,23,4,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.6.3.3.(5),3.6.3.3. Linen and Refuse Chutes,"Intake openings for a linen chute or a refuse chute shall be located in rooms or compartments that, have no dimension less than 750 mm, are separated from the remainder of the building by a fire separation with a fire-resistance rating not less than 45 min, are designed for no other purpose, and do not open directly into an exit.",3.0,6,3,3,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.6.4.1.(1),3.6.4.1. Scope,"This Subsection applies to horizontal service spaces and service facilities, including ceiling spaces, duct spaces, crawl spaces and attic or roof spaces.",3.0,6,4,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.17.1.1.(1),9.17.1.1. Application,"This Section applies to columns used to support, beams carrying loads from not more than 2 wood frame floors where, the supported length of joists bearing on such beams does not exceed 5 m, and the live load on any floor does not exceed 2.4 kPa, beams or header joists carrying loads from not more than 2 levels of wood frame balconies, decks or other accessible exterior platforms, or 1 level and the roof, where, the supported length of joists bearing on such beams or joists does not exceed 5 m, the sum of the specified snow load and the load due to use and occupancy does not exceed 4.8 kPa, and the platform serves only a single suite of residential occupancy, or carport roofs.",9.0,17,1,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.15.(1),9.10.9.15. Separation of Public Corridors,"Except as provided in Sentences and , public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.",9.0,10,9,15,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.7.5.(3),4.1.7.5. External Pressure Coefficients,"For the design of roofs, the value of Cp shall be established as follows, where x is the distance from the upwind edge of the roof: for H/D 1.0, Cp = –1.0, and for H/D &lt;1.0, Cp = –1.0 for x H = –0.5 for x > H (See Appendix A.)",4.0,1,7,5,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.11.(1),"3.8.3.11. Lavatories, Mirrors and Washroom Accessories  (See","A washroom described in Sentence 3.8.2.3.(2), or shall be provided with a lavatory that shall, be located so that the distance between the centre line of the lavatory and the side wall is not less than 460 mm, have a rim height not more than 865 mm above the finished floor, have a clearance beneath the lavatory not less than, 920 mm wide, 735 mm high at the front edge, 685 mm high at a point 200 mm back from the front edge, and 350 mm high over the distance from a point 280 mm to a point 430 mm back from the front edge,(See Appendix A.) have insulated pipes where they would otherwise present a burn hazard or have water supply temperature limited to a maximum of 43°C, (See Appendix A.) be equipped with faucets that, operate automatically or comply with 3.7.4.2.(11) and (ii), and are located so that the distance from the centre line of the faucet to the edge of the basin or, where the basin is mounted in a vanity, to the front edge of the vanity, is not more than 485 mm, have a minimum 1 370 mm deep floor space to allow for a forward approach, of which a maximum of 500 mm can be located under the lavatory, (See Appendix A.) have a soap dispenser that, operates automatically or is operable using a closed fist and with a force of not more than 22.2 N, and is located not more than 1 100 mm above the finished floor, within 500 mm from the front of the lavatory, and, have a towel dispenser or other hand drying equipment that is, located to be accessible to persons in wheelchairs, located so that the dispensing height is not more than 1 200 mm above the finished floor, operable with one hand, and located not more than 610 mm, measured horizontally, from the edge of the lavatory.",3.0,8,3,11,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.18.2.1.(1),9.18.2.1. Access Openings,"An access opening of not less than 500 mm by 700 mm shall be provided to each crawl space where the crawl space serves a house or an individual dwelling unit in a house, and not less than 550 mm by 900 mm for other crawl spaces.",9.0,18,2,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.13.1.1.(1),9.13.1.1. Scope and Application,"This Section prescribes measures to control the ingress of water, moisture and soil gas.",9.0,13,1,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.3.(12),3.8.3.3. Doorways and Doors,Only the active leaf in a multiple leaf door in a barrier-free path of travel need conform to the requirements of this Article.,3.0,8,3,3,12
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.1.2.(2),3.8.1.2. Entrances  (See Appendix A.),One of the barrier-free entrances required by Sentence shall be the principal entrance to the building.,3.0,8,1,2,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.9.(10),3.3.1.9. Corridors,Dead end corridors in Sentence shall contain no door openings to service rooms containing fuel-fired appliances or rooms that may be considered a hazard.,3.0,3,1,9,10
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.2.4.(4),7.6.2.4. Backflow from Fire Protection Systems,"Where a reduced pressure principle backflow preventer is required on the water service pipe at a service connection located on the same premises as the fire service main in Class 3, 4, 5 and 6 fire sprinkler/standpipe systems, a reduced pressure principle backflow preventer conforming to CSA B64.4.1, ""Reduced Pressure Principle Backflow Preventers for Fire Protection Systems (RPF)"", shall also be provided on the fire service connection.",7.0,6,2,4,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.7.1.(2),7.4.7.1. Cleanouts for Drainage Systems,A cleanout fitting shall be provided on the upstream side and directly over every running trap.,7.0,4,7,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.2.1.(6),3.4.2.1. Minimum Number of Exits,"Every room containing an assembly occupancy serving a hotel, and located in the building containing the hotel, shall be provided with no fewer than, three separate egress doorways from the room where the occupant load is more than 600 persons, and four separate egress doorways from the room where the occupant load is more than 1 000 persons.",3.0,4,2,1,6
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.14.1.3.(1),3.14.1.3. Means of Egress,"Except as provided in Sentences and , tents shall conform to Sections 3.3. and 3.4.",3.0,14,1,3,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.4.2.1.(4),8.4.2.1. Construction Requirements,"The pit shall be provided with a tight, strong cover that shall remain over the pit except when it is necessary to remove it for purposes of adding greywater to or removing greywater from the pit or for purposes of maintenance of the pit.",8.0,4,2,1,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.2.2.(6),7.2.2.2. Conformance to Standards,"Plastic fixtures shall conform to CSA B45.5 / IAPMO Z124, ""Plastic Plumbing Fixtures"".",7.0,2,2,2,6
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.88.(1),"3.2.2.81. Group F, Division 3, 1 Storey, Sprinklered","A building classified as Group F, Division 3 is permitted to be of heavy timber construction or noncombustible construction used singly or in combination provided, except as permitted by Sentence 3.2.2.7.(1), the building is sprinklered, it is not more than 1 storey in building height, and it has a building area not more than 16 800 m2.",3.0,2,2,88,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.7.2.2.(1),"9.7.2.2. Other Requirements for Windows, Doors and Skylights",Minimum sizes of doorways and doors within a barrier-free path of travel shall conform to Section 9.5.,9.0,7,2,2,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.25.2.5.(1),9.25.2.5. Installation of Spray-Applied Polyurethane,"Spray-applied polyurethane insulation shall be installed in accordance with CAN/ULC-S705.2, ""Thermal Insulation – Spray-Applied Rigid Polyurethane Foam, Medium Density – Application"".",9.0,25,2,5,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.3.3.(1),9.23.3.3. Prevention of Splitting,Splitting of wood members shall be minimized by staggering the nails in the direction of the grain and by keeping nails well in from the edges. (See Appendix A.),9.0,23,3,3,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.15.4.4.(1),9.15.4.4. Foundation Walls Considered to be Laterally Supported,"Flat insulating concrete form foundation walls shall be considered to be laterally supported at the bottom where the foundation wall, supports backfill not more than 1.2 m in height, is supported at the footing by a shear key and is supported at the top by the ground floor framing, or is dowelled to the footing with not less than 15M bars spaced not more than 1.2 m o.c.",9.0,15,4,4,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.15.4.5.(2),9.15.4.5. Reinforcement for Flat Insulating Concrete Form Foundation,"Vertical wall reinforcement in flat insulating concrete form foundation walls shall, conform to, Table 9.15.4.5.A. for 140 mm walls, Table 9.15.4.5.B. for 190 mm walls, and Table 9.15.4.5.C. for 240 mm walls, be located in the inside half of the wall section with a minimum cover of 30 mm from the inside face of the concrete wall, and where interrupted by wall openings, be placed not more than 600 mm from each side of the openings.",9.0,15,4,5,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.3.3.(2),9.10.3.3. Fire Exposure,"Exterior walls shall be rated for exposure to fire from inside the building, except that such walls need not comply with the temperature rise limitations required by the standard tests referred to in Article 9.10.3.1. if such walls have a limiting distance of not less than 1.2 m, and due allowance is made for the effects of heat radiation in accordance with the requirements in Part 3.",9.0,10,3,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.6.6.(1),3.3.6.6. Ammonium Nitrate Storage,"Where the Fire Code made under the Fire Protection and Prevention Act, 1997 applies due to the quantity and nature of the stored product, a building intended for the storage of ammonium nitrate shall, be not more than one storey in building height, not contain a basement or a crawl space, not contain open floor drains, tunnels, elevator pits or other pockets that might trap molten ammonium nitrate, have noncombustible flooring materials in storage areas, be designed to prevent the ammonium nitrate from coming into contact with building materials that, will cause the ammonium nitrate to become unstable, may corrode or deteriorate by reason of contact with the ammonium nitrate, or will become impregnated with the ammonium nitrate, and have not less than 0.007 m2 of vent area for each square metre of storage area, unless mechanical ventilation is provided.",3.0,3,6,6,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.21.(3),4.1.8.21. Supplemental Energy Dissipation,"Where supplemental energy dissipation devices are used across the isolation interface of a seismically isolated structure, displacements, velocities, and accelerations shall be determined in accordance with Article 4.1.8.20.",4.0,1,8,21,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.18.6.1.(1),9.18.6.1. Ground Cover in Unheated Crawl Spaces,"Where a crawl space is unheated, a ground cover shall be provided consisting of not less than, 50 mm of asphalt paving material, 100 mm of 15 MPa Portland cement concrete, Type S roll roofing, or 0.10 mm polyethylene.",9.0,18,6,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.8.12.(8),4.1.8.12. Dynamic Analysis Procedure,"Except as required by Sentence or , if the base shear, Vd, obtained in Sentence is less than 80% of the lateral earthquake design force, V, of Article 4.1.8.11., Vd shall be taken as 0.8 V.",4.0,1,8,12,8
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.8.8.(3),9.10.8.8. Floors of Exterior Passageways,"No fire-resistance rating is required for floors of exterior passageways serving, a house or an individual dwelling unit in a house, or an individual dwelling unit in a building other than a house where no suite is located above or below the dwelling unit.",9.0,10,8,8,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.8.10.(1),9.10.8.10. Non-Application to Houses,Table 9.10.8.1. does not apply to houses.,9.0,10,8,10,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.8.4.(3),9.20.8.4. Support of Beams and Columns,Pilasters required in Sentence shall be bonded or tied to masonry walls.,9.0,20,8,4,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.10.1.(1),6.2.10.1. Cooling Units,"Where a cooling unit is combined with a fuel-fired furnace in the same duct system, the cooling unit shall be installed, in parallel with the heating furnace, upstream of the furnace, provided the furnace is designed for such application, or downstream of the furnace, provided the cooling unit is designed to prevent excessive temperature or pressure in the refrigeration system.",6.0,2,10,1,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.10.(4),3.3.1.10. Door Swing,"If a pair of doors is installed in a corridor that provides access to exit in both directions, the doors shall swing in opposite directions, with the door on the right hand side swinging in the direction of travel to the exit.",3.0,3,1,10,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.5.6.3.(2),7.5.6.3. Location of Vent Pipes,"The trap arm of water closets, S-trap standards or any other fixture that also discharges vertically and depends on siphonic action for its proper functioning shall not have a cumulative change in direction of more than 225°.",7.0,5,6,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.1.1.(2),3.11.1.1. Application,This Section applies to the design and construction of site assembled and manufactured pools that are intended for use as public pools.,3.0,11,1,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.5.7.3.(1),9.5.7.3. Areas of Combination Bedrooms,Bedroom spaces in combination with other spaces in dwelling units shall have an area not less than 4.2 m².,9.0,5,7,3,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.3.6.3.(1),7.3.6.3. Tests of Venting Systems,"Every venting system shall be capable of withstanding without leakage a water test, air test and final test.",7.0,3,6,3,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.33.2.2.(3),9.33.2.2. Equipment Sizing,"The heating and cooling equipment capacities shall be determined in accordance with the requirements of CSA F280, ""Determining the Required Capacity of Residential Space Heating and Cooling Appliances"".",9.0,33,2,2,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,12.2.1.1.(2),"12.2.1.1. Energy Efficiency Design Before January 1, 2017","Except as provided in Sentences and , the energy efficiency of all buildings shall conform to Division 1 and Division 2 or 4 of MMA Supplementary Standard SB-10, ""Energy Efficiency Requirements"".",12.0,2,1,1,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.15.5.2.(4),3.15.5.2. Clearance for Exterior Signs,"A sign shall not be located in proximity to existing above ground electrical conductors, unless the sign meets the clearance requirements of Subsection 3.1.19.",3.0,15,5,2,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.11.5.(1),3.1.11.5. Fire Blocks in Horizontal Concealed Spaces,"Except for a crawl space conforming to Sentence 3.1.11.6.(1), a horizontal concealed space within a floor assembly or roof assembly of combustible construction, in which sprinklers are not installed, shall be separated by construction conforming to Article 3.1.11.7. into compartments not more than, 600 m2 in area with no dimension more than 60 m, if the exposed construction materials within the space have a flame-spread rating not more than 25, and 300 m2 in area with no dimension more than 20 m, if the exposed construction materials within the space have a flame-spread rating more than 25.",3.0,1,11,5,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.13.7.(3),3.1.13.7. High Buildings,"Trim, millwork and doors in an exit stairway, a vestibule to an exit stairway, a lobby described in Sentence 3.4.4.2.(2), or a corridor not within a suite need not conform to the flame-spread rating and smoke developed classification requirements of Sentence , provided they have, a flame-spread rating not more than 150, a smoke developed classification not more than 300, and an aggregate area not more than 10% of the area of the wall or ceiling on which they occur.",3.0,1,13,7,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.7.2.(3),9.26.7.2. Starter Strip,Starter strips need not be provided where eave protection of not less than Type M mineral-surfaced roll roofing is provided or self-sealing composite membranes consisting of polyethylene and bituminous material is provided.,9.0,26,7,2,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.11.9.(1),9.26.11.9. Attachment to Decking,"Roofing shall be securely attached to the decking or where insulation is applied above the deck, the insulation shall be securely attached to the deck before the first layer of felt is fastened to the insulation.",9.0,26,11,9,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.21.2.2.(2),9.21.2.2. Connections of More Than One Appliance,"Where two or more solid fuel-burning appliances are connected to the same chimney flue, the appliances must be located on the same storey.",9.0,21,2,2,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.21.3.10.(1),9.21.3.10. Extension of Chimney Liners,Chimney liners shall extend from a point not less than 200 mm below the lowest flue pipe connection to a point not less than 50 mm or more than 100 mm above the chimney cap.,9.0,21,3,10,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.6.2.8.(1),3.6.2.8. Emergency Power Installations,"Where a generator intended to supply emergency power for lighting, fire safety and life safety systems is located in a building, it shall be located in a room that, is separated from the remainder of the building by a fire separation with a fire-resistance rating not less than, 2 h for buildings within the scope of Subsection 3.2.6., and 1 h for other buildings, and contains only the generating set and equipment that is related to the emergency power supply system.",3.0,6,2,8,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.8.3.(3),9.8.8.3. Height of Guards  ,Exterior guards serving a house or an individual dwelling unit shall be not less than 900 mm high where the walking surface served by the guard is not more than 1 800 mm above the finished ground level.,9.0,8,8,3,3
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.2.6.(1),3.3.2.6. Doors,A door equipped with a latching mechanism in an access to exit from a room or suite of assembly occupancy containing an occupant load more than 100 shall be equipped with a device that will release the latch and allow the door to swing wide open when a force not more than that specified in Sentence 3.8.3.3. is applied to the device in the direction of travel to the exit.,3.0,3,2,6,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.6.2.(9),4.1.6.2. Specified Snow Load  (See Appendix A.),"For shapes not addressed in Sentence , Ca corresponding to the non-uniform snow load case shall be established based on applicable field observations, special analyses including local climatic effects, appropriate model tests or a combination of these methods.",4.0,1,6,2,9
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.13.1.1.(4),9.13.1.1. Scope and Application,"Subsection 9.13.4. applies to walls, roofs and floors that are in contact with the ground.",9.0,13,1,1,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.47.(4),"3.2.2.46. Group C, up to 3 Storeys, Increased Area","In a building in which there is no dwelling unit above another dwelling unit, the fire-resistance rating for floor assemblies entirely within the dwelling unit is waived.",3.0,2,2,47,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.12.(4),3.8.3.12. Universal Washrooms ,"Where the clear space provided for an adult-size change table is adjacent to a wall, reinforcement shall be installed in the wall to permit the future installation of the change table.",3.0,8,3,12,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.10.8.(1),7.4.10.8. Hydraulic Loads on Sanitary Horizontal Drain,"Except as permitted by Article 7.4.10.7., the hydraulic load that is drained to a horizontal sanitary drainage pipe shall conform to Table 7.4.10.8., based on the size and slope.",7.0,4,10,8,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.2.1.(4),3.13.2.1. Requirements for Stations,An interior stair extending to street level is permitted to be protected by a combustible roof.,3.0,13,2,1,4
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.18.10.(1),9.10.18.10. Commissioning of Life Safety and Fire Protection,"Where fire protection and life safety systems, and systems with fire protection and life safety functions, are integrated with each other, the systems shall be tested as a whole in accordance with CAN/ULC-S1001, ""Integrated Systems Testing of Fire Protection and Life Safety Systems"", to verify that the systems have been properly integrated.",9.0,10,18,10,1
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.15.4.1.(5),3.15.4.1. Combustible Sign Faces,Signs in exits and underground walkways shall have a flame-spread rating not more than 25.,3.0,15,4,1,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.10.3.(2),9.10.10.3. Separation of Service Rooms,"Where a room contains a limited quantity of service equipment and the service equipment does not constitute a fire hazard, the requirements in Sentence shall not apply.",9.0,10,10,3,2
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.6.2.(5),4.1.6.2. Specified Snow Load  (See Appendix A.),"Except as provided for in Sentences and , the slope factor, Cs, shall be, 1.0 where the roof slope, , is equal to or less than 30°, (70° - )/40° where is greater than 30° but not greater than 70°, and 0 where exceeds 70°.",4.0,1,6,2,5
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.2.3.(2),6.2.2.3. Ventilation of Storage and Repair Garages,"Mechanical ventilation systems provided in accordance with Clause shall be controlled automatically by carbon monoxide monitoring devices and systems provided in accordance with Clause shall be controlled automatically by nitrogen dioxide or other acceptable monitoring devices, located so as to provide full protection throughout the storage garage. (See Appendix A.)",6.0,2,2,3,2
