National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
,,The width of an accessible path of travel that is more than 30 m long shall be increased to not less than 1 800 mm for a length of 1 800 mm at intervals not exceeding 30 m.,The width of an accessible path of travel that is more than 30 m long shall be increased to not less than 1 800 mm for a length of 1 800 mm at intervals not exceeding 30 m.,0.0
Doorways in a path of travel to at least one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).) (See Note A-3.8.3.6.(3).),Doorways in a path of travel to at least one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).),,,0.0
,,Doorways in an accessible path of travel to at least one bathroom within an accessible suite of residential occupancy shall have a clear width not less than 810 mm when measured in accordance with Clauses (2)(a) and (b). (See Article 3.8.2.12. and Note A-3.8.3.6.(3).),Doorways in an accessible path of travel to at least one bathroom within an accessible suite of residential occupancy shall have a clear width not less than 810 mm when measured in accordance with Clauses (2)(a) and (b). (See Article 3.8.2.12. and Note A-3.8.3.6.(3).),0.0
"Power door operators required by Sentence 3.8.2.7.(1) shall activate automatically or through the use of controls that are located in a barrier-free path of travel, are marked with the International Symbol of Access, are located clear of the door swing and no more than 1 500 mm from that door swing, comply with subclause 3.8.3.8.(1)(a)(ii), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)","Power door operators required by Sentence 3.8.2.7.(1) shall activate automatically or through the use of controls that are located in a barrier-free path of travel, are marked with the International Symbol of Access, are located clear of the door swing and no more than 1 500 mm from that door swing, comply with Sentence 3.8.3.8.(1), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door.",,,0.0
,,"Power operated doors operators required by Sentence 3.8.2.7.(1) shall have operators that activate automatically or through the use of controls that are located in an accessible path of travel, are marked with the International Symbol of Access, are located clear of the door swing and not less than 600 mm and no more than 1 500 mm from that door swing, comply with Subclause 3.8.3.8.(1)(b), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, have operators that fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door, and have a clear and level space extending the height of the doorway and not less than 1 100 mm long by the width of the door assembly on both sides of the assembly plus the arc of the door swing on any side into which the door swings. (See Note A-3.8.3.6.(6) and (7).)","Power operated doors operators required by Sentence 3.8.2.7.(1) shall have operators that activate automatically or through the use of controls that are located in an accessible path of travel, are marked with the International Symbol of Access, are located clear of the door swing and not less than 600 mm and no more than 1 500 mm from that door swing, comply with Subclause 3.8.3.8.(1)(b), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, have operators that fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door, and have a clear and level space extending the height of the doorway and not less than 1 100 mm long by the width of the door assembly on both sides of the assembly plus the arc of the door swing on any side into which the door swings. (See Note A-3.8.3.6.(6) and (7).)",0.0
A passenger-elevating device referred to in Article 3.8.2.3. shall conform to CSA B355-09 Lifts for Persons with Physical Disabilities,A passenger-elevating device referred to in Article 3.8.2.3. shall conform to CSA B355-09 Lifts for Persons with Physical Disabilities,,,0.0
,,"A passenger-elevating device in an accessible path of travel shall conform to Appendix E of ASME A17.1/CSA B44, ""Safety Code for Elevators and Escalators,"" (see also Sentence 3.5.2.1.(3)), or CSA B355, ""Lifts for Persons with Physical Disabilities."" (See also Sentence 3.5.4.1.(3).)","A passenger-elevating device in an accessible path of travel shall conform to Appendix E of ASME A17.1/CSA B44, ""Safety Code for Elevators and Escalators,"" (see also Sentence 3.5.2.1.(3)), or CSA B355, ""Lifts for Persons with Physical Disabilities."" (See also Sentence 3.5.4.1.(3).)",0.0
"For domes of circular plan form (see Figure 4.1.6.10.), Ca shall along the central axis parallel to the wind, vary in the same way as for an arch roof with the same rise-to-span ratio, h/b, and off this axis, vary according to Ca x,y =Ca x,0 1-yrwhereCa(x,y)= value of Ca at location (x,y), Ca(x,0)= value of Ca on the central axis parallel to the wind, x= distance along the central axis parallel to the wind, y= horizontal coordinate normal to the x direction, and r= radius of dome.","For domes of circular plan form (see Figure 4.1.6.10.-B), Ca shall along the central axis parallel to the wind, vary in the same way as for an arch roof with the same rise-to-span ratio, h/b, and off this axis, vary according to Ca x,y =Ca x,0 1-yrwhereCa(x,y)= value of Ca at location (x,y), Ca(x,0)= value of Ca on the central axis parallel to the wind, x= distance along the central axis parallel to the wind, y= horizontal coordinate normal to the x direction, and r= radius of dome.",,,0.0
,,"For domes of circular plan form (see Figure 4.1.6.10.-B), Ca shall along the central axis parallel to the wind, vary in the same way as for an arch roof with the same rise-to-span ratio, h/b, and off this axis, vary according to where Ca(x,y) = value of Ca at location (x,y), Ca(x,0) = value of Ca on the central axis parallel to the wind, x = distance along the central axis parallel to the wind, y = horizontal coordinate normal to the x direction, and r = radius of dome.","For domes of circular plan form (see Figure 4.1.6.10.-B), Ca shall along the central axis parallel to the wind, vary in the same way as for an arch roof with the same rise-to-span ratio, h/b, and off this axis, vary according to where Ca(x,y) = value of Ca at location (x,y), Ca(x,0) = value of Ca on the central axis parallel to the wind, x = distance along the central axis parallel to the wind, y = horizontal coordinate normal to the x direction, and r = radius of dome.",0.0
"The internal gust effect factor, Cgi, shall be 2.0, except it is permitted to be calculated using the following equation for large structures enclosing a single large unpartitioned volume that does not have numerous overhead doors or openings: Cgi=1+11+V06950AwhereV0= internal volume, in m3, and A= total area of all exterior openings of the volume, in m2. (See Note A-4.1.7.3.(10).)","The internal gust effect factor, Cgi, shall be 2.0, except it is permitted to be calculated using the following equation for large structures enclosing a single large unpartitioned volume that does not have numerous overhead doors or openings: Cgi=1+11+V06950AwhereV0 = internal volume, in m3, and A= total area of all exterior openings of the volume, in m2. (See Note A-4.1.7.3.(10).)",,,0.0
,,"The internal gust effect factor, Cgi, shall be 2.0, except it is permitted to be calculated using the following equation for large structures enclosing a single large unpartitioned volume that does not have numerous overhead doors or openings: where V0 = internal volume, in m3, and A = total area of all exterior openings of the volume, in m2. (See Note A-4.1.7.3.(10).)","The internal gust effect factor, Cgi, shall be 2.0, except it is permitted to be calculated using the following equation for large structures enclosing a single large unpartitioned volume that does not have numerous overhead doors or openings: where V0 = internal volume, in m3, and A = total area of all exterior openings of the volume, in m2. (See Note A-4.1.7.3.(10).)",0.0
"For buildings on hills or escarpments with a slope, Hh/(2Lh), greater than 0.1 (see Figure 4.1.7.4.), the topographic factor, Ct, shall be calculated as follows: Ct=1+DSCg1+DSwhere DS=DSmax1- xkLh exp-az/Lhwhere Smax= applicable value from Table 4.1.7.4., x= horizontal distance from the peak of the hill or escarpment, Lh= horizontal distance upwind from the peak to the point where the ground surface lies at half the height of the hill or escarpment, or 2Hh (where Hh = height of hill or escarpment), whichever is greater, z= height above ground, and k and  = applicable constants from Table 4.1.7.4. based on shape of hill or escarpment.","For buildings on hills or escarpments with a slope, Hh/(2Lh), greater than 0.1 (see Figure 4.1.7.4.), the topographic factor, Ct, shall be calculated as follows: Ct=1+DSCg1+DSwhere DS=DSmax1- xkLh exp-az/Lhwhere Smax = applicable value from Table 4.1.7.4., x= horizontal distance from the peak of the hill or escarpment, Lh = horizontal distance upwind from the peak to the point where the ground surface lies at half the height of the hill or escarpment, or 2Hh (where Hh = height of hill or escarpment), whichever is greater, z= height above ground, and k and  = applicable constants from Table 4.1.7.4. based on shape of hill or escarpment.",,,0.0
,,"For buildings on hills or escarpments with a slope, Hh/(2Lh), greater than 0.1 (see Figure 4.1.7.4.), the topographic factor, Ct, shall be calculated as follows: where where .Smax = applicable value from Table 4.1.7.4., x = horizontal distance from the peak of the hill or escarpment, Lh = horizontal distance upwind from the peak to the point where the ground surface lies at half the height of the hill or escarpment, or 2Hh (where Hh = height of hill or escarpment), whichever is greater, z = height above ground, and k and . = applicable constants from Table 4.1.7.4. based on shape of hill or escarpment.","For buildings on hills or escarpments with a slope, Hh/(2Lh), greater than 0.1 (see Figure 4.1.7.4.), the topographic factor, Ct, shall be calculated as follows: where where .Smax = applicable value from Table 4.1.7.4., x = horizontal distance from the peak of the hill or escarpment, Lh = horizontal distance upwind from the peak to the point where the ground surface lies at half the height of the hill or escarpment, or 2Hh (where Hh = height of hill or escarpment), whichever is greater, z = height above ground, and k and . = applicable constants from Table 4.1.7.4. based on shape of hill or escarpment.",0.0
"For buildings in rough terrain, as defined in Clause 4.1.7.3.(5)(b), the value of Ce for the design of the main structural system shall be calculated as follows: Ce=0.5h12.7 0.50,but0.5 Ce  2.5 (See Note A-4.1.7.8.(2) and (3).)","For buildings in rough terrain, as defined in Sentence 4.1.7.3.(5), the value of Ce for the design of the main structural system shall be calculated as follows: Ce=0.5h12.7 0.50,but0.5 Ce  2.5 (See Note A-4.1.7.8.(2) and (3).)",,,0.0
,,"For buildings in rough terrain, as defined in Clause 4.1.7.3.(5)(b), the value of Ce for the design of the main structural system shall be calculated as follows: (See Note A-4.1.7.8.(2) and (3).)","For buildings in rough terrain, as defined in Clause 4.1.7.3.(5)(b), the value of Ce for the design of the main structural system shall be calculated as follows: (See Note A-4.1.7.8.(2) and (3).)",0.0
"Adjacent structures shall be separated by a distance equal to at least the square root of the sum of the squares of their individual deflections calculated in Sentence 4.1.8.13.(2), or connected to each other.","Adjacent structures shall be separated by a distance equal to at least the square root of the sum of the squares of their individual deflections calculated in Sentence 4.1.8.13.(2), or connected to each other.",,,0.0
,,"Adjacent structures shall either be separated by the square root of the sum of the squares of their individual deflections calculated in Sentence 4.1.8.13.(2), or shall be connected to each other.","Adjacent structures shall either be separated by the square root of the sum of the squares of their individual deflections calculated in Sentence 4.1.8.13.(2), or shall be connected to each other.",0.0
Buildings and their structural members made of cold-formed steel shall conform to CSA S136-16 North American Specification for the Design of Cold-Formed Steel Structural Members (using the Appendix B provisions applicable to (See Note A-4.3.4.2.(1).) Note A-4.3.4.2.(1),Buildings and their structural members made of cold-formed steel shall conform to CSA S136-16 North American Specification for the Design of Cold-Formed Steel Structural Members (using the Appendix B provisions applicable to (See Note A-4.3.4.2.(1) .),,,0.0
,,"Buildings and their structural members made of cold-formed steel shall conform to CSA S136, ""North American Specification for the Design of Cold-Formed Steel Structural Members."" (See Note A-4.3.4.2.(1).)","Buildings and their structural members made of cold-formed steel shall conform to CSA S136, ""North American Specification for the Design of Cold-Formed Steel Structural Members."" (See Note A-4.3.4.2.(1).)",0.0
"Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with the relevant provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, with Article 2.4.10.4. of Division B of the NPC.","Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with the relevant provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, with Article 2.4.10.4. of Division B of the NPC.",,,0.0
,,"Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with Article 2.4.10.4. of Division B of Book II (Plumbing of this Code.","Where precipitation can accumulate on sloped or horizontal assemblies, provision shall be made for drainage conforming with Article 2.4.10.4. of Division B of Book II (Plumbing of this Code.",0.0
"Windows, doors and skylights shall conform to the requirements in CSA AAMA/WDMA/CSA 101/I.S.2/A440-11 NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights and CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights","Windows, doors and skylights shall conform to the requirements in CSA AAMA/WDMA/CSA 101/I.S.2/A440-11 NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights and CSA A440S1-17 Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440-11, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights",,,0.0
,,"Windows, doors, skylights, and their components shall be designed and constructed in accordance with Subsection 5.1.4., Section 5.3., 5.4. and Section 5.6., or the following standards AAMA/WDMA/CSA 101/I.S.2/A440, ""NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" and except as permitted by Sentence (3), CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights."" (See Note A-5.9.2.2.(1)","Windows, doors, skylights, and their components shall be designed and constructed in accordance with Subsection 5.1.4., Section 5.3., 5.4. and Section 5.6., or the following standards AAMA/WDMA/CSA 101/I.S.2/A440, ""NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" and except as permitted by Sentence (3), CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS North American Fenestration Standard/Specification for Windows, Doors, and Skylights."" (See Note A-5.9.2.2.(1)",0.0
"Except as provided in Subsection 6.3.4., systems serving spaces that contain hazardous gases, dusts or liquids shall be designed, constructed and installed to conform to the requirements of the applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to good engineering practice such as that described in the publications of the National Fire Protection Association and in the NFC. (See Note A-6.9.1.2.(1).)","Except as provided in Subsection 6., systems serving spaces that contain hazardous gases, dusts or liquids shall be designed, constructed and installed to conform to the requirements of the applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to good engineering practice such as that described in the publications of the National Fire Protection Association and in the NFC. (See Note A-6.9.1.2.(1).)",,,0.0
,,"Except as provided in Subsection 6.3.4., systems serving spaces that contain hazardous gases, dusts or liquids shall be designed, constructed and installed to conform to the requirements of the applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to good engineering practice such as that described in the publications of the National Fire Protection Association and in the British Columbia Fire Code. (See Note A-6.9.1.2.(1).)","Except as provided in Subsection 6.3.4., systems serving spaces that contain hazardous gases, dusts or liquids shall be designed, constructed and installed to conform to the requirements of the applicable provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, to good engineering practice such as that described in the publications of the National Fire Protection Association and in the British Columbia Fire Code. (See Note A-6.9.1.2.(1).)",0.0
"Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.","Every plumbing system shall be designed and installed in conformance with appropriate provincial or territorial regulations or municipal bylaws, in the absence of such regulations or bylaws, in conformance with the NPC.",,,0.0
,,Every plumbing system shall be designed and installed in conformance with Book II (Plumbing of this Code.,Every plumbing system shall be designed and installed in conformance with Book II (Plumbing of this Code.,0.0
"Except as required in the appliance installation standards referenced in Sentences 6.2.1.5.(1), 9.33.5.2.(1)and 9.33.5.3.(1), fuel-fired space-heating appliances, space-cooling appliances, service water heaters and laundry appliances need not be separated from the remainder of the building as required in Sentence 9.10.10.4.(1), where the appliances serve not more than one room or suite, or a building with a building area of not more than 400 m2 and a building height of not more than 2 storeys, or where the appliances serve a house with a secondary suite including their common spaces, and are located in a service room where both sides of any wall assemblies and the underside of any floor-ceiling framing separating this room from both dwelling units or their common spaces are protected by a continuous smoke-tight barrier consisting of not less than 12.7 mm thick gypsum board.","Except as required in the appliance installation standards referenced in Sentences 6.2.1.5.(1) , 9.33.5.2.(1) and 9.33.5.3.(1), fuel-fired space-heating appliances, space-cooling appliances, service water heaters and laundry appliances need not be separated from the remainder of the building as required in Sentence 9.10.10.4.(1), where the appliances serve not more than one room or suite, or a building with a building area of not more than 400 m2 and a building height of not more than 2 storeys, or where the appliances serve a house with a secondary suite including their common spaces, and are located in a service room where both sides of any wall assemblies and the underside of any floor-ceiling framing separating this room from both dwelling units or their common spaces are protected by a continuous smoke-tight barrier consisting of not less than 12.7 mm thick gypsum board.",,,0.0
,,"Except as required in the appliance installation standards referenced in Sentences 6.2.1.5.(1), 9.33.5.2.(1) and 9.33.5.3.(1), fuel-fired space-heating appliances, space-cooling appliances, service water heaters and laundry appliances need not be separated from the remainder of the building as required in Sentence (1), where the appliances serve not more than one room or suite, or a building with a building area of not more than 400 m2 and a building height of not more than 2 storeys.","Except as required in the appliance installation standards referenced in Sentences 6.2.1.5.(1), 9.33.5.2.(1) and 9.33.5.3.(1), fuel-fired space-heating appliances, space-cooling appliances, service water heaters and laundry appliances need not be separated from the remainder of the building as required in Sentence (1), where the appliances serve not more than one room or suite, or a building with a building area of not more than 400 m2 and a building height of not more than 2 storeys.",0.0
"The area of an exposing building face shall be taken as the exterior wall area facing in one direction on any side of a building, and calculated as the total area measured from the finished ground level to the uppermost ceiling, the area for each fire compartment, where a building is divided into fire compartments by fire separations with fire-resistance ratings not less than 45 min, or except as provided in Sentence 9.10.15.2.(2), where Table 9.10.15.4. is used to determine the maximum aggregate area of glazed openings, the area of any number of individual vertical portions of the wall measured from the finished ground level to the uppermost ceiling. (See Note A-9.10.15.4.(2).)","The area of an exposing building face shall be taken as the exterior wall area facing in one direction on any side of a building, and calculated as the total area measured from the finished ground level to the uppermost ceiling, the area for each fire compartment, where a building is divided into fire compartments by fire separations with fire-resistance ratings not less than 45 min, or except as provided in Sentence 9.10.15.2.(2), where Table 9.10.15.4. is used to determine the maximum aggregate area of glazed openings, the area of any number of individual vertical portions of the wall measured from the finished ground level to the uppermost ceiling. (See Note A-9.10.15.4.(2).)",,,0.0
,,"Except as permitted by Sentences (2) and (3), the area of an exposing building face shall be taken as the exterior wall area facing in one direction on any side of a building, and calculated as the total area measured from the finished ground level to the uppermost ceiling, reserved, or except as provided in Sentence (3), where Table 9.10.15.4. is used to determine the maximum aggregate area of glazed openings, the area of any number of individual vertical portions of the wall measured from the finished ground level to the uppermost ceiling. (See Note A-9.10.15.4.(2).)","Except as permitted by Sentences (2) and (3), the area of an exposing building face shall be taken as the exterior wall area facing in one direction on any side of a building, and calculated as the total area measured from the finished ground level to the uppermost ceiling, reserved, or except as provided in Sentence (3), where Table 9.10.15.4. is used to determine the maximum aggregate area of glazed openings, the area of any number of individual vertical portions of the wall measured from the finished ground level to the uppermost ceiling. (See Note A-9.10.15.4.(2).)",0.0
"Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)","Where the exposing building face of any section of an exterior wall enclosing a single room or space, or combination room and space, has a limiting distance of 2 m or less, that section of the exposing building face serving the room or space shall not be divided into portions for the purpose of calculating area of exposing building face. (See Sentence 9.10.15.4.(5) and Note A-9.10.15.4.(2).)",,,0.0
,,"If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.","If a building is divided by fire separations into fire compartments, the area of exposing building face is permitted to be calculated for each fire compartment provided the fire separations have a fire-resistance ratings not less than 45 min.",0.0
In buildings in which a sprinkler system has been installed in accordance with NFPA 13D-2016 Installation of Sprinkler Systems in One- and Two-Family Dwellings and Manufactured Homes a fire alarm system need not be installed.,In buildings in which a sprinkler system has been installed in accordance with NFPA 13D-2016 Installation of Sprinkler Systems in One- and Two-Family Dwellings and Manufactured Homes a fire alarm system need not be installed.,,,0.0
,,"In buildings in which a sprinkler system has been installed in accordance with NFPA 13D, ""Installation of Sprinkler Systems in One- and Two-Family Dwellings and Manufactured Homes,"" a fire alarm system need not be installed.","In buildings in which a sprinkler system has been installed in accordance with NFPA 13D, ""Installation of Sprinkler Systems in One- and Two-Family Dwellings and Manufactured Homes,"" a fire alarm system need not be installed.",0.0
"In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1.and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies.","In a building containing more than one major occupancy, where the aggregate area of all major occupancies in a particular group or division does not exceed 10% of the floor area on the storey on which they are located, they need not be considered as major occupancies for the purposes of Articles 9.10.8.1. and 9.10.2.3. provided they are not classified as Group F, Division 2 occupancies .",,,0.0
,,"Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.","Except as permitted in Article 9.10.2.4., in any building containing more than one major occupancy in which one major occupancy is located entirely above another, the requirements of Article 9.10.8.1. for each portion of the building containing a major occupancy shall be applied to that portion as if the entire building was of that major occupancy.",0.0
"Access panels required in Sentence 9.10.20.1.(1) need not be provided in buildings containing only dwelling units where there is no dwelling unit above another dwelling unit, or houses with a secondary suite.","Access panels required in Sentence 9.10.20.1.(1) need not be provided in buildings containing only dwelling units where there is no dwelling unit above another dwelling unit, or houses with a secondary suite.",,,0.0
,,"Access panels required in Sentence (1) need not be provided in buildings containing only dwelling units where there is no dwelling unit above another dwelling unit, or reserved.","Access panels required in Sentence (1) need not be provided in buildings containing only dwelling units where there is no dwelling unit above another dwelling unit, or reserved.",0.0
"Each construction camp building shall be provided with portable fire extinguishers in conformance with the appropriate provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, in conformance with the NFC.","Each construction camp building shall be provided with portable fire extinguishers in conformance with the appropriate provincial or territorial regulations or municipal bylaws or, in the absence of such regulations or bylaws, in conformance with the NFC.",,,0.0
,,Each construction camp building shall be provided with portable fire extinguishers in conformance with the British Columbia Fire Code.,Each construction camp building shall be provided with portable fire extinguishers in conformance with the British Columbia Fire Code.,0.0
"This Subsection applies to fire separations required between rooms and spaces in buildings, and smoke-tight barriers required in houses with a secondary suite including their common spaces.","This Subsection applies to fire separations required between rooms and spaces in buildings, and smoke-tight barriers required in houses with a secondary suite including their common spaces.",,,0.0
,,"This Subsection applies to fire separations required between rooms and spaces in buildings, except between rooms and spaces within a dwelling unit.","This Subsection applies to fire separations required between rooms and spaces in buildings, except between rooms and spaces within a dwelling unit.",0.0
"Except as provided in Sentence 9.10.9.14.(4), dwelling units that contain 2 or more storeys including basements shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 1 h. (See Note A-3.3.4.4.(1).)","Except as provided in Sentence 9.10.9.14.(4), dwelling units that contain 2 or more storeys including basements shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 1 h. (See Note A-3.3.4.4.(1).)",,,0.0
,,Dwelling units that contain 2 or more storeys including basements shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 1 h. (See Note A-3.3.4.4.(1).),Dwelling units that contain 2 or more storeys including basements shall be separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 1 h. (See Note A-3.3.4.4.(1).),0.0
"Except as provided in Sentences 9.10.9.15.(2), 9.10.9.15.(3)and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 minfire-resistance rating.","Except as provided in Sentences 9.10.9.15.(2) , 9.10.9.15.(3) and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.",,,0.0
,,"Except as provided in Sentences (2) and (3), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.","Except as provided in Sentences (2) and (3), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.",0.0
"The rough-in referred to in Clause 9.13.4.3.(1)(a) shall include a gas-permeable layer installed in the space between the air barrier and the ground to allow the depressurization of that space, an inlet that allows for the effective depressurization of the gas-permeable layer (see Note A-9.13.4.3.(2)(b) and (3)(b)(i)), and an outlet in the conditioned space that permits connection to depressurization equipment, is sealed to maintain the integrity of the air barrier system, and is clearly labeled to indicate that it is intended only for the removal of radon from below the floor-on-ground.","The rough-in referred to in Sentence 9.13.4.3.(1) shall include a gas-permeable layer installed in the space between the air barrier and the ground to allow the depressurization of that space, an inlet that allows for the effective depressurization of the gas-permeable layer (see Note A-9.13.4.3.(2)(b)), and an outlet in the conditioned space that permits connection to depressurization equipment, is sealed to maintain the integrity of the air barrier system, and is clearly labeled to indicate that it is intended only for the removal of radon from below the floor-on-ground.",,,0.0
,,"Where a rough-in referred to in Clause (1)(a) is provided, the rough-in shall include a gas-permeable layer installed in the space between the air barrier system and the ground to allow the depressurization of that space, reserved, and a radon vent pipe that has one or more inlets that allow for the effective depressurization of the gas-permeable layer (see Notes A-9.13.4.3.(2)(c)(i) and (3)(b)(i)), terminates outside the building in a manner that does not constitute a hazard, and is clearly labeled ""RADON VENT PIPE"".","Where a rough-in referred to in Clause (1)(a) is provided, the rough-in shall include a gas-permeable layer installed in the space between the air barrier system and the ground to allow the depressurization of that space, reserved, and a radon vent pipe that has one or more inlets that allow for the effective depressurization of the gas-permeable layer (see Notes A-9.13.4.3.(2)(c)(i) and (3)(b)(i)), terminates outside the building in a manner that does not constitute a hazard, and is clearly labeled ""RADON VENT PIPE"".",0.0
"Drain tile and drain pipe for foundation drainage shall conform to ASTM C 4-04 Clay Drain Tile and Perforated Clay Drain Tile ASTM C 412M-11 Concrete Drain Tile (Metric) ASTM C 444M-03 Perforated Concrete Pipe (Metric) ASTM C 700-13 Vitrified Clay Pipe, Extra Strength, Standard Strength, and Perforated BNQ BNQ 3624-115/2016 Polyethylene (PE) Pipe and Fittings for Soil and Foundation Drainage CSA CAN/CSA-B182.1-15 Plastic Drain and Sewer Pipe and Pipe Fittings or CSA G401-14 Corrugated Steel Pipe Products","Drain tile and drain pipe for foundation drainage shall conform to ASTM C 4-04 Clay Drain Tile and Perforated Clay Drain Tile ASTM C 412M-11 Concrete Drain Tile (Metric) ASTM C 444M-03 Perforated Concrete Pipe (Metric) ASTM C 700-13 Vitrified Clay Pipe, Extra Strength, Standard Strength, and Perforated BNQ BNQ 3624-115/2016 Polyethylene (PE) Pipe and Fittings for Soil and Foundation Drainage CSA CAN/CSA-B182.1-15 Plastic Drain and Sewer Pipe and Pipe Fittings or CSA G401-14 Corrugated Steel Pipe Products",,,0.0
,,"Drain tile and drain pipe for foundation drainage shall conform to ASTM C 4, ""Clay Drain Tile and Perforated Clay Drain Tile,"" ASTM C 412M, ""Concrete Drain Tile (Metric),"" ASTM C 444M, ""Perforated Concrete Pipe (Metric),"" ASTM C 700, ""Standard Specification for Vitrified Clay Pipe, Extra Strength, Standard Strength, and Perforated,"" BNQ 3624-115, ""Polyethylene (PE) Pipe and Fittings – Flexible Pipes for Drainage – Characteristics and Test Methods,"" CAN/CSA-B182.1, ""Plastic Drain and Sewer Pipe and Pipe Fittings,"" or CSA G401, ""Corrugated Steel Pipe Products.""","Drain tile and drain pipe for foundation drainage shall conform to ASTM C 4, ""Clay Drain Tile and Perforated Clay Drain Tile,"" ASTM C 412M, ""Concrete Drain Tile (Metric),"" ASTM C 444M, ""Perforated Concrete Pipe (Metric),"" ASTM C 700, ""Standard Specification for Vitrified Clay Pipe, Extra Strength, Standard Strength, and Perforated,"" BNQ 3624-115, ""Polyethylene (PE) Pipe and Fittings Flexible Pipes for Drainage Characteristics and Test Methods,"" CAN/CSA-B182.1, ""Plastic Drain and Sewer Pipe and Pipe Fittings,"" or CSA G401, ""Corrugated Steel Pipe Products.""",0.0
