Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.2.4.22.(8), Voice Communication Systems ,,,"A voice communication system required by Sentence (7) shall consist of loudspeakers that are operated from the central alarm and control facility or, in the absence of such a facility, from a designated area, and except in elevator cars, designed and located so that transmitted messages are audible and intelligible in all parts of the building. (See Note A-3.2.4.22.(1)(b).)",,P/T Only,Yes,,,BC variation. Haven't adopted NBC revisions yet.,3.0,3.2.4.22,3.2,3.2.4,3.2.4.22.(8),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.2.4.22.(9), Voice Communication Systems ,,,"Where the facility is not equipped with staff trained to provide instructions over the loudspeakers, a pre-recorded message shall be provided.",,P/T Only,Yes,,,BC variation. Haven't adopted NBC revisions yet.,3.0,3.2.4.22,3.2,3.2.4,3.2.4.22.(9),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.4.23.(1),One-Way Voice Communication Systems ,,,"Except for Group B, Division 1 and Group F, Division 1 major occupancies, where a fire alarm system is required under part 3., a one-way voice communication system shall be installed in buildings where a 2-stage fire alarm system is installed and whose occupant load exceeds 1 000.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation. Haven't adopted NBC revisions yet.,3.0,3.2.4.23,3.2,3.2.4,3.2.4.23.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.4.23.(2),One-Way Voice Communication Systems ,,,"The one-way voice communication system required by Sentence 3.2.4.23.(1) shall consist of loudspeakers that are operated from the central alarm and control facility or, in the absence of such a facility, from a designated area, and except in elevator cars, designed and located so that transmitted messages are audible and intelligible in all parts of the building.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation. Haven't adopted NBC revisions yet.,3.0,3.2.4.23,3.2,3.2.4,3.2.4.23.(2),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.4.23.(3),One-Way Voice Communication Systems ,,,"Where the facility is not equipped with staff trained to provide instructions over the loudspeakers, a pre-recorded message shall be provided.",BCBC,Div B,,,,,,,National Only,Yes,,,BC variation. Haven't adopted NBC revisions yet.,3.0,3.2.4.23,3.2,3.2.4,3.2.4.23.(3),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.4.23.(4),One-Way Voice Communication Systems ,,,The one-way voice communication system required by Sentence 3.2.4.23.(1) shall meet the silencing and transmission requirements of Sentences 3.2.4.22.(2) to 3.2.4.22.(4) and 3.2.4.22.(6).,BCBC,Div B,,,,,,,National Only,Yes,,,BC variation. Haven't adopted NBC revisions yet.,3.0,3.2.4.23,3.2,3.2.4,3.2.4.23.(4),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.5.12.(2),Automatic Sprinkler Systems ,,,"Instead of the requirements of Sentence 3.2.5.12.(1), NFPA 13R-2013 Installation of Sprinkler Systems in Low-Rise Residential Occupancies is permitted to be used for the design, construction and installation of an automatic sprinkler system installed in a building of residential occupancy throughout that is not more than 4 storeys in building height and conforms to Articles 3.2.2.47., Article 3.2.2.48. , 3.2.2.50. , Article 3.2.2.51. or or 3.2.2.54., or is not more than 3 storeys in building height and conforms to Article 9.10.1.3., or in a building of care occupancy with not more than 10 occupants that is not more than 3 storeys in building height and conforms to one of Articles 3.2.2.42. to 3.2.2.46.",BCBC,Div B,3.2.5.12.(2), Automatic Sprinkler Systems ,,,"Instead of the requirements of Sentence (1), NFPA 13R, ""Installation of Sprinkler Systems in Low-Rise Residential Occupancies,"" is permitted to be used for the design, construction and installation of an automatic sprinkler system installed in a building of Group C major occupancy containing no other major occupancies that is not more than 4 storeys in building height and conforms to Articles 3.2.2.47., 3.2.2.48., 3.2.2.50., 3.2.2.51. or 3.2.2.54., or is not more than 3 storeys in building height and conforms to Article 9.10.1.3., or in a building of care occupancy with not more than 10 occupants that is not more than 3 storeys in building height and conforms to one of Articles 3.2.2.42. to 3.2.2.46. (See Note A-3.2.5.12.(2).)",,Common Sentence,Yes,,,BC variation. Unsure whether this is materially different or aligned with NBC intent.,3.0,3.2.5.12,3.2,3.2.5,3.2.5.12.(2),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.5.12.(7),Automatic Sprinkler Systems ,,,"Notwithstanding the requirements of the standards referenced in Sentences 3.2.5.12.(1) and 3.2.5.12.(2) regarding the installation of automatic sprinkler systems, in buildings conforming to Article 3.2.2.50. or 3.2.2.58., sprinklers shall be provided for balconies and decks exceeding 610 mm in depth measured perpendicular to the exterior wall. (See Note A-3.2.5.12.(7).)",BCBC,Div B,3.2.5.12.(7), Automatic Sprinkler Systems ,,,"Fast response sprinklers shall be installed in residential occupancies, care occupancies, treatment occupancies and detention occupancies. (See Note A-3.2.5.12.(7).)",,Common Sentence,Yes,,,"BC variation. We didn't delete NCB, just added a new sentence.",3.0,3.2.5.12,3.2,3.2.5,3.2.5.12.(7),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.5.12.(8),Automatic Sprinkler Systems ,,,Sprinklers in elevator machine rooms shall have a temperature rating not less than that required for an intermediate temperature classification and shall be protected against physical damage. (See Note A-3.2.5.12.(8).),BCBC,Div B,3.2.5.12.(8), Automatic Sprinkler Systems ,,,"Notwithstanding the requirements of the standards referenced in Sentences (1) and (2) regarding the installation of automatic sprinkler systems, in buildings conforming to Article 3.2.2.50. or 3.2.2.58., sprinklers shall be provided for balconies and decks exceeding 610 mm in depth measured perpendicular to the exterior wall. (See Note A-3.2.5.12.(8).)",,Common Sentence,No,,,"No material difference. Sentence added earlier shifted things, so this is comparing apples and oranges. Also, BC adopted EMTC cross references early here, but it's not reflected.",3.0,3.2.5.12,3.2,3.2.5,3.2.5.12.(8),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.5.12.(9),-,,,,BCBC,Div B,3.2.5.12.(9), Automatic Sprinkler Systems ,,,Sprinklers in elevator machine rooms shall have a temperature rating not less than that required for an intermediate temperature classification and shall be protected against physical damage. (See Note A-3.2.5.12.(9).),,P/T Only,No,,,No difference. Comparing apples and oranges.,3.0,3.2.5.12,3.2,3.2.5,3.2.5.12.(9),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.5.16.(1),Portable Fire Extinguishers ,,,"Portable extinguishers shall be provided and installed in accordance with provincial or territorial regulations or municipal bylaws, or the NFC, in the absence of the regulations or bylaws referred to in Sentence 3.2.5.16.(1).",BCBC,Div B,3.2.5.16.(1), Portable Fire Extinguishers ,,,Portable extinguishers shall be provided and installed in accordance with the British Columbia Fire Code.,,Common Sentence,No,,,No material difference,3.0,3.2.5.16,3.2,3.2.5,3.2.5.16.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.5.7.(2),-,,,,BCBC,Div B,3.2.5.7.(2), Water Supply ,,,Buildings that are sprinklered throughout with a sprinkler system conforming to Article 3.2.5.12. or have a standpipe system conforming to Article 3.2.5.8. to 3.2.5.10. are deemed to comply with Sentence (1).,,P/T Only,Yes,,,BC variation.,3.0,3.2.5.7,3.2,3.2.5,3.2.5.7.(2),,,,,,,Building
2015.0,BC,NBC,Div B,3.2.7.3.(1),Emergency Lighting ,,,"Emergency lighting shall be provided to an average level of illumination not less than 10 lx at floor or tread level in exits, principal routes providing access to exit in open floor areas and in service rooms, corridors used by the public, corridors serving sleeping rooms in a treatment occupancy, corridors serving sleeping rooms in a care occupancy, except corridors serving sleeping rooms within individual suites of care occupancy, corridors serving classrooms, underground walkways, public corridors, floor areas or parts thereof where the public may congregate in Group A, Division 1 occupancies, or in Group A, Division 2 and 3 occupancies having an occupant load of 60 or more, floor areas or parts thereof of daycare centres where persons are cared for, food preparation areas in commercial kitchens, and public washrooms that are equipped to serve more than one person at a time.",BCBC,Div B,3.2.7.3.(1), Emergency Lighting ,,,"Emergency lighting shall be provided to an average level of illumination not less than 10 lx at floor or tread level in exits, principal routes providing access to exit in open floor areas and in service rooms, corridors used by the public, corridors serving sleeping rooms in a treatment occupancy, corridors serving sleeping rooms in a care occupancy, except corridors serving sleeping rooms within individual suites of care occupancy, corridors serving classrooms, underground walkways, public corridors, floor areas or parts thereof where the public may congregate in Group A, Division 1 occupancies, or in Group A, Division 2 and 3 occupancies having an occupant load of 60 or more, floor areas or parts thereof where persons are cared for that are within daycare facilities, including daycare facilities for children, food preparation areas in commercial kitchens, and public washrooms.",,Common Sentence,Yes,,,"BC variation. Also, differences because NBC references not consistent.",3.0,3.2.7.3,3.2,3.2.7,3.2.7.3.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.1.(1),Separation of Suites ,,,"Except as permitted by Sentences 3.3.1.1.(2) and 3.3.1.1.(3), each suite in other than business and personal services occupancies shall be separated from adjoining suites by a fire separation having a fire-resistance rating not less than 1 h. (See also part 3. for care, treatment or detention occupancies, Article 3.3.4.2. for residential occupancies, and Article 3.1.8.7. for fire dampers.)",BCBC,Div B,3.3.1.1.(1), Separation of Suites ,,,"Except as permitted by Sentences (2) to (4), a suite shall be separated from adjoining suites by a fire separation having a fire-resistance rating not less than 1 h. (See also Subsection 3.3.3. for care, treatment or detention occupancies, Article 3.3.4.2. for residential occupancies, and Article 3.1.8.7. for fire dampers.)",,Common Sentence,No,,,No material difference. Clarification.,3.0,3.3.1.1,3.3,3.3.1,3.3.1.1.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.10.(1),Aisles ,,,"Except as otherwise stated in this Section, aisles shall be provided in conformance with the NFC.",BCBC,Div B,3.3.1.10.(1), Aisles ,,,"Except as otherwise stated in this Section, aisles shall be provided in conformance with the British Columbia Fire Code.",,Common Sentence,No,,,Code name change,3.0,3.3.1.10,3.3,3.3.1,3.3.1.10.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.13.(1),Doors and Door Hardware ,,,"Except as required by Article 3.3.3.4., a door that opens into or is located within a public corridor or other facility that provides access to exit from a suite shall provide a clear opening of not less than 800 mm if there is only one door leaf, in a doorway with multiple leaves, have the active leaf providing a clear opening of not less than 800 mm, not open onto a step, and have a threshold not more than 13 mm higher than the surrounding finished floor surface, except where it is used to confine the spillage of flammable liquids within a service room or within a room in an industrial occupancy, or provides access to an exterior balcony, unless the balcony is required by Sentence 3.3.1.7.(1).",BCBC,Div B,3.3.1.13.(1), Doors and Door Hardware ,,,"Except as required by Article 3.3.3.4., a door that opens into or is located within a public corridor or other facility that provides access to exit from a suite shall provide a clear opening of not less than 800 mm if there is only one door leaf, in a doorway with multiple leaves, have the active leaf providing a clear opening of not less than 800 mm, not open onto a step, and have a threshold conforming to Sentence (11), except where it is used to confine the spillage of flammable liquids within a service room or within a room in an industrial occupancy, or provides access to an exterior balcony, unless the balcony is required by Clause 3.3.1.7.(1)(c).",,Common Sentence,No,,,No material difference. Only referencing a variation. Variation accounted for later.,3.0,3.3.1.13,3.3,3.3.1,3.3.1.13.(1),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.1.13.(11), Doors and Door Hardware ,,,"Except in locations described in Subclauses (1)(d)(i) and (ii), in doorways, where the threshold is not flush with the floor, the threshold shall be not more than 13 mm higher than the finished floor surface, and where it is higher than 6 mm, shall be beveled to a slope no steeper than 1 in 2.",,P/T Only,Yes,,,It's sentence (10) from NBC but there also a BC variation.,3.0,3.3.1.13,3.3,3.3.1,3.3.1.13.(11),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.1.13.(12), Doors and Door Hardware ,,,Door assemblies providing access shall be designed in accordance with Subsection 3.8.3.,,P/T Only,Yes,,,BC variation. Review to confirm. NBC may have a similar requirement but we might have added this for clarification.,3.0,3.3.1.13,3.3,3.3.1,3.3.1.13.(12),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.13.(3),Doors and Door Hardware ,,,"Except as permitted by Sentence 3.3.1.13.(4), door release hardware shall comply with Clause 3.8.3.8.(1)(b) and the door shall be openable with not more than one releasing operation. (See also Sentence 3.8.3.6.(4).)",BCBC,Div B,3.3.1.13.(3), Doors and Door Hardware ,,,"Except as permitted by Sentence (4), door release hardware shall comply with Clause 3.8.3.8.(1)(c) and the door shall be openable with not more than one releasing operation. (See also Sentence 3.8.3.6.(4).)",,P/T Only,No,,,No material difference. Cross referencing a variation.,3.0,3.3.1.13,3.3,3.3.1,3.3.1.13.(3),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.13.(5),Doors and Door Hardware ,,,Door release hardware shall be installed not more than 1 200 mm above the finished floor.,BCBC,Div B,3.3.1.13.(5), Doors and Door Hardware ,,,"Except as provided in Sentence 3.4.6.17.(9), door release hardware shall be installed between 900 mm and 1100 mm above the finished floor.",,Common Sentence,Yes,,,BC variation.,3.0,3.3.1.13,3.3,3.3.1,3.3.1.13.(5),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.14.(1),Ramps and Stairways ,,,"Except as permitted by Sentence 3.3.1.14.(2), Article 3.3.4.7. and Subsection 3.3.2., ramps and stairways that do not serve as exits shall conform to the requirements for exit ramps and stairways stated in Sentence 3.4.3.2.(8) and Articles 3.4.3.4., and 3.4.6.1. to 3.4.6.9.",BCBC,Div B,3.3.1.14.(1), Ramps and Stairways ,,,"Except as permitted by Sentence (2), Article 3.3.1.16., Article 3.3.4.7. and Subsection 3.3.2., ramps and stairways that do not serve as exits shall conform to the requirements for exit ramps and stairways stated in Sentence 3.4.3.2.(8) and Articles 3.4.3.4., and 3.4.6.1. to 3.4.6.9.",,Common Sentence,Yes,,,"BC variation. Reference not deleted, but we've added a sentence.",3.0,3.3.1.14,3.3,3.3.1,3.3.1.14.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.16.(1),Tapered Treads in a Curved Flight ,,,"Flights of stairs shall consist solely of straight flights, or curved flights complying with Sentence 3.3.1.16.(2).",BCBC,Div B,3.3.1.16.(1), Tapered Treads in a Curved Flight ,,,"Flights of stairs shall consist solely of straight flights, or curved flights complying with Sentence (2). (See also Articles 3.3.1.14. and 3.4.6.9.)",,Common Sentence,No,,,No material difference.,3.0,3.3.1.16,3.3,3.3.1,3.3.1.16.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.2.(1),"Hazardous Substances, Equipment and Processes ",,,"Except as provided in Subsections 3. and 3., the storage, handling and use of hazardous substances shall be in conformance with provincial or territorial regulations or municipal bylaws, or in the absence of the regulations or bylaws referred to in Sentence 3.3.1.2.(1), the NFC.",BCBC,Div B,3.3.1.2.(1)," Hazardous Substances, Equipment and Processes ",,,"Except as provided in Subsections 3.3.5. and 3.3.6., the storage, handling and use of hazardous substances shall be in conformance with provincial regulations or municipal bylaws, or in the absence of the regulations or bylaws referred to in Clause (a), the British Columbia Fire Code. (See Note A-3.3.1.2.(1).)",,Common Sentence,No,,,No material difference.,3.0,3.3.1.2,3.3,3.3.1,3.3.1.2.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.3.(6),Means of Egress ,,,A rooftop enclosure which is more than 200 m2 in area shall be provided with at least 2 means of egress.,BCBC,Div B,3.3.1.3.(6), Means of Egress ,,,A roof-top enclosure which is more than 200 m2 in area shall be provided with at least 2 means of egress.,,Common Sentence,No,,,"Not material, NBC references not consistent.",3.0,3.3.1.3,3.3,3.3.1,3.3.1.3.(6),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.7.(1),Protection on Floor Areas with a Barrier-Free Path of Travel ,,,"Every floor area above or below the first storey that is not sprinklered throughout and that has a barrier-free path of travel shall be served by an elevator conforming to Sentences 3.2.6.5.(4) to 3.2.6.5.(6), protected against fire in conformance with Clauses 3.2.6.5.(3) or 3.2.6.5.(3), and in a building over 3 storeys in building height, protected against smoke movement so that the hoistway will not contain more than 1% by volume of contaminated air from a fire floor during a period of 2 h after the start of a fire, assuming an outdoor temperature equal to the January design temperature on a 2.5% basis determined in conformance with part 1., be divided into at least 2 zones by fire separations conforming to Sentences 3.3.1.7.(2) , 3.3.1.7.(3) and 3.1.8.5.(6) so that (see Note A-3.3.1.7.(1)(b)) persons with physical disabilities can be accommodated in each zone, and the travel distance from any point in one zone to a doorway leading to another zone shall be not more than the value for travel distance permitted by Sentence 3.4.2.5.(1) for the occupancy classification of the zone, in the case of residential occupancies, be provided with balconies conforming to Sentence 3.3.1.7.(4), except on the storey containing the barrier-free entrance required by Article 3.8.2.2., have an exterior exit at ground level, or have a ramp leading to ground level.",BCBC,Div B,3.3.1.7.(1), Protection on Accessible Floor Areas ,,,"Every floor area that is not sprinklered throughout and that has an accessible path of travel shall be served by an elevator conforming to Sentences 3.2.6.5.(4) to (6), protected against fire in conformance with Clauses 3.2.6.5.(3)(b) or (c), and in a building over 3 storeys in building height, protected against smoke movement so that the hoistway will not contain more than 1% by volume of contaminated air from a fire floor during a period of 2 h after the start of a fire, assuming an outdoor temperature equal to the January design temperature on a 2.5% basis determined in conformance with Subsection 1.1.3., be divided into at least 2 zones by fire separations conforming to Sentences (2), (3) and 3.1.8.5.(6) so that persons with disabilities can be accommodated in each zone, and the travel distance from any point in one zone to a doorway leading to another zone shall be not more than the value for travel distance permitted by Sentence 3.4.2.5.(1) for the occupancy classification of the zone, (See also Sentence 3.1.8.5.(6) for requirements regarding the passage of smoke.) in the case of residential occupancies, be provided with balconies conforming to Sentence (4), have an accessible exterior exit at ground level, or have a ramp conforming to Subsection 3.8.3. leading to ground level. (See Note A-3.3.1.7.(1).)",,Common Sentence,Yes,,,BC variation.,3.0,3.3.1.7,3.3,3.3.1,3.3.1.7.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.7.(2),Protection on Floor Areas with a Barrier-Free Path of Travel ,,,"Except as permitted by Sentence 3.3.1.7.(3), the fire separations referred to in Sentence 3.3.1.7.(1) shall have a fire-resistance rating not less than 1 h.",BCBC,Div B,3.3.1.7.(2), Protection on Accessible Floor Areas ,,,"Except as permitted by Sentence (3), the fire separations referred to in Clause (1)(b) shall have a fire-resistance rating not less than 1 h.",,Common Sentence,No,,,Not material. Numbering shift.,3.0,3.3.1.7,3.3,3.3.1,3.3.1.7.(2),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.7.(4),Protection on Floor Areas with a Barrier-Free Path of Travel ,,,"A balcony required by Sentence 3.3.1.7.(1) shall have direct barrier-free access from the suite or floor area be not less than 1.5 m deep from the outside face of the exterior wall to the inside edge of the balcony, and provide not less than 1.5 m2 of balcony space for each non-ambulatory occupant and 0.5 m2 for each ambulatory occupant.",BCBC,Div B,3.3.1.7.(4), Protection on Accessible Floor Areas ,,,"A balcony required by Clause (1)(c) shall have direct access from the suite or floor area be not less than 1.5 m deep from the outside face of the exterior wall to the inside edge of the balcony, and provide not less than 2 m2 of balcony space for each accessible sleeping room or bed space.",,Common Sentence,Yes,,,BC variation.,3.0,3.3.1.7,3.3,3.3.1,3.3.1.7.(4),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.1.7.(5),-,,,,BCBC,Div B,3.3.1.7.(5), Protection on Accessible Floor Areas ,,,The floor area on either side of a horizontal exit conforming to Article 3.4.6.10. is permitted to be considered as a zone in applying the requirements of Clause (1)(b).,,P/T Only,Yes,,,BC variation. Verify aligned with NBC intent,3.0,3.3.1.7,3.3,3.3.1,3.3.1.7.(5),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.2.16.(1),Storage Rooms ,,,"Where storage rooms are required by Part 4 of Division B of the NFC for the storage of flammable liquids or combustible liquids in assembly occupancies, such rooms shall not be located above or below the first storey.",BCBC,Div B,3.3.2.16.(1), Storage Rooms ,,,"Where storage rooms are required by Part 4 of Division B of the British Columbia Fire Code for the storage of flammable liquids or combustible liquids in assembly occupancies, such rooms shall not be located above or below the first storey.",,P/T Only,No,,,Code name change,3.0,3.3.2.16,3.3,3.3.2,3.3.2.16.(1),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.2.17.(1), Daycare Facilities for Children under 30 Months (See ,,,"A daycare facility for children where children under 30 months are accommodated shall be located in a building that is sprinklered throughout, or not more than 1 storey above or below a storey with an exit that opens directly to the exterior of the building at ground level.",,P/T Only,Yes,,,BC variation.,3.0,3.3.2.17,3.3,3.3.2,3.3.2.17.(1),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.2.17.(2), Daycare Facilities for Children under 30 Months (See ,,,"A fire alarm system shall be installed in a building that contains a daycare facility described in Sentence (1) if the building contains one or more other suites, or the daycare facility shares an interior means of egress.",,P/T Only,Yes,,,BC variation.,3.0,3.3.2.17,3.3,3.3.2,3.3.2.17.(2),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.2.17.(3), Daycare Facilities for Children under 30 Months (See ,,,"If a fire alarm system is required by Sentence (2) or Subsection 3.2.4. to be installed in a daycare facility described in Sentence (1), smoke detectors shall be installed in each room of the daycare facility, and each corridor serving as part of a means of egress from the daycare facility.",,P/T Only,Yes,,,BC variation.,3.0,3.3.2.17,3.3,3.3.2,3.3.2.17.(3),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.2.17.(4), Daycare Facilities for Children under 30 Months (See ,,,"If a fire alarm system is not installed in a daycare facility described in Sentence (1), smoke alarms conforming to CAN/ULC-S531, ""Standard for Smoke Alarms,"" shall be installed in each room of the daycare facility, and each corridor serving as part of a means of egress from the daycare facility.",,P/T Only,Yes,,,BC variation.,3.0,3.3.2.17,3.3,3.3.2,3.3.2.17.(4),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.2.17.(5), Daycare Facilities for Children under 30 Months (See ,,,"Smoke alarms required by Sentence (4) shall comply with Sentences 3.2.4.20.(6) and (10), and if more than one smoke alarm is required, be wired so that the actuation of one of the required smoke alarms will cause all the required smoke alarms to sound.",,P/T Only,Yes,,,BC variation.,3.0,3.3.2.17,3.3,3.3.2,3.3.2.17.(5),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.2.3.(1), Non-fixed Seating ,,,Non-fixed seating shall conform to the NFC.,BCBC,Div B,3.3.2.3.(1), Non-fixed Seating ,,,Non-fixed seating shall conform to the British Columbia Fire Code.,,P/T Only,No,,,Code name change,3.0,3.3.2.3,3.3,3.3.2,3.3.2.3.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.4.3.(4), Storage Rooms ,,,"Except for the storage of flammable liquids and combustible liquids inside a single-family dwelling unit and garages or sheds attached to these dwelling units, where storage rooms are required by Part 4 of Division B of the NFC for the storage of flammable liquids or combustible liquids in residential occupancies, such rooms shall not be located above or below the first storey.",BCBC,Div B,3.3.4.3.(4), Storage Rooms ,,,"Except for the storage of flammable liquids and combustible liquids inside a single-family dwelling unit and garages or sheds attached to these dwelling units, where storage rooms are required by Part 4 of Division B of the British Columbia Fire Code for the storage of flammable liquids or combustible liquids in residential occupancies, such rooms shall not be located above or below the first storey.",,P/T Only,No,,,Code name change,3.0,3.3.4.3,3.3,3.3.4,3.3.4.3.(4),,,,,,,Building
2015.0,BC,NBC,Div B,,,,,,BCBC,Div B,3.3.4.9.(1), Resistance to Forced Entry ,,,Dwelling units shall conform to Article 9.7.2.1. and Subsection 9.7.5.,,P/T Only,Yes,,,BC variation.,3.0,3.3.4.9,3.3,3.3.4,3.3.4.9.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.5.1.(1),Scope ,,,This Subsection applies to industrial occupancies.,BCBC,Div B,3.3.5.1.(1), Scope ,,,This Subsection applies to industrial occupancies.,,P/T Only,No,,,No actual difference.,3.0,3.3.5.1,3.3,3.3.5,3.3.5.1.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.5.2.(1),Fire Extinguishing Systems ,,,"In addition to other requirements in this Code for the installation of automatic fire extinguishing systems, an appropriate fire extinguishing system shall be installed in every industrial occupancy floor area to provide protection if required by provincial or territorial regulations or municipal bylaws, or the NFC, in the absence of the regulations or bylaws referred to in Clause (a).",BCBC,Div B,3.3.5.2.(1), Fire Extinguishing Systems ,,,"In addition to other requirements in this Code for the installation of automatic fire extinguishing systems, an appropriate fire extinguishing system shall be installed in every industrial occupancy floor area to provide protection if required by provincial regulations or municipal bylaws, or the British Columbia Fire Code, in the absence of the regulations or bylaws referred to in Clause (a).",,P/T Only,No,,,Code name change,3.0,3.3.5.2,3.3,3.3.5,3.3.5.2.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.6.1.(1),Application ,,,"This Subsection applies to design and fire protection requirements for buildings or parts thereof used for the storage, handling, use and processing of dangerous goods, including flammable liquids and combustible liquids, in quantities in excess of those identified in Table 3.2.7.1. of Division B of the NFC. (See Note A-3.3.6.1.(1).)",BCBC,Div B,3.3.6.1.(1), Application ,,,"This Subsection applies to design and fire protection requirements for buildings or parts thereof used for the storage, handling, use and processing of dangerous goods, including flammable liquids and combustible liquids, in quantities in excess of those identified in Table 3.2.7.1. of Division B of the British Columbia Fire Code. (See Note A-3.3.6.1.(1).)",,P/T Only,No,,,Code name change,3.0,3.3.6.1,3.3,3.3.6,3.3.6.1.(1),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.6.2.(4),Storage of Dangerous Goods ,,,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to CSA C22.1-12 Canadian Electrical Code, Part I for hazardous locations. (See Note A-3.3.6.2.(4).)",BCBC,Div B,3.3.6.2.(4), Storage of Dangerous Goods ,,,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to the requirements for hazardous locations as required by the Electrical Safety Regulation.",,P/T Only,No,,,Not material. Safety regulation reference.,3.0,3.3.6.2,3.3,3.3.6,3.3.6.2.(4),,,,,,,Building
2015.0,BC,NBC,Div B,3.3.6.3.(1),"Indoor Storage of Anhydrous Ammonia and Flammable, ",,,"Where required by the NFC, cylinders of dangerous goods classified as flammable gases stored indoors shall be located in a room that is separated from the remainder of the building by a gas-tight fire separation having a fire-resistance rating of at least 2 h, that is located on an exterior wall of the building, that can be entered from the exterior, and whose closures leading to the interior of the building are equipped with self-closing devices that keep the closures closed when not in use, and constructed so as to prevent the migration of gases from the room into other parts of the building.",BCBC,Div B,3.3.6.3.(1)," Indoor Storage of Anhydrous Ammonia and Flammable, ",,,"Where required by the British Columbia Fire Code, cylinders of dangerous goods classified as flammable gases stored indoors shall be located in a room that is separated from the remainder of the building by a gas-tight fire separation having a fire-resistance rating of at least 2 h, that is located on an exterior wall of the building, that can be entered from the exterior, and whose closures leading to the interior of the building are equipped with self-closing devices that keep the closures closed when not in use, and constructed so as to prevent the migration of gases from the room into other parts of the building.",,P/T Only,No,,,Code name change,3.0,3.3.6.3,3.3,3.3.6,3.3.6.3.(1),,,,,,,Building
