DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.3.2.5.(9),Aisles,An aisle that slopes more than 1 in 8 shall be stepped.,3.0,3,2,5,9,54154
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.7.10.(1),Interior Walls and Partitions,"In the design of interior walls and partitions, due consideration shall be given to differences in air pressure on opposite sides of the wall or partition which may result from pressure differences between the windward and leeward sides of a building, stack effects due to a difference in air temperature between the exterior and interior of the building, and air pressurization by the mechanical services of the building.",4.0,1,7,10,1,54155
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.3.6.9.(1),Basements and Pits,Process plants where Class I and II flammable liquids and combustible liquids are handled shall not be constructed with basements or covered pits.,3.0,3,6,9,1,54156
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.3.4.2.(4),Fire Separations,"The fire-resistance rating of the fire separation required by Sentence 3.3.5.6.(1) is permitted to be waived if the fire separation is located between a dwelling unit and an attached storage garage containing not more than 5 vehicles, provided the dwelling unit and the attached storage garage are sprinklered, the dwelling unit and the attached storage garage are separated from the remainder of the building in conformance with Sentences 3.3.4.2.(1), 3.3.4.2.(2)and 3.3.4.2.(3), there are no air duct systems connecting the storage garage and the dwelling unit, the construction between the storage garage and the dwelling unit provides an effective barrier to gas and exhaust fumes, and every door between the storage garage and the dwelling unit is tight fitting and weather-stripped to provide an effective barrier against the passage of gas and exhaust fumes, fitted with a self-closing device, and not located in a room intended for sleeping.",3.0,3,4,2,4,54157
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.1.7.5.(3),Rating of Supporting Construction,"Except for noncombustible roof assemblies required by Clauses 3.2.2.50.(2)and 3.2.2.58.(2), if an assembly is required to be of noncombustible construction and have a fire-resistance rating, it shall be supported by noncombustible construction.",3.0,1,7,5,3,54158
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.1.8.12.(3),Twenty-Minute Closures,A door described in Sentence 3.1.8.12.(1) shall have clearances of not more than 6 mm at the bottom and not more than 3 mm at the sides and top.,3.0,1,8,12,3,54159
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.36.2.5.(8),Continuity of Insulation,Joints and junctions between walls and other building envelope components shall be insulated in a manner that provides an effective thermal resistance that is no less than the lower of the minimum values required for the respective adjoining components. (See Note A-9.36.2.5.(8).),9.0,36,2,5,8,54160
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.33.4.6.(1),"Expansion, Contraction and System Pressure",Heating and cooling systems shall be designed to allow for expansion and contraction of the heat transfer fluid and to maintain the system pressure within the rated working pressure limits of all components of the system.,9.0,33,4,6,1,54161
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.10.12.3.(1),Exterior Walls Meeting at an Angle,"Except as provided in Article 9.9.4.5., where exterior walls of a building meet at an external angle of 135° or less, the horizontal distance from an unprotected opening in one exterior wall to an unprotected opening in the other exterior wall shall be not less than 1.2 m, where these openings are in different fire compartments, or in different dwelling units, ancillary spaces or common spaces in a house with a secondary suite.",9.0,10,12,3,1,54162
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.27.3.8.(4),Flashing Installation,"Flashing described in Sentences 9.27.3.8.(1)and 9.27.3.8.(3) shall extend not less than 50 mm upward inboard of the sheathing membrane or sheathing installed in lieu of the sheathing membrane (see Article 9.27.3.4.), have a slope of not less than 6% toward the exterior after the expected shrinkage of the building frame, terminate at each end with an end-dam with a height in millimetres not less than 25 mm or 1/10 the value of the 1-in-5 driving rain wind pressure in Pa, and at the height defined in Sentence 9.27.3.8.(4), extending to the face of the adjacent cladding, lap not less than 10 mm vertically over the building element below, and terminate in a drip offset not less than 5 mm outward from the outer face of the building element below.",9.0,27,3,8,4,54163
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.27.9.3.(2),Panel Cladding,Vertical joints in cladding described in Sentence 9.27.9.3.(1) shall be protected with batten strips or sealant when the joints are not matched.,9.0,27,9,3,2,54164
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.26.7.1.(1),Coverage,"Coverage shall be not less than 2 thicknesses of shingle over the entire roof, disregarding cutouts.",9.0,26,7,1,1,54165
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.23.16.3.(1),Direction of Installation,Plywood roof sheathing shall be installed with the surface grain at right angles to the roof framing.,9.0,23,16,3,1,54166
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.30.1.2.(1),Water Resistance,"Where water permeable finished flooring in bathrooms, kitchens, public entrance halls and laundry areas is supported by a subfloor of a type that would be damaged by water, such flooring shall be installed over a membrane with a water permeance not exceeding 18 ng/(Pa·s·m2) when tested in accordance with ASTM E 96/E 96M-13 Water Vapor Transmission of Materials (See Note A-9.30.1.2.(1).)",9.0,30,1,2,1,54167
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.21.3.8.(1),Spaces between Liners and Surrounding Masonry,A space not less than 10 mm wide shall be left between a chimney liner and surrounding masonry.,9.0,21,3,8,1,54168
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.8.7.1.(4),Required Handrails,Only one handrail is required on exterior stairs having more than 3 risers provided such stairs serve not more than one dwelling unit or a house with a secondary suite.,9.0,8,7,1,4,54169
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.35.4.2.(1),Columns,"Columns for garages and carports shall conform to part 9., except that 89 mm by 89 mm wood columns may be used.",9.0,35,4,2,1,54170
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.9.3.1.(5),Safety Requirements Within Floor Areas,Fire separations required by Sentences 3.3.1.1.(1)and 3.3.5.9.(1) need not be provided between individual self-service storage units.,3.0,9,3,1,5,54171
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.20.6.6.(1),Stone or Concrete Facings,Slab and panel facings of precast concrete and natural or artificial stone shall conform to part 4.,9.0,20,6,6,1,54172
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,5.9.3.3.(1),Heat Transfer,Other fenestration assemblies and their components shall meet the heat transfer performance requirements stated in part 5. (See Note A-5.9.3.3.(1).),5.0,9,3,3,1,54173
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.2.2.87.(1),"Group F, Division 3, One Storey","A building classified as Group F, Division 3 is permitted to be of heavy timber construction or noncombustible construction used singly or in combination provided it is not more than 1 storey in building height, and it has a building area not more than 5 600 m2 if facing one street, 7 000 m2 if facing 2 streets, or 8 400 m2 if facing 3 streets.",3.0,2,2,87,1,54174
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.5.4.(1),Loads for Occupancy Served,"The following shall be designed to carry not less than the specified load required for the occupancy they serve, provided they cannot be used by an assembly of people as a viewing area: corridors, lobbies and aisles not more than 1 200 mm wide, all corridors above the first storey of residential areas of apartments, hotels and motels, and interior balconies and mezzanines.",4.0,1,5,4,1,54175
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.6.2.(3),Specified Snow Load,"Except as provided for in Sentence 4.1.6.2.(4), the wind exposure factor, Cw, shall be 1.0.",4.0,1,6,2,3,54176
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.27.7.4.(2),Offsetting of Joints,"In double-course application, joints in the outer course shall be offset from joints in the under-course by not less than 40 mm, and joints in succeeding courses shall be offset not less than 40 mm.",9.0,27,7,4,2,54177
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.29.1.1.(1),Fire Protection and Sound Control,"A wall or ceiling finish shall also conform to the appropriate requirements in Sections 9. and part 9., in addition to the requirements in this Section.",9.0,29,1,1,1,54178
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.26.11.10.(5),Cant Strips,The roofing membranes shall be carried over the edge of the roof before the gravel stop referred to in Sentence 9.26.11.10.(4) is fastened and 2 plies of roofing membrane mopped to the top surface of the gravel stop before the flood coat is applied.,9.0,26,11,10,5,54179
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.28.4.1.(2),Materials,Woven or welded wire mesh shall be galvanized.,9.0,28,4,1,2,54180
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.29.5.9.(6),Spacing of Screws,Screws shall be located not less than 10 mm from the edge of the board.,9.0,29,5,9,6,54181
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.6.3.3.(3),Linen and Refuse Chutes,"An interior linen chute or refuse chute shall extend not less than 1 m above the roof and shall be vented above the roof with a vent which has an unobstructed area not less than the cross-sectional area of the chute, and is equipped with a cover that will open automatically, or that can be opened manually, in the event of a fire in the chute.",3.0,6,3,3,3,54182
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.10.19.2.(1),Sound Patterns of Smoke Alarms,"The sound patterns of smoke alarms shall meet the temporal patterns of alarm signals (see Note A-3.2.4.18.(2)), or be a combination of temporal pattern and voice relay.",9.0,10,19,2,1,54183
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.8.2.2.(1),Entrances,"In addition to the barrier-free entrances required by Sentence 3.8.2.2.(2), not less than 50% of the pedestrian entrances of a building referred to in Sentence 3.8.2.1.(1) shall be barrier-free and shall lead from the outdoors at sidewalk level, or a ramp that complies with part 3. and leads from a sidewalk.",3.0,8,2,2,1,54184
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.10.14.3.(1),Limiting Distance and Fire Department Response,"Except for the purpose of applying Sentences 9.10.14.4.(2), 9.10.14.4.(3), 9.10.14.4.(8)and 9.10.14.4.(9), and Sentences 9.10.14.5.(3), 9.10.14.5.(8)and 9.10.14.5.(13), a limiting distance equal to half the actual limiting distance shall be used as input to the requirements of this Subsection, where the time from receipt of notification of a fire by the fire department until the first fire department vehicle arrives at the building exceeds 10 min in 10% or more of all calls to the building, and any storey in the building is not sprinklered.",9.0,10,14,3,1,54185
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.3.1.8.(1),Admixtures,Admixtures shall conform to ASTM C 260/C 260M-10a Air-Entraining Admixtures for Concrete or ASTM C 494/C 494M-13 Chemical Admixtures for Concrete as applicable.,9.0,3,1,8,1,54186
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.7.9.(1),Full and Partial Wind Loading,"Except where the wind loads are derived from the combined CpCg values determined in accordance with Article 4.1.7.6.,buildings and structural members shall be capable of withstanding the effects of the following loads: the full wind loads acting along each of the 2 principal horizontal axes considered separately, the wind loads described in Sentence 4.1.7.9.(1) but with 100% of the load removed from any one portion of the area, the wind loads described in Sentence 4.1.7.9.(1) but with both axes considered simultaneously at 75% of their full value, and the wind loads described in Sentence 4.1.7.9.(1) but with 50% of these loads removed from any portion of the area.",4.0,1,7,9,1,54187
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.2.3.10.(1),Corrosion of Steel,"Where conditions are corrosive to steel, adequate protection of exposed steel shall be provided. (See Article 1.2.1.1. for use of other materials.)",4.0,2,3,10,1,54188
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.1.7.5.(1),Rating of Supporting Construction,"Except as permitted by Sentence 3.1.7.5.(2) and by Articles 3.2.2.20.to 3.2.2.90. for mixed types of construction, all loadbearing walls, columns and arches in the storey immediately below a floor or roof assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than that required for the supported floor or roof assembly.",3.0,1,7,5,1,54189
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.36.2.8.(3),Thermal Characteristics of Building Assemblies Below-Grade or in Contact with the Ground,"Where the top of a section of foundation wall is on average less than 600 mm above the adjoining ground level, the above-ground portion of that section of wall shall be insulated to the effective thermal resistance required in Table 9.36.2.8.-Aor 9.36.2.8.-B.",9.0,36,2,8,3,54190
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.36.2.1.(2),Scope and Application,"The requirements of this Subsection also apply to components of a building envelope assembly that separate a conditioned space from an adjoining storage garage, even if the storage garage is intended to be heated. (See Notes A-9.36.2.1.(2)and A-9.36.1.3.(5).)",9.0,36,2,1,2,54191
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.20.9.4.(1),Tying,"Where 2 or more wythes are tied together with metal ties of the individual rod type, the ties shall conform to the requirements in Sentences 9.20.9.4.(3)to 9.20.9.4.(6).",9.0,20,9,4,1,54192
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.4.1.(1),Dead Loads,"The specified dead load for a structural member consists of the weight of the member itself, the weight of all materials of construction incorporated into the building to be supported permanently by the member, the weight of partitions, the weight of permanent equipment, and the vertical load due to earth, plants and trees.",4.0,1,4,1,1,54193
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.5.8.(2),Variation with Tributary Area,"Where a structural member supports a tributary area of a floor or a roof, or a combination thereof, that is greater than 80 m2 and either used for assembly occupancies designed for a live load of 4.8 kPa or more, or used for storage, manufacturing, retail stores, garages or as a footbridge, the specified live load due to use and occupancy is the load specified in Article 4.1.5.3. multiplied by 0.5+20/Awhere A is the tributary area in square metres for this type of use and occupancy.",4.0,1,5,8,2,54194
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.9.11.2.(1),Visibility of Exits,Exits shall be located so as to be clearly visible or their locations shall be clearly indicated.,9.0,9,11,2,1,54195
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.29.5.8.(5),Spacing of Nails,The uppermost nails on vertical wall supports shall be not more than 200 mm below the ceiling.,9.0,29,5,8,5,54196
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.23.3.2.(1),Length of Nails,All nails shall be long enough so that not less than half their required length penetrates into the second member.,9.0,23,3,2,1,54197
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.8.2.5.(1),Access to Parking Areas and Exterior Passenger-Loading Zones,A barrier-free path of travel shall be provided between an exterior parking area and a barrier-free entrance referred to in Article 3.8.2.2. (See Note A-3.8.2.5.(1).),3.0,8,2,5,1,54198
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.15.3.9.(1),Step Footings,"Where step footings are used, the vertical rise between horizontal portions shall not exceed 600 mm, and the horizontal distance between risers shall not be less than 600 mm.",9.0,15,3,9,1,54199
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.8.7.2.(3),Continuity of Handrails,"For stairs or ramps serving a single dwelling unit or a house with a secondary suite including their common spaces, a handrail is permitted to start from a newel post or volute installed on the bottom tread.",9.0,8,7,2,3,54200
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.8.8.1.(6),Required Guards,"Except as provided in Sentence 9.8.8.1.(7), glazing installed over stairs, ramps and landings that extends to less than 1 070 mm above the surface of the treads, ramp or landing shall be protected by guards, in accordance with this Subsection, or non-openable and designed to withstand the specified lateral loads for balcony guards as provided in Article 4.1.5.14.",9.0,8,8,1,6,54201
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.2.4.16.(4),Manual Stations,"In a building referred to in Sentences 3.2.4.16.(2)or 3.2.4.16.(3), manual stations shall be installed near doorways leading from shared interior corridors to the exterior.",3.0,2,4,16,4,54202
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.32.3.3.(3),Principal Ventilation System,"The requirement for a principal ventilation fan may be satisfied by a single fan, by the exhaust side of a heat recovery ventilator, or by a group of fans, provided all fans in the group are controlled simultaneously by a controller complying with Sentences 9.32.3.3.(5), 9.32.3.3.(6)and 9.32.3.3.(7). (See Note A-9.32.3.3.(3).)",9.0,32,3,3,3,54203
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.3.1.13.(4),Doors and Door Hardware,"An egress door from an individual dwelling unit or from a suite of residential occupancy is permitted to be provided with additional devices that require a releasing operation additional to the main door release hardware, provided the devices are readily operable from the inside without the use of keys, special devices or specialized knowledge. (See Note A-3.3.1.13.(4).)",3.0,3,1,13,4,54204
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.8.1.(12),Analysis,"When earthquake forces are calculated using Rs = 1.5, the following elements in the SFRS shall have their design forces due to earthquake effects increased by 33%: diaphragms and their chords, connections, struts and collectors, tie downs in wood or drywall shear walls, connections and anchor bolts in steel- and wood-braced frames, connections in precast concrete, and connections in steel moment frames.",4.0,1,8,1,12,54205
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.6.10.(3),"Arch Roofs, Curved Roofs and Domes","For arch roofs with a slope at the edge  e   30° (see and Table 4.1.6.10.), Ca shall be taken as 0 on the upwind side of the peak, and on the downwind side of the peak, taken as Ca=xh0.03Cbb2for0.05&lt;hb  0.12andCa=4xCbb forhb>0.12wherex= horizontal distance from the roof peak, h= height of arch, and b= width of arch.",4.0,1,6,10,3,54206
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.36.3.2.(4),Equipment and Ducts,Fabric-backed tape with rubber adhesives shall not be used as a primary sealant to meet the requirements of Sentence 9.36.3.2.(3).,9.0,36,3,2,4,54207
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.20.8.4.(2),Support of Beams and Columns,Not less than 190 mm depth of solid masonry or concrete shall be provided under the beam or column referred to in Sentence 9.20.8.4.(1).,9.0,20,8,4,2,54208
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.5.2.3.(2),Exception for Apartment Buildings,The barrier-free path of travel on the entrance level described in Sentence 9.5.2.3.(1) need not be provided where the difference in floor elevation between the entrance level and every dwelling unit exceeds 600 mm.,9.0,5,2,3,2,54209
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.27.13.1.(2),Application,EIFS that are not covered by Sentence 9.27.13.1.(1) shall comply with Part 5.,9.0,27,13,1,2,54210
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,10.1.1.23.(1),Exits Through Lobbies,Rooms adjacent to the lobby are not required to be separated by a fire separation provided: the floor area is sprinklered with fast response sprinklers; and smoke detectors are installed in the adjacent rooms.,10.0,1,1,23,1,54211
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.8.3.(5),General Requirements,All structural framing elements not considered to be part of the SFRS must be investigated and shown to behave elastically or to have sufficient non-linear capacity to support their gravity loads while undergoing earthquake-induced deformations calculated from the deflections determined in Article 4.1.8.13.,4.0,1,8,3,5,54212
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,6.2.2.1.(1),Applicable Standard,"The design, construction, installation and alteration of every indoor incinerator shall conform to NFPA 82-2014 Incinerators and Waste and Linen Handling Systems and Equipment",6.0,2,2,1,1,54213
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.27.7.5.(4),Fastening to Lath,The butts of the shingles or shakes shall be so located that they project not less than 12 mm below the bottom edge of the lath referred to in Sentence 9.27.7.5.(1).,9.0,27,7,5,4,54214
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.29.9.2.(1),Minimum Thickness,"Except as provided in Sentences 9.29.9.2.(2)and 9.29.9.2.(3), the minimum thickness of O-2 grade OSB used as an interior finish shall conform to that shown for plywood in Table 9.29.6.1.",9.0,29,9,2,1,54215
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.32.1.1.(1),Application,This Section applies to the ventilation of rooms and spaces in residential occupancies.,9.0,32,1,1,1,54216
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,6.3.2.7.(3),Interconnection of Systems,"Exhaust ducts referred to in Sentence 6.3.2.10.(10) are permitted to exhaust through an enclosed storage garage prior to exhausting to the outdoors, provided the storage garage’s exhaust system runs continuously, the capacity of the storage garage’s exhaust system is equal to or exceeds the volume of the exhaust entering the garage, and a leakage rate 1 smoke/fire damper rated in accordance with ULC CAN/ULC-S112.1-10 Leakage Rated Dampers for Use in Smoke Control Systems is provided near the duct outlet location in the storage garage to prevent air from the storage garage from entering the exhaust ductwork system in the event the building’s exhaust fan is shut down.",6.0,3,2,7,3,54217
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.6.3.1.(3),Fire Separations for Vertical Service Spaces,A vertical service space that does not extend to the bottom of a building shall be enclosed at the lowest level with construction having a fire-resistance rating not less than that required for the vertical service space walls.,3.0,6,3,1,3,54218
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.3.2.9.(5),Termite and Decay Protection,"Where wood is required by this Article to be treated to resist termites or decay, such treatment shall be in accordance with Table 2, Use Categories for Specific Products, Uses, and Exposures, of CSA CAN/CSA-O80.1-08 Specification of Treated Wood as follows: Use Category 1 (UC1), where the wood member is used in interior construction, above-ground applications, and applications where the wood member remains dry, Use Category 2 (UC2), where the wood member is used in interior construction, above-ground applications, and applications where the wood member may be subjected to occasional sources of moisture, Use Category 3.2 (UC3.2), where the wood member is used in exterior construction, above-ground applications, and applications where the wood member is uncoated or is used in a configuration conducive to moisture accumulation, Use Category 4.1 (UC4.1), where the wood member is in contact with the ground, the wood member is in contact with fresh water, or the vertical clearance between the wood element and the finished ground level is less than 150 mm and the wood elements are not separated from permeable supporting materials by a moisture barrier, or Use Category 4.2 (UC4.2), where the wood member is used in critical structural components, including permanent wood foundations.",9.0,3,2,9,5,54219
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.2.2.19.(1),Buildings Containing Impeded Egress Zones,"A building containing an impeded egress zone and conforming to the appropriate requirements of Articles 3.2.2.20.to 3.2.2.90. is not required to conform to the requirements of Articles 3.2.2.36.and 3.2.2.37. for a Group B, Division 1 major occupancy provided the building is sprinklered throughout, it is not more than 1 storey in building height, it does not include a contained use area, sleeping accommodation, a high-hazard industrial occupancy, or a mercantile occupancy, the building area is not more than 6 400 m2 if the building includes a medium-hazard industrial occupancy, the impeded egress zone does not extend beyond the boundaries of the fire compartment in which it is located, and the occupant load of the impeded egress zone is not more than 100.",3.0,2,2,19,1,54220
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.36.3.2.(3),Equipment and Ducts,"Except for exhaust ducts leading directly to the exterior, ducts and plenums carrying conditioned air and located outside the plane of insulation shall except as provided in Sentence 9.36.3.2.(4), have all joints sealed against air infiltration and exfiltration with sealants or gaskets made from liquids, mastics or heat-applied materials, mastic with embedded fabric, or foil-faced butyl tape, and except as provided in Sentence 9.36.3.2.(5), be insulated to the same level as required in part 9. for exterior above-ground walls.",9.0,36,3,2,3,54221
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.2.7.2.(1),Design of Deep Foundations,Deep foundations shall be designed in conformance with part 4. and this Subsection. (See Note A-4.2.7.2.(1).),4.0,2,7,2,1,54222
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.10.9.6.(11),Penetration of Fire Separations,"Sprinklers are permitted to penetrate a fire separation or a membrane forming part of an assembly required to have a fire-resistance rating without having to meet the fire stop requirements of Sentence 9.10.9.6.(1), provided the annular space created by the penetration of a fire sprinkler is covered by a metal escutcheon plate in accordance with NFPA 13-2013 Installation of Sprinkler Systems",9.0,10,9,6,11,54223
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.34.1.5.(3),Wiring and Cables,"Wires or cables within plenum spaces that are used for the transmission of signals in fire alarm, security, radio, and television broadcasting, closed circuit television or community television systems need not meet the requirements of Sentence 9.34.1.5.(2).",9.0,34,1,5,3,54224
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.20.13.9.(3),Protection of Interior Finish,"Where insulation that effectively limits the passage of water is applied by a waterproof adhesive or mortar directly to parged masonry, the requirements for sheathing membrane in Sentence 9.20.13.9.(1) do not apply. (See Note A-9.20.13.9.(3).)",9.0,20,13,9,3,54225
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.1.10.7.(2),Combustible Projections,"If buildings are separated by a firewall, combustible projections on the exterior of one building, including balconies, platforms, canopies, eave projections and stairs, that extend outward beyond the end of the firewall, shall not be permitted within 2.4 m of combustible projections and window or door openings of the adjacent building. (See also Article 3.2.3.6.)",3.0,1,10,7,2,54226
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.1.11.3.(1),Fire Blocks between Nailing and Supporting Elements,"In a building required to be of noncombustible construction, a concealed space in which there is an exposed ceiling finish with a flame-spread rating more than 25 shall be provided with fire blocks conforming to Article 3.1.11.7. between wood nailing elements so that the maximum area of the concealed space is not more than 2 m2.",3.0,1,11,3,1,54227
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,4.1.8.1.(1),Analysis,"Except as permitted in Sentence 4.1.8.1.(2), the deflections and specified loading due to earthquake motions shall be determined according to the requirements of Articles 4.1.8.2.to 4.1.8.22.",4.0,1,8,1,1,54228
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,1.1.2.1.(1),Attributions to Acceptable Solutions,"For the purpose of compliance with this Code as required in Sentence 1.2.1.1.(1), the objectives and functional statements attributed to the acceptable solutions in Division B shall be the objectives and functional statements identified in Sections 3., 4., 5., 6., 7., 8. and 9. (See Note A-1.1.2.1.(1).)",1.0,1,2,1,1,54229
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.23.9.5.(1),Header Joists,Header joists around floor openings shall be doubled when they exceed 1.2 m in length.,9.0,23,9,5,1,54230
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.26.7.2.(2),Starter Strip,"Starter strips shall be at least Type M mineral-surfaced roll roofing not less than 300 mm wide, shingles of the same weight and quality as those used as a roof covering with tabs facing up the roof slope, or pre-manufactured starter strips installed with sealant at the eaves.",9.0,26,7,2,2,54231
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.10.17.9.(1),Combustible Skylights,Individual combustible skylights in corridors required to be separated from the remainder of the building by fire separations shall not exceed 1 m2 in area and shall be spaced not less than 1.2 m apart.,9.0,10,17,9,1,54232
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.4.7.5.(3),Stairs,"The width of a fire escape shall conform to Articles 3.4.3.1.to 3.4.3.3., except that the width is permitted to be reduced to 550 mm provided the fire escape serves not more than 3 storeys, and not more than 15 persons.",3.0,4,7,5,3,54233
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,6.3.1.4.(6),Ventilation of Storage Garages,The requirements of Sentences 6.3.1.4.(1)to 6.3.1.4.(5) shall not apply to open-air storeys in a storage garage.,6.0,3,1,4,6,54234
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.6.2.1.(10),Fire Separations around Service Rooms,A fire separation is not required between a roof-top appliance and the building it serves.,3.0,6,2,1,10,54235
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.1.4.2.(3),Protection of Foamed Plastics,The flame-spread rating of doors containing foamed plastics shall comply with Sentences 3.1.13.2.(1)to 3.1.13.2.(3).,3.0,1,4,2,3,54236
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,3.2.8.7.(2),Mechanical Exhaust System,The mechanical exhaust system required by Sentence 3.2.8.7.(1) shall be actuated by a switch located on the storey containing the entrance for firefighter access referred to in Articles 3.2.5.4.and 3.2.5.5. near the annunciator for the fire alarm system.,3.0,2,8,7,2,54237
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.8.7.3.(1),Termination of Handrails,Handrails shall be terminated in a manner that will not obstruct pedestrian travel or create a hazard. (See Note A-9.8.7.3.(1).),9.0,8,7,3,1,54238
B,PE,2015,NBC,Div B,EN,pebc2015_divb,B,9.4.4.4.(1),Soil Movement,"Where a foundation is located in an area where soil movement caused by changes in soil moisture content, freezing, or chemical-microbiological oxidation is known to occur to the extent that it will damage a building, measures shall be taken to preclude such movement or to reduce its effects on the building so that the building’s stability and the performance of assemblies will not be adversely affected. (See Note A-9.4.4.4.(1).)",9.0,4,4,4,1,54239
