DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.6.3.(2),Joints,"Siding shall overlap not less than 1 mm per 16 mm width of lumber, but not less than 9.5 mm for matched siding, 25 mm for lapped bevel siding, or 12 mm for vertical battens.",9.0,27,6,3,2,6945
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.3.2.(1),Sheathing Membrane Material Standard,"Sheathing membranes shall conform to the performance requirements of CAN/CGSB-51.32-M, ""Sheathing, Membrane, Breather Type.""",9.0,27,3,2,1,6946
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.5.4.(1),Support of Insulation,Gypsum board supporting insulation shall be not less than 12.7 mm thick.,9.0,29,5,4,1,6947
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.26.11.10.(3),Cant Strips,Flashing shall extend over the top of the cant strip and be shaped to form a drip.,9.0,26,11,10,3,6948
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.5.4.(5),"Coverings, Linings, Adhesives and Insulation","Except as permitted by Sentence (6), foamed plastic insulation shall not be used as part of an air duct system or for insulating an air duct.",3.0,6,5,4,5,6949
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.65.(1),"Group E, up to 4 Storeys, Sprinklered","A building classified as Group E is permitted to conform to Sentence (2) provided except as permitted by Sentences 3.2.2.7.(1) and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 4 storeys in building height, and it hasa building area not more than 1 800 m2.",3.0,2,2,65,1,6950
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.7.5.2.(9),Resistance to Forced Entry for Swinging Doors,Solid blocking shall be provided on both sides at the lock height between the jambs for doors described in Sentence (1) and the structural framing so that the jambs will resist spreading by force.,9.0,7,5,2,9,6951
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.22.1.(2),Installation of Cooktops and Ovens,"Clearances for and protection around gas, propane and electric ranges shall be not less than those provided in Articles 9.10.22.2. and 9.10.22.3.",9.0,10,22,1,2,6952
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.8.1.(2),General Requirements,"Openings in a fire separation shall be protected with closures, shafts or other means in conformance with Articles 3.1.8.4. to 3.1.8.19. and Subsections 3.1.9. and 3.2.8. (See Note A-3.1.8.1.(2).)",3.0,1,8,1,2,6953
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.13.3.3.(2),Preparation of Surface,"Where the waterproofing material is to be applied on ICF walls, the instructions of the ICF wall manufacturer shall be followed.",9.0,13,3,3,2,6954
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.2.8.2.(1),Use of Existing Foundations,Existing foundations may be used to support new or altered buildings provided they comply with all pertinent requirements of this Section.,4.0,2,8,2,1,6955
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.1.2.1.(1),Exposure to Exterior Space or the Ground and Separation,"This Part applies, as described in Subsection 1.3.3. of Division A, to building materials, components and assemblies exposed to exterior space or the ground, including those separating interior space from exterior space or separating interior space from the ground, building materials, components and assemblies separating environmentally dissimilar interior spaces (see Note A-5.8.), and site materials, components, assemblies and grading that may affect environmental loads on building materials, components and assemblies exposed to exterior space or the ground. (See Note A-5.1.2.1.(1).)",5.0,1,2,1,1,6956
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.6.5.(1),Building Envelope Airtightness Testing,"Buildings shall be tested for airtightness in accordance with CAN/CGSB 149.10, ""Determination of the Airtightness of Building Envelopes by the Fan Depressurization Method"", ASTM E 779, ""Standard Test Method for Determining Air Leakage Rate by Fan Pressurization"", or USACE Version 3, ""Air Leakage Test Protocol for Building Envelopes"", or the applicable standards and requirements of the EnerGuide Rating System, Version 15 or newer.",9.0,36,6,5,1,6957
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.6.4.(4),Door Action,"Movable partitions used to separate a public corridor from an adjacent business and personal services occupancy or a mercantile occupancy need not conform to Sentence (1), provided the partitions are not located in the only means of egress. (See Note A-3.3.1.12.(3).)",9.0,9,6,4,4,6958
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.10.9.18.(2),Exhaust Ducts Serving More Than One Fire Compartment,Individual fire compartments referred to in Sentence (1) shall not have fans that exhaust directly into the duct in the vertical service space.,9.0,10,9,18,2,6959
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.9.9.(1),Cantilevered Floor Joists,Floor joists supporting roof loads shall not be cantilevered more than 400 mm beyond their supports where 38 mm by 184 mm joists are used and not more than 600 mm beyond their supports where 38 mm by 235 mm or larger joists are used.,9.0,23,9,9,1,6960
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.13.4.(2),Braced Wall Bands,The perimeter of the building shall be located within braced wall bands.,9.0,23,13,4,2,6961
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.8.3.(1),Built-up Wood Beams,"Where a beam is made up of individual pieces of lumber that are nailed together, the individual members shall be 38 mm or greater in thickness and installed on edge.",9.0,23,8,3,1,6962
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.3.2.9.(5),Termite and Decay Protection,"Where wood is required by this Article to be treated to resist termites or decay, such treatment shall be in accordance with Table 2, Use Categories for Specific Products, Uses, and Exposures, of CAN/CSA-O80.1, ""Specification of Treated Wood,"" as follows: Use Category 1 (UC1), where the wood member is used in interior construction, above-ground applications, and applications where the wood member remains dry, Use Category 2 (UC2), where the wood member is used in interior construction, above-ground applications, and applications where the wood member may be subjected to occasional sources of moisture, Use Category 3.2 (UC3.2), where the wood member is used in exterior construction, above-ground applications, and applications where the wood member is uncoated or is used in a configuration conducive to moisture accumulation, Use Category 4.1 (UC4.1), where the wood member is in contact with the ground, the wood member is in contact with fresh water, or the vertical clearance between the wood element and the finished ground level is less than 150 mm and the wood elements are not separated from permeable supporting materials by a moisture barrier, or Use Category 4.2 (UC4.2), where the wood member is used in critical structural components, including permanent wood foundations.",9.0,3,2,9,5,6963
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.3.1.4.(1),Aggregates,"Aggregates shall consist of sand, gravel, crushed rock, crushed air-cooled blast furnace slag, expanded shale or expanded clay conforming to CSA A23.1, ""Concrete Materials and Methods of Concrete Construction,"" and be clean, well-graded and free of injurious amounts of organic and other deleterious material.",9.0,3,1,4,1,6964
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.1.18.(4),Guards,"Except for guards conforming to Article 3.3.5.10., guards that protect a level located more than one storey or 4.2 m above the adjacent level shall be designed so that no member, attachment or opening located between 140 mm and 900 mm above the level protected by the guard facilitates climbing. (See Note A-9.8.8.6.(1).)",3.0,3,1,18,4,6965
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.8.3.1.(4),Permitted Configurations,Curved flights in exits shall comply with Sentence 3.4.6.9.(2).,9.0,8,3,1,4,6966
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.1.21.(3),Janitors’ Rooms,The fire separation required by Sentence (1) is not required to have a fire-resistance rating if the floor area in which the room or space is located is sprinklered throughout.,3.0,3,1,21,3,6967
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.2.4.(1),Calculation of Effective Thermal Resistance of Assemblies,"In calculating the effective thermal resistance of assemblies for the purpose of comparison with the requirements of Articles 9.36.2.6. and 9.36.2.8., the thermal bridging effect of closely spaced, repetitive structural members, such as studs and joists, and of ancillary members, such as lintels, sills and plates, shall be accounted for. (See Note A-9.36.2.4.(1).)",9.0,36,2,4,1,6968
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.33.4.7.(1),Structural Movement,Mechanical systems and equipment shall be designed and installed to accommodate the maximum amount of structural movement provided for in the construction of the building.,9.0,33,4,7,1,6969
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.2.10.(4),Signs and Indicators,Sentence (3) does not apply to stages or loading docks.,3.0,8,2,10,4,6970
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.8.6.5.(1),Tactile Warning,"Landings required at the top of a flight of stairs shall be provided with tactile walking surface indicators conforming to Subsection 3.8.3., unless the stairs are stairs within dwelling units or serving not more than two dwelling units, exit stairs not normally used for access purposes, and fire escape stairs.",9.0,8,6,5,1,6971
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.5.6.(1),Access Route Design,"A portion of a roadway or yard provided as a required access route for fire department use shall have a clear width not less than 6 m, unless it can be shown that lesser widths are satisfactory, have a centre-line radius not less than 12 m, have an overhead clearance not less than 5 m, have a change of gradient not more than 1 in 12.5 over a minimum distance of 15 m, be designed to support the expected loads imposed by firefighting equipment and be surfaced with concrete, asphalt or other material designed to permit accessibility under all climatic conditions, have turnaround facilities for any dead-end portion of the access route more than 90 m long, and be connected with a public thoroughfare. (See Note A-3.2.5.6.(1).)",3.0,2,5,6,1,6972
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.4.1.(3),Required Sealants,"Sealant shall be provided at vertical joints between different cladding materials unless the joint is suitably lapped or flashed to prevent the entry of rain. (See Articles 9.7.6.2., 9.20.13.12. and 9.28.1.5.)",9.0,27,4,1,3,6973
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.24.3.3.(1),Orientation of Studs,"Steel studs shall be installed with webs at right angles to the wall face and, except at openings, shall be continuous for the full wall height.",9.0,24,3,3,1,6974
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,6.5.1.1.(1),Insulation and Coverings,Insulation and coverings on pipes shall comply with Article 3.6.5.5.,6.0,5,1,1,1,6975
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.2.2.(2),Entrances,"A suite of assembly occupancy, business and personal services occupancy or mercantile occupancy that is located in the first storey of a building, or in a storey to which an accessible path of travel is provided, and that is completely separated from the remainder of the building so that there is no access to the remainder of the building, shall have at least one accessible entrance.",3.0,8,2,2,2,6976
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.5.3.3.(1),Storage Garages,The clear height in a storage garage shall be not less than 2 m.,9.0,5,3,3,1,6977
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.4.16.(5),Manual Stations,"Where a fire alarm system is installed, a manually operated fire alarm station shall be installed on the roof at each exit from a helicopter landing area.",3.0,2,4,16,5,6978
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.3.9.(1),Heat Recovery from Ventilation Systems,This Article applies where a self-contained mechanical ventilation system is installed whose principal exhaust component is equipped with heat-recovery capability. (See Note A-9.36.3.9.(1).),9.0,36,3,9,1,6979
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.32.4.2.(7),Carbon Monoxide Alarms,Reserved.,9.0,32,4,2,7,6980
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.12.1.(3),Determination of Ratings,"A material, assembly, or structural member is permitted to be assigned a flame-spread rating and smoke developed classification on the basis of Appendix D.",3.0,1,12,1,3,6981
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.4.4.(1),Non-metallic Raceways,Totally enclosed non-metallic raceways used in a plenum in a building permitted to be of combustible construction shall meet the requirements of Clause 3.1.5.23.(1)(a).,3.0,1,4,4,1,6982
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.6.2.(3),Thickness and Width,Bevel siding shall be not more than 286 mm wide.,9.0,27,6,2,3,6983
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.10.3.(2),Panel Cladding,Not less than a 3 mm gap shall be provided between sheets in cladding described in Sentence (1).,9.0,27,10,3,2,6984
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.28.5.2.(1),Pigments,"Pigment if used shall consist of pure mineral oxides inert to the action of sun, lime and cement.",9.0,28,5,2,1,6985
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.4.6.11.(2),Doors,"Except as provided in Sentence (3) and where doorways are used to confine the spillage of flammable liquids within a service room or within a room in an industrial occupancy, a threshold for a doorway in an exit shall be not more than 13 mm higher than the surrounding finished floor surface.",3.0,4,6,11,2,6986
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.17.4.2.(3),Materials,Glued-laminated columns shall conform to Section 4.3.,9.0,17,4,2,3,6987
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.5.1.(3),Duct Materials,Combustible ducts which are part of a duct system conveying only ventilation air and are contained entirely within a dwelling unit need not comply with the requirements of Sentences (1) and (2).,3.0,6,5,1,3,6988
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.6.5.5.(2),Insulation and Coverings,"Except as permitted by Sentence (5), where combustible insulation is used on piping in a horizontal service space or a vertical service space, the insulation and coverings on that piping shall have a flame-spread rating, on any exposed surface and on any surface that would be exposed by cutting through the material in any direction, not more than 25 in a building required to be of noncombustible construction, or not more than 75 in a building permitted to be of combustible construction.",3.0,6,5,5,2,6989
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.1.2.(2),"Hazardous Substances, Equipment and Processes","Systems for the ventilation of cooking equipment that is not within a dwelling unit and is used in processes producing grease-laden vapours shall be designed and installed in conformance with Articles 3.6.3.5., 6.3.1.7. and 6.9.1.3. (See Note A-3.3.1.2.(2).)",3.0,3,1,2,2,6990
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.32.3.7.(5),Heated Crawl Space Ventilation,"Where a crawl space is divided into 2 or more compartments, each heated compartment shall conform to Sentence (1) or (2).",9.0,32,3,7,5,6991
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.5.5.1.(1),Doorway Opening Sizes,"Except as provided in Articles 9.5.5.3., 9.9.6.2. and 9.9.6.3., doorway openings within dwelling units shall be designed to accommodate at least the door sizes given in Table 9.5.5.1. for swing-type and folding doors.",9.0,5,5,1,1,6992
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.8.18.(9),"Elements of Structures, Non-structural Components",Lateral deflections of elements or components shall be based on the loads defined in Sentence (1) and lateral deflections obtained from an elastic analysis shall be multiplied by Rp/IE to give realistic values of the anticipated deflections.,4.0,1,8,18,9,6993
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.5.21.(1),Wires and Cables,"Except as required by Sentence (2) and Article 3.1.5.22., optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes are permitted in a building required to be of noncombustible construction, provided the wires and cables exhibit a vertical char of not more than 1.5 m when tested in conformance with the Vertical Flame Test – Cables in Cable Trays (FT4 in CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables,"" the wires and cables are located in totally enclosed noncombustible raceways (see Note A-3.1.4.3.(1)(b)(i)), masonry walls, concrete slabs, a service room separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h, or totally enclosed non-metallic raceways conforming to Clause 3.1.5.23.(1)(b), or the wires and cables are communication cables used at the service entry to a building and are not more than 3 m long. (See Note A-3.1.5.21.(1).)",3.0,1,5,21,1,6994
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.6.2.(1),Restrictions,An air-supported structure shall not be located above the first storey on any building.,3.0,1,6,2,1,6995
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.9.2.4.(3),Heat Transfer,"Metal-framed glazed assemblies need not comply with Sentence (2) where these assemblies are storm windows or doors, or (See Note A-5.9.4.1.(1).) windows or doors that are required to have a fire-protection rating. (See Note A-5.9.2.4.(3).)",5.0,9,2,4,3,6996
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.33.4.9.(1),Contaminant Transfer,"Systems serving garages, and systems serving other occupied parts of a dwelling unit but located in or running through a garage, shall be designed and constructed in a manner such that means are not provided for the transfer of contaminants from the garage into other spaces in the dwelling unit.",9.0,33,4,9,1,6997
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.5.11.(2),Hose Stations,Hose stations for a 38 mm diam hose shall be installed for a standpipe system within every floor area that is not sprinklered throughout. (See Note A-3.2.5.11.(2).),3.0,2,5,11,2,6998
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.6.7.(2),"Door Latching, Locking and Opening Mechanisms","Except for doors serving a single dwelling unit, and doors to accessory buildings and to garages serving a single dwelling unit, door release hardware on doors in a means of egress shall be operable with one hand and the door shall be openable with not more than one releasing operation. (See also Sentence 3.8.3.6.(4) and Note A-3.3.1.13.(4).)",9.0,9,6,7,2,6999
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.6.6.(3),Venting to Aid Firefighting,Openable windows used for the venting required by Sentence (1) shall be permanently marked so that they are easily identifiable.,3.0,2,6,6,3,7000
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.8.3.(8),Built-up Wood Beams,"Where 38 mm members in built-up wood beams are not nailed together as provided in Sentence (7), they shall be bolted together with not less than 12.7 mm diam bolts equipped with washers and spaced not more than 1.2 m o.c., with the end bolts located not more than 600 mm from the ends of the members.",9.0,23,8,3,8,7001
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.13.7.(7),Additional System Considerations,"Where the length of required braced wall panels of an exterior wall is reduced as described in Sentence (6), the ratio of the length of braced wall panels in the respective upper braced wall bands to the length of braced wall panels in the reduced exterior braced wall band shall not exceed 2.",9.0,23,13,7,7,7002
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.14.4.(1),Location and Attachment of Rafters,"Rafters shall be located directly opposite each other and tied together at the peak, or may be offset by their own thickness if nailed to a ridge board not less than 17.5 mm thick.",9.0,23,14,4,1,7003
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.23.15.7.(2),Lumber Subflooring,Lumber subflooring shall be fully supported at the ends on solid bearing.,9.0,23,15,7,2,7004
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.25.2.4.(4),Installation of Loose-Fill Insulation,"Where blown-in insulation is installed in above-ground or below-ground wood-frame walls of new buildings, the density of the installed insulation shall be sufficient to preclude settlement, the insulation shall be installed behind a membrane that will permit visual inspection prior to the installation of the interior finish, the insulation shall be installed in a manner that will not interfere with the installation of the interior finish, and no water shall be added to the insulation, unless it can be shown that the added water will not adversely affect other materials in the assembly.",9.0,25,2,4,4,7005
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.10.2.(3),Mortar Base,Mortar shall be applied over metal lath or masonry.,9.0,29,10,2,3,7006
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.7.3.(2),Emergency Lighting,Emergency lighting to provide an average level of illumination of not less than 10 lx at floor or catwalk level shall be included in a service space referred to in Sentence 3.2.1.1.(8).,3.0,2,7,3,2,7007
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.3.2.11.(1),Outdoor Places of Assembly,"A Group A, Division 4 occupancy and each tier or balcony that has a capacity of more than 1 000 persons shall have not less than 3 separate exits, or 4 000 persons shall have not less than 4 separate exits.",3.0,3,2,11,1,7008
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.15.2.3.(3),Pier-Type Foundations,The height of piers described in Sentence (2) shall not exceed 3 times their least dimension at the base of the pier.,9.0,15,2,3,3,7009
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.5.1.2.(1),Combination Rooms,Two or more areas may be considered as a combination room if the opening between the areas occupies the larger of 3 m2 or 40% or more of the area of the wall measured on the side of the dependent area.,9.0,5,1,2,1,7010
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.8.1.(11),Analysis,"The deflections referred to in Sentence (10) shall be used to calculate the largest interstorey deflection, which shall not exceed 0.01hs for post-disaster buildings, 0.02hs for High Importance Category buildings, and 0.025hs for all other buildings, where hs is the interstorey height as defined in Article 4.1.8.2.",4.0,1,8,1,11,7011
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.1.6.7.(2),Areas Adjacent to Roof Projections,Ca is permitted to be calculated in accordance with Article 4.1.6.5. for larger projections. (See Note A-4.1.6.7.(2).),4.0,1,6,7,2,7012
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,4.2.7.2.(6),Design of Deep Foundations,"The structural design of prefabricated deep foundation units shall allow for all stresses resulting from driving, handling and testing.",4.0,2,7,2,6,7013
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.34.1.2.(1),Required Facilities,"Where electrical services are available, electrical facilities shall be provided for every building in conformance with this Section.",9.0,34,1,2,1,7014
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.7.3.1.(1),Application,This Subsection applies to the protection of building assemblies that separate interior space from the ground.,5.0,7,3,1,1,7015
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.27.13.1.(1),Application,"Except as provided in Sentence (2), this Subsection applies to exterior insulation finish systems (EIFS) that are covered in the scope of CAN/ULC-S716.1, ""Exterior Insulation and Finish Systems (EIFS) - Materials and Systems,"" and have a geometrically defined drainage cavity with a minimum cavity depth of 9.5 mm and an open area equal to not less than 13% of the area of a full-size EIFS panel. (See Note A-9.27.13.1.(1).)",9.0,27,13,1,1,7016
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.11.7.(3),Fire Block Materials,"In a building required to be of noncombustible construction, wood nailing elements described in Article 3.1.5.8. need not be tested in conformance with Sentence (1).",3.0,1,11,7,3,7017
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,5.6.2.1.(1),Sealing and Drainage,"Except as provided in Sentence (2), materials, components, assemblies, joints in materials, junctions between components and junctions between assemblies exposed to precipitation shall be sealed to prevent ingress of precipitation, or drained to direct precipitation to the exterior.",5.0,6,2,1,1,7018
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.15.1.(1),Roof Covering Classification,"A roof covering classification shall be determined in conformance with CAN/ULC-S107, ""Fire Tests of Roof Coverings.""",3.0,1,15,1,1,7019
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.7.4.3.(2),Performance Requirements,"For buildings described in Sentence 1.3.3.3.(1) of Division A, where design pressure, performance grade and water resistance values are calculated in accordance with the standard referenced in Clause 9.7.4.2.(1)(b), the driving rain wind pressure (DRWP) values in Table A.1 of CSA A440S1, ""Canadian Supplement to AAMA/WDMA/CSA 101/I.S.2/A440, NAFS – North American Fenestration Standard/Specification for Windows, Doors, and Skylights,"" shall be used. (See Note A-9.7.4.3.(2).)",9.0,7,4,3,2,7020
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.25.2.3.(7),Installation of Thermal Insulation,"Insulation located in areas where it may be subject to mechanical damage shall be protected by a covering such as gypsum board, plywood, particleboard, OSB, waferboard or hardboard.",9.0,25,2,3,7,7021
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.25.3.1.(1),Required Barrier to Air Leakage,"Wall, ceiling and floor assemblies separating conditioned space from unconditioned space or from the ground shall be constructed so as to include an air barrier system that will provide a continuous barrier to air leakage from the interior of the building into wall, floor, attic or roof spaces, sufficient to prevent excessive moisture condensation in such spaces during the winter, and from the exterior or the ground inward sufficient to prevent moisture condensation on the room side during winter, ensure comfortable conditions for the occupants, and minimize the ingress of soil gas. (See Note A-9.25.3.1.(1).)",9.0,25,3,1,1,7022
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.29.10.5.(1),Joints between Tiles and Bathtub,"The joints between wall tiles and a bathtub shall be suitably caulked with material conforming to CAN/CGSB-19.22-M, ""Mildew-Resistant Sealing Compound for Tubs and Tiles.""",9.0,29,10,5,1,7023
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.9.2.1.(3),Types of Exits,"Where a horizontal exit is used, it shall conform to Sentence 3.4.1.6.(1) and Article 3.4.6.10.",9.0,9,2,1,3,7024
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.8.8.1.(5),Required Guards,"Windows need not be protected in accordance with Sentence (4), where reserved, reserved, the only opening greater than 100 mm by 380 mm is a horizontal opening at the top of the window, the window sill is located more than 450 mm above the finished floor on one side of the window, or the window is located in a room or space with the finished floor described in Clause (d) located less than 1 800 mm above the floor or ground on the other side of the window. (See Note A-9.8.8.1.(4).)",9.0,8,8,1,5,7025
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.1.4.7.(12),Heavy Timber Construction,"Roof arches supported on the top of walls or abutments, roof trusses, roof beams and roof girders in heavy timber construction are permitted to be not less than 64 mm wide provided where two or more spaced members are used, the intervening spaces are blocked solidly throughout, or tightly closed by a continuous wood cover plate not less than 38 mm thick secured to the underside of the members, or the underneath of the roof deck or sheathing is sprinklered.",3.0,1,4,7,12,7026
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.4.10.(1),Fire Detectors,Fire detectors required by this Code shall be connected to the fire alarm system.,3.0,2,4,10,1,7027
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.3.2.9.(6),Termite and Decay Protection,"Where wood is protected in accordance with UC1 or UC2 using an inorganic boron preservative, the wood shall be protected from direct exposure to water during and after the completion of construction, and separated from permeable supporting materials by a moisture barrier that is resistant to all expected mechanisms of deterioration in the service environment if the vertical clearance to the ground is less than 150 mm.",9.0,3,2,9,6,7028
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.2.2.21.(1),"Group A, Division 1, One Storey, Limited Area, Sprinklered","A building classified as Group A, Division 1 is permitted to conform to Sentence (2) provided except as permitted by Sentences 3.2.2.7.(1) and 3.2.2.18.(2), the building is sprinklered throughout, it is not more than 1 storey in building height, it has less than 40% of the area of the building as 2 storeys for the purpose of development of productions, including preparation of scenery and costumes and rehearsal of performers, organization of performers, scenery and sound equipment, preparation by performers for a performance, managerial functions, or toilets, rest rooms and similar public facilities, it hasno occupancy above or below the auditorium other than one which serves it or is dependent on it, it is not more than 600 m2 in building area, and the occupant load is not more than 600.",3.0,2,2,21,1,7029
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.36.5.15.(1),Modeling HVAC System of Reference House,"Where multiple HVAC systems serve a single space, the energy model calculations for the reference house shall use the same order of priority as that used for the proposed house. (See Sentence 9.36.5.11.(1).)",9.0,36,5,15,1,7030
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,3.8.2.10.(1),Signs and Indicators,"Unless the degree of access provided is such as to make these signs unnecessary, signs complying with Subsection 3.8.3. shall be installed in an accessible floor area to indicate the location of accessible entrances, alternate access routes, accessible spaces in seating areas, accessible refreshment facilities, accessible checkout lanes, accessible public telephones, accessible washrooms, accessible showers, accessible passenger-elevating devices, accessible parking stalls, accessible passenger-loading zones, and facilities for persons that are deaf or hard of hearing.",3.0,8,2,10,1,7031
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.11.1.1.(1),Required Protection,"Except as provided in Sentence (3), a dwelling unit shall be separated from every other space in a building in which noise may be generated by a separating assembly and adjoining constructions, which together provide an apparent sound transmission class (ASTC) rating of not less than 47, or a separating assembly providing a sound transmission class (STC) rating of not less than 50 and adjoining constructions that conform to Article 9.11.1.4. (See Note A-9.11.1.4.)",9.0,11,1,1,1,7032
B,BC,2015,NBC,Div B,EN,bcbc2015_divb,B,9.12.3.3.(3),Deleterious Debris and Boulders,"Backfill with material of any concentration that is susceptible to ice lensing is permitted where foundation walls are cast-in-place concrete, concrete block insulated on the exterior, or concrete block protected from the backfill by a material that serves as a slip plane. (See Note A-9.4.4.4.(1).)",9.0,12,3,3,3,7033
