National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"Metal frames and sash of windows, doors and skylights shall incorporate a thermal break.","Metal frames and sash of windows, doors and skylights shall incorporate a thermal break.","Except as permitted in Sentence (2), metal frames and sash of windows, doors and skylights shall incorporate a thermal break.","Except as permitted in Sentence (2), metal frames and sash of windows, doors and skylights shall incorporate a thermal break.",0.8144209980964661
"The installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the manufacturer’s instructions.","The installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the manufacturer s instructions.","Except as provided by Sentence (2), the installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the instructions, if any, provided by the manufacturer.","Except as provided by Sentence (2), the installation of manufactured and pre-assembled windows, doors and skylights and the field assembly of manufactured window and door combination units shall conform to the instructions, if any, provided by the manufacturer.",0.8563459515571594
"The installation of windows, doors and skylights shall conform to CSA CAN/CSA-A440.4-07 Window, Door, and Skylight Installation except that shims used to support windows, doors and skylights are permitted to be made of treated plywood, and protection from precipitation for walls incorporating windows or doors and for roofs incorporating skylights, and the interfaces of these walls with windows or doors and of roofs with skylights, shall conform to Section 9.27.","The installation of windows, doors and skylights shall conform to CSA CAN/CSA-A440.4-07 Window, Door, and Skylight Installation except that shims used to support windows, doors and skylights are permitted to be made of treated plywood, and protection from precipitation for walls incorporating windows or doors and for roofs incorporating skylights, and the interfaces of these walls with windows or doors and of roofs with skylights, shall conform to part 9.",,,0.0
The clear height over stairs that are located under beams and ducting in secondary suites shall not be less than 1 850 mm. (See Notes A-9.8.3.1.and A-9.8.4.),The clear height over stairs that are located under beams and ducting in secondary suites shall not be less than 1 850 mm.,The width of every public corridor and exit corridor that serves a building that contains a secondary suite shall be not less than 860 mm. (See Note A-9.37.2.6.(1).),The width of every public corridor and exit corridor that serves a building that contains a secondary suite shall be not less than 860 mm. (See Note A-9.37.2.6.(1).),0.7754971981048584
Every doorway that is located in a barrier-free path of travel shall have a clear width not less than 800 mm when the door is in the open position. (See Note A-3.8.3.6.(2).),Every doorway that is located in a barrier-free path of travel shall have a clear width not less than 800 mm when the door is in the open position. (See Note A-3.8.3.6.(2).),"Within an adaptable dwelling unit, doorways providing access to common living areas and at least one bathroom and one bedroom shall have a clear width of not less than 810 mm when measured in accordance with Clauses 3.8.3.6.(2)(a) and (b). (See Note A-3.8.5.4.(1).)","Within an adaptable dwelling unit, doorways providing access to common living areas and at least one bathroom and one bedroom shall have a clear width of not less than 810 mm when measured in accordance with Clauses 3.8.3.6.(2)(a) and (b). (See Note A-3.8.5.4.(1).)",0.7513815760612488
"Except as provided in Sentences 9.10.9.15.(2), 9.10.9.15.(3)and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 minfire-resistance rating.","Except as provided in Sentences 9.10.9.15.(2) , 9.10.9.15.(3) and 9.10.9.15.(4), public corridors shall be separated from the remainder of the building by a fire separation having not less than a 45 min fire-resistance rating.","An additional interconnected smoke alarm is not required to be installed in each suite provided the fire separations required in Articles 9.37.2.15. and 9.37.2.16. have a fire-resistance rating of 45 min or greater, or the building is sprinklered.","An additional interconnected smoke alarm is not required to be installed in each suite provided the fire separations required in Articles 9.37.2.15. and 9.37.2.16. have a fire-resistance rating of 45 min or greater, or the building is sprinklered.",0.7365573048591614
"Where a wired glass assembly is installed in a required fire separation, it need not conform to the requirements of this Subsection. (See Note A-5.9.2.1.(3).) (See Note A-5.9.2.2.)","Where a wired glass assembly is installed in a required fire separation, it need not conform to the requirements of this Subsection. (See Note A-5.9.2.1.(3).)",The assemblies separating the residential suites need not comply with the sound control requirements of Section 9.11. (See Note A-9.37.2.20.(1).),The assemblies separating the residential suites need not comply with the sound control requirements of Section 9.11. (See Note A-9.37.2.20.(1).),0.7882456183433533
"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b), the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives and functional statements listed in Table 9.37.1.1. (See Note A-1.1.2.1.(1).) (See Note D-2.6., Background Information.)",,"For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives andfunctionalstatements listed in Table 9.38.1.1. (See Note A-1.1.2.1.(1).)","For the purpose of compliance with this Code as required in Clause 1.2.1.1.(1)(b) of Division A, the objectives and functional statements attributed to the acceptable solutions in this Part shall be the objectives andfunctionalstatements listed in Table 9.38.1.1. (See Note A-1.1.2.1.(1).)",0.8839513063430786
"Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.","Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.","Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.","Where a fuel-burning appliance is installed in a suite of residential occupancy, a CO alarm shall be installed inside each bedroom, or outside each bedroom, within 5 m of each bedroom door, measured following corridors and doorways.",0.9334465265274048
"Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is not mechanically cooled, the non-heating-season mechanical ventilation system shall have the capacity to exhaust indoor air from the room or space or to introduce outdoor air to that room or space at a rate of one air change per hour.","Where a habitable room or space is not provided with natural ventilation as described in Article 9.32.2.2. and is not mechanically cooled, the non-heating-season mechanical ventilation system shall have the capacity to exhaust indoor air from the room or space or to introduce outdoor air to that room or space at a rate of one air change per hour.","Where a habitable room or space is not provided with natural ventilation as described in Clause (1)(a), mechanical ventilation shall be provided to exhaust inside air from, or to introduce outside air to, that room or space at the rate of one-half air change per hour if the room or space is mechanically cooled during the non-heating season, or one air change per hour if the room or space is not mechanically cooled during the non-heating season.","Where a habitable room or space is not provided with natural ventilation as described in Clause (1)(a), mechanical ventilation shall be provided to exhaust inside air from, or to introduce outside air to, that room or space at the rate of one-half air change per hour if the room or space is mechanically cooled during the non-heating season, or one air change per hour if the room or space is not mechanically cooled during the non-heating season.",0.8440298438072205
