National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"Except as permitted in Sentence 3.7.2.1.(2), if the installation of a sanitary drainage system is not possible because of the absence of a water supply, sanitary privies, chemical closets or other means for the disposal of human waste shall be provided.","Except as permitted in Sentence 3.7.2.1.(2), if the installation of a sanitary drainage system is not possible because of the absence of a water supply, sanitary privies, chemical closets or other means for the disposal of human waste shall be provided.","In every dining room, restaurant, cafeteria and alcoholic beverage establishment having more than 40 seats, separate sanitary facilities shall be provided for employees, in addition to facilities provided for patrons, and the number of water closets and lavatories required shall conform to Table 3.7.4.3.F.","In every dining room, restaurant, cafeteria and alcoholic beverage establishment having more than 40 seats, separate sanitary facilities shall be provided for employees, in addition to facilities provided for patrons, and the number of water closets and lavatories required shall conform to Table 3.7.4.3.F",1.0
"Except as permitted by Sentence 3.6.5.5.(5), where combustible insulation is used on piping in a horizontal service space or a vertical service space, the insulation and coverings on that piping shall have a flame-spread rating, on any exposed surface and on any surface that would be exposed by cutting through the material in any direction, not more than 25 in a building required to be of noncombustible construction, or not more than 75 in a building permitted to be of combustible construction.","Except as permitted by Sentence (5), where combustible insulation is used on piping in a horizontal service space or a vertical service space, the insulation and coverings on that piping shall have a flame-spread rating, on any exposed surface and on any surface that would be exposed by cutting through the material in any direction, not more than 25 in a building required to be of noncombustible construction, or not more than 75 in a building permitted to be of combustible construction.","Except as provided in this Subsection, water closets shall be provided for each sex assuming that the occupant load is equally divided between males and females, unless the proportion of each sex expected in the building can be determined with reasonable accuracy.","Except as provided in this Subsection, water closets shall be provided for each sex assuming that the occupant load is equally divided between males and females, unless the proportion of each sex expected in the building can be determined with reasonable accuracy.",1.0
"Except as permitted by Sentence 3.7.2.2.(4), water closets shall be provided for each sex assuming that the occupant load is equally divided between males and females, unless the proportion of each sex expected in the building can be determined with reasonable accuracy. (See Note A-3.7.2.2.(1).) (See Note A-3.7.2.2.(1).)","Except as permitted by Sentence 3.7.2.2.(4), water closets shall be provided for each sex assuming that the occupant load is equally divided between males and females, unless the proportion of each sex expected in the building can be determined with reasonable accuracy. (See Note A-3.7.2.2.(1).)","Where a separate employee washroom is provided, the same room may be used by both female and male employees provided that, the total number of employees is not more than 5, and the door to the room can be locked from the inside.","Where a separate employee washroom is provided, the same room may be used by both female and male employees provided that, (a) the total number of employees is not more than 5, and (b) the door to the room can be locked from the inside.",1.0
"No flame-spread rating or smoke developed classification limits are required for combustible insulation and coverings used on piping located within a concealed space in a wall, floor slab, or noncombustible enclosure.","No flame-spread rating or smoke developed classification limits are required for combustible insulation and coverings used on piping located within a concealed space in a wall, floor slab, or noncombustible enclosure.","Except as required in this Subsection, at least one lavatory shall be provided in a room containing one or two water closets or urinals, and at least one additional lavatory shall be provided for each additional two water closets or urinals.","Except as required in this Subsection, at least one lavatory shall be provided in a room containing one or two water closets or urinals, and at least one additional lavatory shall be provided for each additional two water closets or urinals.",1.0
"Except as permitted by Sentence 3.7.2.3.(2), at least one lavatory shall be provided in a room containing one or 2 water closets or urinals, and at least one additional lavatory shall be provided for each additional 2 water closets or urinals.","Except as permitted by Sentence 3.7.2.3.(2), at least one lavatory shall be provided in a room containing one or 2 water closets or urinals, and at least one additional lavatory shall be provided for each additional 2 water closets or urinals.","Except as provided in Sentence (4), the number of water closets required for the public in mercantile occupancies shall be at least one fixture for each 300 males and one fixture for each 150 females, except that, water closets provided for employees are permitted to be counted as part of those required for the public when these water closets are made accessible to the public, and where the total area of the mercantile occupancy, excluding basements, is not more than 600 m2, not more than one water closet for each sex need be provided.","Except as provided in Sentence (4), the number of water closets required for the public in mercantile occupancies shall be at least one fixture for each 300 males and one fixture for each 150 females, except that, (a) water closets provided for employees are permitted to be counted as part of those required for the public when these water closets are made accessible to the public, and (b) where the total area of the mercantile occupancy, excluding basements, is not more than 600 m2, not more than one water closet for each sex need be provided.",1.0
"If the plenum clearance required in accordance with Sentence 3.6.5.6.(1) is not more than 75 mm, the clearance between a supply duct and combustible material shall be not less than the required plenum clearance within a horizontal distance of 450 mm from the plenum, and 12 mm at a horizontal distance of 450 mm or more from the plenum, except that this clearance is permitted to be reduced to zero beyond a bend or offset in the duct sufficiently large to shield the remainder of the supply duct from direct radiation from the furnace heat exchanger. (See Note A-3.6.5.6.(2).)",,"The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.","The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.",1.0
"If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence 3.7.2.2.(6), 3.7.2.2.(7), 3.7.2.2.(8), 3.7.2.2.(12), 3.7.2.2.(13)or 3.7.2.2.(14).","If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence (6), (7), (8), (12), (13) or (14).",The number of employees in Sentences (6) to (8) shall be the maximum number of employees who are normally present on the premises at one time and shall include only those who are present for more than 25 per cent of the working day.,The number of employees in Sentences (6) to (8) shall be the maximum number of employees who are normally present on the premises at one time and shall include only those who are present for more than 25 per cent of the working day.,1.0
"Combustible grilles, diffusers and other devices for supply, return, and exhaust-air openings in rooms shall conform to the flame-spread rating and smoke developed classification requirements for the interior finish of the surface on which they are installed.","Combustible grilles, diffusers and other devices covering supply, return, intake and exhaust openings shall comply with Article 3.6.5.7. 3.6.5.7.(1) Combustible grilles, diffusers, and other devices for supply, return and exhaust air openings shall conform to the flame spresd rating and smoke developped classification requirements for the interior finish of the surface on which hey are installed.","Except for dwelling units, lavatories required by Sentence (5) shall be equipped with faucets that, operate automatically, or have a manual control that, has a lever type handle or is otherwise operable with a closed fist, does not require the application of continuous force to maintain water flow, and where metered, provides at least 10 s of water flow.","Except for dwelling units, lavatories required by Sentence (5) shall be equipped with faucets that, operate automatically, or have a manual control that, has a lever type handle or is otherwise operable with a closed fist, does not require the application of continuous force to maintain water flow, and where metered, provides at least 10 s of water flow.",1.0
"Lavatories required by Sentence 3.7.2.3.(1) shall be equipped with faucets that operate automatically, or have a manual control that complies with Clause 3.8.3.8.(1)(b), does not require the application of continuous force to maintain water flow, and where metered, provides at least 10 s of water flow.","Lavatories required by Sentence 3.7.2.3.(1) shall be equipped with faucets that operate automatically, or have a manual control that complies with Sentence 3.8.3.8.(1), does not require the application of continuous force to maintain water flow, and where metered, provides at least 10 s of water flow.","Not more than one water closet to serve both sexes need be provided in a Group F occupancy where, the occupant load is not more than 10 persons, or the total area of the occupancy, excluding basements, is not more than 300 m2.","Not more than one water closet to serve both sexes need be provided in a Group F occupancy where, (a) the occupant load is not more than 10 persons, or (b) the total area of the occupancy, excluding basements, is not more than 300 m2.",1.0
"Except as permitted by Sentences 3.7.2.2.(4)and 3.7.2.2.(16), the number of water closets required for a mercantile occupancy shall be at least one for each 300 males and one for each 150 females.","Except as permitted by Sentences (4) and (16), the number of water closets required for a mercantile occupancy shall be atleast one for each 300 males and one for each 150 females.","A camp for housing of workers shall include, at least one shower or other area of bathing, and provisions for at least one washing machine or laundry tub for every 15 beds.","A camp for housing of workers shall include, at least one shower or other area of bathing, and provisions for at least one washing machine or laundry tub for every 15 beds.",1.0
"Except as permitted by Sentence 3.7.2.3.(2), at least one lavatory shall be provided in a room containing one or 2 water closets or urinals, and at least one additional lavatory shall be provided for each additional 2 water closets or urinals.","Except as permitted by Sentence 3.7.2.3.(2), at least one lavatory shall be provided in a room containing one or 2 water closets or urinals, and at least one additional lavatory shall be provided for each additional 2 water closets or urinals.","Except as provided in Sentence (4), the number of water closets required for the public in mercantile occupancies shall be at least one fixture for each 300 males and one fixture for each 150 females, except that, water closets provided for employees are permitted to be counted as part of those required for the public when these water closets are made accessible to the public, and where the total area of the mercantile occupancy, excluding basements, is not more than 600 m2, not more than one water closet for each sex need be provided.","Except as provided in Sentence (4), the number of water closets required for the public in mercantile occupancies shall be at least one fixture for each 300 males and one fixture for each 150 females, except that, (a) water closets provided for employees are permitted to be counted as part of those required for the public when these water closets are made accessible to the public, and (b) where the total area of the mercantile occupancy, excluding basements, is not more than 600 m2, not more than one water closet for each sex need be provided.",1.0
,,Every barrier-free path of travel less than 1 600 mm in width shall be provided with an unobstructed space not less than 1 800 mm in width and 1 800 mm in length located not more than 30 m apart. (See Appendix A.),Every barrier-free path of travel less than 1 600 mm in width shall be provided with an unobstructed space not less than 1 800 mm in width and 1 800 mm in length located not more than 30 m apart. (See Appendix A.),0.0
The width of a barrier-free path of travel that is more than 30 m long shall be increased to not less than 1 500 mm for a length of 1 500 mm at intervals not exceeding 30 m.,The width of a barrier-free path of travel that is more than 30 m long shall be increased to not less than 1500 mm for a length of 1500 mm at intervals not exceeding 30 m.,The emergency power receptacle described in Sentence (7) shall be identified with a legible sign having the words EMERGENCY POWER OUTLET permanently mounted on the wall beside the receptacle.,The emergency power receptacle described in Sentence (7) shall be identified with a legible sign having the words EMERGENCY POWER OUTLET permanently mounted on the wall beside the receptacle.,1.0
"Except as permitted by Sentence 3.8.2.3.(2), a barrier-free path of travel from the entrances required by Sentences 3.8.2.2.(1)and 3.8.2.2.(2) to be barrier-free shall be provided throughout the entrance storey and within all other normally occupied floor areas served by a passenger elevator, escalator, inclined moving walk, or other platform-equipped passenger-elevating device. (See Article 3.3.1.7. for additional requirements regarding floor areas above or below the first storey to which a barrier-free path of travel is required.) (See Article 3.3.1.7. for additional requirements regarding floor areas above or below the first storey to which a barrier-free path of travel is required.)","Except as permitted by Sentence 3.8.2.3.(2), a barrier-free path of travel from the entrances required by Sentences 3.8.2.2.(1) and 3.8.2.2.(2) to be barrier-free shall be provided throughout the entrance storey and within all other normally occupied floor areas served by a passenger elevator, escalator, inclined moving walk, or other platform-equipped passenger-elevating device. (See Article 3.3.1.7. for additional requirements regarding floor areas above or below the first storey to which a barrier-free path of travel is required.)","Except as required in Sentence (4) and except as permitted in Subsection 3.8.3., every barrier-free path of travel shall provide an unobstructed width of at least 1 100 mm for the passage of wheelchairs.","Except as required in Sentence (4) and except as permitted in Subsection 3.8.3., every barrier-free path of travel shall provide an unobstructed width of at least 1 100 mm for the passage of wheelchairs.",1.0
"Except as provided in Sentence 3.5.2.1.(3), controls for the operation of building services or safety devices, including electrical switches, thermostats, faucets, door hardware and intercom switches, that are intended to be operated by the occupant and are located in or adjacent to a barrier-free path of travel shall comply with Subsection 3.8.3. (See Note A-3.8.2.6.(1).)",,"Except as permitted by Sentence (3), a barrier-free path of travel from the entrances required by Sentences 3.8.1.2.(1) and (3) to be barrier-free shall be provided, throughout the entrance storey, except as permitted by Sentence (2), to and throughout all normally occupied floor areas and rooftop amenity spaces, and (See Appendix A.) throughout all normally occupied floor areas and rooftop amenity spaces that, (See Appendix A.) are exempt from the application of Clause (b), and are served by a passenger elevator, escalator, inclined moving walk, or other platform equipped passenger elevating device.","Except as permitted by Sentence (3), a barrier-free path of travel from the entrances required by Sentences 3.8.1.2.(1) and (3) to be barrier-free shall be provided, (a) throughout the entrance storey, (b) except as permitted by Sentence (2), to and throughout all normally occupied floor areas and rooftop amenity spaces, and (c) throughout all normally occupied floor areas and rooftop amenity spaces that, (i) are exempt from the application of Clause (b), and (ii) are served by a passenger elevator, escalator, inclined moving walk, or other platform equipped passenger elevating device.",1.0
"In an assembly occupancy, the number of spaces designated for wheelchair use within rooms or areas with fixed seats shall conform to Table 3.8.2.3. (See also Article 3.8.3.21. for additional requirements.)","In an assembly occupancy, the number of spaces designated for wheelchair use within rooms or areas with fixed seats shall conform to Table 3.8.2.3. (See also Article 3.8.3.21. for additional requirements.)","A normally occupied floor area that is not required by Article 3.8.2.1. to have a barrier-free path of travel shall meet the following requirements: interior walking surfaces throughout the normally occupied floor area shall comply with Clauses (2)(a) to (e), and where the headroom of an area in a corridor or aisle in the normally occupied floor area is reduced to less than 1 980 mm, a guardrail or other barrier with its leading edge at or below 680 mm from the finished floor shall be provided. (See Appendix A.)","A normally occupied floor area that is not required by Article 3.8.2.1. to have a barrier-free path of travel shall meet the following requirements: interior walking surfaces throughout the normally occupied floor area shall comply with Clauses (2)(a) to (e), and where the headroom of an area in a corridor or aisle in the normally occupied floor area is reduced to less than 1 980 mm, a guardrail or other barrier with its leading edge at or below 680 mm from the finished floor shall be provided. (See Appendix A.)",1.0
Only the active leaf in a multiple leaf door in a barrier-free path of travel need conform to the requirements of this Article.,Only the active leaf in a multiple leaf door in a barrier-free path of travel need conform to the requirements of this Article.,"In an assembly occupancy with fixed seats, the minimum number of spaces designated for wheelchair use and the minimum number of fixed seats designated for adaptable seating shall conform to Table 3.8.2.1. (See Appendix A.)","In an assembly occupancy with fixed seats, the minimum number of spaces designated for wheelchair use and the minimum number of fixed seats designated for adaptable seating shall conform to Table 3.8.2.1. (See Appendix A.)",1.0
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)","In a Group C major occupancy apartment building, not less than 15% of all suites of residential occupancy shall be provided with a barrier-free path of travel from the suite entrance door into the following rooms and spaces that shall be located at the same level as the barrier-free path of travel: at least one bedroom, (See Appendix A.) at least one bathroom conforming to Sentence (6), (See Appendix A.) a kitchen or kitchen space, and a living room or space.","In a Group C major occupancy apartment building, not less than 15% of all suites of residential occupancy shall be provided with a barrier-free path of travel from the suite entrance door into the following rooms and spaces that shall be located at the same level as the barrier-free path of travel: (a) at least one bedroom, (b) at least one bathroom conforming to Sentence (6), (c) a kitchen or kitchen space, and (d) a living room or space.",1.0
"Where mirrors are provided in a barrier-free washroom, at least one mirror shall comply with Subsection 3.8.3.","Where mirrors are provided in a barrier-free washroom, atleast one mirror shall comply with Subsection 3.8.3.",A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,1.0
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)","In a Group C major occupancy apartment building, not less than 15% of all suites of residential occupancy shall be provided with a barrier-free path of travel from the suite entrance door into the following rooms and spaces that shall be located at the same level as the barrier-free path of travel: at least one bedroom, (See Appendix A.) at least one bathroom conforming to Sentence (6), (See Appendix A.) a kitchen or kitchen space, and a living room or space.","In a Group C major occupancy apartment building, not less than 15% of all suites of residential occupancy shall be provided with a barrier-free path of travel from the suite entrance door into the following rooms and spaces that shall be located at the same level as the barrier-free path of travel: (a) at least one bedroom, (b) at least one bathroom conforming to Sentence (6), (c) a kitchen or kitchen space, and (d) a living room or space.",1.0
"Where a bathtub is installed in a suite of residential occupancy required to be barrier-free, it shall comply with Subsection 3.8.3.",,"Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.","Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.",1.0
"Power door operators required by Sentence 3.8.2.7.(1) shall activate automatically or through the use of controls that are located in a barrier-free path of travel, are marked with the International Symbol of Access, are located clear of the door swing and no more than 1 500 mm from that door swing, comply with subclause 3.8.3.8.(1)(a)(ii), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)","Power door operators required by Sentence 3.8.2.7.(1) shall (a) activate automatically or through the use of controls that (i) arelocated in a barrier-free pathoftravel, (ii) are marked with the International Symbol of Access, (iii) are located clear of the door swing and no more than 1500 mm from that door swing, (iv) comply with Subclause 3.8.3.8.(1)(a)(ii), (v) are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor,and (vi) are operable by touching or approaching any part of their surface with a fist, arm or foot, and (b) unless equipped with safety sensors, (i) fully open the door in not less than 3s, and (ii) require a force not more than 65N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)","Except as permitted by Sentence (12), where a barrier-free entrance required by Article 3.8.1.2. incorporates a vestibule, a door leading from the vestibule into the floor area shall be equipped with a power door operator in a building containing a Group A, Group B, Division 2 or 3, Group C, Group D of Group E occupancy.","Except as permitted by Sentence (12), where a barrier-free entrance required by Article 3.8.1.2. incorporates a vestibule, a door leading from the vestibule into the floor area shall be equipped with a power door operator in a building containing a Group A, Group B, Division 2 or 3, Group C, Group D of Group E occupancy.",1.0
,,"Except where a proximity scanning device is installed in conformance with Sentence (18), the control for a power door operator required by Sentence (4), (5) or (6) shall, have a face dimension of not less than, 150 mm in diameter where the control is circular, or 50 mm by 100 mm where the control is rectangular, be operable using a closed fist, be located so that, its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground,(See Appendix A.) be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control, be located to allow persons to activate the opening of the door from either direction of travel, be located so that the path of travel is not obstructed, be located in a clearly visible position, and contain a sign incorporating the International Symbol of Access.","Except where a proximity scanning device is installed in conformance with Sentence (18), the control for a power door operator required by Sentence (4), (5) or (6) shall, (a) have a face dimension of not less than, (i) 150 mm in diameter where the control is circular, or (ii) 50 mm by 100 mm where the control is rectangular, (b) be operable using a closed fist, (c) be located so that, (i) its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or (ii) it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground, (d) be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control, (e) be located to allow persons to activate the opening of the door from either direction of travel, (f) be located so that the path of travel is not obstructed, (g) be located in a clearly visible position, and (h) contain a sign incorporating the International Symbol of Access.",0.0
"Drinking fountains required by Sentence 3.8.2.8.(9) shall be located along a barrier-free path of travel, have a minimum clear floor space of 800 mm by 1 350 mm in front of it, where it has frontal access, provide a knee clearance in accordance with Clause 3.8.3.15.(1)(d), have a spout that is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and be equipped with controls that activate automatically, or are located either on the front or on both sides of it and comply with Clause 3.8.3.8.(1)(b).","Drinking fountains required by Sentence 3.8.2.8.(9) shall (a) be located along a barrier-free path of travel, (b) have a minimum clear floor space of 800 mm by 1 350 mm in front of it, (c) where it has frontal access, provide a knee clearance in accordance with Sentence 3.8.3.15.(1), (d) have a spout that (i) is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and (ii) directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and (e) be equipped with controls that (i) activate automatically, or (ii) are located either on the front or on both sides of it and comply with Sentence 3.8.3.8.(1).","In an assembly occupancy with fixed seats, space shall be provided for the storage of wheelchairs and mobility assistive devices in accordance with the following requirements: at least one storage space not less than 810 mm by 1 370 mm shall be provided where the assembly occupancy has not more than 200 fixed seats and at least two such storage spaces shall be provided where the assembly occupancy has more than 200 fixed seats, and the storage space or spaces shall be located on the same level and in proximity to the spaces designated for wheelchair use and seats designated for adaptable seating.","In an assembly occupancy with fixed seats, space shall be provided for the storage of wheelchairs and mobility assistive devices in accordance with the following requirements: (a) at least one storage space not less than 810 mm by 1 370 mm shall be provided where the assembly occupancy has not more than 200 fixed seats and at least two such storage spaces shall be provided where the assembly occupancy has more than 200 fixed seats, and (b) the storage space or spaces shall be located on the same level and in proximity to the spaces designated for wheelchair use and seats designated for adaptable seating.",1.0
"Spaces designated for wheelchair use referred to in Sentence 3.8.2.3.(3) shall be clear and level, or level with removable seats, not less than 900 mm wide and 1 525 mm long to permit a wheelchair to enter from a side approach and 1 220 mm long where the wheelchair enters from the front or rear of the space, arranged so that at least 2 designated spaces are side by side, located adjoining a barrier-free path of travel without infringing on egress from any row of seating or any aisle requirements, and situated, as part of the designated seating plan, to provide a choice of viewing location and a clear view of the event taking place.","Spaces designated for wheelchair use referred to in Sentence 3.8.2.3.(3) shall be (a) clear and level, or level with removable seats, (b) not less than 900 mm wide and 1 525 mm long to permit a wheelchair to enter from a side approach and 1 220 mm long where the wheelchair enters from the front or rear of the space, (c) arranged so that at least 2 designated spaces are side by side, (d) located adjoining a barrier-free path of travel without infringing on egress from any row of seating or any aisle requirements, and (e) situated, as part of the designated seating plan, to provide a choice of viewing location and a clear view of the event taking place.","A barrier-free drinking fountain shall, have a spout located near the front of the unit not more than 915 mm above the finished floor, be equipped with controls that are easily operated from a wheelchair using one hand with a force of not more than 22 N or operates automatically, project the water at least 100 mm high, provide the water stream at a vertical angle of up to, 30o, where the spout is located less than 75 mm from the front of the fountain, or 15o, where the spout is located not less than 75 mm and not more than 125 mm from the front of the fountain, be detectable by a cane at a level at or below 680 mm from the finished floor, and where the drinking fountain is cantilevered, meet the following requirements: be mounted not more than 915 mm above the finished floor, provide a clearance height under the fountain of not less than 735 mm above the finished floor, have a clear depth under the fountain of not less than 450 mm, have a clear width under the fountain of not less than 760 mm, have a toe clearance height under the fountain of at least 350 mm above the finished floor from a point 300 mm back from the front edge to the wall, and have a depth at the base of the fountain of at least 700 mm.","A barrier-free drinking fountain shall, (a) have a spout located near the front of the unit not more than 915 mm above the finished floor, (b) be equipped with controls that are easily operated from a wheelchair using one hand with a force of not more than 22 N or shall operate automatically, (c) project the water at least 100 mm high, (d) provide the water stream at a vertical angle of up to, (i) 30°, where the spout is located less than 75 mm from the front of the fountain, or (ii) 15°, where the spout is located not less than 75 mm and not more than 125 mm from the front of the fountain, (e) be detectable by a cane at a level at or below 680 mm from the finished floor, and (f) where the drinking fountain is cantilevered, meet the following requirements: (i) be mounted not more than 915 mm above the finished floor, (ii) provide a clearance height under the fountain of not less than 735 mm above the finished floor, (iii) have a clear depth under the fountain of not less than 450 mm, (iv) have a clear width under the fountain of not less than 760 mm, (v) have a toe clearance height under the fountain of at least 350 mm above the finished floor from a point 300 mm back from the front edge to the wall, and (vi) have a depth at the base of the fountain of at least 700 mm.",1.0
"Drinking fountains required by Sentence 3.8.2.8.(9) shall be located along a barrier-free path of travel, have a minimum clear floor space of 800 mm by 1 350 mm in front of it, where it has frontal access, provide a knee clearance in accordance with Clause 3.8.3.15.(1)(d), have a spout that is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and be equipped with controls that activate automatically, or are located either on the front or on both sides of it and comply with Clause 3.8.3.8.(1)(b).","Drinking fountains required by Sentence 3.8.2.8.(9) shall (a) be located along a barrier-free path of travel, (b) have a minimum clear floor space of 800 mm by 1 350 mm in front of it, (c) where it has frontal access, provide a knee clearance in accordance with Sentence 3.8.3.15.(1), (d) have a spout that (i) is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and (ii) directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and (e) be equipped with controls that (i) activate automatically, or (ii) are located either on the front or on both sides of it and comply with Sentence 3.8.3.8.(1).","In an assembly occupancy with fixed seats, space shall be provided for the storage of wheelchairs and mobility assistive devices in accordance with the following requirements: at least one storage space not less than 810 mm by 1 370 mm shall be provided where the assembly occupancy has not more than 200 fixed seats and at least two such storage spaces shall be provided where the assembly occupancy has more than 200 fixed seats, and the storage space or spaces shall be located on the same level and in proximity to the spaces designated for wheelchair use and seats designated for adaptable seating.","In an assembly occupancy with fixed seats, space shall be provided for the storage of wheelchairs and mobility assistive devices in accordance with the following requirements: (a) at least one storage space not less than 810 mm by 1 370 mm shall be provided where the assembly occupancy has not more than 200 fixed seats and at least two such storage spaces shall be provided where the assembly occupancy has more than 200 fixed seats, and (b) the storage space or spaces shall be located on the same level and in proximity to the spaces designated for wheelchair use and seats designated for adaptable seating.",1.0
"For the purpose of this Section, the term ""self-service storage building"" shall mean a building that is open to the public for the sole purpose of providing individual self-service storage units.","For the purpose of this Section,the term self-service storage building shall mean a building that is open to the public for the sole purpose of providing individual self-service storage units.","A barrier-free drinking fountain required by Sentence (1) shall have a clear floor space in front of, or adjacent to, the fountain that is a minimum of 810 mm deep and 1 370 mm wide.","A barrier-free drinking fountain required by Sentence (1) shall have a clear floor space in front of, or adjacent to, the fountain that is a minimum of 810 mm deep and 1 370 mm wide",1.0
The number of water closets required in a suite of mercantile occupancy whose area is not more than 500 m2 is permitted to be determined in accordance with Table 3.7.2.2.-B based solely on the total number of staff.,The number of water closets required in a suite of mercantile occupancy whose area is not more than 500 m2 is permitted to be determined in accordance with Table 3.7.2.2.-B based solely on the total number of staff.,"Except as provided in this Article, the number of water closets required for employees in mercantile occupancies shall conform to Table 3.7.4.8.","Except as provided in this Article, the number of water closets required for employees in mercantile occupancies shall conform to Table 3.7.4.8.",1.0
Exterior passenger-loading zones shall comply with Subsection 3.8.3.,Exterior passenger-loading zones shall comply with Subsection 3.8.3.,All portions of a barrier-free path of travel shall be equipped to provide a level of illumination in accordance with Sentence 3.2.7.1.(1).,All portions of a barrier-free path of travel shall be equipped to provide a level of illumination in accordance with Sentence 3.2.7.1.(1).,1.0
