DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.7.5.3.(4),Construction Requirements,The filter medium shall be unsaturated for its entire depth.,8.0,7,5,3,4,44632
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.2.1.(7),Requirements for Stations,Openings for stairways and escalators used by passengers are permitted to penetrate the fire separations required in Sentences (2) to (6).,3.0,13,2,1,7,44633
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.14.1.9.(1),Provision for Firefighting,Access shall be provided to all tents for the purpose of firefighting.,3.0,14,1,9,1,44634
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.7.8.2.(1),Construction Requirements,The treatment unit used in conjunction with a leaching bed constructed as a Type B dispersal bed shall provide an effluent quality that does not exceed the maximum concentrations set out opposite a Level IV treatment unit in Columns 2 and 3 of Table 8.6.2.2.,8.0,7,8,2,1,44635
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.1.1.(4),Exceptions in Determining Building Height,"Except as required by Sentence (5), the space above a mezzanine need not be considered as a storey in calculating the building height provided, the aggregate area of mezzanines that are not superimposed and do not meet the conditions of Sentence (3) does not exceed 10% of the floor area in which they are located, and the area of mezzanine in a suite does not exceed 10% of the area of that suite.",3.0,2,1,1,4,44636
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.6.6.(3),Venting to Aid Firefighting,Openable windows used for the venting required by Sentence (1) shall be permanently marked so that they are easily identifiable.,3.0,2,6,6,3,44637
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.28.1.2.(3),Lath and Reinforcing,Stucco applied over masonry chimneys shall be reinforced.,9.0,28,1,2,3,44638
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.28.4.6.(3),Fastening,Nailing patterns other than those required in Sentence (2) are permitted to be used provided there are not fewer than 20 fasteners per square metre of wall surface.,9.0,28,4,6,3,44639
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.6.3.3.(11),Linen and Refuse Chutes,A room into which a refuse chute discharges shall contain no service equipment that is not related to refuse handling and disposal.,3.0,6,3,3,11,44640
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.40.(2),"Group B, Division 2 or Division 3, up to 2 Storeys,","The building referred to in Sentence (1) is permitted to be of combustible construction or noncombustible construction used singly or in combination, and, floor assemblies shall be fire separations with a fire-resistance rating not less than 45 min, mezzanines shall have, if of combustible construction, a fire-resistance rating not less than 45 min, and loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the supported assembly.",3.0,2,2,40,2,44641
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.19.(1),Exhaust Ventilation and Explosion Venting,"Except as provided in Sentence (2), an exhaust ventilation system designed in conformance with the appropriate requirements of Part 6 shall be provided in a building or part of a building in which dust, fumes, gases, vapour or other impurities or contaminants have the potential to create a fire or explosion hazard.",3.0,3,1,19,1,44642
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.7.6.2.(3),"Sealants, Trim and Flashing",Sealants shall be applied between window frames or trim and the exterior cladding or masonry in conformance with Subsection 9.27.4.,9.0,7,6,2,3,44643
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.32.3.4.(5),Principal Exhaust,The principal exhaust required in this Article may be provided by means of a heat recovery ventilator installed in accordance with Article 9.32.3.11.,9.0,32,3,4,5,44644
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.6.(3),Wheelchair Spaces and Adaptable Seating,"In an assembly occupancy with fixed seats, space shall be provided for the storage of wheelchairs and mobility assistive devices in accordance with the following requirements: at least one storage space not less than 810 mm by 1 370 mm shall be provided where the assembly occupancy has not more than 200 fixed seats and at least two such storage spaces shall be provided where the assembly occupancy has more than 200 fixed seats, and the storage space or spaces shall be located on the same level and in proximity to the spaces designated for wheelchair use and seats designated for adaptable seating.",3.0,8,3,6,3,44645
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.2.1.(1),Occupancy Classification,Every building or part of it shall be classified according to its major occupancy as belonging to one of the groups or divisions described in Table 9.10.2.1.,9.0,10,2,1,1,44646
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.12.3.1.(1),Placement of Backfill,"Backfill shall be placed to avoid damaging the foundation wall, the drainage tile, drainage layer, externally applied thermal insulation, waterproofing and dampproofing of the wall.",9.0,12,3,1,1,44647
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.34.1.2.(1),Required Facilities,"Where electrical services are available, electrical facilities shall be provided for every building in conformance with this Section.",9.0,34,1,2,1,44648
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.14.2.(1),Protection from Weather,The top surface of uncompleted masonry exposed to the weather shall be completely covered with a waterproofing material when construction is not in progress.,9.0,20,14,2,1,44649
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.7.2.(2),Minimum Wall Thickness,"Recesses may be constructed in 190 mm walls provided they do not exceed 100 mm in depth, 750 mm in height and 500 mm in width.",9.0,20,7,2,2,44650
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.7.(2),Combustible Piping,"Combustible piping not located in a vertical shaft is permitted to penetrate a fire separation required to have a fire-resistance rating or a membrane that forms part of an assembly required to have a fire-resistance rating, provided the piping is sealed at the penetration by a fire stop system that has an F rating not less than the fire-resistance rating required for the fire separation.",9.0,10,9,7,2,44651
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.2.4.10.(1),Permafrost,"Where conditions of permafrost are encountered or proven to exist, the design of the foundation shall be based upon analysis of these conditions by a person especially qualified in that field of work.",4.0,2,4,10,1,44652
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.7.2.1.(3),Window Areas,Play activity rooms in a child care facility and work areas in live/work units shall have one or more windows that conform to Clause (2)(a).,3.0,7,2,1,3,44653
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.9.2.(9),Standpipe System Design,"A standpipe riser shall be located in, an exit stair shaft, or a vertical service space separated from the adjacent floor area by a fire separation having a fire-resistance rating conforming to Table 3.6.3.1.",3.0,2,9,2,9,44654
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.3.3.(7),Materials in Air Duct Systems,"All duct materials and fittings shall be,(a) suitable for exposure to the temperature and humidity of the air being conveyed, and (b) resistant to corrosion due to contaminants in the air being conveyed in the duct.",6.0,2,3,3,7,44655
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.3.4.(5),Size,"Where both hot and cold water is supplied to fixtures in residential buildings containing more than one dwelling unit, the water system may be sized in accordance with Table 7.6.3.4. provided, (a) the hydraulic loads for maximum separate demands on water distribution system piping are not less than 100% of the total hydraulic load of the fixture units given in Tables 7.6.3.2.A., 7.6.3.2.B., 7.6.3.2.C. and 7.6.3.2.D. for private use, (b) the minimum water pressure at the entry to the building is 200 kPa, and (c) the total maximum length of the water system is 90 m. (See Appendix A.)",7.0,6,3,4,5,44656
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.13.5.8.(2),Communication Systems,"A two-way communication system shall be installed in each rapid transit station with telephones located at, the collector’s booth, and at each end of each platform.",3.0,13,5,8,2,44657
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.9.8.2.(3),Number of Required Exits,"In boarding, lodging or rooming houses, (a) where sleeping accommodation is provided for not more than eight persons, a single exit is permitted from each floor area, or (b) where sleeping accommodation is not provided in the basement, a single exit is permitted from the basement floor area.",9.0,9,8,2,3,44658
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,8.7.4.2.(6),Construction Requirements,The site to which the leaching bed fill is added shall be generally clear of vegetation.,8.0,7,4,2,6,44659
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.10.1.(14),Lighting and Emergency Provisions,"An emergency sign containing the words IN THE EVENT OF AN EMERGENCY PUSH EMERGENCY STOP BUTTON AND USE EMERGENCY PHONE, AUDIBLE AND VISUAL SIGNAL WILL ACTIVATE shall be in letters at least 25 mm high with a 5 mm stroke and posted above the emergency stop button.",3.0,11,10,1,14,44660
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.3.16.(1),Protection of Soffits,"Except as permitted by Sentences (2) to (4), where a common attic or roof space spans more than two suites of residential occupancy or more than two patients’ or residents’ sleeping rooms in a Group B, Division 2 or 3 occupancy, and the common attic or roof space projects beyond the exterior wall of the building, the portion of any soffit or other surface enclosing the projection that is less than 2.5 m vertically above a window or door and less than 1.2 m from either side of the window or door, shall have no openings and shall be protected by, noncombustible material, not less than 0.38 mm thick, and having a melting point not below 650°C, not less than 12.7 mm thick gypsum soffit board or gypsum wallboard installed according to CSA A82.31-M, ""Gypsum Board Application"", not less than 11 mm thick plywood, not less than 12.5 mm thick OSB or waferboard, or not less than 11 mm thick lumber.",3.0,2,3,16,1,44661
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.10.4.(3),Appliances and Equipment to be Located in a Service,Sentence (1) does not apply to fireplaces and cooking appliances.,9.0,10,10,4,3,44662
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.7.2.(1),Classification of Buildings (See Appendix A.),"Except as provided in Sentences (2) and (3), a building is permitted to be classified as not dynamically sensitive.",4.0,1,7,2,1,44663
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.4.8.(3),Chimney Saddles,Saddles shall be flashed where they intersect the roof.,9.0,26,4,8,3,44664
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.30.2.3.(3),Fastening,"Staples for panel-type underlay shall, (a) have not less than a 1.2 mm shank diameter or thickness with a 4.7 mm crown, and (b) be not less than, (i) 22 mm long for 6 mm underlay, and (ii) 28 mm long for 7.9 mm and 9.5 mm underlay.",9.0,30,2,3,3,44665
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.5.1.(6),Exit Signage,"If illumination of an exit sign is provided from an electrical circuit, that circuit shall, serve no equipment other than emergency lighting in the area where exit signs are installed, and be connected to an emergency power supply as described in Sentence 3.2.7.4.(1).",3.0,4,5,1,6,44666
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.6.10.(4),Horizontal Exits,No stairs or steps shall be used at a horizontal exit.,3.0,4,6,10,4,44667
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.8.6.(2),Maximum Openings,"The size of an opening in an interior fire separation required to be protected with a closure shall be not more than 22 m2, with no dimension more than 6 m, provided the fire compartments on both sides of the fire separation are sprinklered.",3.0,1,8,6,2,44668
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.14.(2),Separation of Residential Suites,"Sleeping rooms in boarding, lodging or rooming houses where sleeping accommodation is provided for not more than 8 boarders or lodgers shall be separated from the remainder of the floor area by a fire separation having a fire-resistance rating of not less than 30 min where the sleeping rooms form part of the proprietor’s residence and do not contain cooking facilities.",9.0,10,9,14,2,44669
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.1.1.3.(1),Design Requirements,"Buildings and their structural members and connections including formwork and falsework shall be designed to have sufficient structural capacity and structural integrity to safely and effectively resist all loads, effects of loads and influences that may reasonably be expected, having regard to the expected service life of buildings, and shall in any case satisfy the requirements of this Section. (See Appendix A.)",4.0,1,1,3,1,44670
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.4.3.2.(3),Exit Width,"The minimum aggregate width of means of egress serving a Group A, Division 4 occupancy shall be determined by multiplying the occupant load of the area served by, 1.8 mm per person for, aisles, stairs other than exit stairs, and ramps and passageways in vomitories and exits, and 2.4 mm per person for exit stairs.",3.0,4,3,2,3,44671
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.21.7.(1),Smoke Detectors,"Except in dwelling units, corridors providing access to exit from sleeping rooms in every building in a camp for housing of workers with sleeping accommodation for more than 10 persons shall have a smoke detector connected to the building alarm system.",9.0,10,21,7,1,44672
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,4.2.4.5.(1),Sloping Ground,"Where a foundation is to rest on, in or near sloping ground, this particular condition shall be provided for in the design.",4.0,2,4,5,1,44673
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.9.4.(1),Floor Assemblies,"Except as permitted in Sentences (2) to (4), all floor assemblies shall be constructed as fire separations.",9.0,10,9,4,1,44674
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,5.8.1.5.(3),Simplified Method for Calculating ASTC (See Appendix,"The vibration reduction index for the junctions between separating assemblies shall be, (a) determined using the equations presented in Annex E of ISO 15712-1, ""Building Acoustics - Estimation of Acoustic Performance of Buildings From the Performance of Elements - Part 1: Airborne Sound Insulation Between Rooms"", or (b) measured in accordance with Parts 1 to 4 of ISO 10848, ""Acoustics - Laboratory Measurement of the Flanking Transmission of Airborne and Impact Sound Between Adjoining Rooms"".",5.0,8,1,5,3,44675
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.5.1.5.(1),Lesser Areas and Dimensions,"Areas of rooms and spaces are permitted to be less than required in this Section provided it can be shown that the rooms and spaces are adequate for their intended use, such as by the provision of built-in furniture to compensate for reduced sizes.",9.0,5,1,5,1,44676
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.10.2.5.(3),Exit Requirements,"Exit doors from rental spaces are not required to swing on a vertical axis provided, the area of the rental space is not more than 50 m2, and the travel distance within the rental space is not more than 10 m.",3.0,10,2,5,3,44677
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.4.3.(13),Construction and Installation of Ducts and Plenums,"Underground ducts shall, (a) be constructed and installed with a slope to provide interior drainage to all low points, (b) not be connected directly to a sewer, and (c) be installed and constructed of materials in conformance with ASHRAE Handbooks, SMACNA Manuals and the HRAI Digest.",6.0,2,4,3,13,44678
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.3.15.(3),"Evaporative Cooling Towers, Evaporative Fluid Coolers","Evaporative cooling towers, evaporative fluid coolers and evaporative condensers shall be provided with water treatment equipment for biological growth control in accordance with Subsection 7.6.2. of ASHRAE Guideline 12, ""Minimizing the Risk of Legionellosis Associated with Building Water Systems"".",6.0,2,3,15,3,44679
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.9.3.(3),Size of Fixture Outlet Pipes,"Where clothes washers do not drain to a laundry tray, the trap inlet shall be fitted with a vertical standpipe that is not less than 600 mm long measured from the trap weir and the top of the standpipe shall terminate above the flood level rim of the clothes washer it serves.",7.0,4,9,3,3,44680
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.10.3.(2),Hydraulic Loads from Fixtures with Continuous or,"Where a fixture or equipment that produces a continuous or semi-continuous flow drains to a storm drainage system, the hydraulic load from the fixture is 900 litres for each litre per second of flow.",7.0,4,10,3,2,44681
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.6.1.9.(1),Protection for Exterior Water Supply,"Every pipe that passes through an exterior wall to supply water to the exterior of the building shall be provided with,(a) a frost-proof hydrant with a separate shut-off valve located inside the building, or (b) a stop-and-waste cock located inside the building and close to the wall.",7.0,6,1,9,1,44682
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.5.8.4.(3),"Vent Stacks, or Stack Vents",The minimum size of vent stack or stack vent shall be one-half the size of the soil or waste stack at its base.,7.0,5,8,4,3,44683
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,12.3.1.4.(2),Hot Water Piping Insulation,The first 2.5 m of hot water outlet piping of a hot water storage tank serving a non-recirculating system shall be insulated to provide a thermal resistance of not less than RSI 0.62.,12.0,3,1,4,2,44684
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,10.4.1.1.(2),Substitution,"Except as provided in Sentence (3), a compliance alternative to a requirement contained in Part 9 or 12 shown in Tables 11.5.1.1.C., 11.5.1.1.D/E. or 11.5.1.1.F. may be substituted for the requirement without satisfying the chief building official that the requirement is impracticable.",10.0,4,1,1,2,44685
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.1.2.(2),Restrictions on Re-Use,Materials and equipment that have been used for a purpose other than the distribution of potable water shall not be subsequently used in a potable water system.,7.0,2,1,2,2,44686
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.4.3.(7),Valley Flashing,"The top layer of roofing required in Sentence (4) shall consist of not less than Type M mineral surface roll roofing (mineral surface up), 914 mm wide, centred in the valley, applied over a 100 mm wide strip of cement along each edge of the bottom layer, and fastened with a sufficient number of nails to hold it in place until the shingles are applied.",9.0,26,4,3,7,44687
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.3.20.(5),Underground Walkway,An underground walkway between buildings shall be not more than 9 m wide.,3.0,2,3,20,5,44688
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.26.9.1.(1),Decking,Decking for wood shingled roofs may be continuous or spaced.,9.0,26,9,1,1,44689
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.29.5.9.(2),Spacing of Screws,"Where the ceiling sheets are supported by the wall sheets around the perimeter of the ceiling, this support may be considered as equivalent to screwing at this location.",9.0,29,5,9,2,44690
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.25.5.2.(2),Position of Low Permeance Materials (See Appendix,"For walls, the air space described in Clause (1)(c) shall be drained and ventilated and shall be not less than 10 mm deep behind the cladding, over the full height and width of the wall.",9.0,25,5,2,2,44691
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.17.4.(4),Openings in Loadbearing Flat Insulating Concrete,Lintels described in Sentence (2) over openings wider than 1.2 m shall be reinforced for shear with 10M stirrups at a maximum spacing of half the distance from the bottom reinforcing bar to the top of the lintel.,9.0,20,17,4,4,44692
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.22.10.2.(1),Installation,"The installation of fireplace inserts and hearth mounted stoves vented through the throat of a fireplace shall conform to CSA B365, ""Installation Code for Solid-Fuel-Burning Appliances and Equipment"".",9.0,22,10,2,1,44693
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.16.4.2.(2),Topping Course,When concrete topping is provided it shall not be less than 20 mm thick.,9.0,16,4,2,2,44694
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.6.2.7.(5),Electrical Equipment Vaults,Only pipes or ducts necessary for fire protection or the proper operation of the electrical installation shall penetrate the fire separations surrounding the electrical equipment vault.,3.0,6,2,7,5,44695
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.11.(1),Sliding Doors,"Except as permitted by Sentences (2) and 3.3.1.10.(5), a sliding door provided in the locations described in Article 3.3.1.10. shall, be designed and installed to swing on the vertical axis in the direction of travel to the exit when pressure is applied, and be identified as a swinging door by means of a label or decal affixed to it.",3.0,3,1,11,1,44696
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.13.3.4.(2),Application of Waterproofing Membranes,Waterproofing shall be continuous across joints and at junctions between different building elements.,9.0,13,3,4,2,44697
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.8.9.(1),Crawl Spaces,"Where a crawl space exceeds 1 800 mm in height or is used for any occupancy or as a plenum in combustible construction or for the passage of flue pipes, it shall be considered as a basement in applying the requirements in Article 9.10.8.1.",9.0,10,8,9,1,44698
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.6.6.(1),Stone or Concrete Facings,Slab and panel facings of precast concrete and natural or artificial stone shall conform to Subsection 4.3.2.,9.0,20,6,6,1,44699
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.1.3.(1),Barrier-Free Path of Travel,"Except as required in Sentence (4) and except as permitted in Subsection 3.8.3., every barrier-free path of travel shall provide an unobstructed width of at least 1 100 mm for the passage of wheelchairs.",3.0,8,1,3,1,44700
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.10.13.(1),Solar Domestic Hot Water,"Equipment forming part of a packaged system for solar heating of potable water, shall conform to CAN/CSA-F379.1, ""Packaged Solar Domestic Hot Water Systems (Liquid-to-Liquid Heat for All-Season Use"".",7.0,2,10,13,1,44701
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.2.2.(8),Fire Separations,"Except as required in Sentence (9), in an elementary or secondary school, where the occupant load of a room exceeds 200 persons, the room and any ancillary rooms of a complementary use shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than, 1 h where the building is not sprinklered, or 30 min where the building is sprinklered.",3.0,3,2,2,8,44702
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.7.4.2.(2),"Plumbing Fixtures, General","Except as provided in this Subsection, water closets shall be provided for each sex assuming that the occupant load is equally divided between males and females, unless the proportion of each sex expected in the building can be determined with reasonable accuracy.",3.0,7,4,2,2,44703
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.10.4.(3),Hydraulic Loads from Roofs or Paved Surfaces,"Where the height of the parapet is more than 150 mm or exceeds the height of the adjacent wall flashing,(a) emergency roof overflows or scuppers described in Clause (2) (c) shall be provided, and (b) there shall be a minimum of two roof drains.",7.0,4,10,4,3,44704
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.3.6.1.(6),Tests and Inspection of Drainage or Venting Systems,"A sewer lateral extension need not be tested and inspected if the sewer lateral extension was constructed, tested and inspected at the time of the installation of the public sewer.",7.0,3,6,1,6,44705
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.11.4.1.(4),Diving Boards or Platforms,"Where a diving board or a diving platform in a public pool is more than 600 mm above the water surface, the board or platform shall be equipped with one or more adjacent handrails.",3.0,11,4,1,4,44706
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.1.4.2.(2),Floor Drains,"Where gravity drainage to a sanitary drainage system is not possible, the floor drain required by Sentence (1) may be connected to a storm drainage system, dry well or drainage ditch provided it is located where it can receive only clear water waste or storm sewage.",7.0,1,4,2,2,44707
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.13.5.(1),Skylights,Individual combustible skylights in a corridor that is required to be separated from the remainder of the storey by a fire separation shall be not more than 1 m2 in area and not less than 1.2 m apart.,3.0,1,13,5,1,44708
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.11.2.(1),Fire Blocks in Wall Assemblies,"Except as permitted by Sentence (2), fire blocks conforming to Article 3.1.11.7. shall be provided to block off concealed spaces within a wall assembly, at every floor level, at every ceiling level where the ceiling forms part of an assembly required to have a fire-resistance rating, and so that the maximum horizontal dimension is not more than 20 m and the maximum vertical dimension is not more than 3 m.",3.0,1,11,2,1,44709
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.23.13.5.(1),Shaping of Rafters,Rafters shall be shaped at supports to provide even bearing surfaces and supported directly above the exterior walls.,9.0,23,13,5,1,44710
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.27.7.2.(1),Width,Shingles and shakes shall be not less than 65 mm or more than 350 mm wide.,9.0,27,7,2,1,44711
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.22.1.2.(2),Masonry and Concrete,"Masonry above openings shall be supported by steel lintels conforming to Sentence 9.20.5.2.(2), reinforced concrete or a masonry arch.",9.0,22,1,2,2,44712
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.10.18.6.(1),Portions of Buildings Considered as Separate Buildings,"Except as provided in Sentence (2), where a vertical fire separation having a fire-resistance rating of at least 1 h separates a portion of a building from the remainder of the building and there are no openings through the fire separation other than those for piping, tubing, wiring and conduit, the requirements for fire alarm and detection systems is permitted to be applied to each portion so separated as if it were a separate building.",9.0,10,18,6,1,44713
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.1.9.(3),Corridors,"Except as permitted by Sentence (4), obstructions located within 1 980 mm of the floor shall not project more than 100 mm horizontally in a manner that would create a hazard for a person with a visual disability traveling adjacent to the walls in, an exit passageway, a public corridor, a corridor used by the public, a corridor serving classrooms, or a corridor serving patients’ or residents’ sleeping rooms in a Group B, Division 2 or Division 3 occupancy.",3.0,3,1,9,3,44714
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.3.2.10.(1),Outdoor Places of Assembly,"A Group A, Division 4 occupancy and each tier or balcony that has a capacity of more than, 1 000 persons shall have no fewer than three separate exits, or 4 000 persons shall have no fewer than four separate exits.",3.0,3,2,10,1,44715
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.2.2.15.(2),Storeys Below Ground,"If any portion of a building is erected entirely below the adjoining finished ground level and extends more than 1 storey below that ground level, the following minimum precautions against fire spread and collapse shall be taken: except as permitted by Sentence (3), the basements shall be sprinklered, a floor assembly below the ground level shall be constructed as a fire separation with a fire-resistance rating not less than, 3 h if the basements are intended for use as Group E or Group F, Division 1 or 2 occupancies, or 2 h if the basements are not intended for use as Group E or Group F, Division 1 or 2 occupancies, and all loadbearing walls, columns and arches shall have a fire-resistance rating not less than that required for the construction that they support.",3.0,2,2,15,2,44716
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.8.2.2.(1),Height Over Stairs,"The clear height over stairs shall be measured vertically, over the clear width of the stair, from a straight line tangent to the tread and landing nosings to the lowest point above. (See A-3.4.3.4. in Appendix A.)",9.0,8,2,2,1,44717
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.8.3.2.(3),Exterior Walks,"The curb ramp permitted by Sentence (2) shall, have a running slope conforming to Table 3.8.3.2., have a width of not less than 1 500 mm exclusive of flared sides, have a surface including flared sides that shall, be slip-resistant, have a detectable warning surface that is colour- and texture-contrasted with the adjacent surfaces, and have a smooth transition from the ramp and adjacent surfaces, and have flared sides with a slope of not more than 1:10 where pedestrians are likely to walk across them.",3.0,8,3,2,3,44718
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.1.7.5.(1),Rating of Supporting Construction,"Except as permitted by Sentence (2) and by Articles 3.2.2.20. to 3.2.2.83. for mixed types of construction, all loadbearing walls, columns and arches in the storey immediately below a floor or roof assembly required to have a fire-resistance rating shall have a fire-resistance rating not less than that required for the supported floor or roof assembly.",3.0,1,7,5,1,44719
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.20.15.2.(1),Installation Standard,"Where reinforcement for masonry is required in this Section, it shall be installed in conformance with the requirements for reinforced masonry as contained in CSA A371, ""Masonry Construction for Buildings"".",9.0,20,15,2,1,44720
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,9.34.2.3.(3),Stairways,The stairway lighting for basements that do not contain finished space or lead to an outside entrance or built-in garage and that serve not more than one dwelling unit is permitted to be controlled by a single switch located at the head of the stairs.,9.0,34,2,3,3,44721
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.2.7.1.(2),Copper and Brass Pipe,"Brass pipe shall conform to ASTM B43, ""Seamless Red Brass Pipe, Standard Sizes"".",7.0,2,7,1,2,44722
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,3.12.2.1.(4),Construction Requirements,"A public spa shall be surrounded by a hard-surfaced pool deck that, shall have a minimum clear deck space of not less than 1.8 m at the main entrance point, shall have a clear deck space of 900 mm on all sides, except as required by Clause (a) and permitted by Sentence (5), shall be sloped away from the pool to waste drains or to adjacent lower ground at a slope of between 2% and 4%, in the case of an outdoor public spa, and shall be impervious and sloped away from the pool to waste drains at a slope of between 1% and 4%, in the case of an indoor public spa.",3.0,12,2,1,4,44723
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,6.2.3.17.(2),Fans and Associated Air Handling Equipment,"Fans and associated air handling equipment, such as air washers, filters and heating and cooling units, when installed on the roof or elsewhere outside the building, shall be of a type designed for outdoor use.",6.0,2,3,17,2,44724
B,ON,2015,NBC,Div B,EN,obc2019_divb,B,7.4.4.3.(5),Interceptors,Every interceptor shall have sufficient capacity to perform the service for which it is provided.,7.0,4,4,3,5,44725
