DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.2.5.2.(2),Sprinkler systems,An existing sprinkler system is deemed to be in compliance with Sentence (1) where the average sprinkler discharge density over the design area is at least equal to the minimum density corresponding to the area for the hazard classification as defined in Table 9.2.5.A.,9.0,2,5,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.4.1.(2),Fire alarm requirements,"An existing fire alarm system is deemed to be in compliance with Sentence (1) where the system complies with Articles 9.6.4.2. to 9.6.4.9., and operates in accordance with Article 3.2.4.4. of the 1990 Building Code.",9.0,6,4,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.5.1.(2),Portable extinguishers,At least one 5B:C rated portable extinguisher shall be installed in each kitchen where shared cooking facilities exist.,9.0,3,5,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.12.4.(2),Maximum quantities and location,"When quantities greater than are permitted for incidental use in Subsection 4.2.8. are required for special process operations, storage tanks for flammable liquids or combustible liquids are permitted to be located outside of a storage room referred to in Sentence (1), provided that total quantities per fire compartment are not more than one-half the quantities permitted in Table 4.3.12.A., they are located on the first storey, and the installation conforms to Articles 4.3.12.7. to 4.3.12.10. and Article 4.3.13.4.",4.0,3,12,4,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.8.9.(1),Anchorage,Underground storage tanks shall be protected against hydrostatic forces which can cause uplift of the tanks when they are empty.,4.0,3,8,9,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.6.5.2.(2),Hydrants,"The port caps shall be removed and the connections inspected for wear, rust or obstructions that in any way hamper easy removal and corrective action shall be taken as needed.",6.0,6,5,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.3.3.(1),Other types of containers,"The storage, handling and use of flammable liquids or combustible liquids in a container other than one of those set out in Article 4.2.3.1. may be used only if the required purity of the liquid would be affected by containers of the types set out in Article 4.2.3.1. or if the liquid would cause the excessive corrosion of those types of containers, the container not conforming to Article 4.2.3.1. has a capacity of not more than 1 L if used for Class I liquids and not more than 5 L if used for Class II or IIIA liquids, or the container not conforming to Article 4.2.3.1. is a sample container used for quality control purposes or for testing by regulatory officials.",4.0,2,3,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.15.1.1.(1),Application,This Section applies to the storage and handling of any radioactive nuclear substance that is present in a quantity that exceeds the exemption quantity as defined in Section 1 of the Nuclear Substances and Radiation Devices Regulations made under the Nuclear Safety and Control Act (Canada).,5.0,15,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.14.8.1.(1),Application,Floor finishing operations involving the use of flammable liquids or combustible liquids shall conform to Part 4 and this Subsection.,5.0,14,8,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.3.6.(1),Exit signs,Exit signs shall be installed in accordance with Subsection 3.4.5. of the 1990 Building Code.,9.0,6,3,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.2.3.(1),Combustible construction up to 4 storeys,"Buildings of combustible construction shall comply with the provisions of Sentences (2) and (3) where the building is not more than 1 storey in building height and not greater than 2400 m2 in building area, not more than 2 storeys in building height and not greater than 1600 m2 in building area, or not more than 4 storeys in building height and not greater than 500 m2 in building area.",9.0,4,2,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.8.3.5.(1),Existing means of escape with sprinklers,"An existing means of escape, not conforming to Article 9.8.3.2., 9.8.3.3. or 9.8.3.4., is acceptable if the detached house, semi-detached house or row house is sprinklered in accordance with Article 9.8.5.1.",9.0,8,3,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.3.8.(3),Protection of openings in fire separations,"A 45 mm solid core wood, hollow metal or kalamein door, equipped with self-closing and latching devices, is deemed to comply with Sentences (1) and (2).",9.0,3,3,8,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.4.3.2.(1),Heating appliance restrictions,"Cellulose nitrate plastics shall not be stored in rooms containing fuel-burning appliances or electrical heating elements, or within 600 mm of any steam pipe, radiator or chimney.",5.0,4,3,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.9.3.3.(1),Fire alarm system or firewatch,"Despite Article 2.9.1.1., if a tent or air-supported structure does not have a fire alarm system that conforms to the Building Code, it may have an approved fire alarm system that does not conform to the Building Code where the reliability and performance of the system will provide an adequate early warning level, or a person shall be employed for firewatch duty.",2.0,9,3,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,8.1.2.2.(5),Firewatch,"Before demolition of a building or part of a building is commenced, a safety plan for the demolition site shall be prepared and implemented.",8.0,1,2,2,5
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.4.8.(1),Operation,"Fire alarm systems shall operate in conformance with Article 3.2.4.4. of the 1994 Building Code, unless otherwise approved.",9.0,9,4,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.4.4.(1),Baled fibre storage,"Baled combustible fibres shall be stored so that a single pile will not contain more than 700 m3, the maximum height of any single pile will not exceed 4.5 m, piles are separated by aisles not less than 1.5 m wide, and the clearance between piles and building walls is not less than 1 m.",3.0,3,4,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.13.3.3.(1),Location of overflow,The centre line of the overflow connection to a dip tank shall be 150 mm below the top of the tank.,5.0,13,3,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.9.8.1.(2),Portable extinguishers,"Except as permitted in Sentence (3), in maturing warehouses, at least one 4A:30B:C rated portable extinguisher shall be located adjacent to each exit.",4.0,9,8,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.14.7.3.(1),Handling equipment,"Handling equipment, including spray guns, which is specifically designed for use with organic peroxides shall be used to apply such coatings.",5.0,14,7,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.14.5.4.(1),Electrical installations,"Except for overhead lighting that is totally enclosed and sealed with gaskets, electrical wiring and equipment within the area of hazard described in Article 5.14.5.3. shall conform to Article 5.1.3.1.",5.0,14,5,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.3.2.(3),Acceptable exits,"Where sleeping accommodation is not provided for more than 10 persons, corridors that are contiguous to a stairway may form part of the stairway enclosure.",9.0,3,3,2,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.2.2.5.(2),Clearance for stickered lumber piles,Large size timbers and flat-piled stock may be stored or piled on the perimeter of the yard.,3.0,2,2,5,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.6.4.(1),Connections for filling and emptying,"Except as provided in Sentence (3), connections used as part of normal operating conditions for filling or emptying storage tanks for flammable liquids and combustible liquids shall be located outside buildings, at a location free of sources of ignition, and not less than 1.5 m from building openings.",4.0,3,6,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.9.1.(1),Corrosion protection,"Underground steel storage tanks and integral fittings subject to corrosion shall be protected in accordance with CAN/ULC-S603.1, External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids, or by impressed current in accordance with NACE RP0285, Corrosion Control of Underground Storage Tank Systems by Cathodic Protection.",4.0,3,9,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.4.13.(2),Smoke alarms,"Smoke alarms shall meet the requirements of CAN/ULC-S531, Standard for Smoke Alarms, and CAN/ULC-S553, Standard for the Installation of Smoke-Alarms.",9.0,9,4,13,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.9.5.(2),Open flames,"Open flames may be used to heat piping for flammable liquids or combustible liquids if the heating is carried out in furnaces or ovens that comply with NFPA 86, Standard for Ovens and Furnaces.",4.0,4,9,5,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.1.1.(2),Application,"This Section applies to homes for special care within the meaning of the Homes for Special Care Act, where the building height does not exceed 3 storeys and the building area does not exceed 600 m2, sleeping accommodation is provided for more than three but not more than 10 residents, and residents do not require nursing care.",9.0,3,1,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.4.1.(1),Fire alarm requirements,"A fire alarm system shall be installed in accordance with Articles 3.2.4.2. to 3.2.4.6., 3.2.4.8., 3.2.4.9. and 3.2.4.17. and Sentences 3.2.7.8.(1) to (4) of the 1990 Building Code, where the building is greater than 3 storeys in building height, or sleeping accommodation is provided for more than 10 persons.",9.0,5,4,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.2.1.7.(1),Corrosive atmosphere,Portable extinguishers that are subject to corrosion shall not be installed in a corrosive environment unless they are provided with appropriate corrosion protection.,6.0,2,1,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.1.4.7.(3),Review,"Where a Life Safety Study is not approved, the Chief Fire Official shall advise the owner or the owner s agent of the decision and the reasons therefor in writing.",9.0,1,4,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.2.7.8.(1),Maintenance after use,Hydrostatic pressure tests shall be conducted at the original test pressure as stated on the nameplate.,6.0,2,7,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.17.2.5.(1),Damaged equipment,"Torches, regulators, hoses and other oxyacetylene hot work equipment which have been damaged shall not be used.",5.0,17,2,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.17.2.6.(2),Equipment inspection,Hot work equipment shall be tested monthly for leaks with a leak test solution.,5.0,17,2,6,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.2.1.3.(1),Fire emergency procedures,"Subject to Sentence (2), no explosives shall be manufactured, stored, handled, transported, sold or used unless fire emergency procedures are established in accordance with Section 2.8 and such procedures specify the location and identification of storage and handling areas, the methods to control a fire emergency safely and efficiently, and the names, addresses and telephone numbers of persons to be contacted in case of fire during non-operating hours.",5.0,2,1,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.2.2.2.(2),Surface of ground,Soft storage beds may be used for logs where embedment of stones or cinders may cause damage to cutting knives.,3.0,2,2,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.8.2.3.(1),High buildings,"The fire safety plan in buildings within the scope of Subsection 3.2.6. of Division B of the Building Code shall, in addition to the requirements of Sentence 2.8.2.1.(2), include the instruction of supervisory staff on the use of the voice communication system, the action to be taken by supervisory staff in initiating any smoke control or other fire emergency systems installed in a building in the event of fire until the fire department arrives, the procedures established to facilitate fire department access to the building and fire location within the building, and the instructions for the supervisory staff and fire department for the operation of the fire emergency systems.",2.0,8,2,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.11.7.(1),Maintenance,"Except as provided in Sentence (6), maintenance shall not be carried out on piping systems while they are under pressure.",4.0,4,11,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.7.1.1.(2),Open floor areas,"Every required exit shall be served by an aisle that has a clear width not less than 1100 mm, has access to at least one additional exit, and at every point in the aisle provides a choice of two directions by which to reach an exit.",2.0,7,1,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.8.2.1.(2),Fuel supply,"Where a special fire suppression system of a type has been installed in accordance with a standard not referred to in Article 6.8.1.1., inspection and maintenance shall be provided in conformance with the specified standard and in the absence of a standard, to the manufacturer s recommended maintenance instructions.",6.0,8,2,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.1.1.1.(1),Application and interpretation,"This Part applies to the storage, handling, processing, dispensing and use, in buildings, structures and open areas, of flammable liquids, combustible liquids, and liquids with flash points greater than 93.3°C, when processed, stored, handled or used at temperatures above their flash points.",4.0,1,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.3.7.(3),Fire escapes,Doorway openings referred to in Sentence (2) shall be protected with closures having a fire-protection rating not less than 20 min and equipped with self-closing devices.,9.0,5,3,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.1.2.(8),Atmospheric storage tanks,"Existing underground storage tanks that do not comply with Sentence (1), (3) or (7) shall be refurbished in conformance with Article 4.3.1.10. or be replaced.",4.0,3,1,2,8
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.7.2.1.(2),Self-closing devices,"Sentence (1) does not apply in buildings 3 storeys or less in building height that provide sleeping accommodation for 10 or fewer persons, and in buildings where all of the corridors referred to in Sentence (1) are subdivided in accordance with Sentence (3).",9.0,7,2,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.1.4.2.(2),Ventilation of processes using flammable gas,Sentence (1) does not apply to operations where flammable gas is only used as a fuel.,5.0,1,4,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.9.6.(2),Explosion venting,"Despite Sentence (1), if Class IA liquids are stored in closed containers or Class I liquids are dispensed or stored in open containers for those occupancies or facilities that are regulated under Regulation 851 of the Revised Regulations of Ontario, 1990 (Industrial made under the Occupational Health and Safety Act or Ontario Regulation 67/93 (Health Care and Residential made under the Occupational Health and Safety Act, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in accordance with NFPA 68, Standard on Explosion Protection by Deflagration Venting.",4.0,2,9,6,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.2.7.(3),Safe areas of refuge,"A fire separation is not required under Sentence (1) where the travel distance between exits does not exceed 9 m and the number of occupants on the floor area is not more than 10 persons, or the floor area is served by exterior exit doors leading directly to the outside.",9.0,4,2,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.10.5.(4),Hydraulic transfer systems,Operating pressures shall be controlled by a constant-level float valve or a pressure-regulating valve on the water supply side of the hydraulic transfer system referred to in Sentence (1).,4.0,4,10,5,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.2.10.(3),Fuel-fired appliance service rooms,"Despite Sentence (1), the fire-resistance rating of the fire separation above the service room is not required where the required vertical fire separation to a service room is provided, and the service room area is sprinklered, with a spacing not exceeding 9.5 m2 per sprinkler head, or providing a minimum average density of 6.5 L/min/m2 over the room area.",9.0,5,2,10,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.2.12.(1),Vertical service spaces,Vertical service spaces shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 45 min.,9.0,6,2,12,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.3.3.6.(1),Disabling prohibited,No person shall disable a smoke alarm.,6.0,3,3,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.5.7.(1),Emergency power supply,"Emergency electric power shall be provided in accordance with Articles 3.2.7.5. and 3.2.7.8. of the 1990 Building Code if the power is provided for fire alarm and detection systems referred to in Sentence 9.6.4.1.(1) and Article 9.6.4.8., booster pumps serving standpipe systems referred to in Sentences 9.6.5.2.(4) and 9.6.5.3.(2), and elevators referred to in Clause 9.6.5.6.(3)(c).",9.0,6,5,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.11.3.(8),Fill piping and discharge piping,"In-service fill piping systems that do not comply with Sentences (6) and (7) may remain in-service if the piping does not leak and if the fill piping system met the requirements of this Code on December 31, 2014, as it read on that day.",4.0,3,11,3,8
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.4.4.3.(1),Signals to fire department,"Each fire alarm system shall be connected to the fire department headquarters by a direct connection, provided the fire department has the necessary facilities to accept such a connection, or a central station or proprietary control station.",9.0,4,4,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.13.5.2.(1),Interlock for dipping conveyor,Ventilating systems shall be arranged so that the failure of any ventilation fan as sensed by air flow will automatically stop the dipping conveyor systems and sound an alarm.,5.0,13,5,2,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.5.2.(2),Containers,"Closed containers of Class I and II liquids shall not be stacked more than 1.5 m high on floors, or 1 m high on individual fixed shelves.",4.0,2,5,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.4.2.7.(1),Hose cabinets,"If a fire hose station is located in a cabinet, an approved lockable, scored glass break-front cabinet may be used.",6.0,4,2,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.7.4.3.(5),Smoke alarms,"Smoke alarms required in Sentence (1) shall be installed in accordance with CAN/ULC-S553, Standard for the Installation of Smoke-Alarms.",9.0,7,4,3,5
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.6.2.7.(3),Reactive gases,"Cylinders containing compressed gases that may react with each other and are heavier than air may be stored in the same fire compartment if they are separated by a distance of at least 15 m, or by a concrete or masonry wall having a height of at least 1.5 m, and projecting such that the minimum distance that vapour can travel between two cylinders of gases that may react with each other is not less than 15 m, measured horizontally.",5.0,6,2,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.8.1.(2),Location,"In-service underground storage tanks that do not comply with Sentence (1) may remain in-service if the tanks are not leaking and if the tanks met the requirements of this Code on December 31, 2014, as it read on that day.",4.0,3,8,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.1.2.3.(1),"Revoked: O. Reg. 256/14, s. 9.","Revoked: O. Reg. 256/14, s. 9.",2.0,1,2,3,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.1.1.1.(1),Application,"This Part applies to installation, checking, inspection, testing, maintenance and operation of fire protection equipment and life safety systems.",6.0,1,1,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.13.2.1.(1),Installation requirements,"A smoke alarm shall be installed if a sleeping area in a dwelling unit is served by a hallway, in the hallway, if a sleeping area in a dwelling unit is not served by a hallway, between the sleeping area and the remainder of the dwelling unit, if a sleeping room is not within a dwelling unit, in the sleeping room, and on each storey without a sleeping area in a dwelling unit.",2.0,13,2,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.3.13.4.(1),Hose stations and portable extinguishers,"In buildings not required to be equipped with a standpipe system by the Building Code, hose stations conforming to Articles 3.2.9.2. to 3.2.9.7. of the Building Code, as it read on August 21, 2000, shall be provided in the vicinity of the storage room, such that all parts of the room are within reach of a hose stream.",4.0,3,13,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.4.1.(3),Identification,"Transfer points in piping systems for flammable liquids and combustible liquids shall be identified in conformance with CPPI, Using the CPPI Colour-Symbol System to Mark Equipment and Vehicles for Product Identification, or to CAN/CGSB-24.3, Identification of Piping Systems.",4.0,4,4,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.11.6.(1),Operational tests,"To ensure proper operation, frequent inspections and tests shall be made of all safety shut-off valves and other fire safety devices, with particular attention directed to normally open, fusible-link operated valves, float valves and automatic controls.",4.0,4,11,6,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.3.2.(5),Access to exit,"Each room, guest suite, podium, terrace, platform, contained open space or other area intended for occupancy shall have two egress doorways placed in such a manner that one doorway could provide egress from the room or area if the other doorway becomes inaccessible to the occupants due to a fire which might originate in the room or area where the space is intended for assembly occupancy, and the distance of travel to an egress door from any point in the space exceeds 15 m, or the occupant load exceeds 60 persons, the space is intended for storage, and exceeds 200 m2 in area, or the distance of travel to an egress door from any point in the space exceeds 23 m, or the space is intended for a use other than that described in Clauses (a) and (b), and exceeds 100 m2 in area, or the occupant load exceeds 60 persons.",9.0,9,3,2,5
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.4.1.5.(1),Hotels,"In buildings containing a hotel, a standpipe and hose system shall not be shut down, disconnected or otherwise impaired without notifying the Chief Fire Official in accordance with a schedule identified in the approved fire safety plan.",6.0,4,1,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.9.4.1.(2),"Storage tanks, drums and barrels","For storage tank buildings protected by automatic sprinklers in conformance with NFPA 13, Standard for the Installation of Sprinkler Systems, storage capacities shall not be limited.",4.0,9,4,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.2.15.(4),Smoke control,"A building is deemed to be in compliance with Sentence (3) where all guest suites have access to an exterior balcony, the length of corridors serving guest suites does not exceed 30 m between exits, corridors serving guest suites are equipped with smoke detectors connected to the fire alarm system, corridors serving guest suites are subdivided in conformance with Sentence (5), or the building is sprinklered.",9.0,9,2,15,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.2.1.1.(2),Application,This Subsection does not apply if the stored tires or shredded tires in the storage yard are covered by a minimum depth of 150 mm of noncombustible material.,3.0,2,1,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.7.1.6.(4),Nonfixed seating,"Aisles required in Sentence (3) may be reduced in width to 750 mm when serving 60 seats or less, or 900 mm when serving seats on one side only.",2.0,7,1,6,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.4.12.(1),Installation,"Where a fire alarm system is required to be installed, extended or modified by this Section, the installation, extension or modification shall be in conformance with CAN/ULC-S524, Standard for the Installation of Fire Alarm Systems.",9.0,9,4,12,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.2.10.(1),Combustion air,"Where a service room is separated in accordance with Article 9.6.2.8., sufficient combustion air shall be brought directly from the outside for the proper combustion and safe operation of the appliances.",9.0,6,2,10,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.16.2.1.(2),Installation requirements,"If a fuel-burning appliance associated with building services is installed in a building, but not within a suite of residential occupancy, a carbon monoxide alarm shall be installed in the service room or area where the appliance is installed, adjacent to each sleeping area in each suite of residential occupancy that has a common wall or common floor/ceiling assembly with the service room or area where the appliance is installed, and adjacent to sleeping rooms that are not within a dwelling unit.",2.0,16,2,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.7.3.1.(3),Emergency lighting,The emergency lighting shall provide illumination that is at least an average of 10 1x at floor or tread level or at least 1 watt / m2 of floor space.,9.0,7,3,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.7.1.7.(3),Maintenance and lighting for exits,"Despite Sentence (2), the lighting provided for illumination may be controlled by motion sensors installed in accordance with the Building Code.",2.0,7,1,7,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,8.1.2.1.(2),Building services,"Instead of being terminated under Sentence (1), a service provider s connection shall be relocated and protected from damage if it is determined that terminating the service at a point outside the building or part under demolition would interfere with service to a part of the building that is not under demolition or service to another building that is not under demolition, or maintaining the service is necessary for demolition purposes.",8.0,1,2,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.8.4.(1),Globe valves,Globe valves shall be arranged so that the packing is on the low pressure side.,4.0,4,8,4,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.9.5.(1),Open flames,"Subject to Sentence (2), open flames shall not be used as a heat source to heat piping for flammable liquids or combustible liquids.",4.0,4,9,5,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,5.14.6.10.(1),Hangers,Hangers for objects being coated shall be kept clean and have sharp points or edges at areas of contact.,5.0,14,6,10,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.9.8.1.(3),Portable extinguishers,"Hose stations complying with Article 6.2.6.6. are permitted to be installed in lieu of portable extinguishers at locations required in Sentence (2), and spaced so that the distance travelled to the nearest hose is not greater than 25 m.",4.0,9,8,1,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.2.7.7.(1),Maintenance after use,"Extinguisher shells, cartridges or cylinders that show leakage or permanent distortion in excess of specified limits or that rupture shall be removed from service.",6.0,2,7,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.6.2.13.(3),Refuse and linen chutes,"An existing chute installation is deemed to be in compliance with Sentence (2) where the chute outlet in the discharge room is protected by an automatic, self-latching closure held open by a fusible link, the room into which the chute discharges is sprinklered, and at least one sprinkler head with a minimum discharge rate of 66 L/min is located at the top of the chute.",9.0,6,2,13,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.3.1.7.(1),Relocating manual pull stations,"Where approved, manual pull stations for a fire alarm system in a building may be relocated if there is a high incidence of false alarms in the building.",6.0,3,1,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.1.7.6.(2),Recirculating ventilation systems,"If the flammable vapour concentration in the exhaust air exceeds 25% of the lower explosive limit of the vapour, the vapour detection and alarm system shall sound an alarm in an attended area, stop the recirculation of air, and redirect the exhaust air to an outdoor location.",4.0,1,7,6,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.3.8.(1),Protection of openings in fire separations,"Closures in fire separations required under Article 9.3.3.5. and in floor separations required under Article 9.3.3.6. shall be constructed in accordance with Article 9.10.3.1. of the 1986 Building Code, have a fire-protection rating not less than 20 min, and if the closure is openable, be equipped with self-closing and latching devices.",9.0,3,3,8,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.3.4.1.(2),Fire alarm requirements,"Smoke alarms referred to in Clause (1)(a) shall be installed on the ceiling in the corridor of each floor adjacent to each stairway and on the ceiling in the basement adjacent to each stairway, be on a separate circuit with no disconnect switch between the overcurrent device and the smoke alarms, and employ devices and an interconnected installation that are listed.",9.0,3,4,1,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.2.3.12.(1),Emergency lighting,Emergency lighting shall comply with Article 3.2.7.3. of the 1986 Building Code.,9.0,2,3,12,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.3.3.5.(4),Storage,Ammonium nitrate storage shall be identified by signs of contrasting colours indicating the contents with letters 50 mm high.,3.0,3,3,5,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,3.2.2.7.(1),Wood waste accumulation prohibited,"Sawdust, chips and other waste material shall not be accumulated in piling areas in storage yards.",3.0,2,2,7,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,6.5.3.1.(1),Pipe hangers,Exposed sprinkler piping hangers shall be checked yearly to ensure that they are kept in good repair.,6.0,5,3,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.9.5.2.(2),Standpipe systems,A standpipe and hose system installed in conformance with Sentences (3) to (6) is deemed to be in compliance with Sentence (1).,9.0,9,5,2,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.5.3.(2),Transfer,Sentence (1) does not apply to tinting operations for paints that involve containers of up to 25 L in capacity.,4.0,2,5,3,2
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.2.11.1.(1),Quantities and clearances,"Except as provided in Sentence (2), the quantities and clearances for flammable liquids and combustible liquids stored in containers in outdoor storage areas shall conform to Table 4.2.11.A.",4.0,2,11,1,1
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.2.8.(8),Protection of openings in fire separations,"Despite Sentences (1) and (2), fire dampers or fire-stop flaps are not required in existing noncombustible ducts at penetrations of fire separations.",9.0,5,2,8,8
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,9.5.3.5.(3),Exit signs,"Exit signs required in Sentences (1) and (2) shall have the word EXIT or the words EXIT/SORTIE in red letters on a contrasting background or white letters on a red background, letters with strokes at least 19 mm wide, letters at least 150 mm high when the signs are externally illuminated, and letters at least 114 mm high when the signs are internally illuminated.",9.0,5,3,5,3
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,2.7.1.1.(4),Open floor areas,Every individual work area in a business and personal services occupancy shall be located adjacent to an aisle or subsidiary aisle.,2.0,7,1,1,4
F,ON,2015,NBC,Div B,EN,ofc2019_divb,B,4.4.5.6.(1),Mechanical connections,"Where underground piping systems have no secondary containment, mechanical connections shall be readily accessible for inspection and maintenance, and not be in direct contact with the soil.",4.0,4,5,6,1
