National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
,,"A voice communication system required by Sentence (1) that is installed in a building that is not intended to be staffed, at times when the building will be occupied, with persons trained to provide instructions over loudspeakers described in Sentence (2) shall include a pre-recorded message.","A voice communication system required by Sentence (1) that is installed in a building that is not intended to be staffed, at times when the building will be occupied, with persons trained to provide instructions over loudspeakers described in Sentence (2) shall include a pre-recorded message.",0.0
The minimum value of the illumination required by Sentence 3.2.7.1.(1) shall be not less than 10 lx.,The minimum value of the illumination required by Sentence 3.2.7.1.(1) shall be not less than 10 lx.,The minimum value of the illumination required by Sentence (1) shall be not less than 10 lx.,,tensor(0.9933)
The minimum value of the illumination required by Sentence 9.9.12.2.(1) shall be not less than 10 lx.,,The minimum value of the illumination required by Sentence (1) shall not be less than 10 1x.,The minimum value of the illumination required by Sentence (1) shall not be less than 10 1x.,tensor(0.9845)
"Electrical conductors identified in Clause 3.2.7.10.(1)(c) shall conform to ULC CAN/ULC-S139-12 Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables including the hose stream application, to provide a circuit integrity rating of not less than 2 h(see Note A-3.2.7.10.(2)(a) and (3)(a)), or be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating not less than 2 h.","Electrical conductors identified in Sentence 3.2.7.10.(1) shall conform to ULC CAN/ULC-S139-12 Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables including the hose stream application, to provide a circuit integrity rating of not less than 2 h (see Note A-3.2.7.10.(2)(a)), or be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating not less than 2 h.","Except as required by Sentence (3) and except as permitted in this Article, electrical conductors referred to in Sentence (1) shall, conform to CAN/ULC-S139, ""Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables"", including the hose stream application, to provide a circuit integrity rating of not less than 1 h, or (See Appendix A.) be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating of not less than 1 h.","Except as required by Sentence (3) and except as permitted in this Article, electrical conductors referred to in Sentence (1) shall, (a) conform to CAN/ULC-S139, ""Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables"", including the hose stream application, to provide a circuit integrity rating of not less than 1 h, or (b) be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating of not less than 1 h.",tensor(0.9873)
"Except as otherwise required by Sentence 3.2.7.10.(3) and permitted by this Article, electrical conductors that are used in conjunction with systems identified in Sentence 3.2.7.10.(1) shall conform to ULC CAN/ULC-S139-12 Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables including the hose stream application, to provide a circuit integrity rating of not less than 1 h(see Note A-3.2.7.10.(2)(a) and (3)(a)), or be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating not less than 1 h.","Except as otherwise required by Sentence 3.2.7.10.(3) and permitted by this Article, electrical conductors that are used in conjunction with systems identified in Sentence 3.2.7.10.(1) shall (a) conform to ULC CAN/ULC-S139-12 Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables including the hose stream application, to provide a circuit integrity rating of not less than 1 h (see Note A-3.2.7.10.(2)(a) and 3(a)), or (b) be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating not less than 1 h.","Electrical conductors that are used in conjunction with systems referred to in Clause (1)(c) shall, conform to CAN/ULC-S139, ""Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables"", including the hose stream application, to provide a circuit integrity rating of not less than 2 h, or (See A-3.2.7.10.(2)(a) in Appendix be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating of not less than 2 h.","Electrical conductors that are used in conjunction with systems referred to in Clause (1)(c) shall, conform to CAN/ULC-S139, ""Fire Test for Evaluation of Integrity of Electrical Power, Data and Optical Fibre Cables"", including the hose stream application, to provide a circuit integrity rating of not less than 2 h, or (See A-3.2.7.10.(2)(a) in Appendix be located in a service space that is separated from the remainder of the building by a fire separation that has a fire-resistance rating of not less than 2 h.",tensor(0.9854)
A mechanical exhaust system shall be provided to remove air from an interconnected floor space at a rate of 4 air changes per hour. (See Note A-3.2.8.7.(1).) (See Note A-3.2.8.7.(1).),A mechanical exhaust system shall be provided to remove air from an interconnected floor space at a rate of 4 air changes per hour. (See Note A-3.2.8.7.(1).),"A mechanical exhaust shall be provided to remove air at the top of an interconnected floor space at the rate of at least six air changes per hour, except that where the volume of the interconnected floor space exceeds 17 000 m3, only four air changes per hour need be provided.","A mechanical exhaust shall be provided to remove air at the top of an interconnected floor space at the rate of at least six air changes per hour, except that where the volume of the interconnected floor space exceeds 17 000 m3, only four air changes per hour need be provided.",tensor(0.9649)
,,A smoke control system conforming to Sentences (2) to (8) shall be designed to control the movement of smoke within a building containing an interconnected floor space.,A smoke control system conforming to Sentences (2) to (8) shall be designed to control the movement of smoke within a building containing an interconnected floor space.,0.0
"The fire-resistance rating of the fire separations referred to in Clause 3.3.1.7.(1)(b) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separations referred to in Clause (1)(b) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for (a) the floor assembly above the floor area, or (b) the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of a fire separation referred to in Sentence (4) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",,tensor(0.9955)
,,"The fire-resistance rating of the fire separations referred to in Clause (1)(b) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separations referred to in Clause (1)(b) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",0.0
All tapered treads within a flight shall turn in the same direction.,,All tapered treads within a flight shall turn in the same direction.,All tapered treads within a flight shall turn in the same direction.,tensor(1.0000)
All tapered treads within a flight shall turn in the same direction.,All tapered treads within a flight shall turn in the same direction.,(4) All tapered treads within a flight shall turn in the same direction.,,tensor(0.9958)
"The fire-resistance rating of the fire separation required by Sentence 3.3.1.1.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence 3.3.1.1.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",tensor(0.9981)
"The fire-resistance rating of the fire separation required by Sentence 3.3.2.2.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence 3.3.2.2.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",tensor(0.9961)
"Except in the case of bleacher seats, the minimum clear width of aisles referred to in Sentence 3.3.2.5.(2) shall be measured at the point farthest from an exit, cross aisle or foyer and shall be increased by 25 mm for each metre of distance toward the exit, cross aisle or foyer.","Except in the case of bleacher seats, the minimum clear width of aisles referred to in Sentence 3.3.2.5.(2) shall be measured at the point farthest from an exit, cross aisle or foyer and shall be increased by 25 mm for each metre of distance toward the exit, cross aisle or foyer.","Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.","Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.",tensor(0.9431)
,,"The minimum clear width of each aisle shall be measured at the point in the aisle furthest from, an egress doorway referred to in Clause (15)(a), an exit referred to in Clause (15)(b), or an exit referred to in Sentence (16).","The minimum clear width of each aisle shall be measured at the point in the aisle furthest from, an egress doorway referred to in Clause (15)(a), an exit referred to in Clause (15)(b), or an exit referred to in Sentence (16).",0.0
The length of travel to an exit door by any aisle shall be not more than 45 m.,The length of travel to an exit door by any aisle shall be not more than 45m.,"Where a seating area is separated as required by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the length of travel by any aisle shall be not more than 45 m measured from the most remote point of the aisle to, an egress doorway in the required separation, or an exit leading directly from the seating area.","Where a seating area is separated as required by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the length of travel by any aisle shall be not more than 45 m measured from the most remote point of the aisle to, an egress doorway in the required separation, or an exit leading directly from the seating area.",tensor(0.9231)
,,"Where a seating area is not required to be separated by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the travel distance shall be not more than 45 m measured from the most remote point of the aisle to an exit.","Where a seating area is not required to be separated by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the travel distance shall be not more than 45 m measured from the most remote point of the aisle to an exit.",0.0
"Except as permitted by Sentence 3.3.3.5.(3), a floor area described in Sentence 3.3.3.5.(1) shall be divided into not less than 2 fire compartments, each not more than 1 000 m2 in area.","Except as permitted by Sentence 3.3.3.5.(3), a floor area described in Sentence 3.3.3.5.(1) shall be divided into not less than 2 fire compartments, each not more than 1000 m2 in area.",,,0.0
,,"Except as permitted by Sentence (3), a floor area containing patients’ or residents’ sleeping rooms in a hospital or long-term care home shall be divided into no fewer than two fire compartments, each not more than 1 000 m2 in area.","Except as permitted by Sentence (3), a floor area containing patients or residents sleeping rooms in a hospital or long-term care home shall be divided into no fewer than two fire compartments, each not more than 1 000 m2 in area.",0.0
"Except as permitted in Sentences 3.1.5.21.(3)and 3.1.5.21.(4), optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes that are used for the transmission of voice, sound or data and are not located in totally enclosed noncombustible raceways are permitted to be installed in a plenum in a building required to be of noncombustible construction, provided the wires and cables exhibit a horizontal flame distance of not more than 1.5 m, an average optical smoke density of not more than 0.15, and a peak optical smoke density of not more than 0.5 when tested in conformance with ULC CAN/ULC-S102.4-10 Test for Fire and Smoke Characteristics of Electrical Wiring, Cables and Non-Metallic Raceways (FT6 rating).","Except as permitted in Sentences (3) and (4), optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes that are used for the transmission of voice, sound or data and are not located in totally enclosed noncombustible raceways are permitted to be installed in a plenum in a building required to be of noncombustible construction, provided the wires and cables exhibit a horizontal flame distance of not more than 1.5 m, an average optical smoke density of not more than 0.15, and a peak optical smoke density of not more than 0.5 when tested in conformance with CAN/ULC-S102.4, Test for Fire and Smoke Characteristics of Electrical Wiring, Cables and Non-Metallic Raceways, (FT6 rating).","Optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes, located in the space below a raised floor in a computer room, are permitted in a building required to be of noncombustible construction provided they do not convey flame or continue to burn for more than 1 min when tested in conformance with the Vertical Flame Test in Clause 4.11.1. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT1 Rating).","Optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes, located in the space below a raised floor in a computer room, are permitted in a building required to be of noncombustible construction provided they do not convey flame or continue to burn for more than 1 min when tested in conformance with the Vertical Flame Test in Clause 4.11.1. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT1 Rating).",tensor(0.9335)
Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,,tensor(1.0000)
"Every exit sign shall be visible on approach to the exit, consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols – Safety colours and safety signs – Part 1: Design principles for safety signs and safety markings and conform to ISO 7010:2011 Graphical symbols – Safety colours and safety signs – Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.","Every exit sign shall (a) be visible on approach to the exit, (b) consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols Safety colours and safety signs Part 1: Design principles for safety signs and safety markings and (c) conform to ISO 7010:2011 Graphical symbols Safety colours and safety signs Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.","Except as required in Sentence (6), every exit sign shall,(a) be visible on approach to the exit, (b) consist of a green pictogram and a white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1, ""Graphical Symbols – Safety Colours and Safety Signs – Part 1: Design Principles for Safety Signs and Safety Markings"", and (c) conform to ISO 7010, ""Graphical Symbols – Safety Colours and Safety Signs – Registered Safety Signs"", for the following symbols: (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.",,tensor(0.9891)
"Every exit sign shall be visible on approach to the exit, consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols – Safety colours and safety signs – Part 1: Design principles for safety signs and safety markings and conform to ISO 7010:2011 Graphical symbols – Safety colours and safety signs – Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.",,"Except as provided by Sentence (7), every exit sign shall, be visible on approach to the exit, consist of a green pictogram and white graphic symbol meeting the visibility specifications referred to in ISO 3864 1, ""Graphical Symbols – Safety Colours and Safety Signs – Part 1: Design Principles for Safety Signs and Safety Markings"", and conform to ISO 7010, ""Graphical Symbols - Safety Colours and Safety Signs - Registered Safety Signs"" for the following symbols: E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.","Except as provided by Sentence (7), every exit sign shall, (a) be visible on approach to the exit, (b) consist of a green pictogram and white graphic symbol meeting the visibility specifications referred to in ISO 3864 1, ""Graphical Symbols "" Safety Colours and Safety Signs â¬"" Part 1: Design Principles for Safety Signs and Safety Markings"", and (c) conform to ISO 7010, ""Graphical Symbols - Safety Colours and Safety Signs - Registered Safety Signs"" for the following symbols: (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.",tensor(0.9861)
"Unless it can be shown that the size of openings that exceed this limit does not present a hazard, there shall be no opening that permits the passage of a sphere whose diameter is more than 100 mm through a guard for a fire escape.","Unless it can be shown that the size of openings that exceed this limit does not present a hazard, there shall be no opening that permits the passage of a sphere whose diameter is more than 100 mm through a guard for a fire escape.","Except as provided in Sentence (6), openings through any guard that is required by Sentence (1) shall be of a size that will prevent the passage of a sphere having a diameter more than 100 mm unless it can be shown that the location and size of openings that exceed this limit do not represent a hazard.","Except as provided in Sentence (6), openings through any guard that is required by Sentence (1) shall be of a size that will prevent the passage of a sphere having a diameter more than 100 mm unless it can be shown that the location and size of openings that exceed this limit do not represent a hazard.",tensor(0.9389)
"Except as provided in Sentences 3.3.1.18.(3)and 3.3.2.9.(4) and Articles 3.3.4.7. and Article 3.3.5.10., openings through guards shall be of a size that prevents the passage of a spherical object whose diameter is more than 100 mm.","Except as provided in Sentences (3) and 3.3.2.9.(4) and Articles 3.3.4.7. and 3.3.5.10., openings through guards shall be of a size that prevents the passage of a spherical object whose diameter is more than 100 mm.",Openings through any guard that is required by Sentence (1) shall be of a size that will prevent the passage of a sphere having a diameter more than 100 mm unless it can be shown that the location and size of openings that exceed this limit do not represent a hazard.,Openings through any guard that is required by Sentence (1) shall be of a size that will prevent the passage of a sphere having a diameter more than 100 mm unless it can be shown that the location and size of openings that exceed this limit do not represent a hazard.,tensor(0.9673)
Electrical equipment vaults shall be secured against unauthorized entry.,Electrical equipment vaults shall be secured against unauthoroized entry.,,,0.0
,,Each door to an electrical equipment vault shall be provided with a substantial lock or padlock.,Each door to an electrical equipment vault shall be provided with a substantial lock or padlock.,0.0
"If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence 3.7.2.2.(6), 3.7.2.2.(7), 3.7.2.2.(8), 3.7.2.2.(12), 3.7.2.2.(13)or 3.7.2.2.(14).","If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence (6), (7), (8), (12), (13) or (14).",,,0.0
,,"The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.","The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.",0.0
"Except as permitted by Sentences 3.7.2.2.(4)and 3.7.2.2.(7), the number of water closets required for a care or residential occupancy shall be at least one for each 10 persons of each sex.","Except as permitted by Sentences (4) and (7), the number of water closets required for a care or residential occupancy shall be at least one for each 10 persons of each sex.",Not more than one water closet to serve both sexes need be provided in a Group D occupancy having an occupant load of not more than 10 persons.,Not more than one water closet to serve both sexes need be provided in a Group D occupancy having an occupant load of not more than 10 persons.,tensor(0.9151)
At least one water closet shall be provided for each dwelling unit.,At least one water closet shall be provided for each dwelling unit.,"Except for dwelling units and as provided in Sentence (2), the number of water closets required for residential occupancies shall conform to Table 3.7.4.6.","Except for dwelling units and as provided in Sentence (2), the number of water closets required for residential occupancies shall conform to Table 3.7.4.6.",tensor(0.9372)
,,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,0.0
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)",A barrier-free path of travel shall be provided to the washrooms required in Article 3.13.6.2.,A barrier-free path of travel shall be provided to the washrooms required in Article 3.13.6.2.,tensor(0.9432)
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)",A barrier-free path of travel shall be provided to the washrooms required in Article 3.13.6.2.,A barrier-free path of travel shall be provided to the washrooms required in Article 3.13.6.2.,tensor(0.9432)
,,"Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.","Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.",0.0
Doorways in a path of travel to at least one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).) (See Note A-3.8.3.6.(3).),Doorways in a path of travel to atleast one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).),"Where a barrier-free path of travel conforming to 3.8. is provided into a suite of residential occupancy and where a bathroom within the suite is at the level of the suite entrance door, the doorway to such bathroom and to each bedroom at the same level as such bathroom shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.","Where a barrier-free path of travel conforming to 3.8. is provided into a suite of residential occupancy and where a bathroom within the suite is at the level of the suite entrance door, the doorway to such bathroom and to each bedroom at the same level as such bathroom shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.",tensor(0.9527)
,,"Except as provided in Sentence 3.3.4.11.(11) and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than, 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and 810 mm where the door is served by a corridor or space less than 1 060 mm wide.","Except as provided in Sentence 3.3.4.11.(11) and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.",0.0
"Power door operators required by Sentence 3.8.2.7.(1) shall activate automatically or through the use of controls that are located in a barrier-free path of travel, are marked with the International Symbol of Access, are located clear of the door swing and no more than 1 500 mm from that door swing, comply with subclause 3.8.3.8.(1)(a)(ii), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)","Power door operators required by Sentence 3.8.2.7.(1) shall (a) activate automatically or through the use of controls that (i) arelocated in a barrier-free pathoftravel, (ii) are marked with the International Symbol of Access, (iii) are located clear of the door swing and no more than 1500 mm from that door swing, (iv) comply with Subclause 3.8.3.8.(1)(a)(ii), (v) are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor,and (vi) are operable by touching or approaching any part of their surface with a fist, arm or foot, and (b) unless equipped with safety sensors, (i) fully open the door in not less than 3s, and (ii) require a force not more than 65N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)",,,0.0
,,"Except where a proximity scanning device is installed in conformance with Sentence (18), the control for a power door operator required by Sentence (4), (5) or (6) shall, have a face dimension of not less than, 150 mm in diameter where the control is circular, or 50 mm by 100 mm where the control is rectangular, be operable using a closed fist, be located so that, its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground,(See Appendix A.) be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control, be located to allow persons to activate the opening of the door from either direction of travel, be located so that the path of travel is not obstructed, be located in a clearly visible position, and contain a sign incorporating the International Symbol of Access.","Except where a proximity scanning device is installed in conformance with Sentence (18), the control for a power door operator required by Sentence (4), (5) or (6) shall, (a) have a face dimension of not less than, (i) 150 mm in diameter where the control is circular, or (ii) 50 mm by 100 mm where the control is rectangular, (b) be operable using a closed fist, (c) be located so that, (i) its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or (ii) it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground, (d) be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control, (e) be located to allow persons to activate the opening of the door from either direction of travel, (f) be located so that the path of travel is not obstructed, (g) be located in a clearly visible position, and (h) contain a sign incorporating the International Symbol of Access.",0.0
