National Sentence Text,Matched National Sentence (Variation),P/T Sentence Text,Matched P/T Sentence (Variation),Similarity
"The required exit width for exit stairs that serve interconnected floor space designed in accordance with Articles 3.2.8.3.to 3.2.8.8. shall be cumulative, unless the stairs provide not less than 0.3 m2 of area of treads and landings for each occupant of the interconnected floor space (see Note A-3.4.3.2.(6)(a)), or protected floor spaces conforming to Article 3.2.8.5. are provided at each floor level and the protected floor space on a floor level has not less than 0.5 m2 of space for each occupant of that floor level of the interconnected floor space. (See Note A-3.4.3.2.(6).)","The required exit width for exit stairs that serve interconnected floor space designed in accordance with Articles 3.28.3. to 3.2.8.8. shall be cumulative, unless (a) the stairs provide not less than 0.3 m2 of area of treads and landings for each occupant of the interconnected floor space (see Note A-3.4.3.2.(6)(a)), or (b) protected floor spaces conforming to Article 3.2.8.5. are provided at each floor level and the protected floor space on a floor level has not less than 0.5 m2 of space for each occupant of that floor level of the interconnected floor space. (See Note A-3.4.3.2.(6).)",Exit stairs that serve interconnected floor spaces as provided in Articles 3.2.8.3. to 3.2.8.11. shall conform to the requirements in Article 3.2.8.4. and in this Section.,Exit stairs that serve interconnected floor spaces as provided in Articles 3.2.8.3. to 3.2.8.11. shall conform to the requirements in Article 3.2.8.4. and in this Section.,tensor(0.8139)
,,The requirements of Sentence (6) need not be applied where the exit stairs that serve interconnected floor spaces are designed so that the required width of each stair is cumulative.,The requirements of Sentence (6) need not be applied where the exit stairs that serve interconnected floor spaces are designed so that the required width of each stair is cumulative.,0.0
A mechanical exhaust system shall be provided to remove air from an interconnected floor space at a rate of 4 air changes per hour. (See Note A-3.2.8.7.(1).) (See Note A-3.2.8.7.(1).),A mechanical exhaust system shall be provided to remove air from an interconnected floor space at a rate of 4 air changes per hour. (See Note A-3.2.8.7.(1).),"A mechanical exhaust shall be provided to remove air at the top of an interconnected floor space at the rate of at least six air changes per hour, except that where the volume of the interconnected floor space exceeds 17 000 m3, only four air changes per hour need be provided.","A mechanical exhaust shall be provided to remove air at the top of an interconnected floor space at the rate of at least six air changes per hour, except that where the volume of the interconnected floor space exceeds 17 000 m3, only four air changes per hour need be provided.",tensor(0.8423)
,,A smoke control system conforming to Sentences (2) to (8) shall be designed to control the movement of smoke within a building containing an interconnected floor space.,A smoke control system conforming to Sentences (2) to (8) shall be designed to control the movement of smoke within a building containing an interconnected floor space.,0.0
All tapered treads within a flight shall turn in the same direction.,,All tapered treads within a flight shall turn in the same direction.,All tapered treads within a flight shall turn in the same direction.,tensor(1.0000)
"The fire-resistance rating of the fire separation required by Sentence 3.3.1.1.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence 3.3.1.1.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","In a building within the scope of Article 3.2.2.43A. or 3.2.2.50A., the fire-resistance rating of the fire separation referred to in Sentence (1) shall not be less than 1.5 h.","In a building within the scope of Article 3.2.2.43A. or 3.2.2.50A., the fire-resistance rating of the fire separation referred to in Sentence (1) shall not be less than 1.5 h.",tensor(0.8897)
"The fire-resistance rating of the fire separation required by Sentence 3.3.2.6.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for (a) the floor assembly above the floor area, or (b) the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (1) is permitted to be not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",tensor(0.9893)
"Except in the case of bleacher seats, the minimum clear width of aisles referred to in Sentence 3.3.2.5.(2) shall be measured at the point farthest from an exit, cross aisle or foyer and shall be increased by 25 mm for each metre of distance toward the exit, cross aisle or foyer.","Except in the case of bleacher seats, the minimum clear width of aisles referred to in Sentence 3.3.2.5.(2) shall be measured at the point farthest from an exit, cross aisle or foyer and shall be increased by 25 mm for each metre of distance toward the exit, cross aisle or foyer.","Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.","Except for an aisle serving bleacher seats, where rows of seats discharge into an aisle, the minimum clear width required by Sentence (5) shall be increased by 25 mm for each metre of length of the aisle measured in the direction towards an exit.",tensor(0.9042)
,,"The minimum clear width of each aisle shall be measured at the point in the aisle furthest from, an egress doorway referred to in Clause (15)(a), an exit referred to in Clause (15)(b), or an exit referred to in Sentence (16).","The minimum clear width of each aisle shall be measured at the point in the aisle furthest from, an egress doorway referred to in Clause (15)(a), an exit referred to in Clause (15)(b), or an exit referred to in Sentence (16).",0.0
,,"Where a seating area is separated as required by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the length of travel by any aisle shall be not more than 45 m measured from the most remote point of the aisle to, an egress doorway in the required separation, or an exit leading directly from the seating area.","Where a seating area is separated as required by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the length of travel by any aisle shall be not more than 45 m measured from the most remote point of the aisle to, an egress doorway in the required separation, or an exit leading directly from the seating area.",0.0
The length of travel to an exit door by any aisle shall be not more than 45 m.,The length of travel to an exit door by any aisle shall be not more than 45m.,,,0.0
,,"Where a seating area is not required to be separated by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the travel distance shall be not more than 45 m measured from the most remote point of the aisle to an exit.","Where a seating area is not required to be separated by Sentences 3.3.2.2.(1) and (2) or 3.3.2.2.(8), the travel distance shall be not more than 45 m measured from the most remote point of the aisle to an exit.",0.0
The length of travel to an exit door by any aisle shall be not more than 45 m.,The length of travel to an exit door by any aisle shall be not more than 45m.,,,0.0
"The fire-resistance rating of the fire separation required by Sentence 3.3.4.3.(2) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence 3.3.4.3.(2) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","Except as permitted by Sentence (4), in a Group B, Division 3 occupancy, walls between sleeping rooms and adjacent rooms shall be constructed as fire separations having a fire-resistance rating not less than 1 h, except that the fire-resistance rating need not be more than 45 min where the floor assembly is not required to be more than 45 min.","Except as permitted by Sentence (4), in a Group B, Division 3 occupancy, walls between sleeping rooms and adjacent rooms shall be constructed as fire separations having a fire-resistance rating not less than 1 h, except that the fire-resistance rating need not be more than 45 min where the floor assembly is not required to be more than 45 min.",tensor(0.8620)
"The fire-resistance rating of the fire separation required by Sentence 3.3.2.2.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence 3.3.2.2.(1) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by part 3. is permitted to be less than 1 h for the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (2) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.","The fire-resistance rating of the fire separation required by Sentence (2) is permitted to be less than 1 h but not less than 45 min provided the fire-resistance rating required by Subsection 3.2.2. is permitted to be less than 1 h for, the floor assembly above the floor area, or the floor assembly below the floor area, if there is no floor assembly above.",tensor(0.9941)
"Except as permitted in Sentences 3.1.5.21.(3)and 3.1.5.21.(4), optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes that are used for the transmission of voice, sound or data and are not located in totally enclosed noncombustible raceways are permitted to be installed in a plenum in a building required to be of noncombustible construction, provided the wires and cables exhibit a horizontal flame distance of not more than 1.5 m, an average optical smoke density of not more than 0.15, and a peak optical smoke density of not more than 0.5 when tested in conformance with ULC CAN/ULC-S102.4-10 Test for Fire and Smoke Characteristics of Electrical Wiring, Cables and Non-Metallic Raceways (FT6 rating).","Except as permitted in Sentences (3) and (4), optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes that are used for the transmission of voice, sound or data and are not located in totally enclosed noncombustible raceways are permitted to be installed in a plenum in a building required to be of noncombustible construction, provided the wires and cables exhibit a horizontal flame distance of not more than 1.5 m, an average optical smoke density of not more than 0.15, and a peak optical smoke density of not more than 0.5 when tested in conformance with CAN/ULC-S102.4, Test for Fire and Smoke Characteristics of Electrical Wiring, Cables and Non-Metallic Raceways, (FT6 rating).","Optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes, located in the space below a raised floor in a computer room, are permitted in a building required to be of noncombustible construction provided they do not convey flame or continue to burn for more than 1 min when tested in conformance with the Vertical Flame Test in Clause 4.11.1. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT1 Rating).","Optical fibre cables and electrical wires and cables with combustible insulation, jackets or sheathes, located in the space below a raised floor in a computer room, are permitted in a building required to be of noncombustible construction provided they do not convey flame or continue to burn for more than 1 min when tested in conformance with the Vertical Flame Test in Clause 4.11.1. of CSA C22.2 No. 0.3, ""Test Methods for Electrical Wires and Cables"", (FT1 Rating).",tensor(0.8092)
Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,Combustible vertical glazing installed no higher than the second storey is permitted in a building required to be of noncombustible construction.,,tensor(1.0000)
,,"Except as provided by Sentence (7), every exit sign shall, be visible on approach to the exit, consist of a green pictogram and white graphic symbol meeting the visibility specifications referred to in ISO 3864 1, ""Graphical Symbols – Safety Colours and Safety Signs – Part 1: Design Principles for Safety Signs and Safety Markings"", and conform to ISO 7010, ""Graphical Symbols - Safety Colours and Safety Signs - Registered Safety Signs"" for the following symbols: E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.","Except as provided by Sentence (7), every exit sign shall, (a) be visible on approach to the exit, (b) consist of a green pictogram and white graphic symbol meeting the visibility specifications referred to in ISO 3864 1, ""Graphical Symbols "" Safety Colours and Safety Signs â¬"" Part 1: Design Principles for Safety Signs and Safety Markings"", and (c) conform to ISO 7010, ""Graphical Symbols - Safety Colours and Safety Signs - Registered Safety Signs"" for the following symbols: (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.",0.0
"Every exit sign shall be visible on approach to the exit, consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols – Safety colours and safety signs – Part 1: Design principles for safety signs and safety markings and conform to ISO 7010:2011 Graphical symbols – Safety colours and safety signs – Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): E001 emergency exit left, E002 emergency exit right, E005 90-degree directional arrow, and E006 45-degree directional arrow.","Every exit sign shall (a) be visible on approach to the exit, (b) consist of a green and white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1:2011 Graphical symbols Safety colours and safety signs Part 1: Design principles for safety signs and safety markings and (c) conform to ISO 7010:2011 Graphical symbols Safety colours and safety signs Registered safety signs for the following symbols (see Note A-3.4.5.1.(2)(c)): (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.","Except as required in Sentence (6), every exit sign shall,(a) be visible on approach to the exit, (b) consist of a green pictogram and a white or lightly tinted graphical symbol meeting the colour specifications referred to in ISO 3864-1, ""Graphical Symbols – Safety Colours and Safety Signs – Part 1: Design Principles for Safety Signs and Safety Markings"", and (c) conform to ISO 7010, ""Graphical Symbols – Safety Colours and Safety Signs – Registered Safety Signs"", for the following symbols: (i) E001 emergency exit left, (ii) E002 emergency exit right, (iii) E005 90-degree directional arrow, and (iv) E006 45-degree directional arrow.",,tensor(0.9498)
"A fuel-fired appliance installed on the roof of a building or in another location outside the building shall be installed not less than 1.2 m from a property line, measured horizontally, and 3 m from an adjacent wall of the same building if that wall contains any opening within 3 storeys above and 5 m horizontally from the appliance, unless every opening within these limits is protected by a closure having a fire-protection rating not less than 45 min determined in accordance with Article 3.1.8.4., or a wired glass assembly permitted for use in a vertical fire separation and described in Note D-2.2.3.15. in Appendix D.","A fuel-fired appliance installedon the roof of a building or in another location outside the building shall be installed not less than (a) 1.2 m from a propertyline, measured horizontally, and (b) 3 m from an adjacent wall of the same building if that wall contains any opening within 3 storeys above and 5 m horizontally from the appliance, unless every opening within these limits is protected by (i) a closure having a fire-protection rating not less than 45 min determined in accordance with Article 3.1.8.4., or (ii) a wired glass assembly permitted for use in a vertical fire separation anddescribedin D-2.3.15. in Appendix D.","Fuel-fired appliances installed outside a building shall be,(a) designed and constructed for outdoor use, (b) installed not less than 1 200 mm from the property line, measured horizontally, and (c) installed not less than 3 m from an adjacent wall of the same building when such wall contains an opening or openings within 3 storeys above and 5 m horizontally from the appliance, unless such openings are protected by a closure assembly having a 45 min fire-protection rating determined in conformance with Article 3.1.8.4., or by wired glass conforming to Article 3.1.8.14.",,tensor(0.8998)
"If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence 3.7.2.2.(6), 3.7.2.2.(7), 3.7.2.2.(8), 3.7.2.2.(12), 3.7.2.2.(13)or 3.7.2.2.(14).","If a single universal washroom is provided in accordance with the requirements of Section 3.8., the total number of persons in the building used to determine the number of water closets to be provided, is permitted to be reduced by 10 before applying Sentence (6), (7), (8), (12), (13) or (14).",,,0.0
"Except as permitted by Sentence 3.7.2.2.(2), if only one universal washroom is provided in accordance with Section 3.8., the water closet in this room shall not be taken into consideration in determining the number of water closets required by this Article, unless a single water closet is permitted in accordance with Sentence 3.7.2.2.(4).","Except as permitted by Sentence (2), if only one universal washroom is provided in accordance with Section 3.8., the water closet in this room shall not be taken into consideration in determining the number of water closets required by this Article, unless a single water closet is permitted in accordance with Sentence (4).","The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.","The water closet and lavatory provided in the universal washroom described in Sentence 3.8.3.12.(1) may be counted as part of the plumbing fixtures required for males and females in this Subsection if, more than one water closet is required for males, and more than one water closet is required for females.",tensor(0.8129)
,,"Except for dwelling units and as provided in Sentence (2), the number of water closets required for residential occupancies shall conform to Table 3.7.4.6.","Except for dwelling units and as provided in Sentence (2), the number of water closets required for residential occupancies shall conform to Table 3.7.4.6.",0.0
"Except as permitted by Sentences 3.7.2.2.(4)and 3.7.2.2.(7), the number of water closets required for a care or residential occupancy shall be at least one for each 10 persons of each sex.","Except as permitted by Sentences (4) and (7), the number of water closets required for a care or residential occupancy shall be at least one for each 10 persons of each sex.",Not more than one water closet to serve both sexes need be provided in a Group D occupancy having an occupant load of not more than 10 persons.,Not more than one water closet to serve both sexes need be provided in a Group D occupancy having an occupant load of not more than 10 persons.,tensor(0.8124)
,,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,A barrier-free path of travel shall be provided to barrier-free washrooms designed to accommodate persons with disabilities in conformance with the requirements in Articles 3.8.3.8. to 3.8.3.12.,0.0
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)","Where a washroom required by Subsection 3.7.4. is provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the washroom shall conform to Articles 3.8.3.8. to 3.8.3.11., and the number of barrier-free water closet stalls or enclosures provided in the washroom shall conform to Table 3.8.2.3.B.","Where a washroom required by Subsection 3.7.4. is provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the washroom shall conform to Articles 3.8.3.8. to 3.8.3.11., and the number of barrier-free water closet stalls or enclosures provided in the washroom shall conform to Table 3.8.2.3.B.",tensor(0.8775)
"Except as permitted by Sentence 3.8.2.8.(2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3. (See Note A-3.8.2.8.(1) to (4).)","Except as permitted by Sentence (2), a washroom in a storey to which a barrier-free path of travel is required in accordance with Article 3.8.2.3., shall be barrier-free in accordance with Subsection 3.8.3.(See Note A-3.8.2.8.(1) to (4).)","Where a washroom required by Subsection 3.7.4. is provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the washroom shall conform to Articles 3.8.3.8. to 3.8.3.11., and the number of barrier-free water closet stalls or enclosures provided in the washroom shall conform to Table 3.8.2.3.B.","Where a washroom required by Subsection 3.7.4. is provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the washroom shall conform to Articles 3.8.3.8. to 3.8.3.11., and the number of barrier-free water closet stalls or enclosures provided in the washroom shall conform to Table 3.8.2.3.B.",tensor(0.8775)
"Where alterations are made to an existing building, universal washrooms complying with Subsection 3.8.3. are permitted to be provided in lieu of facilities for persons with physical disabilities in washrooms used by the general public. (See Note A-3.8.2.8.(1) to (4).)","Where alterations are made to an existing building, universal washrooms complying with Subsection 3.8.3. are permitted to be provided in lieu of facilities for persons with physical disabilities in washrooms used by the general public.(See Note A-3.8.2.8.(1) to (4).)","Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.","Except as permitted in Sentence (5), where washrooms in excess of those required by Subsection 3.7.4. are provided in a storey that is required by Article 3.8.2.1. to have a barrier-free path of travel, the additional washrooms shall be designed to accommodate persons with disabilities in conformance with the requirements of, Articles 3.8.3.8. to 3.8.3.11., or Article 3.8.3.12.",tensor(0.8027)
Doorways in a path of travel to at least one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).) (See Note A-3.8.3.6.(3).),Doorways in a path of travel to atleast one bathroom within a suite of residential occupancy shall have a clear width not less than 800 mm when the doors are open. (See Note A-3.8.3.6.(3).),"Where a barrier-free path of travel conforming to 3.8. is provided into a suite of residential occupancy and where a bathroom within the suite is at the level of the suite entrance door, the doorway to such bathroom and to each bedroom at the same level as such bathroom shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.","Where a barrier-free path of travel conforming to 3.8. is provided into a suite of residential occupancy and where a bathroom within the suite is at the level of the suite entrance door, the doorway to such bathroom and to each bedroom at the same level as such bathroom shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.",tensor(0.8643)
,,"Except as provided in Sentence 3.3.4.11.(11) and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than, 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and 810 mm where the door is served by a corridor or space less than 1 060 mm wide.","Except as provided in Sentence 3.3.4.11.(11) and except where no bathroom within the suite is at the level of the suite entrance door to which a barrier-free path of travel is provided in accordance with Sentence 3.8.2.1.(1), the doorway to at least one bathroom and to each bedroom at the same level as such bathroom within a suite of residential occupancy shall have, when the door is in the open position, a clear width of not less than, (a) 760 mm where the door is served by a corridor or space not less than 1 060 mm wide, and (b) 810 mm where the door is served by a corridor or space less than 1 060 mm wide.",0.0
"Power door operators required by Sentence 3.8.2.7.(1) shall activate automatically or through the use of controls that are located in a barrier-free path of travel, are marked with the International Symbol of Access, are located clear of the door swing and no more than 1 500 mm from that door swing, comply with subclause 3.8.3.8.(1)(a)(ii), are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor, and are operable by touching or approaching any part of their surface with a fist, arm or foot, and unless equipped with safety sensors, fully open the door in not less than 3 s, and require a force not more than 65 N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)","Power door operators required by Sentence 3.8.2.7.(1) shall (a) activate automatically or through the use of controls that (i) arelocated in a barrier-free pathoftravel, (ii) are marked with the International Symbol of Access, (iii) are located clear of the door swing and no more than 1500 mm from that door swing, (iv) comply with Subclause 3.8.3.8.(1)(a)(ii), (v) are operable from a height between 150 mm and 300 mm as well as between 900 mm and 1 100 mm above the floor,and (vi) are operable by touching or approaching any part of their surface with a fist, arm or foot, and (b) unless equipped with safety sensors, (i) fully open the door in not less than 3s, and (ii) require a force not more than 65N to stop movement of the door. (See Note A-3.8.3.6.(6) and (7).)",,,0.0
,,"Except where a proximity scanning device is installed in conformance with Sentence (18), the control for a power door operator required by Sentence (4), (5) or (6) shall, have a face dimension of not less than, 150 mm in diameter where the control is circular, or 50 mm by 100 mm where the control is rectangular, be operable using a closed fist, be located so that, its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground,(See Appendix A.) be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control, be located to allow persons to activate the opening of the door from either direction of travel, be located so that the path of travel is not obstructed, be located in a clearly visible position, and contain a sign incorporating the International Symbol of Access.","Except where a proximity scanning device is installed in conformance with Sentence (18), the control for a power door operator required by Sentence (4), (5) or (6) shall, (a) have a face dimension of not less than, (i) 150 mm in diameter where the control is circular, or (ii) 50 mm by 100 mm where the control is rectangular, (b) be operable using a closed fist, (c) be located so that, (i) its centre is located not less than 900 mm and not more than 1 100 mm from the finished floor or ground, or (ii) it extends from not more than 200 mm to not less than 900 mm above the finished floor or ground, (d) be located not less than 600 mm and not more than 1 500 mm beyond the door swing where the door opens towards the control, (e) be located to allow persons to activate the opening of the door from either direction of travel, (f) be located so that the path of travel is not obstructed, (g) be located in a clearly visible position, and (h) contain a sign incorporating the International Symbol of Access.",0.0
,,"A barrier-free drinking fountain required by Sentence (1) shall have a clear floor space in front of, or adjacent to, the fountain that is a minimum of 810 mm deep and 1 370 mm wide.","A barrier-free drinking fountain required by Sentence (1) shall have a clear floor space in front of, or adjacent to, the fountain that is a minimum of 810 mm deep and 1 370 mm wide",0.0
"Drinking fountains required by Sentence 3.8.2.8.(9) shall be located along a barrier-free path of travel, have a minimum clear floor space of 800 mm by 1 350 mm in front of it, where it has frontal access, provide a knee clearance in accordance with Clause 3.8.3.15.(1)(d), have a spout that is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and be equipped with controls that activate automatically, or are located either on the front or on both sides of it and comply with Clause 3.8.3.8.(1)(b).","Drinking fountains required by Sentence 3.8.2.8.(9) shall (a) be located along a barrier-free path of travel, (b) have a minimum clear floor space of 800 mm by 1 350 mm in front of it, (c) where it has frontal access, provide a knee clearance in accordance with Sentence 3.8.3.15.(1), (d) have a spout that (i) is located near the front of the unit, at a height between 750 mm and 915 mm above the floor, and (ii) directs water flow in a trajectory that is nearly parallel to the front of the unit, at a height not less than 100 mm, and (e) be equipped with controls that (i) activate automatically, or (ii) are located either on the front or on both sides of it and comply with Sentence 3.8.3.8.(1).","A barrier-free drinking fountain shall, have a spout located near the front of the unit not more than 915 mm above the finished floor, be equipped with controls that are easily operated from a wheelchair using one hand with a force of not more than 22 N or operates automatically, project the water at least 100 mm high, provide the water stream at a vertical angle of up to, 30o, where the spout is located less than 75 mm from the front of the fountain, or 15o, where the spout is located not less than 75 mm and not more than 125 mm from the front of the fountain, be detectable by a cane at a level at or below 680 mm from the finished floor, and where the drinking fountain is cantilevered, meet the following requirements: be mounted not more than 915 mm above the finished floor, provide a clearance height under the fountain of not less than 735 mm above the finished floor, have a clear depth under the fountain of not less than 450 mm, have a clear width under the fountain of not less than 760 mm, have a toe clearance height under the fountain of at least 350 mm above the finished floor from a point 300 mm back from the front edge to the wall, and have a depth at the base of the fountain of at least 700 mm.","A barrier-free drinking fountain shall, (a) have a spout located near the front of the unit not more than 915 mm above the finished floor, (b) be equipped with controls that are easily operated from a wheelchair using one hand with a force of not more than 22 N or shall operate automatically, (c) project the water at least 100 mm high, (d) provide the water stream at a vertical angle of up to, (i) 30°, where the spout is located less than 75 mm from the front of the fountain, or (ii) 15°, where the spout is located not less than 75 mm and not more than 125 mm from the front of the fountain, (e) be detectable by a cane at a level at or below 680 mm from the finished floor, and (f) where the drinking fountain is cantilevered, meet the following requirements: (i) be mounted not more than 915 mm above the finished floor, (ii) provide a clearance height under the fountain of not less than 735 mm above the finished floor, (iii) have a clear depth under the fountain of not less than 450 mm, (iv) have a clear width under the fountain of not less than 760 mm, (v) have a toe clearance height under the fountain of at least 350 mm above the finished floor from a point 300 mm back from the front edge to the wall, and (vi) have a depth at the base of the fountain of at least 700 mm.",tensor(0.8053)
Only the active leaf in a multiple leaf door in a barrier-free path of travel need conform to the requirements of this Article.,Only the active leaf in a multiple leaf door in a barrier-free path of travel need conform to the requirements of this Article.,Only the active leaf in a multiple leaf door in a barrier-free path of travel need conform to the requirements of this Article.,,tensor(1.0000)
