Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,AB,NBC,Div B,3.3.5.2.(1),Fire Extinguishing Systems ,,,"In addition to other requirements in this Code for the installation of automatic fire extinguishing systems, an appropriate fire extinguishing system shall be installed in every industrial occupancy floor area to provide protection if required by the NFC(AE).",NBC AB2019,Div B,3.3.5.2.(1),Fire Extinguishing Systems ,,,"In addition to other requirements in this Code for the installation of automatic fire extinguishing systems, an appropriate fire extinguishing system shall be installed in every industrial occupancy floor area to provide protection if required by the NFC(AE).",,Common Sentence,No,,No,,3.0,3.3.5.2,3.3,3.3.5,3.3.5.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.5.9.(1),Multiple-Tenant Self-Storage Warehouses ,,,"Except as provided in Sentence 3.9.3.1.(5) or unless the building is sprinklered throughout, each individual tenancy in a multiple-tenant self-storage warehouse classified as an industrial occupancy shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 45 min.",NBC AB2019,Div B,3.3.5.9.(1),Multiple-Tenant Self-Storage Warehouses ,,,"Except as provided in Sentence 3.9.3.1.(5) or unless the building is sprinklered throughout, each individual tenancy in a multiple-tenant self-storage warehouse classified as an industrial occupancy shall be separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 45 min.",,Common Sentence,No,,Yes,,3.0,3.3.5.9,3.3,3.3.5,3.3.5.9.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.2.(4),Storage of Dangerous Goods ,,,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to the Electrical Code Regulation made pursuant to the Safety Codes Act. (See Note A-3.3.6.2.(4).)",NBC AB2019,Div B,3.3.6.2.(4),Storage of Dangerous Goods ,,,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to the Electrical Code Regulation made pursuant to the Safety Codes Act. (See Note A-3.3.6.2.(4).)",,Common Sentence,Yes,,No,,3.0,3.3.6.2,3.3,3.3.6,3.3.6.2.(4),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.3.(1),"Indoor Storage of Anhydrous Ammonia and Flammable, ",,,"Where required by the NFC, cylinders of dangerous goods classified as flammable gases stored indoors shall be located in a room that is separated from the remainder of the building by a gas-tight fire separation having a fire-resistance rating of at least 2 h, that is located on an exterior wall of the building, that can be entered from the exterior, and whose closures leading to the interior of the building are equipped with self-closing devices that keep the closures closed when not in use, and constructed so as to prevent the migration of gases from the room into other parts of the building.",NBC AB2019,Div B,3.3.6.3.(1),"Indoor Storage of Anhydrous Ammonia and Flammable, ",,,"Where required by the NFC(AE), cylinders of dangerous goods classified as flammable gases stored indoors shall be located in a room that is separated from the remainder of the building by a gas-tight fire separation having a fire-resistance rating of at least 2 h, that is located on an exterior wall of the building, that can be entered from the exterior, and whose closures leading to the interior of the building are equipped with self-closing devices that keep the closures closed when not in use, and constructed so as to prevent the migration of gases from the room into other parts of the building.",,Common Sentence,No,,No,,3.0,3.3.6.3,3.3,3.3.6,3.3.6.3.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.3.(2),"Indoor Storage of Anhydrous Ammonia and Flammable, ",,,"Where required by the NFC, cylinders of anhydrous ammonia or dangerous goods classified as toxic or oxidizing gases stored indoors shall be located in a room that is separated from the remainder of the building by a gas-tight fire separation having a fire-resistance rating of at least 1 h, that is located on an exterior wall of the building, that can be entered from the exterior, and whose closures leading to the interior of the building are equipped with self-closing devices that keep the closures closed when not in use, and constructed so as to prevent the migration of gases from the room into other parts of the building.",NBC AB2019,Div B,3.3.6.3.(2),"Indoor Storage of Anhydrous Ammonia and Flammable, ",,,"Where required by the NFC(AE), cylinders of anhydrous ammonia or dangerous goods classified as toxic or oxidizing gases stored indoors shall be located in a room that is separated from the remainder of the building by a gas-tight fire separation having a fire-resistance rating of at least 1 h, that is located on an exterior wall of the building, that can be entered from the exterior, and whose closures leading to the interior of the building are equipped with self-closing devices that keep the closures closed when not in use, and constructed so as to prevent the migration of gases from the room into other parts of the building.",,Common Sentence,No,,No,,3.0,3.3.6.3,3.3,3.3.6,3.3.6.3.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.4.(1),Storage and Dispensing Rooms for Flammable Liquids and Combustible ,,,Fire separations for rooms where flammable liquids and combustible liquids are stored are required to be constructed with a fire-resistance rating in conformance with Subsection 4.2.9. of Division B of the NFC.,NBC AB2019,Div B,3.3.6.4.(1),Storage and Dispensing Rooms for Flammable Liquids and Combustible ,,,Fire separations for rooms where flammable liquids and combustible liquids are stored are required to be constructed with a fire-resistance rating in conformance with Subsection 4.2.9. of Division B of the NFC(AE).,,Common Sentence,No,,No,,3.0,3.3.6.4,3.3,3.3.6,3.3.6.4.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.4.(2),Storage and Dispensing Rooms for Flammable Liquids and Combustible ,,,"Where Class IA or IB liquids specified in Subsection 4.1.2. of Division B of the NFC are dispensed within a storage room, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in conformance with good engineering practice such as that described in NFPA 68-2013 Explosion Protection by Deflagration Venting (See Note A-3.3.6.4.(2).)",NBC AB2019,Div B,3.3.6.4.(2),Storage and Dispensing Rooms for Flammable Liquids and Combustible ,,,"Where Class IA or IB liquids specified in Subsection 4.1.2. of Division B of the NFC(AE) are dispensed within a storage room, the room shall be designed to prevent critical structural and mechanical damage from an internal explosion in conformance with good engineering practice such as that described in NFPA 68-2013 Explosion Protection by Deflagration Venting (See Note A-3.3.6.4.(2).)",,Common Sentence,No,,No,,3.0,3.3.6.4,3.3,3.3.6,3.3.6.4.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.3.6.6.(1),Amonium Nitrate,,,"Where Article 3.2.9.1. of Division B of the NFC applies due to the quantity and nature of the stored product, and as stipulated in Sentences (2) to (6), buildings used for the storage of ammonium nitrate shall be classified as medium-hazard industrial occupancies (Group F, Division 2).",NBC AB2019,Div B,3.3.6.6.(1),Amonium Nitrate,,,"Where Article 3.2.9.1. of Division B of the NFC(AE) applies due to the quantity and nature of the stored product, and as stipulated in Sentences (2) to (6), buildings used for the storage of ammonium nitrate shall be classified as medium-hazard industrial occupancies (Group F, Division 2).",,Common Sentence,No,,Yes,,3.0,3.3.6.6,3.3,3.3.6,3.3.6.6.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.4.3.2.(8),Exit Width ,,,"Except as required by Article 3.8.3.6., the minimum widths of exits shall conform to Tables 3.4.3.2.-A and 3.4.3.2.-B.",NBC AB2019,Div B,3.4.3.2.(8),Exit Width ,,,"Except as required by Article 3.8.3.6., the minimum widths of exits shall conform to Tables 3.4.3.2.-A and 3.4.3.2.-B.",,Common Sentence,Yes,Barrier Free,No,,3.0,3.4.3.2,3.4,3.4.3,3.4.3.2.(8),,,,,,,Building
2015.0,AB,NBC,Div B,3.5.2.1.(1),"Elevators, Escalators and Dumbwaiters ",,,"The design, construction, installation and alteration of every elevator, escalator, passenger-elevating device, freight platform lift and dumbwaiter shall conform to the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act. (See Note A-3.5.2.1.(1).)",NBC AB2019,Div B,3.5.2.1.(1),"Elevators, Escalators and Dumbwaiters ",,,"The design, construction, installation and alteration of every elevator, escalator, passenger-elevating device, freight platform lift and dumbwaiter shall conform to the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act. (See Note A-3.5.2.1.(1).)",,Common Sentence,Yes,,Yes,,3.0,3.5.2.1,3.5,3.5.2,3.5.2.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.5.2.1.(2),"Elevators, Escalators and Dumbwaiters ",,,"Before being placed in service, every elevator, escalator, passenger-elevating device, freight platform lift or dumbwaiter installation, including safety and control devices, shall be inspected and tested in accordance with the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act.",NBC AB2019,Div B,3.5.2.1.(2),"Elevators, Escalators and Dumbwaiters ",,,"Before being placed in service, every elevator, escalator, passenger-elevating device, freight platform lift or dumbwaiter installation, including safety and control devices, shall be inspected and tested in accordance with the Elevating Devices Codes Regulation made pursuant to the Safety Codes Act.",,Common Sentence,Yes,,No,,3.0,3.5.2.1,3.5,3.5.2,3.5.2.1.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.6.1.2.(1),Electrical Wiring and Equipment ,,,The installation of electrical wiring and electrical equipment shall conform to the requirements of the Electrical Code Regulation made pursuant to the Safety Codes Act.,NBC AB2019,Div B,3.6.1.2.(1),Electrical Wiring and Equipment ,,,The installation of electrical wiring and electrical equipment shall conform to the requirements of the Electrical Code Regulation made pursuant to the Safety Codes Act.,,Common Sentence,No,,No,,3.0,3.6.1.2,3.6,3.6.1,3.6.1.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.6.1.3.(1),Lightning Protection Systems ,,,"A lightning protection system, when provided, shall conform to the requirements of CSA CAN/CSA-B72-M87 Installation Code for Lightning Protection Systems",NBC AB2019,Div B,3.6.1.3.(1),Lightning Protection Systems ,,,"A lightning protection system, when provided, shall conform to the requirements of CSA CAN/CSA-B72-M87 Installation Code for Lightning Protection Systems",,Common Sentence,No,,Yes,,3.0,3.6.1.3,3.6,3.6.1,3.6.1.3.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.6.2.1.(6),Fire Separations around Service Rooms ,,,Electrical equipment that is required to be located in a service room according to the Electrical Code Regulation made pursuant to the Safety Codes Act shall be installed in a service room separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h.,NBC AB2019,Div B,3.6.2.1.(6),Fire Separations around Service Rooms ,,,Electrical equipment that is required to be located in a service room according to the Electrical Code Regulation made pursuant to the Safety Codes Act shall be installed in a service room separated from the remainder of the building by a fire separation having a fire-resistance rating not less than 1 h.,,Common Sentence,Yes,,No,,3.0,3.6.2.1,3.6,3.6.2,3.6.2.1.(6),,,,,,,Building
2015.0,AB,NBC,Div B,3.6.2.7.(1),Electrical Equipment Vaults ,,,An electrical equipment vault shall conform to Sentences 3.6.2.7.(2) to 3.6.2.7.(10) if it is required by the Electrical Code Regulation made pursuant to the Safety Codes Act.,NBC AB2019,Div B,3.6.2.7.(1),Electrical Equipment Vaults ,,,An electrical equipment vault shall conform to Sentences 3.6.2.7.(2) to 3.6.2.7.(10) if it is required by the Electrical Code Regulation made pursuant to the Safety Codes Act.,,Common Sentence,No,,No,,3.0,3.6.2.7,3.6,3.6.2,3.6.2.7.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.6.2.7.(10),Electrical Equipment Vaults ,,,"An electrical equipment vault that contains a dielectric-liquid filled piece of electrical equipment shall not be drained to a storm drain, a sanitary drainage system or a private sewage disposal system, and shall have a floor that drains to a sump with sufficient capacity for all the liquid in the transformers, or a curb of sufficient height around each transformer so that all the liquid in the transformer can be contained within the curb system.",,P/T Only,Yes,,No,the requirement is setout as clauses which is not reflected in the document.,3.0,3.6.2.7,3.6,3.6.2,3.6.2.7.(10),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.6.4.7.(1),Access to Roof-Mounted HVAC Equipment ,,,"A building shall be provided with direct access to the roof by an interior stairway if heating, ventilating or air-conditioning equipment is installed on the roof, and the roof elevation is more than 4 m above grade.",,P/T Only,Yes,,No,the requirement is setout as clauses which is not reflected in the document.,3.0,3.6.4.7,3.6,3.6.4,3.6.4.7.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.6.4.7.(2),Access to Roof-Mounted HVAC Equipment ,,,"Fixed access shall be provided to rooftop heating, ventilating or air-conditioning equipment that is installed on a sloped roof.",,P/T Only,Yes,,Yes,,3.0,3.6.4.7,3.6,3.6.4,3.6.4.7.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.1.(1),Plumbing and Drainage Systems ,,,"Except as permitted in Sentence 3.7.2.1.(2), if the installation of a sanitary drainage system is not possible because of the absence of a water supply, sanitary privies complying with the Private Sewage Disposal Systems Regulation made pursuant to the Safety Codes Act, chemical closets or other means for the disposal of human waste shall be provided.",NBC AB2019,Div B,3.7.2.1.(1),Plumbing and Drainage Systems ,,,"Except as permitted in Sentence (2), if the installation of a sanitary drainage system is not possible because of the absence of a water supply, sanitary privies, chemical closets or other means for the disposal of human waste shall be provided.",,Common Sentence,Yes,,No,,3.0,3.7.2.1,3.7,3.7.2,3.7.2.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.1.(3),Plumbing and Drainage Systems ,,,"Where a piped water supply is available, piping for hot and cold water shall be connected to every kitchen sink, lavatory, bathtub, shower, slop sink and laundry area.",,P/T Only,Yes,,No,,3.0,3.7.2.1,3.7,3.7.2,3.7.2.1.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.1.(4),Plumbing and Drainage Systems ,,,"Notwithstanding the requirements of this Subsection, plumbing fixtures are not required for a building of low human occupancy. (See Note A-3.7.2.1.(4).)",,P/T Only,Yes,,No,Building is a defined term.,3.0,3.7.2.1,3.7,3.7.2,3.7.2.1.(4),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.2.(17),Water Closets ,,,"If a room contains not more than 1 water closet, the doorway to the room shall be provided with a full-height door that is capable of being locked from the inside, or no fewer than 2 water closets or at least 1 water closet and 1 urinal, the room shall be designed so that water closets and urinals are not visible from the entrance to the room.",,P/T Only,Yes,,No,the requirement is setout as clauses which is not reflected in the document.,3.0,3.7.2.2,3.7,3.7.2,3.7.2.2.(17),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.2.(18),Water Closets ,,,"Except for facilities provided in accordance with Section 3.8., every stall containing a water closet shall be not less than 1 400 mm deep and 800 mm wide.",,P/T Only,Yes,,No,,3.0,3.7.2.2,3.7,3.7.2,3.7.2.2.(18),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.2.(19),Water Closets ,,,"Water closet stalls shall be constructed of smooth, easily cleanable material.",,P/T Only,Yes,,No,,3.0,3.7.2.2,3.7,3.7.2,3.7.2.2.(19),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.2.(20),Water Closets ,,,"In other than suites of residential occupancy, a room in which a water closet or urinal is installed shall be mechanically ventilated to the exterior of the building.",,P/T Only,Yes,,Yes,Defined terms are not shown.,3.0,3.7.2.2,3.7,3.7.2,3.7.2.2.(20),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.3.(4),Lavatories ,,,"Lavatories required by Sentence 3.7.2.3.(1) shall be equipped with faucets that operate automatically, or have a manual control that complies with Sentence 3.8.3.8.(1), does not require the application of continuous force to maintain water flow, and where metered, provides at least 10 s of water flow.",NBC AB2019,Div B,3.7.2.3.(4),Lavatories ,,,"Except as provided by the Plumbing Code Regulation made pursuant to the Safety Codes Act, lavatories required by Sentence 3.7.2.3.(1) shall be equipped with faucets that operate automatically, or have a manual control that complies with Sentence 3.8.3.8.(1), does not require the application of continuous force to maintain water flow, and where metered, provides at least 10 s of water flow. (See Note A-3.7.2.3.(4).)",,Common Sentence,Yes,,No,"Reference to Sentence (1) changed to Sentence 3.7.2.3.(1).

Requirement is setout in clause format.",3.0,3.7.2.3,3.7,3.7.2,3.7.2.3.(4),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.3.(5),Lavatories ,,,,NBC AB2019,Div B,3.7.2.3.(5),Lavatories ,,,Daycare facilities shall have at least one sink suitable for the washing of toys that is not located in a washroom.,,P/T Only,Yes,,No,,3.0,3.7.2.3,3.7,3.7.2,3.7.2.3.(5),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.4.(1),Service Buildings for Parks and Campgrounds ,,,"If mobile homes do not have individual sanitary facilities connected to a central water supply and drainage system, a service building shall be provided for public use.",NBC AB2019,Div B,3.7.2.4.(1),Service Buildings for Parks and Campgrounds ,,,"A service building shall be provided for public use in parks or other developments that provide sites for parking or installation of recreational vehicles, camper trailers or similar structures or vehicles that do not have individual sanitary facilities connected to a central water supply and drainage system, and a campground.",,Common Sentence,Yes,,No,"Requirement is setout in clause format.

Defined terms are not shown.",3.0,3.7.2.4,3.7,3.7.2,3.7.2.4.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.4.(2),Service Buildings for Parks and Campgrounds ,,,"The service building required by Sentence 3.7.2.4.(1) shall contain at least one water closet for each sex if the service building facilities serve not more than 10 mobile homes, and an additional water closet for each sex for each additional 10 mobile homes.",NBC AB2019,Div B,3.7.2.4.(2),Service Buildings for Parks and Campgrounds ,,,"Except as permitted by Sentence 3.7.2.4.(4), the service building required by Sentence 3.7.2.4.(1) shall contain at least one water closet for each sex if the service building facilities serve not more than 10 unserviced sites, and an additional water closet for each sex for each additional 10 unserviced sites .",,Common Sentence,Yes,,No,"Reference to Sentences (4) and (1) changed to Sentences 3.7.2.4.(4) and 3.7.2.4.(1).

Requirement is setout in clause format.

Defined terms are not shown.",3.0,3.7.2.4,3.7,3.7.2,3.7.2.4.(2),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.4.(3),Service Buildings for Parks and Campgrounds ,,,"If a service building is required by Sentence 3.7.2.4.(1), it shall contain lavatories as required by Sentence 3.7.2.3.(1) and at least one laundry tray or similar facility, and one bathtub or shower for each sex.",NBC AB2019,Div B,3.7.2.4.(3),Service Buildings for Parks and Campgrounds ,,,"The service building required by Sentence 3.7.2.4.(1) shall contain lavatories as required by Sentence 3.7.2.3.(1) and at least one laundry tray or similar facility, and one bathtub or shower for each sex.",,Common Sentence,Yes,,No,"Reference to Sentences (1) changed to Sentences 3.7.2.4.(1).

Requirement is setout in clause format.

Defined terms are not shown.",3.0,3.7.2.4,3.7,3.7.2,3.7.2.4.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.4.(4),Service Buildings for Parks and Campgrounds ,,,"The number of water closets required by Sentence 3.7.2.4.(2) for a campground is permitted to be provided by self-contained recreation vehicles or camping sites served by water and sewer connections, provided that the number of camping sites used to calculate water closet requirements is not reduced to less than one third of the total number of camping sites.",,P/T Only,Yes,,No,Defined terms are not shown.,3.0,3.7.2.4,3.7,3.7.2,3.7.2.4.(4),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.5.(1),Safety Glass ,,,"Glass, other than safety glass, shall not be used for a shower or bathtub enclosure.",NBC AB2019,Div B,3.7.2.5.(1),Safety Glass ,,,Glass used in shower and bathtub enclosures shall be laminated or tempered safety glass conforming to CGSB CAN/CGSB-12.1-M90 Tempered or Laminated Safety Glass,,Common Sentence,Yes,,Yes,,3.0,3.7.2.5,3.7,3.7.2,3.7.2.5.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.2.9.(1),Bathtubs ,,,"Where a bathtub is installed in a hotel or a motel, it shall have a clear floor space at least 750 mm wide along its length, except that a water closet or a lavatory is permitted to encroach this space, have faucets and other controls that conform to Sentence 3.8.3.8.(1), have a slip-resistant bottom surface, have grab bars that conform to Sentence 3.7.2.8.(1), are not less than 1 200 mm long located vertically at the end of the bathtub that is adjacent to the clear floor space, with the lower end between 180 mm and 280 mm above the bathtub rim, and are not less than 1 200 mm long located horizontally along the length of the bathtub at 180 mm to 280 mm above the bathtub rim, and be capable of being accessed along its full length with no tracks mounted on the bathtub rim.",NBC AB2019,Div B,3.7.2.9.(1),Bathtubs ,,,"Where a bathtub is installed in a hotel or a motel, it shall have a clear floor space at least 900 mm wide along its length, except that a water closet or a lavatory is permitted to encroach this space, have faucets and other controls that conform to Sentence 3.8.3.8.(1), have a slip-resistant bottom surface, have grab bars that conform to Sentence 3.7.2.8.(1), are not less than 1 200 mm long located vertically at the end of the bathtub that is adjacent to the clear floor space, with the lower end between 180 mm and 280 mm above the bathtub rim, and are not less than 1 200 mm long located horizontally along the length of the bathtub at 180 mm to 280 mm above the bathtub rim, and be capable of being accessed along its full length with no tracks mounted on the bathtub rim.",,Common Sentence,Yes,Barrier Free,No,Requirement is setout in clause format.,3.0,3.7.2.9,3.7,3.7.2,3.7.2.9.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.2.10.(1),Corrosion-Resistant Coating ,,,"Where storage tanks for service water heaters are of steel, they shall be coated with zinc, vitreous enamel (glass lined), hydraulic cement or other corrosion-resistant material.",,P/T Only,Yes,,No,Service water heater is a defined term.,3.0,3.7.2.10,3.7,3.7.2,3.7.2.10.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.7.3.1.(1),Medical Gas Piping,,,"If a non-flammable medical gas piping system is installed, it shall be installed in conformance with CSA Z7396.1-12 Medical Gas Pipeline Systems Part 1: Pipelines for Medical Gases, Medical Vacuum, Medical Support Gases, and Anaesthetic Gas Scavenging Systemsand Part 3 of Division B of the NFC.",NBC AB2019,Div B,3.7.3.1.(1),Standard ,,,"Except as amended by Sentence 3.7.3.1.(2), a non-flammable medical gas piping system shall be installed in conformance with CSA Z7396.1-12 Medical Gas Pipeline Systems Part 1: Pipelines for Medical Gases, Medical Vacuum, Medical Support Gases, and Anaesthetic Gas Scavenging Systems",,Common Sentence,Yes,,No,"Sentence (1) changed to 3.7.3.1.(2).

Requirement is setout in clause format.",3.0,3.7.3.1,3.7,3.7.3,3.7.3.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.7.3.1.(2),Standard ,,,"For the purposes of this Code, CSA Z7396.1-12 Medical Gas Pipeline Systems Part 1: Pipelines for Medical Gases, Medical Vacuum, Medical Support Gases, and Anaesthetic Gas Scavenging Systems is amended as follows: by adding the following to the end of Clause 5.5.2.3.4(a): ""For smaller buildings which have no location meeting this requirement, the intake shall be located as far as possible from these exhausts, but in no case less than 5 m,"" by adding the following to the end of Clause 5.10.3.1.5: ""For smaller buildings which have no location meeting the 15 m requirement, the exhaust shall be located as far as possible from any mechanical intake, but in no case less than 5 m,"" by adding the following to the end of Clause 1.2: ""Installation of medical gas outlets in Biomedical Workshops within health care facilities will be acceptable provided that such workshops are being designated as special areas inaccessible to unauthorized personnel, and to be engaged only in the testing and servicing of medical equipment for use in conjunction with the medical gas system. There shall be a separate set of zone valves serving only these outlets, but a local alarm panel is not required,"" and by adding the following to the end of Clause 5.2.4.4: ""Vents from several pressure relief valves serving the same gas at the same pressure may be connected to a common pipe having an equivalent area to the sum of all outlet ports of the relief valves.""",,P/T Only,Yes,,Yes,Requirement is setout in clause format.,3.0,3.7.3.1,3.7,3.7.3,3.7.3.1.(2),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.8.1.1.(3),Scope ,,,"Residential projects of 10 or more dwelling units funded in whole or in part by the Government of Alberta are required to provide adaptable dwelling units which could be made to meet barrier-free design principles and shall be provided as follows: 1 per 10 dwelling units, based on the total number of dwelling units in a project, and adaptable dwelling units shall be designed in accordance with Subsection 3.8.4.",,P/T Only,Yes,Barrier Free,Yes,,3.0,3.8.1.1,3.8,3.8.1,3.8.1.1.(3),,,,,,,Building
2015.0,AB,NBC,Div B,,,,,,NBC AB2019,Div B,3.8.1.1.(4),Scope ,,,"In addition to the requirements of Sentence 3.8.1.1.(2), physician clinics and offices shall conform to Subsection 3.8.5.",,P/T Only,Yes,Physician Clinics,Yes,,3.0,3.8.1.1,3.8,3.8.1,3.8.1.1.(4),,,,,,,Building
2015.0,AB,NBC,Div B,3.8.2.1.(1),Exceptions ,,,"The requirements of this Section apply to all buildings except detached houses, semi-detached houses, houses with a secondary suite, duplexes, triplexes, townhouses, row houses and boarding houses (see Note A-1.4.1.2.(1) of Division A, Secondary Suite), buildings of Group F, Division 1 major occupancy, and buildings that are not intended to be occupied on a daily or full-time basis, including automatic telephone exchanges, pumphouses and substations.",NBC AB2019,Div B,3.8.2.1.(1),Exceptions ,,,"The requirements of this Section apply to all buildings except detached houses, semi-detached houses, houses with a secondary suite, duplexes, triplexes, townhouses, row houses and boarding houses that are not used in social programs such as group homes, halfway houses and shelters (see Note A-1.4.1.2.(1) of Division A, Secondary Suite), relocatable industrial accommodations, buildings of Group F, Division 1 major occupancy, in which only the requirements dealing with hearing disabilities would apply, and buildings that are not intended to be occupied on a daily or full-time basis, including automatic telephone exchanges, pumphouses and substations, in which only the requirements dealing with hearing disabilities would apply.",,Common Sentence,Yes,Barrier Free,Yes,,3.0,3.8.2.1,3.8,3.8.2,3.8.2.1.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.8.2.2.(1),Entrances ,,,"In addition to the barrier-free entrances required by Sentence 3.8.2.2.(2), not less than 50% of the pedestrian entrances of a building referred to in Sentence 3.8.2.1.(1) shall be barrier-free and shall lead from the outdoors at sidewalk level, or a ramp that complies with Subsection 3.8.3. and leads from a sidewalk.",NBC AB2019,Div B,3.8.2.2.(1),Entrances ,,,"In addition to the barrier-free entrances required by Sentence 3.8.2.2.(2), not less than 50% of the pedestrian entrances, including the primary entrance, of a building referred to in Sentence 3.8.2.1.(1), including exterior walks leading to the entrances from a public thoroughfare and from on-site parking areas, shall be barrier-free.",,Common Sentence,Yes,Barrier Free,Yes,,3.0,3.8.2.2,3.8,3.8.2,3.8.2.2.(1),,,,,,,Building
2015.0,AB,NBC,Div B,3.8.2.2.(4),Entrances ,,,"At a barrier-free entrance that includes more than one doorway, only one of the doorways is required to be designed in accordance with Subsection 3.8.3.",NBC AB2019,Div B,3.8.2.2.(4),Entrances ,,,"At a barrier-free entrance that includes more than one doorway, only the primary entrance shall be required to be designed in accordance with Subsection 3.8.3.",,Common Sentence,Yes,Barrier Free,Yes,,3.0,3.8.2.2,3.8,3.8.2,3.8.2.2.(4),,,,,,,Building
2015.0,AB,NBC,Div B,3.8.2.3.(1),Areas Requiring a Barrier-Free Path of Travel ,,,"Except as permitted by Sentence 3.8.2.3.(2), a barrier-free path of travel from the entrances required by Sentences 3.8.2.2.(1) and 3.8.2.2.(2) to be barrier-free shall be provided throughout the entrance storey and within all other normally occupied floor areas served by a passenger elevator, escalator, inclined moving walk, or other platform-equipped passenger-elevating device. (See Article 3.3.1.7. for additional requirements regarding floor areas above or below the first storey to which a barrier-free path of travel is required.)",NBC AB2019,Div B,3.8.2.3.(1),Areas Requiring a Barrier-Free Path of Travel ,,,"Except as permitted by Sentences 3.8.2.3.(2), 3.8.2.3.(4) and 3.8.2.3.(5), a barrier-free path of travel from the entrances required by Sentences 3.8.2.2.(1) and 3.8.2.2.(2) shall be provided throughout all normally occupied floor areas. (See Article 3.3.1.7. for additional requirements regarding floor areas above or below the first storey to which a barrier-free path of travel is required.)",,Common Sentence,Yes,Barrier Free,Yes,,3.0,3.8.2.3,3.8,3.8.2,3.8.2.3.(1),,,,,,,Building
