Full Index,ID,SEQ,DOCTYPE,DOCID,IDWITHINDOC,DIVISION,PROVISION,ARTICLE_TITLE,FRAG_DOCUMENT,FRAG_DOCUMENT_NOWHITESPACE,WORDCOUNT,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM
10203,1364149,19759.0,F,nfc2015_divb,577.0,B,4.2.11.3.(1),Fire Department Access,An access route not less than 6 m wide constructed in conformance with Subsection 3.2.5. of Division B of the NBC shall be provided in outdoor storage areas to permit the approach of fire department vehicles to within 60 m of any part of a pile.,anaccessroutenotlessthan6mwideconstructedinconformancewithsubsection3.2.5.ofdivisionbofthenbcshallbeprovidedinoutdoorstorageareastopermittheapproachoffiredepartmentvehiclestowithin60mofanypartofapile.,46.0,4.0,2,11,3,1
10211,1364631,20528.0,F,nfc2015_divb,1346.0,B,6.3.1.4.(1),Voice Communication Systems,Voice communication systems that are integrated with a required fire alarm system shall be tested in conformance with Article 6.3.1.2.,voicecommunicationsystemsthatareintegratedwitharequiredfirealarmsystemshallbetestedinconformancewitharticle6.3.1.2.,20.0,6.0,3,1,4,1
10212,1364634,20493.0,F,nfc2015_divb,1311.0,B,5.6.1.16.(1),Provision for Egress,"In areas of a building where construction, alteration or demolition operations are taking place, at least one exit shall be accessible and usable at all times.","inareasofabuildingwhereconstruction,alterationordemolitionoperationsaretakingplace,atleastoneexitshallbeaccessibleandusableatalltimes.",26.0,5.0,6,1,16,1
10213,1364636,20072.0,F,nfc2015_divb,890.0,B,4.5.9.5.(1),Hydraulic Transfer Systems,"Where flammable liquids or combustible liquids are transferred by water pressure as a result of displacement, such system shall not be used for liquids that are miscible in water.","whereflammableliquidsorcombustibleliquidsaretransferredbywaterpressureasaresultofdisplacement,suchsystemshallnotbeusedforliquidsthataremiscibleinwater.",29.0,4.0,5,9,5,1
10214,1364687,19300.0,F,nfc2015_divb,118.0,B,2.6.1.9.(7),Commercial Cooking Equipment,Uncertified commercial cooking equipment shall be installed and maintained so as not to create a fire hazard.,uncertifiedcommercialcookingequipmentshallbeinstalledandmaintainedsoasnottocreateafirehazard.,17.0,2.0,6,1,9,7
10215,1364691,20562.0,F,nfc2015_divb,1380.0,B,7.2.2.1.(1),Testing Elevators,"Emergency service features of elevators shall be tested to ensure that they operate in conformance with appropriate provincial, territorial or municipal requirements or, in the absence of such requirements, as provided in Sentence 7.2.2.1.(2).","emergencyservicefeaturesofelevatorsshallbetestedtoensurethattheyoperateinconformancewithappropriateprovincial,territorialormunicipalrequirementsor,intheabsenceofsuchrequirements,asprovidedinsentence7.2.2.1.(2).",34.0,7.0,2,2,1,1
10216,1364696,19391.0,F,nfc2015_divb,209.0,B,3.1.1.4.(1),Compressed Gases,"This Part shall not apply to facilities operated by manufacturers or distributors at whichdangerous goods classified as compressed gases are manufactured, or containers are filled or distributed, provided that storage and handling is in conformance with good engineering practice (see Note A-3.1.1.4.(1)(a)), and the storage and dispensing of dangerous goods classified as flammable gases at fuel-dispensing stations covered in Section 4.6.","thispartshallnotapplytofacilitiesoperatedbymanufacturersordistributorsatwhichdangerousgoodsclassifiedascompressedgasesaremanufactured,orcontainersarefilledordistributed,providedthatstorageandhandlingisinconformancewithgoodengineeringpractice(seenotea-3.1.1.4.(1)(a)),andthestorageanddispensingofdangerousgoodsclassifiedasflammablegasesatfuel-dispensingstationscoveredinsection4.6.",61.0,3.0,1,1,4,1
10217,1364705,19966.0,F,nfc2015_divb,784.0,B,4.4.3.3.(9),Protocols for Pneumatic Leak Detection Testing of Piping Systems,The piping system shall be considered to be leaking if any pressure decline is detected within the time periods stated.,thepipingsystemshallbeconsideredtobeleakingifanypressuredeclineisdetectedwithinthetimeperiodsstated.,20.0,4.0,4,3,3,9
10218,1364766,19605.0,F,nfc2015_divb,423.0,B,3.3.5.3.(2),Clearances,The distances required in Sentence 3.3.5.3.(1) need not apply where the building opening leads into a room conforming to Subsection 3.2.8. that is used for storing dangerous goods classified as compressed gases.,thedistancesrequiredinsentence3.3.5.3.(1)neednotapplywherethebuildingopeningleadsintoaroomconformingtosubsection3.2.8.thatisusedforstoringdangerousgoodsclassifiedascompressedgases.,32.0,3.0,3,5,3,2
10219,1364768,19721.0,F,nfc2015_divb,539.0,B,4.2.7.5.(4),Maximum Quantities,"When flammable liquids or combustible liquids are stored in solid pile or rack storage configurations or a combination of both in a single fire compartment, the maximum quantity permitted for each class of liquid shall be calculated as follows: qIAQ IA+qIBQIB +qICQIC+qII QII+qIIIA QIIIARack +qIAQIA+qIBQIB +qICQIC+ qIIQII+qIII AQIIIASolidPile 1where qIA, IB or IC= the actual quantity of Class IA, IB or IC liquids present in a rack or solid pile, qII= the actual quantity of Class II liquids present in a rack or solid pile, qIIIA= the actual quantity of Class IIIA liquids present in a rack or solid pile, QIA, IB, IC= the maximum quantity of Class IA, IB or IC liquids permitted in Table 4.2.7.5.-A or Table 4.2.7.5.-B for the arrangement, QII= the maximum quantity of Class II liquids permitted in Table 4.2.7.5.-A or Table 4.2.7.5.-B for the arrangement, QIIIA= the maximum quantity of Class IIIA liquids permitted in Table 4.2.7.5.-A or Table 4.2.7.5.-B for the arrangement.","whenflammableliquidsorcombustibleliquidsarestoredinsolidpileorrackstorageconfigurationsoracombinationofbothinasinglefirecompartment,themaximumquantitypermittedforeachclassofliquidshallbecalculatedasfollows:qiaqia+qibqib+qicqic+qiiqii+qiiiaqiiiarack+qiaqia+qibqib+qicqic+qiiqii+qiiiaqiiiasolidpile?1whereqia,iboric=theactualquantityofclassia,iboricliquidspresentinarackorsolidpile,qii=theactualquantityofclassiiliquidspresentinarackorsolidpile,qiiia=theactualquantityofclassiiialiquidspresentinarackorsolidpile,qia,ib,ic=themaximumquantityofclassia,iboricliquidspermittedintable4.2.7.5.-aortable4.2.7.5.-bforthearrangement,qii=themaximumquantityofclassiiliquidspermittedintable4.2.7.5.-aortable4.2.7.5.-bforthearrangement,qiiia=themaximumquantityofclassiiialiquidspermittedintable4.2.7.5.-aortable4.2.7.5.-bforthearrangement.",158.0,4.0,2,7,5,4
10220,1364779,19629.0,F,nfc2015_divb,447.0,B,4.1.5.5.(1),Emergency Planning,"Except as provided in Sentence 4.1.5.5.(2), emergency planning measures conforming to Section 2.8. shall be provided for all buildings, parts of buildings and open areas described in Article 4.1.1.1.","exceptasprovidedinsentence4.1.5.5.(2),emergencyplanningmeasuresconformingtosection2.8.shallbeprovidedforallbuildings,partsofbuildingsandopenareasdescribedinarticle4.1.1.1.",29.0,4.0,1,5,5,1
10221,1364781,19681.0,F,nfc2015_divb,499.0,B,4.2.2.3.(2),Separation from Other Dangerous Goods,"For the purpose of applying Table 3.2.7.6., Class IIIA and B3 liquids shall be treated as dangerous goods classified as flammable liquids. (See Note A-4.2.2.3.(2).)","forthepurposeofapplyingtable3.2.7.6.,classiiiaandb3liquidsshallbetreatedasdangerousgoodsclassifiedasflammableliquids.(seenotea-4.2.2.3.(2).)",25.0,4.0,2,2,3,2
10222,1364782,19688.0,F,nfc2015_divb,506.0,B,4.2.4.2.(2),Maximum Quantities,"When a single class of flammable liquid or combustible liquid is stored in a fire compartment with a fire-resistance rating of at least 1 h, the total quantity of liquid shall not exceed 30 L of Class I liquids, 150 L of Class II liquids, or 600 L of Class IIIA liquids.","whenasingleclassofflammableliquidorcombustibleliquidisstoredinafirecompartmentwithafire-resistanceratingofatleast1h,thetotalquantityofliquidshallnotexceed30lofclassiliquids,150lofclassiiliquids,or600lofclassiiialiquids.",52.0,4.0,2,4,2,2
10229,1365392,20351.0,F,nfc2015_divb,1169.0,B,5.2.3.5.(1),Work Adjacent to Piping,"When hot work is to be carried out near piping containing dangerous goods classified as flammable gases, the piping shall conform to Sentence 5.2.3.4.(1), or be protected by a thermal barrier against the passage of heat.","whenhotworkistobecarriedoutnearpipingcontainingdangerousgoodsclassifiedasflammablegases,thepipingshallconformtosentence5.2.3.4.(1),orbeprotectedbyathermalbarrieragainstthepassageofheat.",36.0,5.0,2,3,5,1
10231,1365516,19541.0,F,nfc2015_divb,359.0,B,3.2.8.3.(1),Indoor Storage of Anhydrous Ammonia and Toxic,"Cylinders of anhydrous ammonia or dangerous goods classified as toxic or oxidizing gases stored indoors shall be located in a room that is separated from the remainder of the building in conformance with Sentence 3.3.6.3.(2) of Division B of the NBC, is located on an exterior wall, can be entered from the exterior, and whose closures leading to the interior of the building are in conformance with Sentence 3.3.6.3.(2) of Division B of the NBC, and is provided with ventilation to the outdoors.","cylindersofanhydrousammoniaordangerousgoodsclassifiedastoxicoroxidizinggasesstoredindoorsshallbelocatedinaroomthatisseparatedfromtheremainderofthebuildinginconformancewithsentence3.3.6.3.(2)ofdivisionbofthenbc,islocatedonanexteriorwall,canbeenteredfromtheexterior,andwhoseclosuresleadingtotheinteriorofthebuildingareinconformancewithsentence3.3.6.3.(2)ofdivisionbofthenbc,andisprovidedwithventilationtotheoutdoors.",83.0,3.0,2,8,3,1
10232,1365771,20447.0,F,nfc2015_divb,1265.0,B,5.5.5.3.(4),Compressed Gases,Valves on cylinders for dangerous goods classified as compressed gases shall be closed when not in use.,valvesoncylindersfordangerousgoodsclassifiedascompressedgasesshallbeclosedwhennotinuse.,17.0,5.0,5,5,3,4
10242,1366028,20058.0,F,nfc2015_divb,876.0,B,4.5.8.2.(1),Steam Heating,Flammable liquid and combustible liquid piping is permitted to be heated by steam lines provided the minimum steam temperature and pressure to make the liquid fluid are used and Sentences 4.5.8.2.(2)and 4.5.8.2.(3) are complied with.,flammableliquidandcombustibleliquidpipingispermittedtobeheatedbysteamlinesprovidedtheminimumsteamtemperatureandpressuretomaketheliquidfluidareusedandsentences4.5.8.2.(2)and4.5.8.2.(3)arecompliedwith.,35.0,4.0,5,8,2,1
10243,1366039,20216.0,F,nfc2015_divb,1034.0,B,4.8.3.1.(1),Installation,"Except as permitted in Sentences 4.8.3.1.(2)and 4.8.3.1.(3), storage tanks shall be installed on shore in conformance with Subsections 4.3.2.to 4.3.7.","exceptaspermittedinsentences4.8.3.1.(2)and4.8.3.1.(3),storagetanksshallbeinstalledonshoreinconformancewithsubsections4.3.2.to4.3.7.",20.0,4.0,8,3,1,1
10244,1366042,20316.0,F,nfc2015_divb,1134.0,B,4.11.3.8.(2),Dispensing into Vehicles,"Dispensing Class II or IIIA liquids into the fuel tank of vehicles directly from a tank vehicle having a capacity greater than 3 000 L shall be permitted only if the vehicles are located outdoors on a property where they are not less than 6 m away from any building, and not exposed to undue hazard from accident or collision, at least 2 portable extinguishers having a minimum rating of 80-B:C are provided on the tank vehicle, the delivery hoses and automatically closing hose nozzle valves used for the fuel-dispensing operations conform to Subsection 4.6.5., the tank vehicle operator is given training and equipment for controlling any spillage that may occur during the fuel-dispensing operations, and in cases where fuel-dispensing operations are carried out at a site not conforming to Subsection 4.1.6., measures are in place to control a spill of not less than 1 000 L.","dispensingclassiioriiialiquidsintothefueltankofvehiclesdirectlyfromatankvehiclehavingacapacitygreaterthan3?000lshallbepermittedonlyifthevehiclesarelocatedoutdoorsonapropertywheretheyarenotlessthan6mawayfromanybuilding,andnotexposedtounduehazardfromaccidentorcollision,atleast2portableextinguishershavingaminimumratingof80-b:careprovidedonthetankvehicle,thedeliveryhosesandautomaticallyclosinghosenozzlevalvesusedforthefuel-dispensingoperationsconformtosubsection4.6.5.,thetankvehicleoperatorisgiventrainingandequipmentforcontrollinganyspillagethatmayoccurduringthefuel-dispensingoperations,andincaseswherefuel-dispensingoperationsarecarriedoutatasitenotconformingtosubsection4.1.6.,measuresareinplacetocontrolaspillofnotlessthan1?000l.",145.0,4.0,11,3,8,2
10245,1366043,20335.0,F,nfc2015_divb,1153.0,B,5.2.2.3.(2),Equipment Not in Use,Electric hot work equipment shall be de-energized when not in use.,electrichotworkequipmentshallbede-energizedwhennotinuse.,11.0,5.0,2,2,3,2
10246,1366101,19291.0,F,nfc2015_divb,109.0,B,2.6.1.7.(1),Ventilation Shafts,Ventilation shafts shall be used only for ventilating purposes.,ventilationshaftsshallbeusedonlyforventilatingpurposes.,9.0,2.0,6,1,7,1
10247,1366117,19979.0,F,nfc2015_divb,797.0,B,4.4.3.5.(4),Protocols for Leak Detection Testing of Sumps,The minimum duration of the test shall be 1 h with no visual or measured evidence of leakage. (See Note A-4.4.4.1.),theminimumdurationofthetestshallbe1hwithnovisualormeasuredevidenceofleakage.(seenotea-4.4.4.1.),21.0,4.0,4,3,5,4
10259,1366718,20454.0,F,nfc2015_divb,1272.0,B,5.5.5.5.(2),Dangerously Reactive Materials,The power-ventilated enclosure required by Sentence 5.5.5.5.(1) as well as its exhaust duct system shall be washed after each use to prevent the possible accumulation of highly reactive or unstable deposits. (See Note A-5.5.5.5.(2).) (See Note A-5.5.5.6.),thepower-ventilatedenclosurerequiredbysentence5.5.5.5.(1)aswellasitsexhaustductsystemshallbewashedaftereachusetopreventthepossibleaccumulationofhighlyreactiveorunstabledeposits.(seenotea-5.5.5.5.(2).)(seenotea-5.5.5.6.),37.0,5.0,5,5,5,2
10260,1366735,20281.0,F,nfc2015_divb,1099.0,B,4.10.1.1.(3),Application,"Where there is a conflict between the requirements of this Section and other requirements in Part 4., this Section shall govern.","wherethereisaconflictbetweentherequirementsofthissectionandotherrequirementsinpart4.,thissectionshallgovern.",21.0,4.0,10,1,1,3
10261,1366736,20321.0,F,nfc2015_divb,1139.0,B,5.1.2.1.(1),Hazardous Locations,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to CSA C22.1-12 Canadian Electrical Code, Part I for hazardous locations. (See Note A-5.1.2.1.(1).)","wherewiringorelectricalequipmentislocatedinareasinwhichflammablegasesorvapours,combustibledustsorcombustiblefibresarepresentinquantitiessufficienttocreateahazard,suchwiringandelectricalequipmentshallconformtocsac22.1-12canadianelectricalcode,partiforhazardouslocations.(seenotea-5.1.2.1.(1).)",50.0,5.0,1,2,1,1
10262,1366782,19293.0,F,nfc2015_divb,111.0,B,2.6.1.8.(2),Repairs and Renovations,"Precautions shall be taken, where necessary, to ensure that there is no damage to fuel supply piping or equipment that would result in fuel leakage or a fire hazard during renovations or excavation.","precautionsshallbetaken,wherenecessary,toensurethatthereisnodamagetofuelsupplypipingorequipmentthatwouldresultinfuelleakageorafirehazardduringrenovationsorexcavation.",33.0,2.0,6,1,8,2
10263,1366794,19804.0,F,nfc2015_divb,622.0,B,4.3.3.1.(3),Foundations and Supports,"Where the clearance below the base of the tank exceeds 300 mm, tank supports shall have a minimum fire-resistance rating of 2 h.","wheretheclearancebelowthebaseofthetankexceeds300mm,tanksupportsshallhaveaminimumfire-resistanceratingof2h.",23.0,4.0,3,3,1,3
10266,1366849,19251.0,F,nfc2015_divb,69.0,B,2.4.1.1.(6),Accumulation of Combustible Materials,"Outdoor storage receptacles, such as dumpsters, used for combustible materials shall be located so that they do not create an undue fire hazard to surrounding buildings. (See Note A-2.4.1.1.(6).)","outdoorstoragereceptacles,suchasdumpsters,usedforcombustiblematerialsshallbelocatedsothattheydonotcreateanunduefirehazardtosurroundingbuildings.(seenotea-2.4.1.1.(6).)",29.0,2.0,4,1,1,6
10267,1367142,19763.0,F,nfc2015_divb,581.0,B,4.2.12.2.(1),Maximum Quantities,"Not more than 50 L of flammable liquids and combustible liquids, of which not more than 30 L shall be Class I liquids, are permitted to be stored in individual self-service storage units.","notmorethan50lofflammableliquidsandcombustibleliquids,ofwhichnotmorethan30lshallbeclassiliquids,arepermittedtobestoredinindividualself-servicestorageunits.",33.0,4.0,2,12,2,1
10273,1367377,20530.0,F,nfc2015_divb,1348.0,B,6.3.1.4.(3),Voice Communication Systems,Loudspeakers operated from the central alarm and control facility shall be tested to ensure they can be heard in all parts of the building.,loudspeakersoperatedfromthecentralalarmandcontrolfacilityshallbetestedtoensuretheycanbeheardinallpartsofthebuilding.,24.0,6.0,3,1,4,3
10274,1367378,20502.0,F,nfc2015_divb,1320.0,B,5.6.2.1.(2),Services Shut-off,"The service company whose service connections will be affected shall be notified before any action mentioned in Sentence 5.6.2.1.(1) is taken and, if it is necessary to maintain any service, it shall be relocated as necessary, and protected from damage.","theservicecompanywhoseserviceconnectionswillbeaffectedshallbenotifiedbeforeanyactionmentionedinsentence5.6.2.1.(1)istakenand,ifitisnecessarytomaintainanyservice,itshallberelocatedasnecessary,andprotectedfromdamage.",40.0,5.0,6,2,1,2
10275,1367445,19482.0,F,nfc2015_divb,300.0,B,3.2.6.4.(1),Baled Combustible Fibres,"Except as permitted in Sentences 3.2.6.4.(2), 3.2.6.4.(3)and 3.2.6.4.(4), baled combustible fibres shall be stored so that no individual storage area exceeds 250 m2, the height of storage in an individual storage area does not exceed 4.5 m, subsidiary aisles within individual storage areas are not less than 1 m wide, and the clearance between piles and building walls is not less than 1 m.","exceptaspermittedinsentences3.2.6.4.(2),3.2.6.4.(3)and3.2.6.4.(4),baledcombustiblefibresshallbestoredsothatnoindividualstorageareaexceeds250m2,theheightofstorageinanindividualstorageareadoesnotexceed4.5m,subsidiaryaisleswithinindividualstorageareasarenotlessthan1mwide,andtheclearancebetweenpilesandbuildingwallsisnotlessthan1m.",64.0,3.0,2,6,4,1
10276,1367453,19926.0,F,nfc2015_divb,744.0,B,4.4.1.2.(1),Frequency and Methods of Leak Detection Testing and Monitoring,"Every storage tank, piping system and sump, including those at fuel-dispensing stations, shall be tested and monitored for leaks in conformance with Tables 4.4.1.2.-Ato 4.4.1.2.-E, which establish the minimum requirements regarding the frequency and methods to be used for commissioning testing, subsequent in-service monitoring, and testing when a leak is suspected. (See Note A-4.4.1.2.(1).)","everystoragetank,pipingsystemandsump,includingthoseatfuel-dispensingstations,shallbetestedandmonitoredforleaksinconformancewithtables4.4.1.2.-ato4.4.1.2.-e,whichestablishtheminimumrequirementsregardingthefrequencyandmethodstobeusedforcommissioningtesting,subsequentin-servicemonitoring,andtestingwhenaleakissuspected.(seenotea-4.4.1.2.(1).)",54.0,4.0,4,1,2,1
10288,1368083,20387.0,F,nfc2015_divb,1205.0,B,5.4.1.2.(1),"Design, Operation and Maintenance","The design, operation and maintenance requirements relating to baking and drying processes shall conform to NFPA 86-2015 Ovens and Furnaces","thedesign,operationandmaintenancerequirementsrelatingtobakinganddryingprocessesshallconformtonfpa86-2015ovensandfurnaces",20.0,5.0,4,1,2,1
10289,1368086,20354.0,F,nfc2015_divb,1172.0,B,5.3.1.1.(1),Application,This Section shall apply to buildings or parts of buildings where combustible dusts are produced in quantities or concentrations that create an explosion or fire hazard.,thissectionshallapplytobuildingsorpartsofbuildingswherecombustibledustsareproducedinquantitiesorconcentrationsthatcreateanexplosionorfirehazard.,26.0,5.0,3,1,1,1
10290,1368121,19313.0,F,nfc2015_divb,131.0,B,2.7.1.3.(2),Occupant Load,The number of occupants permitted to enter a room shall not exceed the maximum occupant load calculated in conformance with Sentence 2.7.1.3.(1).,thenumberofoccupantspermittedtoenteraroomshallnotexceedthemaximumoccupantloadcalculatedinconformancewithsentence2.7.1.3.(1).,22.0,2.0,7,1,3,2
10291,1368133,19809.0,F,nfc2015_divb,627.0,B,4.3.4.2.(1),Unstable Liquids,"When unstable liquids are stored, the effects of heat or gas resulting from polymerization, decomposition, condensation or self-reactivity shall be allowed for in the determination of the total venting capacity.","whenunstableliquidsarestored,theeffectsofheatorgasresultingfrompolymerization,decomposition,condensationorself-reactivityshallbeallowedforinthedeterminationofthetotalventingcapacity.",30.0,4.0,3,4,2,1
10292,1368137,19788.0,F,nfc2015_divb,606.0,B,4.3.2.1.(5),Location,"Where a storage tank containing stable liquids or unstable liquids has a working pressure greater than 17 kPa (gauge), the distances from a property line or a building on the same property shall be those specified in Sentences 4.3.2.1.(2)and 4.3.2.1.(3) multiplied by 1.5, but shall be not less than 7.5 m.","whereastoragetankcontainingstableliquidsorunstableliquidshasaworkingpressuregreaterthan17kpa(gauge),thedistancesfromapropertylineorabuildingonthesamepropertyshallbethosespecifiedinsentences4.3.2.1.(2)and4.3.2.1.(3)multipliedby1.5,butshallbenotlessthan7.5m.",51.0,4.0,3,2,1,5
10293,1368139,19789.0,F,nfc2015_divb,607.0,B,4.3.2.1.(6),Location,"The minimum distance required in Sentence 4.3.2.1.(2) from a storage tank containing only Class II or IIIA liquids to a building on the same property is permitted to be reduced to 1.5 m provided the tank capacity is not more than 50 000 L, or zero provided the tank capacity is not more than 2 500 L.","theminimumdistancerequiredinsentence4.3.2.1.(2)fromastoragetankcontainingonlyclassiioriiialiquidstoabuildingonthesamepropertyispermittedtobereducedto1.5mprovidedthetankcapacityisnotmorethan50?000l,orzeroprovidedthetankcapacityisnotmorethan2?500l.",55.0,4.0,3,2,1,6
10294,1368165,19517.0,F,nfc2015_divb,335.0,B,3.2.7.10.(1),Smoke Venting,"Where the collective individual storage areas for dangerous goods exceed 10 m2 in a fire compartment, means shall be provided for manual or automatic venting of smoke and toxic gases from the storage area under fire conditions. (See Note A-3.2.7.10.(1).)","wherethecollectiveindividualstorageareasfordangerousgoodsexceed10m2inafirecompartment,meansshallbeprovidedformanualorautomaticventingofsmokeandtoxicgasesfromthestorageareaunderfireconditions.(seenotea-3.2.7.10.(1).)",40.0,3.0,2,7,10,1
10306,1368711,20098.0,F,nfc2015_divb,916.0,B,4.5.10.7.(5),Maintenance,Piping that has been used for the transfer of flammable liquids or combustible liquids shall be removed or capped when it is no longer intended to be used.,pipingthathasbeenusedforthetransferofflammableliquidsorcombustibleliquidsshallberemovedorcappedwhenitisnolongerintendedtobeused.,28.0,4.0,5,10,7,5
10307,1368724,20322.0,F,nfc2015_divb,1140.0,B,5.1.2.2.(1),General,"Electrical installations shall conform to the appropriate provincial or territorial regulations or municipal bylaws, or in the absence of such regulations, to CSA C22.1-12 Canadian Electrical Code, Part I except that alternatives to these requirements are permitted as described in Clause 1.2.1.1.(1)(b) in areas other than those described in Article 5.1.2.1.","electricalinstallationsshallconformtotheappropriateprovincialorterritorialregulationsormunicipalbylaws,orintheabsenceofsuchregulations,tocsac22.1-12canadianelectricalcode,partiexceptthatalternativestotheserequirementsarepermittedasdescribedinclause1.2.1.1.(1)(b)inareasotherthanthosedescribedinarticle5.1.2.1.",51.0,5.0,1,2,2,1
10310,1369082,19197.0,F,nfc2015_divb,15.0,B,2.1.3.1.(1),"Fire Alarm, Standpipe and Sprinkler Systems","Except as otherwise provided in this Code, where fire alarm, standpipe and sprinkler systems are provided, they shall be designed and installed in conformance with the NBC. (See Note A-2.1.3.1.(1).)","exceptasotherwiseprovidedinthiscode,wherefirealarm,standpipeandsprinklersystemsareprovided,theyshallbedesignedandinstalledinconformancewiththenbc.(seenotea-2.1.3.1.(1).)",30.0,2.0,1,3,1,1
10318,1369403,20073.0,F,nfc2015_divb,891.0,B,4.5.9.5.(2),Hydraulic Transfer Systems,"All pressure vessels for hydraulic transfer systems referred to in Sentence 4.5.9.5.(1) shall be constructed, installed and tested in conformance with ASME BPVC-2017 Boiler and Pressure Vessel Code","allpressurevesselsforhydraulictransfersystemsreferredtoinsentence4.5.9.5.(1)shallbeconstructed,installedandtestedinconformancewithasmebpvc-2017boilerandpressurevesselcode",28.0,4.0,5,9,5,2
10319,1369408,20257.0,F,nfc2015_divb,1075.0,B,4.8.11.3.(1),Equipment,Cargo hose shall be of adequate length to allow for movement of the marine vessel.,cargohoseshallbeofadequatelengthtoallowformovementofthemarinevessel.,15.0,4.0,8,11,3,1
10320,1369409,20240.0,F,nfc2015_divb,1058.0,B,4.8.7.2.(1),Leakage and Spill Control,Measures to accommodate possible leakage or spillage from hose couplings shall be provided in conformance with Subsection 4.1.6.,measurestoaccommodatepossibleleakageorspillagefromhosecouplingsshallbeprovidedinconformancewithsubsection4.1.6.,18.0,4.0,8,7,2,1
10321,1369458,19286.0,F,nfc2015_divb,104.0,B,2.6.1.4.(3),"Chimneys, Flues and Flue Pipes","A chimney, flue, or flue pipe shall be replaced or repaired to eliminate any structural deficiency or decay (see Note A-2.6.1.4.(3)(a)), and all abandoned or unused openings that are not effectively sealed in a manner that would prevent the passage of fire or smoke.","achimney,flue,orfluepipeshallbereplacedorrepairedtoeliminateanystructuraldeficiencyordecay(seenotea-2.6.1.4.(3)(a)),andallabandonedorunusedopeningsthatarenoteffectivelysealedinamannerthatwouldpreventthepassageoffireorsmoke.",44.0,2.0,6,1,4,3
10322,1369487,19493.0,F,nfc2015_divb,311.0,B,3.2.7.2.(2),Ignition Sources,Smoking shall not be permitted within a fire compartment used for the storage of dangerous goods and signs shall be posted in conformance with Article 2.4.2.2.,smokingshallnotbepermittedwithinafirecompartmentusedforthestorageofdangerousgoodsandsignsshallbepostedinconformancewitharticle2.4.2.2.,26.0,3.0,2,7,2,2
10324,1369531,19693.0,F,nfc2015_divb,511.0,B,4.2.4.4.(1),Exterior Balconies,Flammable liquids and combustible liquids shall not be stored on exterior balconies.,flammableliquidsandcombustibleliquidsshallnotbestoredonexteriorbalconies.,12.0,4.0,2,4,4,1
10336,1370024,20537.0,F,nfc2015_divb,1355.0,B,6.5.1.4.(1),Records,Written records shall be maintained as required in CSA C282-15 Emergency Electrical Power Supply for Buildings,writtenrecordsshallbemaintainedasrequiredincsac282-15emergencyelectricalpowersupplyforbuildings,16.0,6.0,5,1,4,1
10337,1370030,20153.0,F,nfc2015_divb,971.0,B,4.6.8.1.(1),Attendants,"Except as provided in Sentence 4.6.8.1.(2), every fuel-dispensing station shall have at least one attendant referred to in Article 4.6.8.5. on duty when the station is open for business.","exceptasprovidedinsentence4.6.8.1.(2),everyfuel-dispensingstationshallhaveatleastoneattendantreferredtoinarticle4.6.8.5.ondutywhenthestationisopenforbusiness.",29.0,4.0,6,8,1,1
10338,1370032,20169.0,F,nfc2015_divb,987.0,B,4.6.8.5.(1),Duties of Attendants,"Attendants on duty at fuel-dispensing stations shall supervise the dispensing of flammable liquids and combustible liquids, activate the controls to permit the dispensing of fuel at an individual dispenser only after the customer at the unit is ready to activate the nozzle, prevent the dispensing of flammable liquids and combustible liquids into containers that do not conform to Article 4.2.3.1., or are in a vehicle, take appropriate measures to prevent sources of ignition from creating a hazard at the dispensers, take appropriate action in the event of a spill to reduce the risk of fire, shut off the power to all dispensers in the event of a spill or fire, and perform routine visual inspections in accordance with Article 4.5.10.5.","attendantsondutyatfuel-dispensingstationsshallsupervisethedispensingofflammableliquidsandcombustibleliquids,activatethecontrolstopermitthedispensingoffuelatanindividualdispenseronlyafterthecustomerattheunitisreadytoactivatethenozzle,preventthedispensingofflammableliquidsandcombustibleliquidsintocontainersthatdonotconformtoarticle4.2.3.1.,orareinavehicle,takeappropriatemeasurestopreventsourcesofignitionfromcreatingahazardatthedispensers,takeappropriateactionintheeventofaspilltoreducetheriskoffire,shutoffthepowertoalldispensersintheeventofaspillorfire,andperformroutinevisualinspectionsinaccordancewitharticle4.5.10.5.",120.0,4.0,6,8,5,1
10339,1370085,19434.0,F,nfc2015_divb,252.0,B,3.2.2.2.(6),Access Aisles,The width of main access aisles referred to in Sentence 3.2.2.2.(5) need not exceed 2.4 m where the products are stored in racks and the building is sprinklered.,thewidthofmainaccessaislesreferredtoinsentence3.2.2.2.(5)neednotexceed2.4mwheretheproductsarestoredinracksandthebuildingissprinklered.,28.0,3.0,2,2,2,6
10340,1370096,19831.0,F,nfc2015_divb,649.0,B,4.3.7.3.(1),Capacity,"Except as permitted in Sentence 4.3.7.3.(3), a secondary containment for a single storage tank shall have a volumetric capacity of not less than 110% of the capacity of the tank.","exceptaspermittedinsentence4.3.7.3.(3),asecondarycontainmentforasinglestoragetankshallhaveavolumetriccapacityofnotlessthan110%ofthecapacityofthetank.",30.0,4.0,3,7,3,1
