DOCTYPE,PT,Code Year,Code Book,Division,Language,DOCID,DIVISION,PT Sentence Number,ARTICLE_TITLE,PT Sentence Text,PARTNUM,SECTIONNUM,SUBSECTIONNUM,ARTICLENUM,SENTENCENUM,Full Index
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.1.3.2.(3),,"Fuel-fired industrial trucks that are fuelled by replaceable propane cylinders are permitted to have their cylinders replaced indoors provided cylinder replacement is done at a safe location that is at least 7.5 m from ignition sources, open pits and underground entrances, the cylinders’ valves are closed, when an automatic quick-closing coupling that closes in both directions when uncoupled is not provided, the engine is operated until the fuel in the system is consumed, and spare propane cylinders are stored in conformance with part 3.",3.0,1,3,2,3,39004
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.1.3.2.(4),,Each fuel-fired industrial truck shall be equipped with at least one portable extinguisher having a minimum rating of 2-A:30-B:C.,3.0,1,3,2,4,38692
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.1.3.3.(1),,"Battery-charging installations for battery-powered industrial trucks shall be located at least 1.5 m from combustible materials, when serving more than 2 trucks, in well ventilated areas, in areas where flammable gases or vapours, combustible dusts or combustible fibres are not present in hazardous quantities, and in areas where precautions are taken to prevent ignition sources, such as open flames, sparks or electric arcs.",3.0,1,3,3,1,39475
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.1.3.3.(2),,Battery-charging installations for battery-powered industrial trucks shall be equipped with at least one portable extinguisher having a minimum rating of 2-A:30-B:C.,3.0,1,3,3,2,38363
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.1.3.4.(1),,"Only trained and authorized personnel shall be permitted to operate industrial trucks, replace or refuel propane cylinders for fuel-fired industrial trucks, refuel fuel-fired industrial trucks, or charge batteries for battery-powered industrial trucks.",3.0,1,3,4,1,39008
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.1.4.1.(1),,"Where wiring or electrical equipment is located in areas in which flammable gases or vapours, combustible dusts or combustible fibres are present in quantities sufficient to create a hazard, such wiring and electrical equipment shall conform to Sentence 3.3.6.2.(4) of Division B of the NBC.",3.0,1,4,1,1,38987
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.1.1.(1),,"Except as permitted in Sentence 3.2.1.1.(2), this Section shall apply to buildings or parts of buildings used for the storage of the following products: Class I, II, III and IV commodities, and Group A, B and C plastics, as defined in NFPA 13-2013 Installation of Sprinkler Systems (see Note A-3.2.1.1.(1)(a)), rubber tires and combustible fibres, packaged Level 1, 2 and 3 aerosols, as described in part 3., dangerous goods in packages or containers, as covered in part 3., or closed containers of distilled beverage alcohols.",3.0,2,1,1,1,38364
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.1.1.(2),,"High rack storage warehouses with storage heights greater than 13 m, where conditions exist that must be addressed by design and operational details specific to the hazard, need not conform to this Section, where alternative protection is provided in conformance with Article 1.2.1.1..",3.0,2,1,1,2,38570
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.1.(1),,"Unless otherwise specified, this Subsection shall apply to the indoor storage of any product covered in this Section.",3.0,2,2,1,1,38733
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(1),,Adequate access for firefighting purposes shall be provided and maintained to all portions of the storage area.,3.0,2,2,2,1,38184
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(2),,Access aisles not less than 1.0 m wide shall be provided to fire department access panels and to fire protection equipment.,3.0,2,2,2,2,38865
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(3),,Aisles shall be maintained free of obstruction.,3.0,2,2,2,3,38341
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(4),,A storage room or area that is greater than 100 m2 shall be provided with at least one main aisle conforming to Sentences 3.2.2.2.(5)to 3.2.2.2.(8).,3.0,2,2,2,4,38776
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(5),,"Except as permitted in Sentence 3.2.2.2.(6), main access aisles shall have a minimum width of 2.4 m for storage heights of not more than 6 m, and 3.6 m for storage heights of more than 6 m.",3.0,2,2,2,5,38994
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(6),,The width of main access aisles referred to in Sentence 3.2.2.2.(5) need not exceed 2.4 m where the products are stored in racks and the building is sprinklered.,3.0,2,2,2,6,38962
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(7),,"Main access aisles shall extend the length of the storage area where only one main access aisle is provided, or the length or width of the storage area where 2 or more main access aisles are provided.",3.0,2,2,2,7,38316
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.2.(8),,"Main access aisles shall be accessible from at least 2 fire department access points, which shall be located such that, in the event one becomes unusable due to fire, the other will still allow emergency responders to access the building.",3.0,2,2,2,8,38610
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.3.(1),,Wall clearances of not less than 600 mm shall be maintained where stored products may swell or expand with the absorption of water.,3.0,2,2,3,1,38654
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.3.(2),,"In unsprinklered buildings, a clearance of not less than 1 m between the top of storage and the underside of the floor or roof deck shall be maintained. (See Note A-3.2.2.3.(2).)",3.0,2,2,3,2,38253
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.3.(3),,"If the top of storage in piles, on shelves, in bin boxes or on racks is above the lower chords of floor or roof structural framing members, a clear space of not less than 300 mm shall be maintained between the storage and the structural members.",3.0,2,2,3,3,39085
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.3.(4),,"In sprinkleredbuildings, the clearance between the top of storage and ceiling sprinkler deflectors shall conform to the standard used to design the sprinkler system.",3.0,2,2,3,4,38864
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.3.(5),,"Clearance between stored products and ducts of exhaust ventilation systems shall be maintained in conformance with NFPA 91-2010 Exhaust Systems for Air Conveying of Vapors, Gases, Mists, and Noncombustible Particulate Solids (See Note A-3.2.2.3.(5).)",3.0,2,2,3,5,38070
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.4.(1),,"Except as permitted in Sentences 3.2.2.4.(2)and 3.2.2.4.(3), combustible pallets shall be stored outdoors in conformance with part 3.",3.0,2,2,4,1,39050
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.4.(2),,"Indoor storage of combustible pallets is permitted in a building that is not sprinklered, provided the height of storage of combustible pallets is not more than 1.2 m, the width of an individual storage area is not more than 7.5 m, and the aggregate area of storage is not more than 100 m2 for wood or solid deck non-expanded polyethylene pallets, or 50 m2 for plastic pallets not designated in Sentence 3.2.2.4.(2).",3.0,2,2,4,2,38170
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.4.(3),,"In a sprinkleredbuilding, the storage of combustible pallets is permitted to exceed the values stated in Sentence 3.2.2.4.(2) provided such storage conforms to NFPA 13-2013 Installation of Sprinkler Systems (See Note A-3.2.2.4.(3).)",3.0,2,2,4,3,39377
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.5.(1),,"A fire safety plan conforming to part 2. and Sentences 3.2.2.5.(2), 3.2.2.5.(3)and 3.2.2.5.(5) shall be prepared.",3.0,2,2,5,1,38033
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.5.(2),,"The fire safety plan shall identify the product classifications, as described in Sentence 3.2.1.1.(1), for each part of the building where products of different classification are stored, the method of storage, including aisle widths for rack storage, the maximum permitted height of storage for the building or part of the building, if different, the maximum permitted size of individual storage areas, and in sprinkleredbuildings, the sprinkler system design criteria, inside and outside hose allowances, and results of the benchmark sprinkler system main drain and water flow tests.",3.0,2,2,5,2,39003
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.5.(3),,The storage method and maximum height of storage as described in Clauses 3.2.2.5.(2)and 3.2.2.5.(2) shall be posted in the storage area.,3.0,2,2,5,3,38950
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.5.(4),,"Signs required in Sentence 3.2.2.5.(3) shall have a minimum dimension of 200 mm, and letters not less than 25 mm high.",3.0,2,2,5,4,38655
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.5.(5),,"When the products stored include Group A plastics, rubber products, Level 2 or 3 aerosols, or dangerous goods, the fire safety plan shall identify the location and maximum quantity of product that is being stored.",3.0,2,2,5,5,38562
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.6.(1),,"Except as provided in part 2., smoking shall not be permitted in an indoor storage area.",3.0,2,2,6,1,38901
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.2.7.(1),,"The maximum permitted height of storage in any individual storage area shall be determined according to its base area and shape, and the stability of the stored products, and the height limitations otherwise set in this Section.",3.0,2,2,7,1,39298
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.3.1.(1),,"This Subsection applies to the indoor storage of Class I to IV commodities, Group A, B or C plastics, and closed containers of distilled beverage alcohol, in solid piles, on pallets, on shelves or in bin boxes or racks.",3.0,2,3,1,1,38968
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.3.1.(2),,"When flammable liquids or combustible liquids are stored with products covered by this Subsection, the liquids shall meet the requirements of the applicable provisions of Part 4.",3.0,2,3,1,2,38448
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.3.2.(1),,"Except as provided in Sentence 3.2.3.2.(2), the size of individual storage areas shall not exceed the limits shown in Table 3.2.3.2.",3.0,2,3,2,1,38310
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.3.2.(2),,"In a sprinkleredbuilding, the height of storage in racks is permitted to exceed the limits shown in Table 3.2.3.2. (See Note A-3.2.3.2.(2).)",3.0,2,3,2,2,38481
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.3.3.(1),,"Except as provided in Sentence 3.2.3.3.(2), where a sprinkler system is required to accommodate individual storage areas referred to in Article 3.2.3.2., the sprinkler system shall be designed and installed in conformance with NFPA 13-2013 Installation of Sprinkler Systems",3.0,2,3,3,1,39324
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.3.3.(2),,"For closed containers of distilled beverage alcohol, the sprinkler system referred to in Sentence 3.2.3.3.(1) shall be designed in conformance with good engineering practice. (See Note A-3.2.3.3.(2).)",3.0,2,3,3,2,38914
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.4.1.(1),,This Subsection shall apply to buildings or parts of buildings used for the storage of rubber tires.,3.0,2,4,1,1,39286
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.4.2.(1),,A tire storage area designed to contain more than 375 m3 of rubber tires shall be separated from the remainder of the building by a fire separation conforming to Article 3.3.6.5. of Division B of the NBC. (See Note A-3.2.4.2.(1).),3.0,2,4,2,1,38049
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.4.3.(1),,"Buildings regulated by this Subsection shall be sprinklered in conformance with NFPA 13-2013 Installation of Sprinkler Systems whenever the aggregate of individual storage areas in the building exceeds 500 m2, any individual storage area exceeds 250 m2, or the height of storage is more than 3.6 m, and the total volume of tires in the building is more than 375 m3.",3.0,2,4,3,1,39487
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.4.4.(1),,"In addition to the requirements of Part 2, multi-purpose dry chemical portable extinguishers having a rating of 4-A:80-B shall be installed in every 500 m2 of floor area, and so that the travel distance to any extinguisher does not exceed 25 m.",3.0,2,4,4,1,39097
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.1.(1),,This Subsection shall apply to the indoor storage of packaged aerosol products as classified in Article 3.2.5.2. (See Note A-3.2.5.1.(1).),3.0,2,5,1,1,39393
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.2.(1),,"For the purposes of this Subsection, aerosol products shall be classified as Level 1, 2 or 3 in conformance with NFPA 30B-2015 Manufacture and Storage of Aerosol Products (See Note A-3.2.5.2.(1).)",3.0,2,5,2,1,39189
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.3.(1),,"Packaged Level 1 aerosol products shall be protected as required for Class III commodities, in both palletized and rack storage, in conformance with Article 3.2.3.2.",3.0,2,5,3,1,38288
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.4.(1),,The storage of packaged Level 2 and 3 aerosol products shall conform to Table 3.2.5.4. and Articles 3.2.5.5.to 3.2.5.8.,3.0,2,5,4,1,38870
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.4.(2),,"Where storage of packaged aerosol products is mixed, protection shall be provided for the most hazardous classification present.",3.0,2,5,4,2,38986
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.5.(1),,"Where a sprinkler system is required to accommodate the storage limits in Sentence 3.2.5.4.(1), the sprinkler system shall be designed and installed in conformance with Article 3.2.3.3., with additional sprinkler protection provided in conformance with NFPA 30B-2015 Manufacture and Storage of Aerosol Products for areas in which packaged aerosol products are stored.",3.0,2,5,5,1,38545
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.5.(2),,"Where the sprinkler system required to accommodate the storage limits in Sentence 3.2.5.4.(1) does not conform to Sentence 3.2.5.5.(1), the storage of packaged Level 2 or 3 aerosol products shall conform to Table 3.2.5.4. for unsprinklered buildings.",3.0,2,5,5,2,38607
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.6.(1),,"Where a Type A dedicated storage area is required to accommodate the storage limits stated in Sentence 3.2.5.4.(1), it shall be separated from the remainder of the building by chain link fencing or a noncombustible partition that is capable of withstanding the impact of rocketing cans and that extends to the underside of the roof deck or to the ceiling which must also be capable of withstanding the impact of rocketing cans.",3.0,2,5,6,1,39297
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.6.(2),,Chain link fencing referred to in Sentence 3.2.5.6.(1) shall be not lighter than 2.9 mm steel wire woven into a 50 mm diamond mesh.,3.0,2,5,6,2,39092
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.7.(1),,"Where a Type B dedicated storage area is required to accommodate the storage limits in Sentence 3.2.5.4.(1), it shall be separated from the remainder of the building by partitions having not less than a 1 hfire-resistance rating, capable of withstanding the impact of rocketing cans, and extending to the underside of the roof or to a ceiling of construction equivalent to the partitions.",3.0,2,5,7,1,38862
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.8.(1),,"Except as provided in Sentence 3.2.5.8.(2), the height of storage of packaged Level 2 or 3 aerosols shall be not greater than 1.75 m where products are in solid piles or on pallets, or 6.1 m where products are on racks.",3.0,2,5,8,1,38954
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.8.(2),,"Where the building is sprinklered in conformance with Article 3.2.5.5., and an enclosure conforming to Articles 3.2.5.6.or 3.2.5.7. is provided, the height of storage of packaged Level 2 or 3 aerosols shall be not greater than 6.1 m where products are in solid piles or on pallets, or the height limit determined by the design capacity of the sprinkler system where products are on racks.",3.0,2,5,8,2,38064
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.5.9.(1),,"Aisles separating racks, shelves, or piles of packaged Level 2 or 3 aerosol products shall be not less than 2.4 m wide.",3.0,2,5,9,1,38340
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.1.(1),,This Subsection shall apply to the storage of combustible fibres inside buildings.,3.0,2,6,1,1,38352
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.2.(1),,Buildings or parts thereof used for the storage of baled combustible fibres shall conform to Article 3.1.2.6. of Division B of the NBC.,3.0,2,6,2,1,38462
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.3.(1),,Up to 3 m3 of loose combustible fibres are permitted to be kept in a fire compartment provided they are stored in metal-lined bins equipped with self-closing metal-lined covers.,3.0,2,6,3,1,39064
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.3.(2),,Quantities of loose combustible fibres exceeding 3 m3 but not exceeding 15 m3 shall be stored in rooms separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 1 h.,3.0,2,6,3,2,39237
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.3.(3),,Quantities of loose combustible fibres exceeding 15 m3 but not exceeding 30 m3 shall be stored in rooms separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h.,3.0,2,6,3,3,38425
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.3.(4),,"Quantities of loose combustible fibres that exceed 30 m3 shall be stored in an individual room that is sprinklered in conformance with NFPA 13-2013 Installation of Sprinkler Systems that is separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h, and except as provided in Sentence 3.2.6.3.(5), with individual storage areas not exceeding the design area of the sprinkler system.",3.0,2,6,3,4,39185
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.3.(5),,The individual storage areas for loose combustible fibres described in Sentence 3.2.6.3.(4) shall not exceed 250 m2.,3.0,2,6,3,5,38252
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.4.(1),,"Except as permitted in Sentences 3.2.6.4.(2), 3.2.6.4.(3)and 3.2.6.4.(4), baled combustible fibres shall be stored so that no individual storage area exceeds 250 m2, the height of storage in an individual storage area does not exceed 4.5 m, subsidiary aisles within individual storage areas are not less than 1 m wide, and the clearance between piles and building walls is not less than 1 m.",3.0,2,6,4,1,38846
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.4.(2),,"Except as permitted in Sentence 3.2.6.4.(4), where baled combustible fibres are stored in sprinkleredbuildings, the maximum area of any individual storage area shall be 500 m2.",3.0,2,6,4,2,38117
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.4.(3),,"Where baled raw pulp is stored in an unsprinklered building, the maximum area of any individual storage area shall be 500 m2, and the maximum height of storage shall be 6 m.",3.0,2,6,4,3,38854
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.4.(4),,"Where baled raw pulp is stored in a sprinkleredbuilding, the maximum area of any individual storage area shall be 1 000 m2, and the maximum height of storage shall be 6 m.",3.0,2,6,4,4,38059
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.4.(5),,The sides of baled storage piles shall be inclined back from the base of the pile with a slope of not less than 1 m for each 10 m of height.,3.0,2,6,4,5,39192
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.5.(1),,"Unless the use of fuel-fired appliances and electrical heating elements is controlled in a manner such that they will not create a fire or explosion hazard, they shall not be permitted in a storage area for combustible fibres.",3.0,2,6,5,1,38768
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.6.5.(2),,Shields shall be provided that will prevent stored material from coming within 300 mm of any part of a heating system's heat distribution network.,3.0,2,6,5,2,39080
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.1.(1),,"Except as provided in Sentence 3.2.7.1.(2) andpart 4. and except as otherwise specified in this Code, this Subsection applies to buildings or parts of buildings where dangerous goods in packages or containers are stored in a single fire compartment.",3.0,2,7,1,1,38089
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.1.(2),,"Where the amount of stored dangerous goods referred to in Sentence 3.2.7.1.(1) does not exceed the amount stated in Column C of Table 3.2.7.1., it shall be exempted from the requirements of this Subsection.",3.0,2,7,1,2,38879
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.1.(3),,"Where a product has multiple classes, the applicable small quantity exemption referred to in Sentence 3.2.7.1.(2) shall be determined using Column A of Table 3.2.7.1. based on the class having precedence, as established in Section 2.8 of TC SOR/2016-95 Transportation of Dangerous Goods Regulations (TDGR) Column B of Table 3.2.7.1. based on the class having precedence, as established in Table A-3.2.7.1.(3)(b), for controlled products under the HC Hazardous Products Act, Part II Workplace Hazardous Materials Information System (WHMIS) as classified in Part 7 of HC SOR/2015-17 Hazardous Products Regulations (see Note A-3.2.7.1.(3)(b)), or when the class having precedence cannot be established, Column C of Table 3.2.7.1. based on the lesser of the two small quantity exemptions.",3.0,2,7,1,3,38712
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.2.(1),,"Heating appliances shall not be permitted in a fire compartment used for the storage of dangerous goodsclassified as flammable gases, flammable liquids, flammable solids, pyrophoric materials, water-reactive substances, oxidizers or organic peroxides, unless they are installed in a manner that will not create a fire or explosion hazard.",3.0,2,7,2,1,38741
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.2.(2),,Smoking shall not be permitted within a fire compartment used for the storage of dangerous goods and signs shall be posted in conformance with Article 2.4.2.2.,3.0,2,7,2,2,38816
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.2.(3),,"Except as provided in part 3. and in part 5., open flames and spark-producing devices shall not be used in an area where dangerous goods are stored. (See Note A-4.1.5.2.(1).)",3.0,2,7,2,3,38755
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.3.(1),,"Rooms or parts of buildings used for the storage of dangerous goods shall be dry and cool, and where the products being stored are capable of releasing flammable or toxic gases or vapours under normal ambient conditions, shall be provided with a ventilation system to exhaust such gases or vapours outdoors to an area where they will not return to the building (see Note A-3.2.7.3.(1)(b)).",3.0,2,7,3,1,39318
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.4.(1),,"Areas where dangerous goods are stored shall be kept free of waste packaging materials, debris of any kind, or any spilled product.",3.0,2,7,4,1,38840
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.4.(2),,Broken packages or containers of dangerous goods shall be moved to a safe location and the product repackaged and labelled as soon as possible.,3.0,2,7,4,2,39226
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(1),,"The method of storage of dangerous goods shall be determined to ensure the physical and chemical stability of the stored products, except as provided in Sentences 3.2.7.5.(2)and 3.2.7.5.(5), not exceed the maximum heights of storage shown in Table 3.2.7.5., and not exceed the maximum base areas for individual storage areas shown in Table 3.2.3.2.(see Note A-3.2.7.5.(1)(c)).",3.0,2,7,5,1,38536
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(2),,Storage heights for a protected storage area stated in Table 3.2.7.5. are permitted to be exceeded provided the dangerous goods are stored on racks or shelves.,3.0,2,7,5,2,38216
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(3),,"When a storage area is required by this Article to be protected, it shall be sprinklered or protected with a special fire suppression system, in conformance with part 2. and good engineering practice with respect to specific dangerous goods. (See Note A-3.2.7.9.(1).)",3.0,2,7,5,3,38392
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(4),,Stored dangerous goods other than compressed gases shall be kept not less than 100 mm above the floor level.,3.0,2,7,5,4,39069
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(5),,Flammable liquids and combustible liquids shall be stored in conformance with part 4..,3.0,2,7,5,5,38516
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(6),,"Except as permitted in Table 3.2.7.6., solid and liquid dangerous goods classified as oxidizers or organic peroxides shall be separated from the remainder of the building in conformance with Sentence 3.3.6.2.(1) of Division B of the NBC.",3.0,2,7,5,6,38778
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(7),,Reactive materials shall be separated from the remainder of the building in conformance with Sentence 3.3.6.2.(2) of Division B of the NBC.,3.0,2,7,5,7,38511
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(8),,"Packages or containers ofdangerous goods classified as organic peroxides shall not be opened, or the product dispensed, in the same area where it is stored.",3.0,2,7,5,8,39385
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.5.(9),,"Except where the width of storage of dangerous goods is not more than 1.5 m, measured out from the wall, wall clearances of not less than 400 mm shall be maintained.",3.0,2,7,5,9,38547
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.6.(1),,"Except as required in Sentences 3.2.7.6.(3)and 3.2.7.6.(4), Sentence 3.2.8.2.(1) and Sentence 3.2.8.3.(2), dangerous goods shall be separated from other dangerous goods in conformance with Table 3.2.7.6.",3.0,2,7,6,1,38713
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.6.(2),,The fire-resistance rating of the fire separations delimiting each fire compartment shall be determined in accordance with the applicable requirements of the Code. (See Note A-3.2.7.6.(2).),3.0,2,7,6,2,38707
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.6.(3),,"In addition to the separation requirements in Sentence 3.2.7.6.(1), dangerous goods shall be stored in conformance with the information provided in the Safety Data Sheet for the specific dangerous good. (See Note A-3.2.7.6.(3).)",3.0,2,7,6,3,38683
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.6.(4),,"Flammable liquids, combustible liquidsand dangerous goods classified as corrosives shall not be stored with dangerous goods classified as radioactive materials in quantities or in a manner that would constitute an undue risk in the event of a fire.",3.0,2,7,6,4,39359
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.7.(1),,"Measures shall be taken to prevent or minimize corrosion or deterioration of shelving, racks, and piping system components due to contact with stored dangerous goods.",3.0,2,7,7,1,39306
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.8.(1),,"Floors in areas where dangerous goods are stored shall be constructed in conformance with Sentence 3.3.6.7.(1) of Division B of the NBC, and maintained as an impervious membrane.",3.0,2,7,8,1,38701
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.8.(2),,Dangerous goods classified as oxidizers or organic peroxides shall not be stored on combustible floors or platforms.,3.0,2,7,8,2,38582
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.9.(1),,"Except as permitted in Sentences 3.2.7.9.(2)and 3.2.7.9.(3) and in part 4., buildings used for the storage of dangerous goods regulated by this Subsection shall be equipped throughout with a sprinkler system or other fire suppression system, designed in conformance with part 2. and good engineering practice with respect to specific dangerous goods. (See Note A-3.2.7.9.(1).)",3.0,2,7,9,1,38312
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.9.(2),,"Buildings described in Sentence 3.2.7.9.(1) need not be equipped throughout with a sprinkler system or other fire suppression system provided that the sum of individual storage areas in the building used for the storage of dangerous goods, other than substances classified as miscellaneous dangerous goods with no other class and those covered in part 4., does not exceed 100 m2, and the dangerous goods are separated in conformance with Table 3.2.7.6., and stored in fire compartments separated from the remainder of the building by a fire separation having a fire-resistance rating of not less than 2 h.",3.0,2,7,9,2,38737
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.9.(3),,"Buildings described in Sentence 3.2.7.9.(1) need not be equipped throughout with a sprinkler system or other fire suppression system, provided that storage consists only of dangerous goods classified as non-flammable, non-toxic gases with no subsidiary class of oxidizing substances.",3.0,2,7,9,3,38417
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.10.(1),,"Where the collective individual storage areas for dangerous goods exceed 10 m2 in a fire compartment, means shall be provided for manual or automatic venting of smoke and toxic gases from the storage area under fire conditions. (See Note A-3.2.7.10.(1).)",3.0,2,7,10,1,38896
F,NS,2015,NBC,Div B,EN,nsfc2015_divb,B,3.2.7.11.(1),,Measures to control spilled liquid or solid dangerous goods shall be provided in conformance with part 4.,3.0,2,7,11,1,38702
