Code Year,Province/Territory,Code Book,National Division,National Sentence Number,National Article Title,National Article Title (FR),National Sentence Number (FR),National Sentence Text,P/T Document,P/T Division,P/T Sentence Number,P/T Article Title,P/T Article Title (FR),P/T Sentence Number (FR),P/T Sentence Text,Text Difference Tracked,Difference Type,Variation,Variation Label,Exception,Comments,Code Part,Code Article,Code Section,Code Subsection,Code Sentence,National Sentence Text (FR),P/T Sentence Text (FR),Text Difference Tracked (FR),Difference Type Updated,Exception Updated,Variation Updated,Code Type
2015.0,ON,NFC,Div B,4.3.1.2.(2),Atmospheric Storage Tanks ,,,"Tanks built in conformance with Sentence 4.3.1.2. , 4.3.1.2. or 4.3.1.2. shall be used only for the storage of crude petroleum and oil field production liquids, and provided with emergency venting that (see Note A-4.3.1.2.(2)(b)) conforms to API 2000-2009 Venting Atmospheric and Low-Pressure Storage Tanks and is compatible with the design features of the tank.",ofc2019_divb,Div B,4.3.1.2.(2),Atmospheric storage tanks,,,"Tanks built in conformance with Clauses (a),  and  shall be used only for the storage of crude petroleum at oil fields.",,Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.3.7.2.(1),Construction,,,"Except as provided in Sentence , the base and walls of a secondary containment shall be made of noncombustible materials, and shall be designed, constructed and maintained to withstand full hydrostatic head, and provideapermeabilityofnotmorethan10-6 cm/stothe flammable liquids or combustible liquids contained in the storage tanks.",ofc2019_divb,Div B,4.3.7.2.(1),Construction,,,"Except as provided in Sentence , the base and walls of a secondary containment shall be made of noncombustible materials, and shall be designed, constructed and maintained to  withstand full hydrostatic head, and  provide a permeability of not more than 10-6 cm/s to the flammable liquids or combustible liquids contained in the storage tanks.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.3.7.4.(1),Clearances ,,,"Except as provided in Sentence ,no part of a secondary containment wall shal lbe less than 1.5m from a storage tank shell.",ofc2019_divb,Div B,4.3.7.4.(1),Clearances,,,"Except as provided in Sentence , no part of a secondary containment wall shall be less than 1.5 m from a storage tank shell.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.3.8.3.(1),Ground Cover ,,,"Except as required in Sentences to ,underground storage tanks shall be installed with not less than 600 mm of ground cover over the tank.",ofc2019_divb,Div B,4.3.8.2.(1),Ground cover,,,"Subject to Sentences  to , underground storage tanks shall be installed with not less than 600 mm of ground cover over the tank.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.3.12.3.(6),Fill Piping and Discharge Piping ,,,"If a fill piping system has an offset component from the fill point on the storage tank, all fill pipes shall be double-walled, sloped to the storage tank, and electronically monitored for leak detection in conformance with part 4.",ofc2019_divb,Div B,4.3.11.3.(6),Fill piping and discharge piping,,,"If a fill piping system has an offset component from the fill point on the underground storage tank, fill pipes shall be double-walled, sloped to the storage tank, and electronically monitored for leak detection.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.4.1.3.(1),Remedial Action ,,,"Except as provided in Sentence 4.4.1.3.(2), when a leak detection test required by this Section detects a leak in a storage tank, piping system or sump, the leaking components or system shall be repaired and tested, replaced, or removed. When a leak detection test required by this Section detects a leak in a single-walled construction underground storage tank or piping system, the leaking components or system shall be replaced in conformance with Articles 4.3.8.1. and 4.5.6.1., or taken out of service in conformance with part 4.",ofc2019_divb,Div B,4.3.15.3.(1),Remedial action,,,"When a leak is detected in a storage tank by a leakage test required in this Subsection or by a leakage detection measure required in Subsection 4.3.16., the storage tank shall be replaced, in the case of an underground tank, or be repaired or replaced in the case of an aboveground tank, and the escaped liquid shall be removed in conformance with Article 4.1.6.3.",,Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.5.3.1.(1),Corrosion Protection of Piping Systems,,,"Underground metallic piping systems in contact with the soil or groundwater shall be protected against corrosion in conformance with CAN/ULC-S603.1, External Corrosion Protection Systems for Steel Underground Tanks for Flammable and Combustible Liquids, or NACE SP0169, Control of External Corrosion on Underground or Submerged Metallic Piping Systems.",ofc2019_divb,Div B,4.4.3.1.(1),Corrosion protection,,,"Except as provided in Sentence , all exposed or underground piping, valves, couplings, flanges and bolts that are fabricated of any ferrous substance shall be thoroughly coated with a rust-resistant compatible material.",,Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.4.3.5.(4),Protocols for Leak Detection Testing of Sumps ,,,The minimum duration of the test shall be 1 h with no visual or measured evidence of leakage.,ofc2019_divb,Div B,,,,,,,National Only,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.5.10.7.(6),Maintenance ,,,The maintenance of pressurized piping systems shall be carried out in conformance with good engineering practice. (See Note A-4.5.10.7.(6).),ofc2019_divb,Div B,4.4.11.8.(1),Removal of piping,,,"The removal, abandonment in place, disposal or temporary taking out of service of an underground piping system shall be performed in accordance with good engineering practice.",,Common Sentence,Yes,"Flammable and combustible liquids, and flammable gases",,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.7.3.3.(1),Dispensing into Metal Containers or Tanks ,,,Class I liquids shall not be dispensed into a metal container or storage tank unless it is electrically connected in conformance with Article 4.1.8.2.,ofc2019_divb,Div B,4.6.3.4.(1),Dispensing into metal containers or tanks,,,Class I liquids shall not be dispensed into a metal container or storage tank unless it is electrically connected in conformance with Article 4.1.8.2.,,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,4.8.3.1.(1),Installation ,,,"Except as permitted in Sentences  and , storage tanks shall be installed on shore in conformance with Subsections 4.3.2. to 4.3.7.",ofc2019_divb,Div B,4.7.3.1.(1),Installation,,,"Except as permitted in Sentences  and , storage tanks shall be installed on shore in conformance with Subsections 4.3.2. to 4.3.7.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.5.3.1.(1),Emergency Planning ,,,"Except as provided in Sentences 2.8.3.2. to 5.5.3.1.(5), a laboratory shall conform to the requirements for emergency planning in part 2. and for a fire safety plan in part 5.",ofc2019_divb,Div B,4.12.4.1.(1),Fire safety plan,,,"Except as provided in Sentences  to , a laboratory shall conform with the requirements of Section 2.8.",,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.5.5.2.(1),Containers for Flammable and Combustible Liquids ,,,"Except as provided in Sentences 5.5.5.2. and 5.5.5.2.(4), containers used for the storage or dispensing of flammable liquids or combustible liquids in a laboratory shall conform to part 4.",,Div B,,,,,,,National Only,Yes,Flammable and combustible liquids,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.5.5.7.(1),Chemical Wastes ,,,"Wastes from dangerous goods shall be identified to prevent accidental mixing of incompatible chemicals, and included in the quantities specified in Article 5.5.5.1.",,Div B,,,,,,,National Only,Yes,Laboratories,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.6.3.7.(2),Construction Access ,,,"At least one stairway conforming to Sentence 5.6.3.7. shall be extended upward as each floor is installed in new construction, or maintained for each floor still remaining during demolition.",,Div B,,,,,,,National Only,Yes,Demolition,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.6.1.7.(3),Hot Surface Applications ,,,Mops that have been used for spreading bitumen shall be kept outside the building in a safe location when not in use.,ofc2019_divb,Div B,5.11.2.4.(1),Bitumen kettles,,,"After each daily use, mops that have been used for spreading bitumen shall be kept in a safe location  at least 3 m away from buildings, and  isolated from other combustibles.",,Common Sentence,Yes,Hot surface,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.2.1.1.(2),Application  Maintenance ,,,"Except as provided in this Section, hot works described in Sentence 5.2.1.1. shall conform to CSA W117.2-12 Safety in Welding, Cutting and Allied Processes Hot work equipment shall be maintained in good operating condition.",ofc2019_divb,Div B,5.17.1.2.(1),Same,,,"The installation, operation and maintenance of hot work equipment shall comply with CAN/CSA-W117.2, ""Safety in Welding, Cutting and Allied Processes"" and meet the requirements of this Section.",,Common Sentence,Yes,Hot works,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,2.1.3.5.(8),Special Fire Suppression Systems ,,,Valves and controls for a special fire suppression system shall be clearly marked to indicate their function and shall be accessible at all times.,ofc2019_divb,Div B,6.8.1.1.(8),Special fire suppression systems,,,Valves and controls for a special fire suppression system shall be clearly marked to indicate their function and shall be accessible at all times.,,Common Sentence,No,,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,7.2.2.1.(2),Testing Elevators ,,,"Tests to ensure operation inconformance with ASMEA17.1/CSAB44, Safety Code for Elevators and Escalators, shall be performed on in-car emergency service switches, manual key-operated recall switches located outside an elevator shaft, and automatic emergency recall systems.",ofc2019_divb,Div B,7.2.2.1.(2),Testing,,,Key-operated switches located outside an elevator shaft shall be tested to ensure that actuation of the switch will render the emergency stop switch in each car inoperative and bring all cars to the street floor or transfer lobby by cancelling all other calls after the car has stopped at the next floor at which it can make a normal stop.,,Common Sentence,Yes,Testing,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,7.2.2.1.(2),Testing Elevators ,,,"Tests to ensure operation in conformance with ASMEA17.1/CSAB44, Safety Code for Elevators and Escalators, shall be performed on in-car emergency service switches, manualkey-operated recall switches located outside an elevatorshaft, and automatic emergency recall systems.",ofc2019_divb,Div B,7.2.2.1.(3),Testing,,,"Key-operated switches in each elevator car shall be tested to ensure that actuation of the switch will  enable the elevator to operate independently of other elevators,  allow operation of the elevator without interference from floor call buttons,  render door protective devices inoperative, and  control the opening of power-operated doors only by continuous pressure on the door-opening buttons or switches, to ensure that if the ""OPEN"" button or switch is released while the door is opening, the doors will automatically close.",,Common Sentence,Yes,Testing,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,7.2.3.1.(1),Closures ,,,"The closures in vent openings into smoke shafts from each floor area shall be tested in conformance with Article 7.2.1.1. to ensure that they will open as required in Chapter 3, Sentence  of Commentary C of the ""User's Guide NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3)"".",ofc2019_divb,Div B,7.2.3.1.(1),Inspection,,,Closures in vent openings into smoke shafts from each floor area shall be inspected sequentially over a period not to exceed five years.,,Common Sentence,Yes,Inspection,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,7.2.3.3.(1),Air-Handling System Controls ,,,"Controls for air-handling systems used for venting in the event of a fire shall be tested to ensure that air is exhausted from each floor area to the outdoors as required in Chapter 3, Sentence  of Commentary C of the ""User's Guide NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part 3).""",ofc2019_divb,Div B,7.2.3.1.(4),Inspection,,,"Where an air-handling system is used for venting floor areas in the event of a fire to comply with the requirements of the Building Code, the system shall be inspected annually to ensure that air is exhausted to the outdoors.",,Common Sentence,Yes,Inspection,,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,7.1.1.2.(2),Testing Fire Emergency Systems ,,,"Any fire emergency system required by Subsection 3.2.6. of Division B of the NBC that does not conform to a specific measure outlined in Commentary C of the ""User's Guide NBC 1995 Fire Protection, Occupant Safety and Accessibility (Part shall be tested to ensure that it operates as intended.",ofc2019_divb,Div B,7.3.1.2.(1),"Inspection, testing and maintenacne of smoke control equipment",,,"Where smoke control measures contained in Commentary C of NRC, User""s Guide ""NBC 1995, ""Fire Protection, Occupant Safety and Accessibility (Part 3)"" are used, the inspections and tests shall be carried out as outlined in Section 7.3 of Division B of NRC, ""National Fire Code of Canada"".",,Common Sentence,Yes,"Inspection, testing and maintenance of smoke control equipment",,,,,,,,,,,,,,Fire
2015.0,ON,NFC,Div B,5.6.1.5.(2),Portable Extinguishers ,,,"The extinguishers required by Sentence 5.6.1.5. shall have a minimum rating of 3-A:20-B:C on moveable equipment (see Note A-5.6.1.5.(2)(a)), and 4-A:40-B:C in all other locations.",ofc2019_divb,Div B,8.1.2.8.(3),Portable extinguishers,,,"The extinguishers required by Sentence  shall have a minimum rating of 2A:10B:C on moveable equipment, and 4A:40B:C in all other locations.",,Common Sentence,Yes,Fire Safety,,,,,,,,,,,,,,Fire
2015.0,ON,NBC,Div B,1.1.3.1.(2),1.1.3.1. Climatic and Seismic Values ,,,The outside winter design temperatures determined from Appendix C shall be those listed for the January 2.5% values. (See Note A-1.1.3.1.(2).),obc2019_divb,Div B,1.1.2.1.(2),1.1.2.1. Climatic and Seismic Values ,,,"The outside winter design temperatures determined from MMAH Supplementary Standard SB-1, ""Climatic and Seismic Data"", shall be those listed for the January 2.5% values. (SeeAppendix A.))",,Common Sentence,Yes,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.3.2.(2),Prohibition of Occupancy Combinations ,,,"Not more than one suite of residential occupancy shall be contained within a building classifiedasa Group F, Division 2 major occupancy.",obc2019_divb,Div B,3.1.3.2.(2),3.1.3.2. Prohibition of Occupancy Combinations,,,"Except as provided in Sentence  and Sentence 3.10.2.4.(9), not more than one suite of residential occupancy shall be contained within a building classified as a Group F, Division 2 major occupancy.",,Common Sentence,Yes,Live/work Units,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.4.8.(1),Exterior Cladding,,,"Not less than 90% of the exterior cladding on each exterior wall of buildings conforming to Article 3.2.2.50. or 3.2.2.58.shall consist of  noncombustible cladding, or  a wall assembly that satisfies the criteria of Clause 3.1.5.5.(1)(b). (See Note A-3.1.4.8.(1).)(SeealsoNotes A-3.1.5.5.(1)(b)(i)and A-3.1.5.5.(1)(b)(ii).)",obc2019_divb,Div B,3.1.4.8.(1),3.1.4.8. Cladding ,,,"Except as permitted by Sentence 3.2.3.7.(6), cladding for a building within the scope of Article 3.2.2.43A. or 3.2.2.50A. that exceeds 4 storeys in building height or cladding for a fire compartment in such a building shall be noncombustible.",,Common Sentence,Yes,Mid-rise Wood,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.5.5.(1),"Combustible Cladding on Exterior Walls

Combustible Components for Exterior Walls ",,,"Except as provided in Sentences  and , combustible cladding is permitted to be used on an exterior wall assembly in a building required to be of noncombustible construction, provided  the building is  not more than 3 storeys in building height, or  sprinklered throughout, and  when tested in accordance with CAN/ULC S134, Fire Test of Exterior Wall Assemblies, the wall assembly satisfies the following criteria for testing and conditions of acceptance (see Note A-3.1.5.5.(1)(b)):  flaming on or in the wall assembly does not spread more than 5m above the opening (see Note A-3.1.5.5.(1)(b)(i)), and  the heat flux during the flame exposure on the wall assembly is not more than 35kW/m 2 measured at 3.5m above the opening (see Note A-3.1.5.5.(1)(b)(ii)). Combustible components, other than those permitted by Article 3.1.5.5., are permitted to be used in an exterior wall assembly of a building required to be of noncombustible construction, provided  the building is  not more than 3 storeys in building height, or  sprinklered throughout, and  the wall assembly  meets the requirements of Clause 3.1.5.5.(1)(b), or  is protected by masonry or concrete cladding not less than 25 mm thick (see Note A-3.1.5.5.(1)(b)).",obc2019_divb,Div B,3.1.5.5.(1),3.1.5.5. Combustible Components for Exterior Walls ,,,"Except as provided in Sentences  and , combustible components are permitted to be used for an exterior non-loadbearing wall assembly in a building required to be of noncombustible construction, provided that,  the building is,  not more than 3 storeys in building height, or  not more than 6 storeys in building height if sprinklered,  when tested in accordance with CAN/ULC-S134, ""Fire Test of Exterior Wall Assemblies"", the wall assembly satisfies the following criteria for testing and conditions of acceptance:  flaming on or in the wall assembly does not spread more than 5 m above the opening, and  the heat flux during the flame exposure on the wall assembly is not more than 35 kW/m2 measured at 3.5 m above the opening, and  the interior surfaces of the wall assembly are protected by a thermal barrier conforming to Sentence 3.1.5.12.(5).",,Common Sentence,Yes,Construction Materials,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.5.19.(2),Combustible Piping Materials ,,,Combustible sprinkler piping is permitted to be used within a sprinklered floor area in a building required to be of noncombustible construction. (See also Article 3.2.5.13.),obc2019_divb,Div B,3.1.5.16.(2),3.1.5.16. Combustible Piping Materials ,,,Combustible sprinkler piping is permitted to be used within a sprinklered floor area in a building required to be of noncombustible construction.,,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.8.1.(2),General Requirements ,,,"Openings in a fire separation shall be protected with closures, shafts or other means in conformance with Articles 3.1.8.4. to 3.1.8.19. and Subsections 3. and 3. (See Note A-3.1.8.1.(2).)",obc2019_divb,Div B,3.1.8.1.(2),3.1.8.1. General Requirements ,,,"Openings in a fire separation shall be protected with closures, shafts or other means in conformance with Articles 3.1.8.4. to 3.1.8.18. and Subsections 3.1.9. and 3.2.8. (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.8.4.(1),Determination of Ratings and Classifications ,,,"Except as permitted by Sentences 3.1.8.4. and 3.1.8.16.(1), the fire-protection rating of a closure shall be determined in accordance with  CAN/ULC-S104-15 Fire Tests of Door Assemblies  CAN/ULC-S106-15 Fire Tests of Window and Glass Block Assemblies or  CAN/ULC-S112-10 Fire Test of Fire Damper Assemblies",obc2019_divb,Div B,3.1.8.4.(1),3.1.8.4. Determination of Ratings ,,,"Except as permitted by Sentences  and 3.1.8.14.(1), the fire-protection rating for a closure shall be determined in accordance with,  CAN/ULC-S104, ""Fire Tests of Door Assemblies"",  CAN/ULC-S106, ""Fire Tests of Window and Glass Block Assemblies"", or  CAN/ULC-S112, ""Fire Test of Fire Damper Assemblies"".",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.9.1.(1),Fire Stops ,,,"Except as provided in Sentences 3.1.9.1. to 3.1.9.1. and Article 3.1.9.4., penetrations of a fire separation or a membrane forming part of an assembly required to have a fire-resistance rating shall be  sealed by a fire stop that, when subjected to the fire test method in ULC CAN/ULC-S115-11 Fire Tests of Firestop Systems has an F rating not less than the fire-protection rating required for closures in the fire separation in conformance with Table 3.1.8.4., or  cast in place (see Note A-3.1.9.1.(1)(b)).",obc2019_divb,Div B,3.1.9.1.(1),3.1.9.1. Fire Stops ,,,"Except as provided in Sentences  to  and Article 3.1.9.3A., penetrations of a fire separation or a membrane forming part of an assembly required to have a fire-resistance rating shall be,  sealed by a fire stop that, when subjected to the fire test method in CAN/ULC-S115, ""Fire Tests of Firestop Systems"", has an F rating not less than the fire-protection rating required for closures in the fire separation in conformance with Table 3.1.8.4., or  tightly fitted. (See Appendix A.)",,Common Sentence,Yes,Fire Containment,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.1.15.2.(1),Roof Coverings ,,,"Except as provided in Sentences 3.1.15.2. and 3.1.15.2. , every roof covering shall have a Class A, B or C classification as determined in accordance with Article 3.1.15.1.",obc2019_divb,Div B,3.1.15.2.(1),3.1.15.2. Roof Coverings ,,,"Except as provided by Sentences  and , every roof covering shall have a Class A, B or C classification as determined in accordance with Article 3.1.15.1.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.2.(1),Special and Unusual Structures ,,,A structure that cannot be identified with the characteristics of a building in Articles 3.2.2.20. to 3.2.2.90. shall be protected against fire spread and collapse in conformance with good fire protection engineering practice. (See Note A-3.2.2.2.(1).) (See also Notes A-3 and A-3.2.5.12.(1).),obc2019_divb,Div B,3.2.2.2.(1),3.2.2.2. Special and Unusual Structures ,,,A structure that cannot be identified with the characteristics of a building in Articles 3.2.2.20. to 3.2.2.83. shall be protected against fire spread and collapse in conformance with good fire protection engineering practice. (See Appendix A.),,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.10.(2),Streets ,,,For the purposes of Subsections 3. and 3. an access route conforming to part 3. is permitted to be considered as a street.,obc2019_divb,Div B,3.2.2.10.(2),3.2.2.10. Streets ,,,For the purposes of Subsections 3.2.2. and 3.2.5. an access route conforming to Subsection 3.2.5. is permitted to be considered as a street.,,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.18.(1),Automatic Sprinkler System Required ,,,"Except as permitted by Sentence , an automatic sprinkler system conforming to the requirements of Articles 3.2.4.7., 3.2.4.8., 3.2.4.9.and 3.2.5.12. shall be installed throughout a building regulated by one or more of Articles 3.2.2.20., 3.2.2.21., 3.2.2.22., 3.2.2.23., 3.2.2.24., 3.2.2.26., 3.2.2.27., 3.2.2.29., 3.2.2.31., 3.2.2.33., 3.2.2.36., 3.2.2.37., 3.2.2.38., 3.2.2.39., 3.2.2.40., 3.2.2.41., 3.2.2.42., 3.2.2.43., 3.2.2.44., 3.2.2.45., 3.2.2.46., 3.2.2.47., 3.2.2.48., 3.2.2.51., 3.2.2.54., 3.2.2.55., 3.2.2.57., 3.2.2.59., 3.2.2.61., 3.2.2.63., 3.2.2.64., 3.2.2.65., 3.2.2.67., 3.2.2.69., 3.2.2.70., 3.2.2.71., 3.2.2.72., 3.2.2.74., 3.2.2.75., 3.2.2.77.,3.2.2.79.,3.2.2.80.,3.2.2.82.,3.2.2.84.,3.2.2.86.and3.2.2.88.",obc2019_divb,Div B,3.2.2.18.(1),3.2.2.18. Automatic Sprinkler System Required ,,,"If an automatic sprinkler system is required by Articles 3.2.2.20. to 3.2.2.83., the system shall conform to the requirements of Articles 3.2.4.8. to 3.2.4.10. and 3.2.5.13. (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.23.(1),"Group A, Division 2, Any Height, Any Area, Sprinklered ",,,"Except as permitted by Sentences 3.2.2.7. and  and Articles 3.2.2.24. to 3.2.2.28.,a building classified as Group A, Division 2 shall conform to Sentence",obc2019_divb,Div B,3.2.2.23.(1),"3.2.2.23. Group A, Division 2, Any Height, Any Area, Sprinklered ",,,"Except as permitted by Articles 3.2.2.24. to 3.2.2.28., a building classified as Group A, Division 2 shall conform to Sentence .",,Common Sentence,Yes,Mid-rise Wood,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.38.(1),"Group B, Division 2, Any Height, Any Area, Sprinklered 

Group B, Division 3, Any Height, Any Area, Sprinklered ",,,"Except as permitted by Articles 3.2.2.39. to 3.2.2.41., a building classified as Group B, Division 2 shall conform to Sentence . Except as permitted by Articles 3.2.2.43. to 3.2.2.46., a building classified as Group B, Division 2 shall conform to Sentence .",obc2019_divb,Div B,3.2.2.38.(1),"3.2.2.38. Group B, Division 2 or Division 3, Any Height, Any ",,,"Except as permitted by Articles 3.2.2.39. to 3.2.2.41., a building classified as Group B, Division 2 or Division 3 shall conform to Sentence .",,Common Sentence,No,Fire Containment,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.70.(1),"Group F, Division 1, up to 4 Storeys, Sprinklered ",,,"Except as permitted by Articles 3.2.2.71. to 3.2.2.73., a building classified as Group F, Division 1 shall conform to Sentence 3.2.2.70. provided  it is not more than 4 storeys in building height, and  it has a building area not more than  9000 m2 if 1 storey in building height,  4500 m2 if 2 storeys in building height,  3000 m2 if 3 storeys in building height, or  2250 m2 if 4 storeys in building height.",obc2019_divb,Div B,3.2.2.63.(1),"3.2.2.63. Group F, Division 1, up to 4 Storeys, Sprinklered ",,,"Except as permitted by Articles 3.2.2.64. to 3.2.2.66., a building classified as Group F, Division 1 shall conform to Sentence  provided,  it is not more than 4 storeys in building height, and  it has a building area not more than,  9 000 m2 if 1 storey in building height,  4 500 m2 if 2 storeys in building height,  3 000 m2 if 3 storeys in building height, or  2 250 m2 if 4 storeys in building height.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.74.(1),"Group F, Division 2, Any Height, Any Area, Sprinklered ",,,"Except as permitted by Sentence 3.2.2.7. and Articles 3.2.2.75. to 3.2.2.79., a building classified as Group F , Division 2 shall conform to Sentence .",obc2019_divb,Div B,3.2.2.67.(1),"3.2.2.67. Group F, Division 2, Any Height, Any Area, Sprinklered ",,,"Except as permitted by Articles 3.2.2.68. to 3.2.2.72., a building classified as Group F, Division 2 shall conform to Sentence .",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.2.80.(1),"Group F, Division 3, Any Height, Any Area ",,,"Except as permitted by Sentences 3.2.2.7. and  and Articles 3.2.2.81 to 3.2.2.90.,a building classified as Group F, Division 3 shall conform to Sentence .",obc2019_divb,Div B,3.2.2.73.(1),"3.2.2.73. Group F, Division 3, Any Height, Any Area ",,,"Except as permitted by Articles 3.2.2.74. to 3.2.2.83., a building classified as Group F, Division 3 shall conform to Sentence .",,Common Sentence,Yes,Mid-rise Wood,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.3.1.(2),Limiting Distance and Area of Unprotected Openings ,,,"The area of the unprotected openings in an exposing building face shall be the aggregate area of unprotected openings expressed as a percentage of the area of the exposing building face in Table 3.2.3.1.-B , 3.2.3.1.-C , 3.2.3.1.-D or 3.2.3.1.-E. (See Sentence 3.2.3.2.(1).)",obc2019_divb,Div B,3.2.3.1.(2),3.2.3.1. Limiting Distance and Area of Unprotected Openings ,,,"The area of the unprotected openings in an exposing building face shall be the aggregate area of unprotected openings expressed as a percentage of the area of the exposing building face in Table 3.2.3.1.B., Table 3.2.3.1.C., Table 3.2.3.1.D. or Table 3.2.3.1.E.",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.4.18.(2),Audibility of Alarm Systems ,,,The sound pattern of an alarm signal shall conform to the temporal pattern defined in Clause 4.2 of ISO 8201:1987 Acoustics â Audible emergency evacuation signal (See Note A-3.2.4.18.(2).),obc2019_divb,Div B,3.2.4.20.(2),3.2.4.20. Audibility of Alarm Systems (See Appendix A.) ,,,"The sound pattern of an alarm signal shall conform to the temporal pattern defined in Clause 4.2 of International Standard ISO 8201, ""Acoustics Ã¢â¬"" Audible Emergency Evacuation Signal"". (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.4.18.(4),Audibility of Alarm Systems ,,,The fire alarm signal sound pressure level shall be not more than 110 dBA in any normally occupied area. (See Note A-3.2.4.18.(4).),obc2019_divb,Div B,3.2.4.20.(4),3.2.4.20. Audibility of Alarm Systems (See Appendix A.) ,,,"In all normally occupied spaces, the fire alarm signal sound pressure level, shall be not more than 100 dBA when measured at a distance of 3 m from the device, or is permitted to be more than 100 dBA provided the sound pressure level measured 2 000 mm above floor level is not more than 100 dBA.",,Common Sentence,Yes,Fire Detection and Notification,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.4.23.(4),One-Way Voice Communication Systems ,,,The one-way voice communication system required by Sentence 3.2.4.23. shall meet the silencing and transmission requirements of Sentences 3.2.4.22. to 3.2.4.22. and 3.2.4.22.(6).,obc2019_divb,Div B,3.2.4.24.(4),3.2.4.24. One-Way Voice Communication Systems ,,,The voice communication system required by Sentence  shall meet the silencing and transmission requirements of Sentences 3.2.4.23. to .,,Common Sentence,No,,,,,,,,,,,,,,,Building
2015.0,ON,NBC,Div B,3.2.5.12.(1),Automatic Sprinkler Systems ,,,"Except as permitted by Sentences 3.2.5.12. , 3.2.5.12. and 3.2.5.12.(4), an automatic sprinkler system shall be designed, constructed, installed and tested in conformance with NFPA 13-2013 Installation of Sprinkler Systems (See Note A-3.2.5.12.(1).)",obc2019_divb,Div B,3.2.5.13.(1),3.2.5.13. Automatic Sprinkler Systems ,,,"Except as provided by Sentences  to , an automatic sprinkler system shall be designed, constructed, installed and tested in conformance with NFPA 13, ""Installation of Sprinkler Systems"". (See Appendix A.)",,Common Sentence,No,,,,,,,,,,,,,,,Building
